,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short-large-rl (exit),long_jcrosk (exit),ema-12 (exit),short-small-rl (exit),low (exit),mean-grad-hist (exit),close (exit),open (exit),high (exit),long-bid-rl (exit),sma-25 (exit),volume (exit),short_kdj (exit),long-large-rl (exit),ema-26 (exit),sma-compare (exit),sma-05 (exit),long-small-rl (exit),sma-07 (exit),short-bid-rl (exit)
41,TRB/USDT:USDT,2022-05-13 03:00:00+00:00,first_buy,long-exit-profit,9.45,9.66,8.773667147277854,8.535605174125852,9.37,0,9.51,92587.7,0,False,8.996000000000148,8.860000000000001,8.344000000000174,10.683584,0.1755413008044587,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,9.44670412816735,go_short,10.86,0,11.19,10.86,11.32,go_short,9.198800000000174,50737.5,False,go_short,10.047493634856107,0,10.460000000000148,go_short,10.282857142857143,go_short
40,TRB/USDT:USDT,2022-05-12 05:15:00+00:00,first_buy,long-exit-profit,8.42,8.46,8.850247023136193,9.344818336022419,7.82,1,7.86,72150.8,1,False,8.420000000000147,8.587142857142856,9.525600000000175,12.48978203,0.2035183781117428,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,8.457653588055921,go_short,8.88,0,9.46,8.93,9.47,go_short,8.298400000000175,156135.3,False,go_short,8.639788446782918,0,8.784000000000146,go_short,8.741428571428573,go_short
35,INJ/USDT:USDT,2024-11-10 14:45:00+00:00,first_buy,long-exit-profit,26.281,26.321,25.94715379539844,25.718033364924636,25.752,1,25.814,242158.8,1,False,26.01760000000026,25.982285714285617,25.86120000000013,10.31221762,0.1735611959730458,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,28.947484939652554,go_long,30.166,1,30.551,30.246,30.552,go_long,28.74664000000008,172003.7,False,go_short,29.602433084366996,0,30.11900000000035,go_long,29.968142857142716,go_long
34,INJ/USDT:USDT,2024-08-23 21:45:00+00:00,first_buy,long-exit-profit,22.095,22.112,21.839691434635196,21.599814399423924,22.004,0,22.06,38236.9,0,False,21.975200000000257,21.944571428571297,21.5833200000001,10.52729458,0.17657658505385057,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,25.710356034118607,go_long,26.096,0,26.293,26.127,26.514,go_long,25.85288000000013,152316.1,False,go_short,25.97136357637997,0,26.03660000000026,go_long,26.022857142857045,go_long
33,INJ/USDT:USDT,2024-08-10 11:45:00+00:00,first_buy,long-exit-profit,18.67,18.825,18.249154808592433,18.045831012986167,18.634,0,18.745,134028.1,0,False,18.524800000000297,18.39985714285699,17.934320000000103,10.56058206,0.17584324543929056,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,1,21.56299955137784,go_long,21.958,0,22.092,21.958,22.277,go_long,21.5478400000001,119289.7,False,go_short,21.799635331841596,0,21.939600000000258,go_long,21.88399999999987,go_long
32,INJ/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,long-exit-profit,17.01,17.07,17.35021568806185,17.61658864576216,14.363,1,15.873,1358268.1,0,False,17.07000000000032,17.24899999999985,17.856200000000097,10.54111965,0.17455326578581143,1,go_long,go_long,go_short,go_short,go_long,go_long,go_short,1,17.989897494025058,go_long,18.555,0,18.67,18.565,18.732,go_long,17.898040000000105,126638.8,False,go_short,18.15900113742742,0,18.391800000000295,go_long,18.27885714285699,go_long
30,INJ/USDT:USDT,2024-07-09 16:30:00+00:00,first_buy,long-exit-profit,20.64,20.832,20.310495047448487,20.184769843157813,20.61,0,20.713,116465.7,0,False,20.433400000000308,20.369714285714043,20.08852000000009,10.55879038,0.17561437210915773,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,23.89983113014513,go_long,24.073,0,24.42,24.183,24.469,go_long,23.830400000000083,38344.4,False,go_short,24.132467910466797,0,24.21280000000029,go_long,24.229999999999784,go_long
29,INJ/USDT:USDT,2024-07-05 03:00:00+00:00,first_buy,long-exit-profit,18.656,18.731,18.806573687408864,19.370853781509716,16.983,1,17.529,525709.3,0,False,18.497600000000354,18.571285714285462,19.640120000000096,10.80682491,0.176030341854687,1,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,20.142511430610437,go_long,20.375,0,20.639,20.534,20.679,go_long,20.06920000000009,113557.1,False,go_short,20.23731232880276,0,20.33540000000031,go_long,20.33342857142833,go_long
120,TRB/USDT:USDT,2024-08-06 16:00:00+00:00,first_buy,long-exit-profit,57.785,58.8,55.10451174951341,53.4761661296177,57.366,1,57.564,159525.6,0,False,56.539400000003205,56.36071428571555,52.632199999999585,12.1912396,0.21159998852373368,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,59.66575281888983,go_short,65.798,0,69.936,65.886,70.53,go_short,58.79327999999957,356675.8,False,go_short,61.72308569291658,0,64.02080000000345,go_short,62.17928571428685,go_short
121,TRB/USDT:USDT,2024-08-23 06:15:00+00:00,first_buy,long-exit-profit,69.94,71.894,63.03184174016018,60.44828964712021,68.36,0,70.23,363392.4,1,False,66.56040000000345,63.97242857142971,59.310639999999566,10.58527113,0.1882315240082884,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,68.48203191934688,go_short,81.085,1,84.242,81.685,85.307,go_short,65.20071999999958,330332.9,False,go_short,75.42382030565344,0,81.88700000000316,go_short,80.8980000000009,go_short
86,TRB/USDT:USDT,2023-10-23 23:00:00+00:00,first_buy,long-exit-profit,94.424,95.999,92.93616784762376,91.24408133400411,91.463,0,95.154,621403.7,0,False,93.69840000000046,93.24557142857205,92.05679999999995,10.55437583,0.18462774429774145,0,go_short,go_short,go_short,go_short,go_short,go_short,go_short,0,104.07191675294757,go_short,106.718,0,109.631,106.917,109.745,go_short,103.74100000000004,412640.7,False,go_short,105.76394233096153,0,106.47820000000051,go_short,106.04500000000064,go_short
188,ALGO/USDT:USDT,2024-11-23 01:45:00+00:00,first_buy,long-exit-profit,0.28950000000000004,0.28950000000000004,0.27118712877053075,0.2619405082649167,0.27590000000000003,1,0.2777,34026045.7,1,False,0.2799999999999948,0.2771571428571441,0.2589880000000121,10.57191298,0.1721662050079222,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.29925849747686556,go_long,0.3069,0,0.3266,0.30760000000000004,0.329,do_nothing,0.2963960000000122,50414312.3,False,go_short,0.30488336979120373,0,0.3105399999999948,go_long,0.30835714285714416,do_nothing
184,ALGO/USDT:USDT,2024-07-14 22:15:00+00:00,first_buy,long-exit-profit,0.1531,0.1535,0.15090901538927345,0.14989846478100463,0.1524,0,0.15280000000000002,2365791.5,0,False,0.15161999999999387,0.15118571428571553,0.149644000000012,10.7100278,0.17442777937590506,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,1,0.16624674934799985,go_long,0.17,0,0.1824,0.1726,0.1836,do_nothing,0.1650480000000119,57993637.3,False,go_short,0.17078229285490037,0,0.17433999999999425,go_long,0.17281428571428695,do_nothing
150,LTC/USDT:USDT,2023-01-14 00:45:00+00:00,first_buy,long-exit-profit,87.28,92.0,86.89424103177804,86.10880005377763,87.05,0,89.15,626026.483,0,False,87.2680000000008,86.98142857143121,85.81680000000098,11.41026089,0.1858453551626477,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,100.17530781257909,go_long,108.09,0,109.52,108.17,111.83,do_nothing,100.09320000000145,807463.471,False,go_short,102.13404169224297,0,104.66800000000038,go_long,102.47857142857417,do_nothing
185,ALGO/USDT:USDT,2024-11-15 16:30:00+00:00,first_buy,long-exit-profit,0.18230000000000002,0.1839,0.17264655549260802,0.16748032347037023,0.1773,0,0.1829,49340101.2,0,False,0.17709999999999426,0.17501428571428695,0.1660200000000119,10.5930323,0.17249959330409642,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.1948418082733299,go_long,0.20550000000000002,0,0.2147,0.20570000000000002,0.21580000000000002,do_nothing,0.1933160000000119,54292944.7,False,go_short,0.19956225046051065,0,0.20257999999999435,go_long,0.2007000000000012,do_nothing
186,ALGO/USDT:USDT,2024-11-16 09:30:00+00:00,first_buy,long-exit-profit,0.21480000000000002,0.21910000000000002,0.20104498115889363,0.195905378030861,0.2084,0,0.2092,61184192.7,1,False,0.20565999999999435,0.2022857142857155,0.1941320000000119,10.59356886,0.17253713024420114,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.23720454851789446,go_long,0.244,0,0.2462,0.24480000000000002,0.24830000000000002,do_nothing,0.2378600000000121,15919043.8,False,go_short,0.2383058072389466,0,0.24047999999999484,go_long,0.23831428571428695,do_nothing
149,LTC/USDT:USDT,2022-11-28 10:30:00+00:00,first_buy,long-exit-profit,71.75,72.03,71.8860677934469,72.08073729017731,71.71,1,71.96,52521.27,0,False,71.85000000000079,71.91428571428789,71.75600000000118,12.20178408,0.1988192854519217,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,83.21891591335255,go_long,83.66,0,86.91,83.73,87.31,do_nothing,83.09480000000097,385760.804,False,go_short,83.97201725127388,0,84.50200000000078,go_long,84.32142857143116,do_nothing
187,ALGO/USDT:USDT,2024-11-22 16:45:00+00:00,first_buy,long-exit-profit,0.2462,0.24630000000000002,0.23898183689449326,0.23761161899805042,0.24180000000000001,0,0.2427,10735327.1,0,False,0.24223999999999482,0.2399000000000012,0.2379400000000121,11.68533106,0.1903408153230223,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.26067974892611007,go_long,0.2751,0,0.2894,0.27640000000000003,0.2897,do_nothing,0.25777600000001205,28018247.9,False,go_short,0.2700029703651727,0,0.27899999999999475,go_long,0.27447142857142987,do_nothing
148,LTC/USDT:USDT,2022-05-11 21:00:00+00:00,first_buy,long-exit-profit,67.39,67.53,68.50438412038275,70.72862491461859,65.61,1,65.96,95473.001,0,False,67.226000000001,67.5971428571449,70.97760000000099,13.60087987,0.22149775649990833,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,73.2013977030382,go_long,78.08,0,81.73,78.08,84.9,do_nothing,72.18480000000113,1213419.922,False,go_short,75.80158904697822,0,78.42200000000074,go_long,78.00000000000209,do_nothing
173,ALGO/USDT:USDT,2023-12-08 12:45:00+00:00,first_buy,long-exit-profit,0.17550000000000002,0.1756,0.17213444766524863,0.16988020290545267,0.1741,1,0.1744,8478194.8,1,False,0.1744199999999954,0.17344285714285693,0.16888000000001008,11.64348049,0.18963997675377917,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.19998637785833617,go_long,0.20320000000000002,0,0.20800000000000002,0.20320000000000002,0.2084,do_nothing,0.20002400000001003,27113624.8,False,go_short,0.2024114647863122,0,0.20361999999999547,go_long,0.20268571428571427,do_nothing
144,DOT/USDT:USDT,2024-11-23 05:15:00+00:00,first_buy,long-exit-profit,7.478,7.615,7.251777853622344,7.036586278785119,7.466,0,7.5120000000000005,2095771.9,0,False,7.404800000000334,7.332428571428948,7.019119999999685,10.71523658,0.17594823144905247,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,8.05303407993968,go_long,8.517,0,8.852,8.529,8.95,go_long,8.006279999999684,8002350.3,False,go_short,8.2889932116188,0,8.42080000000033,go_long,8.344857142857519,go_long
143,DOT/USDT:USDT,2024-11-22 16:15:00+00:00,first_buy,long-exit-profit,6.361,6.392,6.214826613670397,6.170175527313948,6.302,0,6.338,1405701.1,0,False,6.2796000000003325,6.240857142857519,6.143919999999679,10.80500019,0.17740556274350452,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,6.998553181087929,go_long,7.298,0,7.478,7.429,7.506,go_long,6.978279999999684,2018557.4,False,go_short,7.204464736099134,0,7.3428000000003335,go_long,7.272857142857519,go_long
142,DOT/USDT:USDT,2024-11-10 14:30:00+00:00,first_buy,long-exit-profit,5.423,5.453,5.260713039842481,5.155161631596037,5.337,1,5.343,2305820.1,1,False,5.328000000000321,5.304285714286069,5.140439999999688,11.17792255,0.18336577722723263,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,6.1567495694990635,go_long,6.286,0,6.361,6.286,6.375,go_long,6.133279999999679,1286275.5,False,go_short,6.19243145251956,0,6.238600000000332,go_long,6.2034285714289465,go_long
141,DOT/USDT:USDT,2024-08-04 17:45:00+00:00,first_buy,long-exit-profit,4.629,4.633,4.6850045648022585,4.768995999131488,4.527,1,4.546,1063312.6,0,False,4.625800000000294,4.651571428571799,4.788999999999694,11.06722533,0.18145749962808283,1,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,5.140134562123721,go_long,5.311,0,5.423,5.332,5.423,go_long,5.125199999999689,2046083.7,False,go_short,5.245751774359296,0,5.310600000000321,go_long,5.294142857143211,go_long
189,ALGO/USDT:USDT,2024-11-24 04:15:00+00:00,first_buy,long-exit-profit,0.3265,0.3291,0.3066705436694801,0.30053564581191256,0.31470000000000004,0,0.3165,26120097.1,1,False,0.31321999999999484,0.3111285714285727,0.2973680000000122,10.88250718,0.17724230847350886,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.35331451100707423,go_long,0.3654,0,0.374,0.3699,0.3766,do_nothing,0.35003200000001217,28629749.0,False,go_short,0.3605450659832391,0,0.3652199999999944,go_long,0.3647571428571446,do_nothing
139,DOT/USDT:USDT,2024-04-13 20:00:00+00:00,first_buy,long-exit-profit,6.753,6.757,6.7699035038748505,6.893091159500604,6.122,1,6.404,6402470.7,0,False,6.737200000000189,6.759000000000431,6.926359999999704,10.51007597,0.17255559215426097,1,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,7.2989910315467945,go_long,7.465,1,7.518,7.483,7.52,go_long,7.260559999999705,312142.0,False,go_short,7.385604190330386,0,7.458200000000211,go_long,7.4328571428575785,go_long
193,SOL/USDT:USDT,2022-05-11 20:45:00+00:00,first_buy,long-exit-profit,47.35,47.35,49.06140787586394,51.81983967430622,43.62,1,45.8,1125058.0,0,False,47.219999999997526,47.81714285714313,52.259600000000184,7.89235066,0.17214991689533174,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,49.93763111452455,go_long,52.01,0,53.74,53.22,54.33,do_nothing,48.42320000000016,762175.0,False,go_short,50.003410014545416,0,51.48799999999752,go_long,50.63857142857171,do_nothing
152,LTC/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,long-exit-profit,73.33,73.37,71.41842685158083,72.95899653410632,55.0,1,57.31,2059521.502,0,False,70.36800000000031,71.49142857143151,73.3796000000016,13.98666053,0.2278587815105883,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,65.51407057660232,go_long,66.88,0,70.47,66.94,70.67,do_nothing,65.20840000000153,1205104.539,False,go_short,66.06861807273091,0,66.54800000000031,go_long,66.06857142857449,do_nothing
137,DOT/USDT:USDT,2023-12-24 00:45:00+00:00,first_buy,long-exit-profit,8.559,8.68,8.371356205520312,8.214322055861036,8.523,0,8.594,1943991.5,0,False,8.450800000000088,8.440428571429022,8.16003999999975,11.43172511,0.187164723590235,0,go_long,go_long,go_short,go_short,go_long,go_long,go_short,0,10.118977765721882,go_long,10.349,0,10.585,10.35,10.598,go_long,10.048559999999748,1871781.7,False,go_short,10.25161309268573,0,10.358600000000175,go_long,10.31271428571472,go_long
153,LTC/USDT:USDT,2023-08-29 15:00:00+00:00,first_buy,long-exit-profit,70.47,70.71,66.61959990769539,65.82043571907623,69.0,0,69.65,693527.849,0,False,67.47800000000032,66.75000000000306,65.39520000000154,11.69326433,0.19061639645535391,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,85.08264473445311,go_long,86.12,0,88.33,86.39,88.61,do_nothing,84.90280000000132,296183.255,False,go_short,85.68325320150497,0,86.07999999999933,go_long,85.77285714286045,do_nothing
154,LTC/USDT:USDT,2024-03-02 01:30:00+00:00,first_buy,long-exit-profit,88.33,88.4,85.92890655511958,85.2454117911603,86.7,0,87.28,251644.547,1,False,86.56599999999932,86.09571428571759,85.03160000000133,11.26278268,0.18361578817001503,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,97.96627929878996,go_long,102.78,0,104.96,103.03,105.1,do_nothing,97.57040000000126,385001.32,False,go_short,100.64559979621833,0,102.71399999999915,go_long,102.1585714285749,do_nothing
171,ALGO/USDT:USDT,2023-06-30 11:45:00+00:00,first_buy,long-exit-profit,0.123,0.1233,0.12283237007131739,0.12237157281806152,0.1226,1,0.123,4908680.0,0,False,0.1230999999999963,0.1231142857142861,0.1221880000000099,11.03799133,0.17976578312051986,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.1425625765667835,go_long,0.1444,0,0.147,0.14450000000000002,0.1471,do_nothing,0.14219600000000995,15673830.9,False,go_short,0.14373082936788073,0,0.14475999999999578,go_long,0.14427142857142883,do_nothing
174,ALGO/USDT:USDT,2023-12-09 13:15:00+00:00,first_buy,long-exit-profit,0.2081,0.213,0.20399431635764878,0.20092812764660756,0.2081,0,0.2127,40580215.7,0,False,0.2059399999999955,0.20438571428571425,0.20082400000001002,10.65334691,0.17351735312723393,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.23851152544863993,go_long,0.2454,0,0.2511,0.24550000000000002,0.2533,do_nothing,0.23751600000001005,35270341.6,False,go_short,0.2446191710729617,0,0.24689999999999496,go_long,0.24715714285714302,do_nothing
170,ALGO/USDT:USDT,2023-06-20 18:15:00+00:00,first_buy,long-exit-profit,0.11670000000000001,0.11810000000000001,0.11570883083270246,0.11532802345086883,0.11670000000000001,0,0.11800000000000001,8628375.6,0,False,0.11623999999999637,0.11592857142857207,0.11502400000000991,10.76541296,0.17532537383065103,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.13550729164248693,go_long,0.137,0,0.1393,0.1374,0.1393,do_nothing,0.13489600000000992,4678022.7,False,go_short,0.13684497207837615,0,0.13773999999999614,go_long,0.13765714285714337,do_nothing
169,ALGO/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,0.1164,0.1164,0.11524101552461079,0.11874283969574147,0.09,1,0.0964,108735504.0,0,False,0.11263999999999666,0.11440000000000052,0.12030000000000975,10.74939094,0.17505884586387524,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.11227718554709568,go_long,0.1125,0,0.11320000000000001,0.1125,0.11330000000000001,do_nothing,0.11219200000000976,2290150.9,False,go_short,0.11248060577483283,0,0.11263999999999685,go_long,0.11258571428571477,do_nothing
166,ALGO/USDT:USDT,2022-11-28 10:30:00+00:00,first_buy,long-exit-profit,0.23140000000000002,0.23170000000000002,0.23157882705587596,0.2321687545918115,0.2313,1,0.23170000000000002,590558.2,0,False,0.23129999999999667,0.23137142857143086,0.23170000000000968,10.69582598,0.17423031230206065,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.26836986844160654,go_long,0.2731,0,0.2757,0.2731,0.276,do_nothing,0.2678200000000098,4046897.5,False,go_short,0.2717144219894543,0,0.27313999999999694,go_long,0.2724285714285725,do_nothing
164,ALGO/USDT:USDT,2022-06-15 19:30:00+00:00,first_buy,long-exit-profit,0.3275,0.3312,0.31573115094434157,0.31027097582581,0.3239,0,0.3301,8793403.9,0,False,0.3232199999999977,0.31777142857142676,0.30911600000000844,11.36120146,0.18509778033697055,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,0.3765245467782866,go_long,0.3871,0,0.3977,0.38770000000000004,0.39830000000000004,do_nothing,0.3754240000000093,42241161.3,False,go_short,0.38143578100825803,0,0.38659999999999745,go_long,0.38331428571428816,do_nothing
