,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-small-rl (exit),long-small-rl (exit),long_jcrosk (exit),long-large-rl (exit),volume (exit),sma-compare (exit),high (exit),close (exit),low (exit),mean-grad-hist (exit),sma-25 (exit),short-bid-rl (exit),short-large-rl (exit),short_kdj (exit),ema-12 (exit),sma-07 (exit),open (exit),ema-26 (exit),long-bid-rl (exit),sma-05 (exit)
111,BNB/USDT:USDT,2022-05-01 23:00:00+00:00,first_buy,trailing_stop_loss,387.81,388.8,387.34130688159655,386.75460657891074,387.33,1,388.29,4936.21,0,False,388.263999999994,387.8714285714265,386.7379999999984,-27.74829034,-0.47594271927734033,0,go_long,go_long,go_long,go_long,go_long,go_long,2022-06-18 17:30:00+00:00,go_long,go_long,0,go_long,26914.96,1,198.96,198.28,197.1,1,200.88959999999827,go_long,go_long,False,200.65062994219008,198.5328571428536,197.82,199.2131944632408,go_long,198.52399999999326
109,BNB/USDT:USDT,2021-06-22 12:15:00+00:00,first_buy,trailing_stop_loss,255.19,256.22,259.8104010821277,266.69083105152134,247.05,1,247.27,378033.65,0,False,255.21999999999963,258.39285714285865,269.01399999999984,37.66461509,0.6340658298602365,1,go_long,go_long,go_long,go_long,go_long,go_long,2022-01-21 21:45:00+00:00,go_long,go_long,0,go_long,100988.83,1,406.72,394.36,393.74,1,416.02719999999863,go_long,go_long,False,413.8488283132904,406.88714285714093,405.6,409.36214633919514,go_long,406.61999999999415
108,BNB/USDT:USDT,2021-05-19 11:30:00+00:00,first_buy,trailing_stop_loss,421.08,421.82,422.8884320040827,432.7496491035705,382.3,1,390.2,340326.55,0,False,417.34800000000024,421.3242857142876,429.4435999999992,-20.53204445,-0.3505525860863228,1,go_long,go_long,go_long,go_long,go_long,go_long,2021-06-22 12:00:00+00:00,go_long,go_long,0,go_long,120149.51,1,261.23,255.19,254.66,1,270.3555999999998,go_long,go_long,False,268.24449753564306,259.9985714285729,257.23,262.09047400615094,go_long,258.60399999999964
107,BNB/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,trailing_stop_loss,256.002,256.913,255.41709089109236,253.43300612035677,249.0,1,252.659,156860.92,0,False,255.3318,256.1361428571427,252.58528000000035,20.92799351,0.34479523175540605,0,go_long,go_long,go_long,go_long,go_long,go_long,2021-05-19 11:15:00+00:00,go_long,go_long,0,go_long,81687.93,1,428.23,421.14,419.0,1,431.1631999999992,go_long,go_long,False,436.1536210318561,427.1300000000019,426.04,428.8317832775523,go_long,424.64800000000025
105,BNB/USDT:USDT,2020-03-12 10:45:00+00:00,first_buy,trailing_stop_loss,13.84,13.84,13.991080626662955,14.528007739930866,11.81,1,11.922,357727.4,0,False,13.70019999999997,13.898714285714291,14.633800000000003,893.49906425,14.557743768148452,1,go_long,go_long,go_long,go_long,go_long,go_long,2021-02-23 08:15:00+00:00,go_long,go_long,1,go_long,365857.57,1,234.609,220.114,219.429,1,240.02728000000042,go_long,go_long,False,240.41845913976348,232.14499999999992,231.908,234.31369773684463,go_long,231.15439999999998
104,BNB/USDT:USDT,2020-02-10 14:45:00+00:00,first_buy,trailing_stop_loss,24.951,25.2,24.942618650439044,24.82594871794872,24.945,0,25.133,23514.44,0,False,25.010999999999992,25.064428571428568,24.753800000000002,-31.7447507,-0.5170729862716928,0,go_long,go_long,go_long,go_long,go_long,go_long,2020-03-12 10:30:00+00:00,go_long,go_long,0,go_long,132685.18,1,14.079,13.844,13.755,1,14.765080000000003,go_long,go_long,False,14.736488359125335,14.259714285714292,14.067,14.367277104238037,go_long,14.202799999999971
101,BAL/USDT:USDT,2024-06-18 01:45:00+00:00,first_buy,trailing_stop_loss,3.188,3.198,3.2157935140147966,3.258852481519237,2.848,1,2.98,413262.5,0,False,3.1807999999998535,3.207857142857283,3.2745200000001193,-26.77178247,-0.436917606269378,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-08-05 01:00:00+00:00,go_long,go_long,0,go_long,209941.0,1,1.877,1.828,1.81,1,1.9360400000001061,go_long,go_long,False,1.9292475126710849,1.8862857142858733,1.857,1.8976189448572494,go_long,1.8733999999998645
97,BAL/USDT:USDT,2023-06-05 16:15:00+00:00,first_buy,trailing_stop_loss,4.937,4.956,5.072125639750242,5.117311983432999,4.606,1,4.889,377014.6,0,False,5.017399999999839,5.0628571428573395,5.134400000000141,-25.12485475,-0.4103781728183936,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-10-19 01:30:00+00:00,go_long,go_long,0,go_long,5532.1,1,2.974,2.9699999999999998,2.9699999999999998,1,2.9670800000001405,go_long,go_long,False,2.969984744039653,2.9670000000001693,2.972,2.9677032329414974,go_long,2.9667999999998345
132,APE/USDT:USDT,2024-04-12 13:30:00+00:00,first_buy,trailing_stop_loss,1.5697999999999999,1.57,1.5954117209876006,1.6108201993947011,1.5417,1,1.5486,2729636.0,1,False,1.579379999999962,1.5899142857142656,1.6149520000000193,-28.24731207,-0.4672089407828066,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2024-07-04 01:45:00+00:00,do_nothing,go_long,0,do_nothing,3630312.0,1,0.876,0.8576,0.842,1,0.8872720000000274,go_long,do_nothing,False,0.8875334412563022,0.8834285714285499,0.8759,0.8829897692563701,go_long,0.8798999999999738
63,LPT/USDT:USDT,2022-11-09 21:30:00+00:00,first_buy,trailing_stop_loss,7.324,7.333,7.3772552164819905,7.493811225224988,6.731,1,6.911,61540.7,0,False,7.355799999999891,7.389714285714083,7.469439999999812,-20.89805468,-0.3437274028360933,1,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-12-29 13:30:00+00:00,do_nothing,go_long,0,go_long,25435.5,1,4.546,4.533,4.533,1,4.5928399999998115,go_long,go_long,False,4.597462103737695,4.5575714285711655,4.546,4.570588021070802,go_long,4.549199999999873
61,LPT/USDT:USDT,2022-07-28 19:00:00+00:00,first_buy,trailing_stop_loss,14.602,15.5,11.563413284333711,10.47762418935025,13.912,0,14.37,1951943.1,0,False,12.72919999999993,11.948571428571189,10.010319999999851,-25.44734078,-0.4213307687651873,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-09-18 21:00:00+00:00,do_nothing,go_long,0,go_long,8182.3,1,9.081,9.038,9.011,1,9.193159999999848,go_long,go_long,False,9.200162107713307,9.109571428571215,9.077,9.125470564920823,go_long,9.088199999999883
24,STMX/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,trailing_stop_loss,0.009430000000000001,0.00945,0.009673981568000093,0.010032901381278712,0.007810000000000001,1,0.00847,382352223.0,0,False,0.009352000000001052,0.009515714285713626,0.010146399999999998,-21.29243812,-0.3467284041872934,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-06-16 20:30:00+00:00,do_nothing,go_long,0,go_short,31817383.0,1,0.0056700000000000006,0.0056300000000000005,0.0056300000000000005,1,0.0057004000000000134,go_long,go_short,False,0.00569604433582801,0.005651428571427949,0.0056700000000000006,0.005666022809170606,go_long,0.00565000000000112
23,STMX/USDT:USDT,2024-03-04 03:30:00+00:00,first_buy,trailing_stop_loss,0.010820000000000001,0.011090000000000001,0.010609021316876872,0.010493389336979457,0.010780000000000001,1,0.010790000000000001,143780048.0,0,False,0.010752000000001007,0.010684285714285044,0.010459599999999973,-17.85739112,-0.2908251894271882,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2024-04-12 18:30:00+00:00,do_nothing,go_long,0,go_short,48639877.0,1,0.009590000000000001,0.00944,0.00935,1,0.010236799999999997,go_long,go_short,False,0.01015793349178101,0.00976999999999934,0.009590000000000001,0.009892887307636473,go_long,0.009590000000001053
19,STMX/USDT:USDT,2023-07-22 22:45:00+00:00,first_buy,trailing_stop_loss,0.00783,0.0079,0.007605353864547399,0.007340081353719122,0.00776,0,0.007890000000000001,1353580068.0,0,False,0.007742000000000845,0.007704285714285028,0.007259999999999958,-14.93661772,-0.24324324451523596,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-08-17 21:30:00+00:00,do_nothing,go_long,0,go_short,140580374.0,1,0.0053,0.005260000000000001,0.00525,1,0.005367599999999957,go_long,go_short,False,0.005369456339545417,0.005321428571427889,0.00527,0.005329767932757477,go_long,0.0053020000000008685
16,STMX/USDT:USDT,2023-02-08 13:00:00+00:00,first_buy,trailing_stop_loss,0.00736,0.00759,0.006855806003629694,0.006754332531288278,0.00727,0,0.007410000000000001,2322697459.0,0,False,0.006950000000000782,0.006865714285713585,0.006721999999999946,-24.79043832,-0.4037047671788323,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-05-24 18:30:00+00:00,do_nothing,go_long,1,go_short,35346965.0,0,0.004260000000000001,0.004240000000000001,0.00423,1,0.004288399999999966,go_long,go_short,False,0.00428885156650209,0.0042571428571421535,0.004260000000000001,0.004264940778632927,go_long,0.004260000000000818
14,STMX/USDT:USDT,2022-08-11 15:30:00+00:00,first_buy,trailing_stop_loss,0.013030000000000002,0.014610000000000001,0.01041403058340709,0.009999993718791853,0.01131,0,0.011680000000000001,3345105296.0,0,False,0.010760000000000675,0.01045999999999927,0.009866799999999948,-33.22055665,-0.5410099688168251,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2022-11-09 09:45:00+00:00,do_nothing,go_long,0,go_short,28427714.0,1,0.00527,0.00517,0.00515,1,0.005446399999999951,go_long,go_short,False,0.005439064279026288,0.00529999999999923,0.005260000000000001,0.005349693733844377,go_long,0.005284000000000768
