,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),volume (exit),ema-12 (exit),mean-grad-hist (exit),sma-07 (exit),imit-enter-short (exit),nlp-exit-short (exit),close (exit),imit-exit-short (exit),long_jcrosk (exit),nlp-enter-short (exit),sma-05 (exit),ema-26 (exit),open (exit),short_kdj (exit),nlp-enter-long (exit),high (exit),sma-25 (exit),low (exit)
79,AAVE/USDT:USDT,2023-06-05 16:15:00+00:00,first_buy,trailing_stop_loss,59.365,59.538,60.999476958145664,61.50986758512745,56.64,1,59.173,120921.0,0,False,60.46719999999755,60.9125714285711,61.715439999997024,-0.30104674,-0.03615804600951652,go_long,go_long,go_long,go_long,go_long,20641.0,60.49803013539866,1,59.90485714285684,go_long,go_long,59.217,go_long,0,go_long,59.894999999997594,60.11481824786302,60.074,False,go_long,60.232,60.65235999999699,59.136
78,AAVE/USDT:USDT,2023-05-08 18:15:00+00:00,first_buy,trailing_stop_loss,64.164,64.558,65.30962112511841,65.7391709195489,62.502,1,63.984,158084.0,0,False,64.96579999999724,65.19014285714239,65.85519999999703,-0.8162888,-0.09807951817066116,go_long,go_long,go_long,go_long,go_long,70594.0,61.696816991937645,1,61.31228571428539,go_long,go_long,59.069,go_long,0,go_long,61.037799999997546,61.33156367780851,61.118,False,go_long,61.118,61.83659999999703,59.069
77,AAVE/USDT:USDT,2023-04-12 02:30:00+00:00,first_buy,trailing_stop_loss,77.052,77.094,78.0230107034379,78.48504715696969,76.329,1,76.53,130091.0,0,False,77.56899999999693,77.7875714285709,78.61387999999695,-1.42561973,-0.16947304385649775,go_long,go_long,go_long,go_long,go_long,44513.0,65.87958459311281,1,65.47299999999954,go_long,go_long,64.178,go_long,0,go_long,65.29939999999723,65.5506431478672,65.298,False,go_long,65.511,65.95231999999703,64.178
76,AAVE/USDT:USDT,2023-03-09 20:30:00+00:00,first_buy,trailing_stop_loss,69.757,69.906,70.72656718033576,71.54344926601304,68.538,1,69.082,127007.0,0,False,69.98679999999675,70.22714285714243,71.94799999999708,0.93420132,0.11266618039133938,go_long,go_long,go_long,go_long,go_long,32965.0,78.64145092952727,1,78.12171428571376,go_long,go_long,77.178,go_long,0,go_long,77.92059999999694,78.29446719497207,77.69,False,go_long,77.712,78.70943999999696,77.086
75,AAVE/USDT:USDT,2023-02-09 19:45:00+00:00,first_buy,trailing_stop_loss,81.619,81.619,83.43532982580791,83.98787127713099,79.565,1,81.053,100232.0,0,False,82.79879999999663,83.29085714285664,84.77135999999687,-1.2448519,-0.15370456830615775,go_long,go_long,go_long,go_long,go_long,47709.0,71.74036520729409,1,70.57228571428529,go_long,go_long,69.718,go_long,0,go_long,70.29879999999675,71.02557939494227,70.165,False,go_long,70.289,72.13731999999708,69.628
74,AAVE/USDT:USDT,2023-01-14 09:30:00+00:00,first_buy,trailing_stop_loss,77.67,77.933,77.76604607861647,76.50101356985695,72.847,1,75.707,202544.0,0,False,78.57679999999695,78.59314285714241,76.13443999999683,0.5698278,0.0626123035546912,go_long,go_long,go_long,go_long,go_long,90896.0,84.22266097930147,1,83.77442857142806,go_long,go_long,81.398,go_long,0,go_long,83.51559999999662,83.86848070322753,83.145,False,go_long,83.4,84.84659999999687,81.182
73,AAVE/USDT:USDT,2022-12-16 09:00:00+00:00,first_buy,trailing_stop_loss,60.54,60.54,60.70866660977735,60.76341789831862,59.794,1,59.833,37709.0,0,False,60.747799999997234,60.81942857142816,60.71423999999677,2.32559085,0.25939023880776657,go_long,go_long,go_long,go_long,go_long,88052.0,76.56453465544551,1,78.8908571428567,go_long,go_long,77.453,go_long,1,go_long,79.23939999999695,78.14041809291038,80.294,False,go_long,80.294,76.04611999999683,77.427
72,AAVE/USDT:USDT,2022-11-14 00:30:00+00:00,first_buy,trailing_stop_loss,56.401,56.401,56.194554469150596,56.61240068631442,52.985,1,54.451,26638.0,0,False,55.89599999999715,56.10357142857079,56.6835599999968,0.85707376,0.09835430977153854,go_long,go_long,go_long,go_long,go_long,826.0,60.837851330184115,1,60.98199999999959,go_long,go_long,60.954,go_long,0,go_long,60.975999999997235,60.86787872064596,60.954,False,go_long,60.954,60.76587999999677,60.954
70,AAVE/USDT:USDT,2022-10-08 14:15:00+00:00,first_buy,trailing_stop_loss,75.049,75.136,75.33811790692121,75.47082259790528,74.826,1,74.93,33068.0,0,False,75.19979999999772,75.29128571428484,75.51467999999706,1.84124268,0.20464827758455345,go_long,go_long,go_long,go_long,go_long,385.0,91.51593491802329,0,90.95314285714213,go_long,go_long,91.155,go_long,0,go_long,90.96319999999734,91.17407291219077,91.116,False,go_long,91.166,91.55355999999682,91.086
69,AAVE/USDT:USDT,2022-09-06 18:15:00+00:00,first_buy,trailing_stop_loss,86.153,86.153,88.47666596185285,89.83135788969004,85.234,1,85.46,8592.0,0,False,86.58779999999788,87.87457142857043,90.29739999999691,-1.0931691,-0.12738414610549542,go_long,go_long,go_long,go_long,go_long,3.0,75.51408840573771,1,75.35428571428483,go_long,go_long,75.049,go_long,0,go_long,75.32159999999772,75.41232116272506,75.109,False,go_long,75.126,75.54831999999706,75.049
82,AAVE/USDT:USDT,2023-08-31 15:45:00+00:00,first_buy,trailing_stop_loss,56.71,56.71,56.98221574894222,57.171808403064084,56.076,1,56.425,12344.0,0,False,56.798199999997635,56.822571428570846,57.236599999997054,1.92337064,0.21419501021220425,go_long,go_long,go_long,go_long,go_long,610.0,69.75871657927205,1,69.31185714285671,go_long,go_long,69.264,go_long,0,go_long,69.39339999999761,69.48014686244771,69.516,False,go_long,69.563,69.7478799999971,69.264
68,AAVE/USDT:USDT,2022-08-09 10:45:00+00:00,first_buy,trailing_stop_loss,99.45,99.499,100.47720641895522,101.2919722467977,99.0,1,99.029,12389.0,0,False,99.66999999999805,100.01514285714211,101.6990399999972,-1.22649687,-0.1373873923599939,go_long,go_long,go_long,go_long,go_long,4207.0,90.18106652086524,1,88.68214285714187,go_long,go_long,86.406,go_long,0,go_long,87.7287999999979,89.02515068218973,86.073,False,go_long,86.406,90.5753999999969,85.769
98,AAVE/USDT:USDT,2024-10-25 23:30:00+00:00,first_buy,trailing_stop_loss,136.73,138.73,140.16930778955825,142.13371608270742,131.17,1,134.8,302034.0,0,False,139.03799999999714,139.8614285714278,142.21799999999794,2.08584827,0.25801937908550093,go_long,go_long,go_long,go_long,go_long,33406.0,176.76521409333284,1,174.8728571428562,go_long,go_long,171.96,go_long,0,go_long,174.25799999999745,175.43431384690794,174.31,False,go_long,174.37,178.1479999999984,171.89
101,BAKE/USDT:USDT,2021-05-18 16:15:00+00:00,second_buy,trailing_stop_loss,6.276,6.298,6.366622230023796,6.608327635327634,6.276,0,6.298,187.0,0,False,6.209800000000003,6.212428571428574,6.606159999999999,2.3570706,0.24963551076866425,go_short,go_short,go_short,go_short,go_short,2.0,4.799212955180906,0,4.389285714285715,go_short,go_short,4.442,go_short,0,go_short,4.361000000000002,4.475513229319016,4.416,False,go_short,4.442,4.9089599999999995,4.416
127,BAKE/USDT:USDT,2022-03-31 23:15:00+00:00,second_buy,trailing_stop_loss,1.367,1.55,1.3494979338126083,1.2973364633754048,1.366,0,1.513,7894502.0,0,False,1.3792000000000264,1.3577142857143014,1.3000399999999994,3.41647465,0.3841240179875038,go_short,go_short,go_short,go_short,go_short,13637.0,0.828812604281735,0,0.8427142857143011,go_short,go_short,0.87,go_short,0,go_short,0.848600000000024,0.8384736554913255,0.859,False,go_short,0.87,0.8240800000000008,0.859
126,BAKE/USDT:USDT,2022-03-31 09:45:00+00:00,second_buy,trailing_stop_loss,1.024,1.081,0.9799274800653719,0.9305262722639983,1.022,1,1.049,761591.0,0,False,1.032800000000026,1.0165714285714453,0.9087599999999995,-3.42355336,-0.3809618413824915,go_short,go_short,go_short,go_short,go_short,1026666.0,1.2800833804454372,0,1.3301428571428728,go_short,go_short,1.369,go_short,0,go_short,1.3350000000000264,1.3197702854149007,1.344,False,go_short,1.38,1.2874799999999993,1.329
125,BAKE/USDT:USDT,2022-03-30 06:30:00+00:00,second_buy,trailing_stop_loss,0.787,0.787,0.767144915695465,0.7549156119783634,0.787,1,0.787,920.0,0,False,0.7792000000000255,0.7755714285714445,0.7462399999999989,-3.2985354,-0.3616787053889976,go_short,go_short,go_short,go_short,go_short,562061.0,0.9210483740451182,1,1.0042857142857309,go_short,go_short,1.021,go_short,0,go_short,1.018000000000026,0.9673688400772578,1.02,False,go_short,1.021,0.9004399999999996,1.001
124,BAKE/USDT:USDT,2022-03-22 04:45:00+00:00,second_buy,trailing_stop_loss,0.618,0.652,0.6088183363159326,0.6018183145352196,0.618,0,0.623,106309.0,0,False,0.6148000000000273,0.6134285714285864,0.5989199999999993,-2.4924236,-0.27189608963802514,go_short,go_short,go_short,go_short,go_short,0.0,0.7523488609366324,1,0.7715714285714446,go_short,go_short,0.781,go_short,0,go_short,0.7752000000000255,0.7635349003673677,0.781,False,go_short,0.781,0.744919999999999,0.781
123,BAKE/USDT:USDT,2022-02-25 23:30:00+00:00,second_buy,trailing_stop_loss,0.5630000000000001,0.5710000000000001,0.5588233513210394,0.553953026856669,0.5630000000000001,0,0.5710000000000001,16976.0,0,False,0.5622000000000251,0.560285714285726,0.55188,-1.20551574,-0.13268268268268266,go_short,go_short,go_short,go_short,go_short,1466.0,0.6001237796980372,0,0.6104285714285865,go_short,go_short,0.618,go_short,0,go_short,0.6122000000000273,0.6062398520097385,0.616,False,go_short,0.618,0.5976799999999994,0.616
122,BAKE/USDT:USDT,2022-01-25 18:45:00+00:00,second_buy,trailing_stop_loss,0.621,0.622,0.6076897873880659,0.6004456948183917,0.621,0,0.621,8032.0,0,False,0.6150000000000232,0.6112857142857262,0.5990399999999986,0.7199041,0.07948125258914308,go_short,go_short,go_short,go_short,go_short,52658.0,0.5525892690052026,0,0.558285714285726,go_short,go_short,0.5640000000000001,go_short,0,go_short,0.5588000000000252,0.5566094151975921,0.5680000000000001,False,go_short,0.5680000000000001,0.5508000000000001,0.5640000000000001
121,BAKE/USDT:USDT,2021-12-04 05:30:00+00:00,second_buy,trailing_stop_loss,1.365,1.3780000000000001,1.5003627786326141,1.5924444866261025,1.043,1,1.11,1296147.0,0,False,1.42140000000003,1.4782857142857238,1.6287199999999948,3.89016,0.43891501961835594,go_short,go_short,go_short,go_short,go_short,0.0,0.5988013504038631,0,0.6085714285714404,go_short,go_short,0.613,go_short,1,go_short,0.6112000000000232,0.6052697487313506,0.613,False,go_short,0.613,0.5977199999999985,0.613
120,BAKE/USDT:USDT,2021-10-30 17:45:00+00:00,second_buy,trailing_stop_loss,1.962,2.339,1.9494453375584895,1.9242835899323492,1.9609999999999999,0,2.052,1919237.0,1,False,1.9680000000000366,1.9648571428571568,1.9094399999999974,3.3996952,0.3756344980240075,go_short,go_short,go_short,go_short,go_short,224526.0,1.6310400455561906,1,1.5561428571428666,go_short,go_short,1.3719999999999999,go_short,1,go_short,1.5250000000000299,1.5713378292930895,1.447,False,go_short,1.465,1.6528399999999948,1.329
119,BAKE/USDT:USDT,2021-10-14 04:15:00+00:00,second_buy,trailing_stop_loss,2.195,2.299,2.0607257325840527,1.9968876533927817,2.195,0,2.235,363357.0,1,False,2.119400000000032,2.082714285714297,1.9715199999999982,-0.06182226,-0.006756353488672199,go_short,go_short,go_short,go_short,go_short,30940.0,1.914066277126937,0,1.957142857142871,go_short,go_short,1.9609999999999999,go_short,0,go_short,1.9470000000000365,1.9307990352963966,1.948,False,go_short,1.9609999999999999,1.9033599999999973,1.948
118,BAKE/USDT:USDT,2021-10-02 13:30:00+00:00,second_buy,trailing_stop_loss,1.842,1.867,1.8384644768225966,1.8302993039064883,1.834,0,1.867,47574.0,0,False,1.8436000000000312,1.84000000000001,1.8289599999999993,-1.85470096,-0.20283152531546536,go_short,go_short,go_short,go_short,go_short,151522.0,1.9778386656642042,0,2.0468571428571543,go_short,go_short,2.182,go_short,0,go_short,2.0718000000000325,2.0290395021447893,2.129,False,go_short,2.2,1.9581999999999982,2.129
117,BAKE/USDT:USDT,2021-09-13 14:30:00+00:00,second_buy,trailing_stop_loss,1.8679999999999999,138.116,1.8953198066191832,1.901205209010247,1.788,1,1.842,461520.0,0,False,1.9034000000000177,1.9008571428571572,1.8909199999999948,-0.124476,-0.013565661469853088,go_short,go_short,go_short,go_short,go_short,1342.0,1.8273632482190074,0,1.835142857142867,go_short,go_short,1.843,go_short,0,go_short,1.836400000000031,1.8332761998812506,1.834,False,go_short,1.843,1.8269199999999994,1.834
116,BAKE/USDT:USDT,2021-09-13 07:45:00+00:00,second_buy,trailing_stop_loss,1.892,13.219,1.930078953989805,1.9498953184243188,1.88,1,1.891,56895.0,0,False,1.923200000000017,1.930000000000014,1.944679999999996,-3.35409744,-0.3704818695814458,go_short,go_short,go_short,go_short,go_short,27193.0,1.9059416257310666,1,1.9087142857143,go_short,go_short,1.875,go_short,1,go_short,1.9140000000000175,1.9050143169135803,1.9420000000000002,False,go_short,1.9420000000000002,1.8922399999999948,1.866
99,AAVE/USDT:USDT,2024-11-23 20:30:00+00:00,first_buy,trailing_stop_loss,172.02,172.85,174.7321117166144,176.32853156790077,170.56,1,170.87,7509.0,0,False,173.21599999999745,173.99428571428476,177.72559999999837,6.4609196,0.9468467807277808,go_long,go_long,go_long,go_long,go_long,145312.0,369.4215336176199,1,369.2928571428553,go_long,go_long,357.22,go_long,0,go_long,368.0519999999967,368.4290594177044,367.2,False,go_long,367.2,369.0915999999982,357.22
115,BAKE/USDT:USDT,2021-09-07 15:30:00+00:00,second_buy,trailing_stop_loss,1.889,2.2560000000000002,2.356623211675127,2.5137809012873715,1.7850000000000001,1,2.062,84800.0,0,False,2.169000000000013,2.3012857142857266,2.562799999999996,-2.31533955,-0.2506252724744209,go_short,go_short,go_short,go_short,go_short,8269.0,1.9546069438982643,1,1.9385714285714426,go_short,go_short,1.893,go_short,1,go_short,1.9344000000000168,1.9371842183515875,1.9420000000000002,False,go_short,1.9420000000000002,1.9487199999999958,1.8860000000000001
113,BAKE/USDT:USDT,2021-08-10 10:15:00+00:00,second_buy,trailing_stop_loss,2.46,2.481,2.3815568014809028,2.3568503610583127,2.443,0,2.467,14217.0,0,False,2.4052000000000193,2.3951428571428566,2.343720000000001,-2.34080907,-0.2572235517402049,go_short,go_short,go_short,go_short,go_short,21962.0,2.8553116446431175,0,2.9487142857142876,go_short,go_short,3.029,go_short,0,go_short,2.982400000000024,2.9217377448024386,2.967,False,go_short,3.045,2.862200000000001,2.967
112,BAKE/USDT:USDT,2021-07-24 03:15:00+00:00,second_buy,trailing_stop_loss,1.8679999999999999,1.905,1.835508940375958,1.8038484230671024,1.8679999999999999,0,1.8820000000000001,126313.0,0,False,1.8514000000000146,1.8438571428571457,1.8020400000000025,-2.928757,-0.3110545027786407,go_short,go_short,go_short,go_short,go_short,15174.0,2.3480383899429778,0,2.3784285714285707,go_short,go_short,2.456,go_short,0,go_short,2.386800000000019,2.3660216744774307,2.374,False,go_short,2.463,2.3382000000000014,2.363
111,BAKE/USDT:USDT,2021-07-07 12:30:00+00:00,second_buy,trailing_stop_loss,2.215,2.257,2.1720948758404672,2.1405039885760577,2.209,0,2.257,252141.0,0,False,2.1938000000000155,2.179142857142864,2.140879999999999,1.4714133,0.1552400120350541,go_short,go_short,go_short,go_short,go_short,34165.0,1.7975962969124706,0,1.8337142857142885,go_short,go_short,1.867,go_short,0,go_short,1.8416000000000146,1.8270560204443138,1.8399999999999999,False,go_short,1.8719999999999999,1.7960800000000026,1.83
110,BAKE/USDT:USDT,2021-06-23 02:45:00+00:00,second_buy,trailing_stop_loss,2.07,2.202,2.008350283268501,1.9602313546058356,2.07,0,2.166,44499.0,0,False,2.058800000000013,2.0487142857142966,1.9304800000000015,-0.25310164,-0.02635271427033441,go_short,go_short,go_short,go_short,go_short,205747.0,2.131184307662142,0,2.1608571428571497,go_short,go_short,2.215,go_short,0,go_short,2.1724000000000157,2.156657580538734,2.164,False,go_short,2.219,2.1328799999999988,2.14
109,BAKE/USDT:USDT,2021-06-11 11:30:00+00:00,second_buy,trailing_stop_loss,3.575,3.66,3.3926032285584498,3.2279149166259864,3.575,1,3.606,57499.0,0,False,3.527000000000011,3.488571428571439,3.147759999999997,3.94055298,0.4200206019973462,go_short,go_short,go_short,go_short,go_short,75229.0,1.9437698629743025,0,2.024857142857154,go_short,go_short,2.063,go_short,0,go_short,2.027200000000013,1.9796866984082286,2.068,False,go_short,2.079,1.9224000000000014,2.051
108,BAKE/USDT:USDT,2021-06-01 04:00:00+00:00,second_buy,trailing_stop_loss,4.162,4.181,4.204020450849375,4.193201360319555,2.073,1,4.166,470566.0,0,False,4.19620000000001,4.189142857142859,4.215959999999997,1.32490994,0.1383455912726546,go_short,go_short,go_short,go_short,go_short,43490.0,3.1976681099560653,1,3.454571428571439,go_short,go_short,3.5700000000000003,go_short,0,go_short,3.4900000000000104,3.3538038155690773,3.504,False,go_short,3.574,3.122719999999997,3.487
107,BAKE/USDT:USDT,2021-05-26 07:45:00+00:00,second_buy,trailing_stop_loss,4.015,4.267,4.001819380476484,3.8832477979795956,4.015,0,4.267,1744.0,0,False,4.0600000000000005,4.030571428571434,3.889359999999998,3.05551378,0.3299929171991835,go_short,go_short,go_short,go_short,go_short,3007.0,4.195377469145119,1,4.186857142857145,go_short,go_short,4.167,go_short,1,go_short,4.19920000000001,4.210933260094715,4.227,False,go_short,4.231,4.211319999999997,4.156
106,BAKE/USDT:USDT,2021-05-25 00:45:00+00:00,second_buy,trailing_stop_loss,3.662,3.733,3.3940519532416698,3.327125935679463,3.593,0,3.733,2582.0,0,False,3.443399999999999,3.3690000000000024,3.3401999999999976,-1.21540536,-0.12639965735589723,go_short,go_short,go_short,go_short,go_short,5000.0,3.8525476218179633,0,3.9924285714285763,go_short,go_short,4.056,go_short,0,go_short,4.0154000000000005,3.9536047223813,3.998,False,go_short,4.056,3.867919999999998,3.998
105,BAKE/USDT:USDT,2021-05-24 07:45:00+00:00,second_buy,trailing_stop_loss,2.62,3.08,2.57900382252786,2.4973344893321423,2.62,0,3.036,8066.0,0,False,2.618000000000001,2.586857142857146,2.4870800000000015,-2.08595552,-0.21337920654467415,go_short,go_short,go_short,go_short,go_short,14333.0,3.29465601053382,0,3.2902857142857163,go_short,go_short,3.607,go_short,0,go_short,3.333399999999999,3.332425035649246,3.519,False,go_short,3.69,3.320599999999997,3.519
104,BAKE/USDT:USDT,2021-05-21 04:45:00+00:00,second_buy,trailing_stop_loss,4.777,4.777,4.9016694601410915,4.914987452128851,2.36,1,4.442,30142.0,0,False,4.8740000000000006,4.9048571428571455,4.949599999999997,4.1491317,0.42966646855415047,go_short,go_short,go_short,go_short,go_short,2920.0,2.4542412484787137,0,2.5115714285714317,go_short,go_short,2.527,go_short,0,go_short,2.5126000000000013,2.4959136084420166,2.555,False,go_short,2.555,2.4600800000000014,2.52
103,BAKE/USDT:USDT,2021-05-20 07:45:00+00:00,second_buy,trailing_stop_loss,5.096,5.1,4.673659782086441,4.536494800705658,5.0,0,5.0,402.0,1,False,4.7681999999999976,4.748428571428572,4.413959999999999,3.26158731,0.3436686486486486,go_short,go_short,go_short,go_short,go_short,0.0,4.952826448299159,1,4.986142857142859,go_short,go_short,4.982,go_short,0,go_short,4.982,4.98524572562129,4.982,False,go_short,4.982,4.961199999999997,4.982
102,BAKE/USDT:USDT,2021-05-19 15:30:00+00:00,second_buy,trailing_stop_loss,4.553,5.9719999999999995,4.492972732500705,4.783641625167506,4.553,0,4.589,1522.0,0,False,4.3922000000000025,4.419571428571429,4.856039999999999,-0.547856,-0.056747144495488865,go_short,go_short,go_short,go_short,go_short,0.0,4.49941438476211,1,4.7054285714285715,go_short,go_short,4.721,go_short,0,go_short,4.7079999999999975,4.614325197011248,4.721,False,go_short,4.721,4.360519999999999,4.721
114,BAKE/USDT:USDT,2021-08-22 07:45:00+00:00,second_buy,trailing_stop_loss,3.03,3.111,2.9508550148328325,2.8742515228177012,3.03,0,3.111,86732.0,0,False,3.010200000000024,2.989714285714288,2.873480000000001,2.50109862,0.27759199714183636,go_short,go_short,go_short,go_short,go_short,388200.0,2.5499233733903615,1,2.3845714285714408,go_short,go_short,1.806,go_short,0,go_short,2.282600000000013,2.410191068343332,2.117,False,go_short,2.172,2.5883199999999964,1.718
67,AAVE/USDT:USDT,2022-07-10 16:15:00+00:00,first_buy,trailing_stop_loss,75.607,75.749,77.01202504006557,78.21296483501165,74.7,0,74.806,94668.0,0,False,75.87619999999777,76.064142857142,79.00127999999721,2.89703472,0.32215535052679745,go_long,go_long,go_long,go_long,go_long,16718.0,101.47301002654152,1,100.30557142857069,go_long,go_long,99.438,go_long,0,go_long,99.95019999999806,100.74051667694708,99.63,False,go_long,100.127,101.8558399999972,99.438
66,AAVE/USDT:USDT,2022-06-13 07:45:00+00:00,first_buy,trailing_stop_loss,63.274,63.274,63.85054009912176,65.34456350343928,61.596,1,61.747,88840.0,1,False,63.00959999999757,63.32785714285645,64.87171999999715,1.83208242,0.21175680337933123,go_long,go_long,go_long,go_long,go_long,76284.0,78.48552202181259,0,76.35057142857057,go_long,go_long,75.607,go_long,0,go_long,76.22879999999778,77.41312050189566,75.4,False,go_long,75.787,79.1982399999972,75.391
64,AAVE/USDT:USDT,2022-05-09 17:15:00+00:00,first_buy,trailing_stop_loss,106.528,107.344,111.08624902099879,113.99780527459093,103.709,1,105.792,59084.0,0,False,108.33299999999738,109.85128571428568,114.51223999999748,-0.28976432,-0.03422206257623437,go_long,go_long,go_long,go_long,go_long,7217.0,105.57203073460771,1,105.44971428571372,go_long,go_long,105.184,go_long,1,go_long,105.54399999999745,105.51780845756798,105.989,False,go_long,106.041,105.30883999999725,104.804
28,BTC/USDT:USDT,2023-06-14 20:45:00+00:00,first_buy,trailing_stop_loss,25525.0,25526.0,25718.408208791872,25828.19272096393,24979.2,1,25239.1,22522471.0,0,False,25614.45999999991,25695.628571429028,25880.903999999813,1.27053008,0.1676249062907594,go_long,go_long,go_long,go_long,go_long,952230.0,29897.58597790001,1,29876.128571429024,go_long,go_long,29826.5,go_long,1,go_long,29878.099999999977,29878.476162402294,29883.6,False,go_long,29911.0,29885.611999999815,29819.0
27,BTC/USDT:USDT,2023-05-12 03:00:00+00:00,first_buy,trailing_stop_loss,26806.5,26816.9,26855.50736010911,26912.184852644255,26523.1,1,26637.3,16311483.0,0,False,26800.559999999772,26825.10000000045,26929.09999999981,-0.45767172,-0.0572150358013737,go_long,go_long,go_long,go_long,go_long,4781392.0,25875.320138641044,1,25790.671428571884,go_long,go_long,25525.0,go_long,0,go_long,25743.65999999991,25805.55515584494,25570.4,False,go_long,25571.4,25910.103999999814,25452.1
26,BTC/USDT:USDT,2023-04-10 17:00:00+00:00,first_buy,trailing_stop_loss,28546.5,29188.0,28489.166313216392,28392.885812862703,28546.5,0,29026.3,36296212.0,0,False,28562.37999999969,28526.60000000045,28348.41599999981,-0.7685255,-0.08816805704455871,go_long,go_long,go_long,go_long,go_long,3710296.0,26934.175640855796,1,26878.685714286166,go_long,go_long,26807.5,go_long,0,go_long,26852.25999999977,26895.181425583494,26831.7,False,go_long,26831.7,26942.179999999807,26722.8
25,BTC/USDT:USDT,2023-03-03 01:45:00+00:00,first_buy,trailing_stop_loss,22829.9,22842.5,23180.528559541166,23300.3390337163,22012.6,1,22335.5,55973102.0,0,False,23075.79999999967,23172.028571429033,23377.563999999795,1.87770624,0.2799588097377178,go_long,go_long,go_long,go_long,go_long,7353634.0,28342.21267789172,0,28441.128571429024,go_long,go_long,28546.5,go_long,0,go_long,28452.37999999969,28391.5056428921,28426.0,False,go_long,28627.4,28319.36399999981,28426.0
24,BTC/USDT:USDT,2023-01-30 19:15:00+00:00,first_buy,trailing_stop_loss,23135.2,23137.0,23091.21769107639,23149.539363430205,22610.0,1,22791.5,30373061.0,0,False,23057.619999999675,23080.285714286205,23142.963999999756,-0.12366366,-0.018069663337680328,go_long,go_long,go_long,go_long,go_long,28019250.0,23377.526156413605,1,23331.142857143317,go_long,go_long,22829.9,go_long,1,go_long,23288.69999999967,23334.170115821376,23406.0,False,go_long,23407.6,23422.795999999795,22808.9
23,BTC/USDT:USDT,2022-12-28 21:30:00+00:00,first_buy,trailing_stop_loss,16577.6,16588.3,16593.424844282825,16611.944521905476,16468.7,1,16531.1,9740797.0,0,False,16582.939999999682,16585.671428571888,16609.427999999796,3.12667025,0.37784686795174655,go_long,go_long,go_long,go_long,go_long,697720.0,23178.182512504623,1,23134.414285714774,go_long,go_long,23134.7,go_long,0,go_long,23121.339999999673,23145.71181672664,23108.7,False,go_long,23151.2,23154.351999999755,23100.6
22,BTC/USDT:USDT,2022-11-21 03:30:00+00:00,first_buy,trailing_stop_loss,15999.9,16003.4,16100.44920783196,16215.581797674751,15900.0,0,15973.3,2244362.0,1,False,15997.659999999805,16036.957142857675,16223.40399999979,0.24871265,0.03111169089356463,go_long,go_long,go_long,go_long,go_long,1083014.0,16618.412083657913,1,16597.04285714332,go_long,go_long,16577.7,go_long,1,go_long,16594.53999999968,16604.75663415243,16596.7,False,go_long,16596.7,16617.923999999795,16564.6
21,BTC/USDT:USDT,2022-10-20 01:00:00+00:00,first_buy,trailing_stop_loss,19079.8,19079.9,19111.399059387662,19141.837328048052,18892.0,1,18966.7,17515956.0,0,False,19091.219999999805,19103.771428571938,19156.55999999979,-1.2401072,-0.16329518731096232,go_long,go_long,go_long,go_long,go_long,1646970.0,16234.96434148873,0,16079.357142857674,go_long,go_long,15999.9,go_long,0,go_long,16013.319999999807,16123.56724561959,16012.5,False,go_long,16046.0,16245.099999999791,15985.2
20,BTC/USDT:USDT,2022-09-13 19:15:00+00:00,first_buy,trailing_stop_loss,20238.2,20332.0,20626.898990800455,20966.975509725227,20034.0,1,20143.8,13839887.0,0,False,20474.539999999783,20560.70000000054,20883.815999999788,-0.45391672,-0.0562785457417526,go_long,go_long,go_long,go_long,go_long,2647346.0,19155.848314291896,1,19128.742857143367,go_long,go_long,19079.9,go_long,1,go_long,19125.9199999998,19137.70797927633,19135.7,False,go_long,19149.6,19164.57199999979,19075.6
19,BTC/USDT:USDT,2022-08-19 01:30:00+00:00,first_buy,trailing_stop_loss,22862.2,22884.0,23038.405359417,23172.521490594278,22736.7,1,22755.3,6078968.0,0,False,22891.93999999966,22957.87142857197,23239.70799999982,-1.0484524,-0.1150761818494936,go_long,go_long,go_long,go_long,go_long,17453523.0,21032.829550503244,1,20667.728571429114,go_long,go_long,20242.9,go_long,0,go_long,20597.179999999782,20714.735170945994,20551.0,False,go_long,20566.7,20934.16399999979,20224.1
18,BTC/USDT:USDT,2022-07-19 07:00:00+00:00,first_buy,trailing_stop_loss,21787.2,21859.6,21939.456822890814,21986.78360367893,21572.8,1,21759.0,18040165.0,0,False,21908.99999999968,21947.47142857202,22031.22399999983,0.40357148,0.04632223040782297,go_long,go_long,go_long,go_long,go_long,3252506.0,23205.89920984182,1,23022.057142857688,go_long,go_long,22862.1,go_long,0,go_long,22952.53999999966,23089.87906112918,22920.8,False,go_long,22950.0,23263.99199999982,22850.0
