,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),mean-grad-hist (exit),sma-05 (exit),close (exit),long-bid-rl (exit),short-bid-rl (exit),high (exit),low (exit),long-small-rl (exit),ema-26 (exit),volume (exit),short-small-rl (exit),long_jcrosk (exit),sma-compare (exit),open (exit),short-large-rl (exit),ema-12 (exit),short_kdj (exit),long-large-rl (exit),sma-25 (exit),sma-07 (exit)
233,ADA/USDT:USDT,2024-03-02 00:00:00+00:00,first_buy,stop_loss,0.7132000000000001,0.7212000000000001,0.7040515914484796,0.6981279868020959,0.7117,0,0.7205,25705411.0,0,False,0.7088400000000052,0.7054999999999962,0.696831999999997,-19.38512241,-0.31617045686350675,0,go_short,do_nothing,go_short,go_short,go_long,go_long,1,0.5595800000000066,0.5575,go_long,go_long,0.56,0.556,go_short,0.5625434604205841,7772921.0,do_nothing,0,1,0.5594,go_short,0.5681671494108466,False,go_short,0.5692879999999991,0.5609428571428576
229,ADA/USDT:USDT,2023-04-16 05:15:00+00:00,first_buy,stop_loss,0.451,0.4534,0.45094637113394453,0.4514143523467851,0.45070000000000005,0,0.45230000000000004,8751571.0,0,False,0.45098000000000676,0.4503571428571386,0.4517319999999969,-17.48485788,-0.28606694163183216,0,go_short,do_nothing,go_short,go_short,go_long,go_long,1,0.3334400000000044,0.331,go_long,go_long,0.3326,0.3291,go_short,0.33515526039604454,36636254.0,do_nothing,0,1,0.33180000000000004,go_short,0.337577516406628,False,go_short,0.3376799999999963,0.3342428571428521
226,ADA/USDT:USDT,2022-10-13 08:15:00+00:00,first_buy,stop_loss,0.3619,0.36210000000000003,0.36579932405443955,0.3701812238338111,0.3592,0,0.3592,20034480.0,0,False,0.362140000000004,0.363442857142854,0.3705799999999951,-16.9543886,-0.2773721202156942,1,go_short,do_nothing,go_short,go_short,go_long,go_long,1,0.2825000000000035,0.28200000000000003,go_long,go_long,0.28240000000000004,0.2817,go_short,0.28332031394726614,1758676.0,do_nothing,0,1,0.28240000000000004,go_short,0.284008955168049,False,go_short,0.2836239999999961,0.28318571428570916
225,ADA/USDT:USDT,2022-05-11 13:00:00+00:00,first_buy,stop_loss,0.5909,0.5922000000000001,0.6124778198556216,0.6213244290922452,0.5285000000000001,1,0.5404,123259468.0,0,False,0.6020800000000089,0.6090571428571404,0.6231479999999964,-16.34974356,-0.2674254443173749,1,go_short,do_nothing,go_short,go_short,go_long,go_long,1,0.40410000000000396,0.4007,go_long,go_long,0.4043,0.39480000000000004,go_short,0.40627461729950215,69741691.0,do_nothing,0,1,0.4042,go_short,0.409306908541952,False,go_short,0.410531999999995,0.4045428571428545
241,MKR/USDT:USDT,2022-05-01 23:00:00+00:00,first_buy,stop_loss,1432.9,1435.2,1431.7860470678208,1435.18278812653,1427.9,1,1428.1,117.926,1,False,1432.9800000000093,1432.9571428571442,1435.3120000000129,-16.59685326,-0.2764097496517926,0,go_long,go_long,go_short,go_short,go_long,go_long,1,1076.7400000000107,1063.4,go_long,go_long,1066.4,1047.1,go_long,1090.0978028833335,1010.488,go_long,0,1,1051.3,go_short,1107.8659772516196,False,go_short,1107.132000000013,1078.8428571428608
261,MKR/USDT:USDT,2024-03-17 12:30:00+00:00,first_buy,stop_loss,3226.9,3253.2,3168.1369324571424,3103.710345109226,3203.5,1,3205.4,1748.111,0,False,3203.419999999999,3201.614285714271,3075.519999999998,-18.50539254,-0.3035581796985196,0,go_long,go_long,go_short,go_short,go_long,go_long,1,2822.6999999999985,2687.7,go_long,go_long,2834.5,2535.7,go_long,2830.5071103507667,3909.904,go_long,0,1,2830.3,go_short,2865.5783026227823,False,go_short,2880.544000000001,2828.4142857142697
262,MKR/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,stop_loss,2688.0,2722.3,2783.7521702968024,2840.4687987247985,2317.6,1,2526.6,7471.674,0,False,2751.9199999999987,2785.271428571413,2863.7440000000006,-18.77278349,-0.3093989128084986,1,go_long,go_long,go_short,go_short,go_long,go_long,1,2127.1000000000117,2060.4,go_long,go_long,2122.6,2036.5,go_long,2147.3616212102197,1994.09,go_long,0,1,2103.9,go_short,2169.7483790261435,False,go_short,2176.463999999996,2141.5999999999844
263,MKR/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,stop_loss,2059.8,2073.4,2110.752141024032,2150.463313913096,1668.0,1,1909.4,8385.83,0,False,2075.520000000012,2102.9285714285556,2166.031999999996,-17.58560255,-0.28758568811361507,1,go_long,go_long,go_short,go_short,go_long,go_long,1,1400.1200000000026,1391.9,go_long,go_long,1398.9,1390.9,go_long,1407.145319769782,852.306,go_long,0,1,1396.7,go_short,1421.8650313521564,False,go_short,1425.835999999995,1401.8571428571236
293,APE/USDT:USDT,2022-05-09 23:45:00+00:00,first_buy,stop_loss,8.504,8.635,8.935451494387198,9.238711694576333,8.073,1,8.17,4554692.0,0,False,8.726400000000005,8.848857142857073,9.187680000000034,-15.72242502,-0.27460737978737176,1,go_long,go_short,go_short,go_short,go_long,go_long,1,7.104599999999988,6.273,go_long,go_long,7.272,6.084,go_long,7.338758142424883,8384662.0,go_short,0,1,7.272,go_short,7.673468909342513,False,go_short,7.578200000000037,7.227428571428504
292,APE/USDT:USDT,2022-05-08 17:00:00+00:00,first_buy,stop_loss,11.653,11.682,11.660848986822419,11.766055461907044,11.427,1,11.431,2205200.0,1,False,11.6214,11.652142857142795,11.800560000000033,-15.82777773,-0.2766264129502408,1,go_long,go_short,go_short,go_short,go_long,go_long,1,8.906400000000005,8.504,go_long,go_long,8.909,8.487,go_long,9.07462449336669,3875518.0,go_short,0,1,8.859,go_short,9.32420863014244,False,go_short,9.236120000000035,8.987857142857072
291,APE/USDT:USDT,2022-05-01 23:00:00+00:00,first_buy,stop_loss,16.31,16.344,16.369594009216286,16.589661001545846,15.59,1,15.839,3143727.0,1,False,16.224600000000017,16.265714285714235,16.701160000000034,-13.17184371,-0.27699579044258554,1,go_long,go_short,go_short,go_short,go_long,go_long,1,11.677600000000002,11.651,go_long,go_long,11.734,11.619,go_long,11.702639711699222,800263.0,go_short,0,1,11.697,go_short,11.792859898859607,False,go_short,11.824280000000034,11.694857142857083
287,QTUM/USDT:USDT,2024-06-07 18:15:00+00:00,first_buy,stop_loss,3.485,3.4939999999999998,3.4757666704894676,3.5375650111046855,2.936,1,2.999,2100358.6,0,False,3.4249999999996654,3.4688571428572685,3.571879999999931,-17.29087686,-0.28234253340563287,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,1,2.2229999999996704,2.187,go_long,go_long,2.223,2.187,go_long,2.231691816219103,115833.4,do_nothing,0,1,2.221,do_nothing,2.2428542309751025,False,do_nothing,2.243679999999923,2.231857142857266
286,QTUM/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,stop_loss,4.842,4.848,4.887225214684816,5.041965083146693,4.083,1,4.492,2372028.2,0,False,4.778399999999669,4.800857142857265,5.109519999999931,-17.26286233,-0.2825445749660322,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,1,3.5395999999996652,3.485,go_long,go_long,3.5540000000000003,3.482,go_long,3.562451519669371,177578.6,do_nothing,0,1,3.547,do_nothing,3.5806502119930603,False,do_nothing,3.596639999999931,3.5534285714286975
285,QTUM/USDT:USDT,2024-04-12 12:00:00+00:00,first_buy,stop_loss,5.573,5.732,5.414740083206904,5.326915981093099,5.526,0,5.651,1599490.8,0,False,5.482999999999669,5.440428571428693,5.305719999999928,-16.88326756,-0.27640775415996655,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,0,4.82999999999967,4.843,go_long,go_long,4.888,4.792,go_long,4.9590843446275095,296720.2,do_nothing,0,1,4.877,do_nothing,5.085962289798429,False,do_nothing,5.1499199999999306,4.874142857142979
283,QTUM/USDT:USDT,2024-03-04 08:45:00+00:00,first_buy,stop_loss,5.803,5.89,5.124063629157393,4.751169359152265,5.615,1,5.6370000000000005,3190718.1,1,False,5.579199999999675,5.400428571428705,4.5683599999999105,-18.11301984,-0.29727750366501254,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,1,4.281999999999675,4.17,go_long,go_long,4.243,4.156,go_long,4.29620347124556,183348.7,do_nothing,0,1,4.238,do_nothing,4.320147465408538,False,do_nothing,4.318239999999925,4.3005714285715575
279,QTUM/USDT:USDT,2023-07-03 02:15:00+00:00,first_buy,stop_loss,2.805,2.84,2.8148372244339095,2.8198604563810488,2.802,0,2.8280000000000003,487302.8,0,False,2.805799999999676,2.8064285714286896,2.8217999999999295,-16.88854871,-0.276200904856315,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,1,2.278199999999678,2.26,go_long,go_long,2.275,2.257,go_long,2.2858166917539893,92713.6,do_nothing,0,0,2.263,do_nothing,2.29131278145124,False,do_nothing,2.286079999999913,2.286571428571544
277,QTUM/USDT:USDT,2023-03-20 09:30:00+00:00,first_buy,stop_loss,3.38,3.393,3.397974802951369,3.4083404611793466,3.366,1,3.38,219081.7,0,False,3.393199999999703,3.4002857142858276,3.3952799999999406,-17.97889837,-0.2934112907228622,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,1,2.5903999999996667,2.568,go_long,go_long,2.571,2.552,go_long,2.597559881735467,97127.0,do_nothing,0,1,2.565,do_nothing,2.609090703347065,False,do_nothing,2.6110399999999303,2.596000000000117
275,QTUM/USDT:USDT,2023-02-22 03:00:00+00:00,first_buy,stop_loss,3.49,3.5060000000000002,3.520901568453341,3.5649302087018406,3.481,0,3.492,174460.3,0,False,3.4715999999996945,3.489571428571543,3.57435999999994,-16.9859092,-0.27767861658877857,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,1,2.6399999999996924,2.598,go_long,go_long,2.637,2.586,go_long,2.683800589959822,234846.1,do_nothing,1,1,2.618,do_nothing,2.7303135583520195,False,do_nothing,2.7526399999999382,2.658142857142969
273,QTUM/USDT:USDT,2022-08-26 15:15:00+00:00,first_buy,stop_loss,3.336,3.337,3.367552700077125,3.3806860694575755,3.275,1,3.279,282251.4,0,False,3.35039999999969,3.372000000000098,3.3798399999999447,-17.49112165,-0.2849709299332815,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,1,2.5427999999996973,2.507,go_long,go_long,2.54,2.499,go_long,2.621153773611241,299410.5,do_nothing,1,1,2.521,do_nothing,2.669362152877664,False,do_nothing,2.6879199999999397,2.5860000000000847
272,QTUM/USDT:USDT,2022-07-28 16:30:00+00:00,first_buy,stop_loss,4.391,4.539,4.347749420415265,4.330173224568549,4.39,0,4.463,532665.7,0,False,4.388999999999714,4.36842857142866,4.3161599999999485,-16.31155801,-0.26651024804520457,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,1,3.289199999999693,3.238,go_long,go_long,3.2800000000000002,3.238,go_long,3.3073486652237305,171944.7,do_nothing,0,1,3.269,do_nothing,3.3361821543473154,False,do_nothing,3.3455999999999464,3.2950000000000927
270,QTUM/USDT:USDT,2022-05-28 17:30:00+00:00,first_buy,stop_loss,3.809,3.8120000000000003,3.7916725465012893,3.7790298195352006,3.76,1,3.778,162937.2,1,False,3.803199999999724,3.8008571428572284,3.7757599999999445,-16.75515295,-0.27355982662222184,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,0,2.7881999999997253,2.794,go_long,go_long,2.834,2.789,go_long,2.8146710730925104,104429.2,do_nothing,0,1,2.808,do_nothing,2.875076461888532,False,do_nothing,2.8467999999999463,2.7887142857143785
268,QTUM/USDT:USDT,2021-03-03 00:15:00+00:00,first_buy,stop_loss,5.193,5.198,5.140596533386886,5.094326210826211,5.132,0,5.171,39556.8,0,False,5.1732000000000005,5.162142857142858,5.090080000000001,-46.4794568,-0.7608279224544119,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,1,3.8639999999997228,3.77,go_long,go_long,3.8529999999999998,3.753,go_long,3.947151885090402,239486.2,do_nothing,0,1,3.8120000000000003,do_nothing,4.001435851413795,False,do_nothing,3.981239999999949,3.919142857142947
264,MKR/USDT:USDT,2024-10-07 13:15:00+00:00,first_buy,stop_loss,1392.0,1392.2,1404.4306551898155,1419.467621622367,1383.8,0,1389.5,1031.252,1,False,1396.3000000000025,1399.628571428552,1422.999999999995,-17.22753394,-0.28147935992672213,1,go_long,go_long,go_short,go_short,go_long,go_long,1,1086.0800000000008,1054.8,go_long,go_long,1087.2,1050.0,go_long,1087.1080116787389,2826.742,go_long,0,1,1085.2,go_short,1093.477353056785,False,go_short,1091.471999999996,1089.114285714265
224,ADA/USDT:USDT,2022-05-01 23:00:00+00:00,first_buy,stop_loss,0.7793,0.7847000000000001,0.780036955319293,0.7798806241155045,0.7781,0,0.7834,6096858.0,1,False,0.7818000000000084,0.7805999999999965,0.7816279999999963,-16.89426625,-0.27616691802298793,0,go_short,do_nothing,go_short,go_short,go_long,go_long,1,0.618540000000009,0.5909,go_long,go_long,0.6293000000000001,0.5805,go_short,0.6255828780111891,78575786.0,do_nothing,0,1,0.6293000000000001,go_short,0.6277983834196248,False,go_short,0.6261959999999963,0.6233142857142833
148,DOT/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,stop_loss,7.58,7.586,7.707313908056567,7.945088916451534,6.446,1,6.848,9550642.8,0,False,7.5066000000001925,7.6054285714290035,8.016359999999704,-17.58185692,-0.28823076172739687,1,go_long,go_long,go_short,go_short,go_long,go_long,1,5.274800000000264,5.028,go_long,go_long,5.333,4.968,go_long,5.348111735245335,3269107.2,go_long,0,1,5.32,go_short,5.48158112861345,False,go_short,5.535959999999692,5.2957142857146575
443,IOTA/USDT:USDT,2024-11-18 17:30:00+00:00,second_buy,stop_loss,0.19390000000000002,0.20980000000000001,0.18833549935671506,0.18084840820215872,0.19310000000000002,0,0.2048,50551884.8,0,False,0.19361999999998783,0.19201428571426946,0.17750800000000222,-16.68798753,-0.2722913798381058,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.24995999999998753,0.2581,go_long,go_long,0.2607,0.251,do_nothing,0.24621272302985886,16562229.4,go_long,0,0,0.2511,do_nothing,0.24143855481631124,False,do_nothing,0.24052400000000215,0.24741428571426916
215,SOL/USDT:USDT,2023-03-23 15:15:00+00:00,first_buy,stop_loss,21.992,22.409,21.721229585497316,21.657513675225438,21.969,0,22.342,1281089.0,0,False,21.752799999997272,21.67157142857122,21.65948000000019,-12.94417394,-0.28934132948408436,0,go_long,go_long,go_short,go_short,go_long,go_long,1,16.941799999997237,16.766,go_long,go_long,16.976,16.688,go_long,17.073390005245052,1066054.0,go_long,0,1,16.97,go_short,17.326767579961114,False,go_short,17.31512000000038,16.977714285713997
176,ALGO/USDT:USDT,2022-11-10 03:30:00+00:00,first_buy,stop_loss,0.2793,0.28290000000000004,0.27467187411048527,0.27546315165732954,0.27890000000000004,0,0.2792,4266712.6,0,False,0.27629999999999744,0.27487142857143004,0.2688560000000096,-17.26562949,-0.28121926447805545,0,go_long,go_long,go_short,go_short,go_long,go_long,1,0.21087999999999618,0.2074,go_long,go_long,0.2112,0.2056,go_long,0.21090511864855446,14799742.7,go_long,0,0,0.2112,go_short,0.21126398587618728,False,go_short,0.2111400000000095,0.21128571428571594
175,ALGO/USDT:USDT,2022-11-08 18:15:00+00:00,first_buy,stop_loss,0.36460000000000004,0.36970000000000003,0.37808489871410117,0.3820521774883063,0.3362,1,0.3491,47385037.2,0,False,0.3721399999999971,0.3804285714285728,0.38261600000000917,-16.88118518,-0.27494701956418294,1,go_long,go_long,go_short,go_short,go_long,go_long,1,0.2908399999999972,0.2867,go_long,go_long,0.291,0.2826,go_long,0.2925779836873673,13103010.4,go_long,0,1,0.2904,go_short,0.295924734525753,False,go_short,0.2949000000000096,0.29322857142857284
173,ALGO/USDT:USDT,2022-05-11 13:00:00+00:00,first_buy,stop_loss,0.47890000000000005,0.47990000000000005,0.5012164619144832,0.5220901826370971,0.41400000000000003,1,0.4293,34402085.7,1,False,0.4867999999999995,0.4937571428571415,0.5208880000000095,-16.88215924,-0.27491636014888987,1,go_long,go_long,go_short,go_short,go_long,go_long,1,0.3198999999999971,0.3115,go_long,go_long,0.31770000000000004,0.31120000000000003,go_long,0.3242001718321489,5833066.6,go_long,1,1,0.3158,go_short,0.32963608461560245,False,go_short,0.3318920000000084,0.32148571428571315
172,ALGO/USDT:USDT,2022-05-01 23:00:00+00:00,first_buy,stop_loss,0.5941000000000001,0.5965,0.5936976868846847,0.5928534962124913,0.5928,0,0.5956,777422.2,1,False,0.5953799999999985,0.5941714285714287,0.5937800000000089,-17.0228748,-0.2774315528059439,0,go_long,go_long,go_short,go_short,go_long,go_long,1,0.5022799999999995,0.47850000000000004,go_long,go_long,0.5124000000000001,0.4711,go_long,0.514292182262571,24927047.0,go_long,0,1,0.5123,go_short,0.5295133972480648,False,go_short,0.5263680000000095,0.5078999999999987
171,ALGO/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,stop_loss,0.9602,0.9916,1.0620310786951035,1.1253513748531054,0.7831,1,0.8719,9874509.6,0,False,1.0140000000000018,1.0328142857142928,1.1423720000000053,-31.98800578,-0.5213046777751198,1,go_long,go_long,go_short,go_short,go_long,go_long,1,0.6350399999999982,0.6343,go_long,go_long,0.6355000000000001,0.6302,go_long,0.6419050608965832,1699892.5,go_long,0,1,0.633,go_short,0.648839176228891,False,go_short,0.6506600000000092,0.6386857142857151
170,ALGO/USDT:USDT,2021-03-03 00:15:00+00:00,first_buy,stop_loss,1.0838,1.0841,1.0761812985390284,1.0710069800569801,1.0701,0,1.0797,551153.5,0,False,1.0820400000000006,1.0799857142857139,1.0690800000000003,-29.71626012,-0.48469980159878856,0,go_long,go_long,go_short,go_short,go_long,go_long,1,1.0560000000000018,0.9616,go_long,go_long,1.0658,0.9601000000000001,go_long,1.096600365730577,4124230.5,go_long,1,1,1.0658,go_short,1.145627484841354,False,go_short,1.1547120000000053,1.0707142857142928
178,ALGO/USDT:USDT,2023-02-04 12:15:00+00:00,first_buy,stop_loss,0.271,0.2723,0.2692131111702909,0.2684843811751301,0.2707,0,0.272,1915315.7,0,False,0.27017999999999687,0.26958571428571565,0.2681440000000097,-17.44170935,-0.2840577643946177,0,go_long,go_long,go_short,go_short,go_long,go_long,1,0.19985999999999704,0.1978,go_long,go_long,0.1991,0.1976,go_long,0.20092616688111392,4013273.9,go_long,0,1,0.19890000000000002,go_short,0.2019595111272836,False,go_short,0.20283200000001034,0.20031428571428722
167,LTC/USDT:USDT,2024-03-01 03:15:00+00:00,first_buy,stop_loss,84.47,84.71,83.21465542038295,82.50113831636683,83.97,1,84.07,89082.671,0,False,83.93599999999934,83.81428571428897,81.60560000000133,-21.13229455,-0.3444641283259014,0,go_long,go_long,go_short,go_short,go_long,go_long,1,64.82399999999815,63.65,go_long,go_long,64.32,63.55,go_long,65.77796893965518,116562.33,go_long,1,1,63.77,go_short,66.71536061481807,False,go_short,66.97120000000142,65.39571428571783
163,LTC/USDT:USDT,2023-04-03 22:30:00+00:00,first_buy,stop_loss,92.39,93.15,92.16408750857116,92.21749262936058,92.32,0,92.95,104771.882,0,False,92.08400000000066,91.86000000000207,92.27120000000116,-18.72623245,-0.30497885447559725,0,go_long,go_long,go_short,go_short,go_long,go_long,1,73.7480000000003,73.33,go_long,go_long,73.72,73.03,go_long,73.98359537005008,92282.743,go_long,0,1,73.23,go_short,74.21091625683482,False,go_short,74.06040000000161,73.93428571428865
161,LTC/USDT:USDT,2023-02-01 04:00:00+00:00,first_buy,stop_loss,96.87,97.21,96.49540000687465,95.74374806670805,96.8,1,96.82,51388.206,0,False,96.89800000000074,96.90142857143117,95.31720000000105,-17.55737217,-0.28616189017547145,0,go_long,go_long,go_short,go_short,go_long,go_long,1,72.15400000000065,70.76,go_long,go_long,72.34,70.5,go_long,72.72627360671561,319084.18,go_long,0,1,72.29,go_short,73.65452368882268,False,go_short,73.75880000000116,72.44428571428793
157,LTC/USDT:USDT,2022-05-11 13:00:00+00:00,first_buy,stop_loss,75.35,75.46,77.6997453021913,78.6730301901416,67.63,1,68.84,400537.791,0,False,76.498000000001,77.50285714285918,78.826800000001,-16.76096079,-0.2730293650082854,1,go_long,go_long,go_short,go_short,go_long,go_long,1,51.36800000000106,51.14,go_long,go_long,51.25,50.77,go_long,51.79226352367482,43919.276,go_long,0,1,50.88,go_short,52.253045210557616,False,go_short,52.31800000000105,51.615714285716436
156,LTC/USDT:USDT,2022-04-30 17:15:00+00:00,first_buy,stop_loss,100.16,100.18,100.32942827891448,100.49805656493854,99.65,1,99.83,17878.75,0,False,100.28400000000111,100.30000000000204,100.60560000000092,-17.02322698,-0.27750153237798003,1,go_long,go_long,go_short,go_short,go_long,go_long,1,78.674000000001,75.35,go_long,go_long,79.31,74.78,go_long,79.3106080844079,267763.915,go_long,0,0,79.31,go_short,79.45967260535294,False,go_short,79.163600000001,79.23857142857347
