,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),ema-12 (exit),mean-grad-hist (exit),sma-compare (exit),sma-07 (exit),low (exit),short_kdj (exit),sma-05 (exit),volume (exit),sma-25 (exit),long-large-rl (exit),open (exit),close (exit),ema-26 (exit),high (exit),short-large-rl (exit),long_jcrosk (exit),short-small-rl (exit),long-small-rl (exit)
77,LPT/USDT:USDT,2022-07-28 18:45:00+00:00,second_buy,short-exit-profit,12.294,16.175,11.053124790576204,10.16623412449827,12.154,0,14.603,2807073.2,0,False,11.86779999999993,11.294571428571189,9.79035999999985,24.91431458,0.4066509779129055,0,go_short,go_short,do_nothing,do_nothing,9.15755750714195,1,1,9.030999999999787,8.27,False,8.982999999999885,87856.6,9.164639999999848,do_nothing,9.037,8.625,9.048475093394542,9.042,do_nothing,0,go_short,go_short
78,LPT/USDT:USDT,2022-09-18 21:30:00+00:00,second_buy,short-exit-profit,8.63,8.698,8.993017386718458,9.12277546957588,8.615,1,8.688,20286.0,0,False,8.902999999999885,8.96485714285693,9.138119999999848,23.8872661,0.3930819871326201,1,go_short,go_short,do_nothing,do_nothing,5.218662341682995,1,1,5.163571428571166,5.084,False,5.160399999999872,118133.1,5.222639999999809,do_nothing,5.153,5.119,5.178420660023589,5.154,do_nothing,0,go_short,go_short
72,LPT/USDT:USDT,2021-11-11 10:15:00+00:00,second_buy,short-exit-profit,66.041,68.132,66.19484949523279,65.65808831908831,65.545,0,67.689,12454.2,0,False,66.59960000000001,66.41857142857143,65.4622,41.35443315,0.6793997862954042,0,go_short,go_short,do_nothing,do_nothing,22.942824226260473,0,0,22.806999999999768,22.819,False,22.807399999999852,0.0,22.986959999999822,do_nothing,22.819,22.819,22.836304879919524,22.819,do_nothing,0,go_short,go_short
73,LPT/USDT:USDT,2022-05-01 23:00:00+00:00,second_buy,short-exit-profit,22.822,22.844,22.824411821470367,22.929207616907846,22.734,0,22.759,6223.8,1,False,22.814199999999854,22.805999999999774,22.953919999999822,23.36424651,0.3947359970859181,0,go_short,go_short,do_nothing,do_nothing,15.078527124834542,1,1,14.371142857142626,12.903,False,14.282799999999844,34418.1,15.157719999999843,do_nothing,14.237,13.713,14.590000771725137,14.318,do_nothing,0,go_short,go_short
82,LPT/USDT:USDT,2023-03-04 16:15:00+00:00,second_buy,short-exit-profit,6.066,6.119,6.167001642274977,6.214674658380894,6.066,1,6.107,45667.1,0,False,6.1219999999998915,6.141428571428328,6.218719999999816,27.15801916,0.4451482620658975,1,go_short,go_short,do_nothing,do_nothing,4.446342534992795,1,1,4.303857142856905,3.151,False,4.230199999999839,716168.9,4.492479999999817,do_nothing,4.427,3.525,4.321563114866152,4.427,do_nothing,0,go_short,go_short
95,LPT/USDT:USDT,2024-07-17 14:15:00+00:00,second_buy,short-exit-profit,16.804,17.343,15.973980502592381,15.846985609914366,16.6,0,16.744,535083.4,0,False,16.09019999999978,15.940142857142707,15.79959999999965,25.65834017,0.4261154610914378,0,go_short,go_short,do_nothing,do_nothing,10.844344001746911,1,1,10.554571428571297,8.924,False,10.424199999999782,545496.4,10.972719999999667,do_nothing,10.329,9.615,10.625818275359228,10.364,do_nothing,0,go_short,go_short
93,LPT/USDT:USDT,2024-05-15 14:45:00+00:00,second_buy,short-exit-profit,20.375,20.815,19.632062622927613,18.92812829456659,20.316,0,20.727,343142.7,0,False,20.205399999999706,20.0345714285711,18.665039999999717,24.37846362,0.4060796036610514,0,go_short,go_short,do_nothing,do_nothing,13.275527634820357,1,1,12.984428571428422,12.291,False,12.85979999999979,153865.3,13.32363999999963,do_nothing,12.822,12.432,13.07035658405263,12.869,do_nothing,0,go_short,go_short
227,MKR/USDT:USDT,2022-06-24 12:45:00+00:00,first_buy,stop_loss,1050.7,1057.1,1012.4479812402343,997.6215732461102,1032.8,0,1036.2,944.574,0,False,1027.7200000000116,1020.5428571428508,990.6360000000151,-23.97354717,-0.39166864394395806,0,go_long,go_long,go_long,go_long,655.2500289289159,1,1,649.2999999999962,643.9,False,648.5600000000088,329.972,655.1800000000138,go_long,649.1,644.9,650.3197134282962,649.8,go_long,1,go_long,go_long
220,ADA/USDT:USDT,2022-10-11 00:15:00+00:00,first_buy,stop_loss,0.4006,0.40080000000000005,0.4033092915611172,0.40765454494625186,0.38180000000000003,1,0.387,118923815.0,1,False,0.4005600000000061,0.401814285714281,0.4093879999999905,-26.09127321,-0.4262782193765414,1,go_long,do_nothing,go_long,go_long,0.2875028911306425,1,1,0.27911428571427815,0.2726,False,0.2776200000000064,66485460.0,0.28811199999999176,go_long,0.2763,0.2735,0.2816164113219648,0.2767,go_long,0,do_nothing,go_long
237,API3/USDT:USDT,2024-02-14 19:30:00+00:00,first_buy,stop_loss,3.9369,3.9617,3.8014463107163454,3.7127792922591065,3.8766,0,3.9450000000000003,1248784.0,1,False,3.8900600000000187,3.854028571428606,3.673808000000006,-26.17140686,-0.4275986287935052,0,go_long,go_long,go_long,go_long,2.982206667117514,1,1,2.8711428571428894,2.783,False,2.829020000000022,159293.1,2.995699999999997,go_long,2.8402000000000003,2.8056,2.9074015927169605,2.8415,go_long,1,go_long,go_long
236,API3/USDT:USDT,2023-02-07 10:30:00+00:00,first_buy,stop_loss,1.841,1.854,1.7985459705199478,1.7742116659772682,1.824,1,1.8290000000000002,270461.0,1,False,1.8214000000000017,1.8094285714285907,1.76819999999999,-25.47185299,-0.4153057552600569,0,go_long,go_long,go_long,go_long,1.2785483307701488,1,1,1.2585714285714638,1.177,False,1.246200000000013,744673.9,1.286159999999999,go_long,1.246,1.182,1.2626767109850396,1.2469999999999999,go_long,0,go_long,go_long
235,API3/USDT:USDT,2022-07-04 02:15:00+00:00,first_buy,stop_loss,2.161,2.175,2.040147828103204,1.9425932975937243,2.147,1,2.158,2089629.6,0,False,2.1517999999999975,2.122571428571438,1.9005599999999883,-23.2189539,-0.37865185315184335,0,go_long,go_long,go_long,go_long,1.377135076596353,1,1,1.3622857142857252,1.354,False,1.3546000000000027,103855.8,1.3800399999999895,go_long,1.367,1.358,1.368125821225964,1.377,go_long,0,go_long,go_long
325,IOTA/USDT:USDT,2020-02-16 08:00:00+00:00,first_buy,stop_loss,0.2924,0.29250000000000004,0.29263637628249584,0.29296031446313486,0.17980000000000002,1,0.2907,1530997.0,0,False,0.29240000000000027,0.29264285714285726,0.2935840000000003,-24.46779844,-0.3984528829735483,1,go_long,go_long,go_long,go_long,0.1844411368277685,1,0,0.18111428571428592,0.1801,False,0.1812000000000013,172084.1,0.1851000000000006,go_long,0.18150000000000002,0.1802,0.18193425082020198,0.18150000000000002,go_long,1,go_long,go_long
221,ADA/USDT:USDT,2023-12-13 22:30:00+00:00,first_buy,stop_loss,0.6634,0.6799000000000001,0.6448859786760486,0.6320363873180742,0.6586000000000001,0,0.6658000000000001,120563935.0,0,False,0.653360000000009,0.6489999999999967,0.6288039999999926,-29.22339311,-0.476540395004618,0,go_long,do_nothing,go_long,go_long,0.48620493843177937,1,1,0.47461428571428427,0.4315,False,0.47282000000000834,108559265.0,0.4897319999999948,go_long,0.4728,0.4506,0.4766058140753016,0.47300000000000003,go_long,0,do_nothing,go_long
233,API3/USDT:USDT,2022-05-02 11:00:00+00:00,first_buy,stop_loss,3.227,3.232,3.2528388970542634,3.2785416353070245,3.179,1,3.187,139614.1,0,False,3.225800000000002,3.2415714285714468,3.2955999999999896,-24.20938908,-0.3951210900924671,1,go_long,go_long,go_long,go_long,2.1988246810989183,1,1,2.145571428571445,2.087,False,2.1280000000000023,216038.2,2.1809199999999875,go_long,2.137,2.116,2.1652488043793747,2.156,go_long,0,go_long,go_long
177,EOS/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,stop_loss,3.672,3.71,3.6861731688857953,3.6718577803771235,3.64,0,3.706,848976.6,0,False,3.680399999999996,3.683000000000029,3.6661599999999726,-48.06961548,-0.7853210009340118,0,go_long,go_long,go_long,go_long,2.370723983512672,1,1,2.3264285714285107,2.259,False,2.304400000000002,2120642.8,2.377599999999984,go_long,2.29,2.2640000000000002,2.3371532330589146,2.313,go_long,0,go_long,go_long
231,API3/USDT:USDT,2022-02-22 10:15:00+00:00,first_buy,stop_loss,5.472,5.556,5.449507878837513,5.355992877492879,5.44,0,5.491,330972.4,0,False,5.468200000000001,5.4738571428571445,5.3616800000000016,-22.85587156,-0.3746185571718262,0,go_long,go_long,go_long,go_long,3.5706447381178394,1,1,3.5091428571428707,3.379,False,3.4890000000000017,149363.7,3.5606399999999905,go_long,3.485,3.415,3.5201396505491616,3.487,go_long,0,go_long,go_long
181,EOS/USDT:USDT,2022-08-22 20:45:00+00:00,first_buy,stop_loss,1.854,1.9500000000000002,1.7527218250739853,1.7016664312196594,1.8250000000000002,0,1.892,85675492.5,0,False,1.778200000000028,1.757714285714224,1.711759999999986,-23.89117513,-0.38934741181481847,0,go_long,go_long,go_long,go_long,1.1822840097181344,1,1,1.1727142857142279,1.157,False,1.1702000000000223,1832319.6,1.1839599999999868,go_long,1.166,1.159,1.1752859291887843,1.167,go_long,0,go_long,go_long
326,IOTA/USDT:USDT,2020-03-12 06:30:00+00:00,first_buy,stop_loss,0.18,0.18,0.18106744300170938,0.1838380896553412,0.1763,1,0.1763,232080.5,0,False,0.1801200000000013,0.18047142857142878,0.1843800000000006,-24.19551192,-0.394102849096664,1,go_long,go_long,go_long,go_long,0.13819494336987093,1,1,0.13080000000000003,0.1086,False,0.12752000000000127,280705.9,0.14106400000000055,go_long,0.1179,0.11130000000000001,0.13180015599264527,0.1242,go_long,0,go_long,go_long
223,MKR/USDT:USDT,2020-08-13 13:45:00+00:00,first_buy,stop_loss,793.86,794.26,776.2449386126162,767.5282051282051,774.39,0,774.65,1900.441,0,False,792.74,782.1342857142855,761.8916,-25.47168713,-0.4157794179063335,0,go_long,go_long,go_long,go_long,486.68799129332314,1,1,482.51142857142696,476.14,False,478.68000000000075,308.644,487.62519999999944,go_long,477.44,476.5,484.45407448604726,480.57,go_long,0,go_long,go_long
226,MKR/USDT:USDT,2022-05-28 17:30:00+00:00,first_buy,stop_loss,1231.4,1236.9,1221.4938636851348,1208.9981674502585,1214.7,1,1219.1,1787.691,1,False,1228.3200000000143,1226.1857142857048,1209.6240000000146,-24.12768934,-0.3956271769264793,0,go_long,go_long,go_long,go_long,815.0915227511374,1,1,782.8571428571365,748.7,False,777.7000000000119,1200.277,813.9000000000149,go_long,781.8,751.9,792.1774065352959,783.9,go_long,1,go_long,go_long
182,EOS/USDT:USDT,2022-09-25 22:15:00+00:00,first_buy,stop_loss,1.158,1.162,1.1730880939289714,1.18070741640568,1.141,1,1.161,8410190.0,0,False,1.1670000000000222,1.1702857142856564,1.182519999999987,-26.79848531,-0.4371034743404454,1,go_long,go_long,go_long,go_long,0.8727531386469884,1,1,0.8569999999999612,0.849,False,0.8560000000000418,3854029.5,0.8765599999999881,go_long,0.852,0.854,0.8632212805921877,0.855,go_long,0,go_long,go_long
229,MKR/USDT:USDT,2024-03-17 09:15:00+00:00,first_buy,stop_loss,3105.8,3126.5,3001.822889970149,2971.458473409926,3073.6,0,3095.0,1635.169,1,False,3042.579999999999,3002.399999999976,2982.864,-26.44145148,-0.4491826034624584,0,go_long,go_long,go_long,go_long,2169.7483790261435,1,1,2141.5999999999763,2036.5,False,2127.1000000000117,1994.09,2176.463999999996,go_long,2103.9,2060.4,2147.3616212102197,2122.6,go_long,0,go_long,go_long
228,MKR/USDT:USDT,2022-10-04 10:30:00+00:00,first_buy,stop_loss,863.8,865.5,849.211650307823,840.4059671568654,857.2,0,860.8,2390.101,0,False,856.3400000000086,853.1857142857107,838.6960000000139,-22.91685599,-0.3745935982900287,0,go_long,go_long,go_long,go_long,535.505148733171,1,1,533.9142857142831,529.2,False,533.5200000000048,246.951,534.7080000000117,go_long,532.9,529.3,533.5778690210392,532.9,go_long,0,go_long,go_long
179,EOS/USDT:USDT,2022-05-02 11:45:00+00:00,first_buy,stop_loss,2.064,2.066,2.0726942772499077,2.086709266801632,2.041,1,2.045,1420581.9,1,False,2.061400000000009,2.0644285714285107,2.0974799999999827,-24.23583605,-0.39464750489933864,1,go_long,go_long,go_long,go_long,1.3808269429076967,1,1,1.328142857142799,1.256,False,1.3176000000000119,4410418.7,1.3880799999999847,go_long,1.3,1.266,1.346125324297156,1.313,go_long,0,go_long,go_long
189,BNB/USDT:USDT,2022-05-01 23:00:00+00:00,first_buy,stop_loss,387.81,388.8,387.34130688159655,386.75460657891074,387.33,1,388.29,4936.21,0,False,388.263999999994,387.8714285714265,386.7379999999984,-22.73493445,-0.389952908526655,0,go_long,go_long,go_long,go_long,267.0176865991813,1,1,258.2957142857118,249.21,False,256.0679999999939,68385.29,268.6267999999981,go_long,254.49,250.02,261.71020276762266,255.88,go_long,1,go_long,go_long
215,ADA/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,stop_loss,1.2286,1.24982,1.2532007126483973,1.2687071508126535,1.22273,0,1.2395800000000001,15558768.0,0,False,1.230924000000002,1.23776714285714,1.2791595999999954,-46.43246114,-0.7635604361722066,1,go_long,do_nothing,go_long,go_long,0.833017932083368,1,1,0.7973999999999926,0.777,False,0.7963800000000016,24283065.0,0.8365039999999933,go_long,0.797,0.7785000000000001,0.8092595872462832,0.7978000000000001,go_long,1,do_nothing,go_long
217,ADA/USDT:USDT,2022-05-02 11:30:00+00:00,first_buy,stop_loss,0.7724000000000001,0.7744000000000001,0.7799911726747978,0.7833128877059445,0.7711,1,0.7727,4238751.0,0,False,0.7766200000000107,0.7773857142857088,0.7860439999999917,-24.04697908,-0.3935396042461028,1,go_long,do_nothing,go_long,go_long,0.5099629246333897,1,1,0.4877999999999957,0.4701,False,0.480040000000011,20863739.0,0.5107239999999919,go_long,0.4722,0.4776,0.4959758925393504,0.4843,go_long,0,do_nothing,go_long
191,BNB/USDT:USDT,2022-05-29 02:00:00+00:00,first_buy,stop_loss,303.83,304.45,305.7212988528893,306.3972270007989,302.4,1,303.65,18697.8,0,False,304.6539999999932,305.07857142856875,307.1639999999982,-23.58162935,-0.3879021155028861,1,go_long,go_long,go_long,go_long,195.79950648995592,1,1,190.87714285713938,187.82,False,190.05399999999327,57085.67,196.71639999999832,go_long,188.88,187.95,192.56227533352333,190.1,go_long,0,go_long,go_long
192,BNB/USDT:USDT,2022-11-05 08:15:00+00:00,first_buy,stop_loss,360.04,360.14,358.1172947469796,357.11210533626127,357.3,1,357.57,40067.52,0,False,358.22199999999265,358.27714285713955,357.05879999999786,-18.09763632,-0.29741689664240933,0,go_long,go_long,go_long,go_long,226.08532555147437,1,1,224.88285714284913,222.45,False,224.3859999999915,22617.27,225.62239999999514,go_long,222.85,223.13,225.02485184168287,223.97,go_long,0,go_long,go_long
186,BNB/USDT:USDT,2020-03-12 04:30:00+00:00,first_buy,stop_loss,15.297,15.372,15.62052662524881,15.853849029256521,15.178,1,15.204,49745.99,0,False,15.449399999999978,15.484285714285724,16.0218,-24.12487899,-0.3935212205064669,1,go_long,go_long,go_long,go_long,11.65202422226476,1,1,11.382000000000001,10.652,False,11.36799999999997,161513.88,11.717880000000003,go_long,11.336,10.856,11.417615584367027,11.338,go_long,0,go_long,go_long
334,IOTA/USDT:USDT,2023-02-19 15:30:00+00:00,first_buy,stop_loss,0.2565,0.25680000000000003,0.25433918644557413,0.2528983752530496,0.252,1,0.25370000000000004,2573500.1,1,False,0.25511999999999346,0.25494285714283627,0.252608000000005,-23.99819567,-0.3908351909579474,0,go_long,go_long,go_long,go_long,0.17154897464341667,1,1,0.16739999999997895,0.1663,False,0.16723999999999478,1196692.1,0.1725400000000051,go_long,0.1663,0.1671,0.16900599700150712,0.16740000000000002,go_long,0,go_long,go_long
333,IOTA/USDT:USDT,2022-05-29 02:15:00+00:00,first_buy,stop_loss,0.3128,0.31320000000000003,0.3148959702058326,0.31526532571890087,0.30910000000000004,1,0.3095,1414904.7,0,False,0.31385999999999303,0.3146285714285522,0.3162480000000043,-25.02920266,-0.4076135699736801,1,go_long,go_long,go_long,go_long,0.1906789310673004,1,0,0.189942857142837,0.1902,False,0.19007999999999223,274358.6,0.1904840000000041,go_long,0.1903,0.19060000000000002,0.1902738656634747,0.1907,go_long,0,go_long,go_long
195,ETH/USDT:USDT,2019-11-28 01:30:00+00:00,first_buy,stop_loss,153.4,153.52,152.47358905435425,152.38335342738011,147.25,1,149.86,540.71,0,False,152.302,152.36428571428584,153.13559999999998,-32.56543609,-0.5307790643200677,1,go_long,go_long,go_long,go_long,117.28503221427799,1,1,104.48857142857268,94.16,False,103.98400000000024,171701.414,119.47559999999996,go_long,105.06,95.73,108.48207233115834,105.22,go_long,0,go_long,go_long
185,BNB/USDT:USDT,2020-02-10 14:45:00+00:00,first_buy,stop_loss,24.951,25.2,24.942618650439044,24.82594871794872,24.945,0,25.133,23514.44,0,False,25.010999999999992,25.064428571428568,24.753800000000002,-26.7477527,-0.4356796024435541,0,go_long,go_long,go_long,go_long,15.905836951597042,1,1,15.567285714285722,15.269,False,15.522599999999978,38796.03,16.05724,go_long,15.542,15.291,15.696258738930412,15.557,go_long,1,go_long,go_long
197,ETH/USDT:USDT,2022-05-01 23:45:00+00:00,first_buy,stop_loss,2838.37,2841.95,2810.731662559515,2800.276878643722,2825.0,0,2826.44,14949.177,0,False,2818.118000000029,2816.3899999999476,2795.0447999999915,-23.53197498,-0.3960652789407488,0,go_long,go_long,go_long,go_long,1771.6575168373788,1,1,1756.669999999959,1743.93,False,1752.9400000000308,34218.441,1766.7179999999908,go_long,1752.89,1752.08,1757.8336802482263,1756.44,go_long,0,go_long,go_long
199,ETH/USDT:USDT,2022-05-28 17:30:00+00:00,first_buy,stop_loss,1793.84,1794.24,1787.5596076587112,1782.9706261290123,1755.0,1,1772.87,98383.17,1,False,1789.8500000000272,1790.3742857142445,1785.0187999999916,-23.90163566,-0.3961300022678067,0,go_long,go_long,go_long,go_long,1180.489977230369,0,1,1132.7071428570966,1080.0,False,1116.0380000000278,270540.218,1194.9519999999923,go_long,1117.79,1092.56,1149.7227051667594,1133.66,go_long,0,go_long,go_long
331,IOTA/USDT:USDT,2022-05-02 10:30:00+00:00,first_buy,stop_loss,0.5329,0.5352,0.5387211497796384,0.5414674806681297,0.5305,0,0.5342,419806.8,0,False,0.5357599999999941,0.5365428571428396,0.5436480000000043,-24.28633421,-0.3955494886640918,1,go_long,go_long,go_long,go_long,0.36292351036863674,1,1,0.35667142857141076,0.3437,False,0.3521799999999935,1902586.2,0.3600640000000039,go_long,0.3511,0.3492,0.35843370999952046,0.3544,go_long,0,go_long,go_long
335,IOTA/USDT:USDT,2023-12-02 16:15:00+00:00,first_buy,stop_loss,0.294,0.3045,0.28409370755033975,0.27757707304700363,0.2898,0,0.3008,95782443.0,0,False,0.28837999999999436,0.286285714285691,0.27593600000000373,-30.51268175,-0.49707272605555186,0,go_long,go_long,go_long,go_long,0.19656328665767955,1,0,0.1949142857142619,0.1935,False,0.19513999999999054,1685057.8,0.19717200000000445,go_long,0.19490000000000002,0.19410000000000002,0.19580237871387957,0.1951,go_long,1,go_long,go_long
202,ALGO/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,stop_loss,1.0717,1.1041,1.0816672070497249,1.0791798877373564,1.0717,0,1.1013,1317380.4,0,False,1.0767399999999898,1.077671428571428,1.0783200000000073,-48.56095878,-0.79077495842025,1,go_long,go_long,go_long,go_long,0.68963383413032,1,1,0.6843857142857166,0.6794,False,0.6825199999999884,1430814.2,0.6878320000000161,go_long,0.6816,0.68,0.6860619103315536,0.683,go_long,0,go_long,go_long
204,ALGO/USDT:USDT,2022-05-02 10:00:00+00:00,first_buy,stop_loss,0.5913,0.5913,0.5933241659929929,0.5960208341359072,0.5861000000000001,0,0.5876,1764901.6,0,False,0.5900999999999886,0.5910285714285716,0.597952000000016,-24.23151928,-0.3949176717798273,1,go_long,go_long,go_long,go_long,0.4048813014542902,0,0,0.3806999999999987,0.3633,False,0.3810399999999897,13417256.9,0.41227200000001674,go_long,0.379,0.3638,0.3873285428446318,0.3836,go_long,1,go_long,go_long
206,ALGO/USDT:USDT,2022-05-28 22:15:00+00:00,first_buy,stop_loss,0.36410000000000003,0.36410000000000003,0.36533474882294414,0.36565656131267077,0.36110000000000003,1,0.3624,1265891.8,0,False,0.3647599999999881,0.3653428571428559,0.36631600000001635,-25.89082124,-0.42181614759816816,1,go_long,go_long,go_long,go_long,0.2314564989287507,1,1,0.23028571428571645,0.2281,False,0.2300799999999862,6711446.7,0.23186000000001722,go_long,0.2301,0.22870000000000001,0.23068384890389604,0.23020000000000002,go_long,0,go_long,go_long
329,IOTA/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,stop_loss,1.1964000000000001,1.2017,1.2018020977323927,1.2016670644293295,1.1827,1,1.2005,280661.2,0,False,1.1977000000000044,1.1988857142857055,1.1998200000000028,-41.8615723,-0.6817080056736396,1,go_long,go_long,go_long,go_long,0.8167714827341499,1,1,0.7836285714285539,0.7352000000000001,False,0.7760599999999955,3469981.2,0.8168960000000053,go_long,0.7724000000000001,0.7376,0.7845959117555777,0.7828,go_long,0,go_long,go_long
207,ALGO/USDT:USDT,2022-12-07 07:15:00+00:00,first_buy,stop_loss,0.2286,0.22890000000000002,0.22919402599560434,0.23068194345254694,0.2162,1,0.221,34401290.1,0,False,0.2281199999999862,0.22890000000000216,0.23134800000001726,-26.80046321,-0.436411802529756,1,go_long,go_long,go_long,go_long,0.14763998060890965,1,1,0.14611428571428622,0.1374,False,0.14525999999998676,30974786.5,0.14814000000001717,go_long,0.1462,0.138,0.14630037379454838,0.1463,go_long,0,go_long,go_long
208,ALGO/USDT:USDT,2023-06-05 16:15:00+00:00,first_buy,stop_loss,0.1378,0.1391,0.14488493167231017,0.14685924130454597,0.12990000000000002,1,0.1371,61645746.5,0,False,0.14297999999998673,0.14452857142857192,0.14765200000001716,-24.1271443,-0.39292807713103584,1,go_long,go_long,go_long,go_long,0.10181136995869373,1,1,0.10135714285714303,0.1,False,0.10103999999998634,10868930.1,0.10171600000001729,go_long,0.1003,0.1004,0.10142753622367111,0.10110000000000001,go_long,0,go_long,go_long
209,ALGO/USDT:USDT,2023-12-22 00:45:00+00:00,first_buy,stop_loss,0.2313,0.23240000000000002,0.22583505769718543,0.22222087992778755,0.2288,0,0.22940000000000002,12033914.8,0,False,0.22719999999998505,0.22622857142857164,0.2228200000000175,-29.61168866,-0.48225226996911313,0,go_long,go_long,go_long,go_long,0.14556338711912972,1,1,0.14360000000000134,0.1422,False,0.1430799999999834,3361555.9,0.1462360000000195,go_long,0.14400000000000002,0.1423,0.14435157644385851,0.1447,go_long,0,go_long,go_long
238,API3/USDT:USDT,2024-06-07 01:30:00+00:00,first_buy,stop_loss,3.5415,3.5451,3.49851190034584,3.470115068871115,3.4754,1,3.4972,277298.4,1,False,3.5152000000000307,3.5103142857143106,3.455235999999995,-24.23195793,-0.39564682958425734,0,go_long,go_long,go_long,go_long,2.422377958582326,1,1,2.376428571428588,2.2891,False,2.360400000000034,1038839.6,2.4381279999999994,go_long,2.3759,2.3308,2.3930334056249163,2.3795,go_long,0,go_long,go_long
211,ADA/USDT:USDT,2020-01-31 14:45:00+00:00,first_buy,stop_loss,0.052860000000000004,0.0531,0.05313616639651243,0.0537451566951567,0.052550000000000006,0,0.052550000000000006,3258068.0,0,False,0.05308799999999999,0.05292571428571428,0.0537844,-28.46314943,-0.46348965186475505,0,go_long,do_nothing,go_long,go_long,0.04847465888061958,1,0,0.048688571428571616,0.047900000000000005,False,0.04862199999999995,8145404.0,0.048266,go_long,0.048560000000000006,0.048080000000000005,0.04853019184931871,0.048690000000000004,go_long,0,do_nothing,go_long
212,ADA/USDT:USDT,2020-02-28 17:30:00+00:00,first_buy,stop_loss,0.048080000000000005,0.048330000000000005,0.04847323925711584,0.048451350815388504,0.022860000000000002,1,0.04816,6543819.0,0,False,0.04845399999999995,0.0486242857142859,0.048271999999999995,-24.39230039,-0.3974694925259357,0,go_long,do_nothing,go_long,go_long,0.03488440658055695,1,1,0.03378857142857158,0.030390000000000004,False,0.03343400000000002,48755608.0,0.034966000000000025,go_long,0.03372,0.030470000000000004,0.03390468983801277,0.03372,go_long,0,do_nothing,go_long
213,ADA/USDT:USDT,2020-03-12 11:00:00+00:00,first_buy,stop_loss,0.030580000000000003,0.0322,0.03318089140139542,0.03446333942644162,0.02645,1,0.0292,40845175.0,0,False,0.03236800000000002,0.03300571428571444,0.034684400000000025,-24.16898948,-0.393625085146563,1,go_long,do_nothing,go_long,go_long,0.024749213374190383,1,1,0.021802857142857294,0.01829,False,0.021396000000000026,15080238.0,0.02545080000000004,go_long,0.019960000000000002,0.01831,0.022594533838657657,0.021,go_long,0,do_nothing,go_long
183,EOS/USDT:USDT,2024-03-02 02:30:00+00:00,first_buy,stop_loss,0.971,0.991,0.9488617547633511,0.9275699721578242,0.969,0,0.99,8025264.0,0,False,0.9666000000000334,0.9602857142856948,0.9195999999999894,-27.49061527,-0.4481511743914446,0,go_long,go_long,go_long,go_long,0.6243761930867671,1,1,0.6212857142856977,0.616,False,0.6202000000000378,4646032.8,0.6225599999999891,go_long,0.618,0.619,0.6215029311090544,0.624,go_long,0,go_long,go_long
219,ADA/USDT:USDT,2022-05-31 05:45:00+00:00,first_buy,stop_loss,0.6634,0.6661,0.6119549433189759,0.5939033071020635,0.638,0,0.6387,94750618.0,0,False,0.6283200000000091,0.6186714285714249,0.5906799999999915,-24.11793469,-0.39295053835184174,0,go_long,do_nothing,go_long,go_long,0.409306908541952,1,1,0.40454285714285243,0.39480000000000004,False,0.40410000000000607,69741691.0,0.41053199999999046,go_long,0.4042,0.4007,0.40627461729950215,0.4043,go_long,0,do_nothing,go_long
239,API3/USDT:USDT,2024-06-18 01:45:00+00:00,first_buy,stop_loss,2.331,2.3322,2.355520573990314,2.4021425542428942,2.0869,1,2.1492,1992675.7,1,False,2.3142000000000342,2.3366571428571596,2.423751999999999,-24.40798107,-0.39873459644752535,1,go_long,go_long,go_long,go_long,1.4007116475540116,0,1,1.3584000000000205,1.336,False,1.3520400000000217,105589.0,1.4132960000000019,go_long,1.3393,1.3457,1.3735705584817681,1.3568,go_long,0,go_long,go_long
250,RUNE/USDT:USDT,2023-12-02 09:00:00+00:00,first_buy,stop_loss,6.909,6.95,6.711218467203396,6.622327874893861,6.895,0,6.907,693631.0,0,False,6.809599999999994,6.744285714285779,6.589800000000085,-22.86026797,-0.41324244606725064,0,go_long,go_short,go_long,go_long,5.986417242808142,1,0,6.010285714285786,5.716,False,5.967199999999966,1810738.0,6.0057600000000795,go_long,5.97,5.806,5.9978239185786695,5.979,go_long,0,go_short,go_long
241,RUNE/USDT:USDT,2020-09-04 13:45:00+00:00,first_buy,stop_loss,0.7467,0.7969,0.7400012084910654,0.7255774928774928,0.7464000000000001,0,0.7852,120541.0,0,False,0.7505200000000001,0.7430857142857141,0.7245919999999999,-24.18027208,-0.3937619763645486,0,go_long,go_short,go_long,go_long,0.5020670826182365,0,0,0.48740000000000094,0.4859,False,0.48757999999999857,45806.0,0.49948000000000015,go_long,0.4859,0.48750000000000004,0.4902359237779874,0.48850000000000005,go_long,0,go_short,go_long
