,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,open (exit),long_jcrosk (exit),close (exit),mean-grad-hist (exit),volume (exit),short_kdj (exit),high (exit),sma-05 (exit),sma-07 (exit),ema-12 (exit),ema-26 (exit),low (exit),sma-25 (exit)
1178,1000SHIB/USDT:USDT,2021-06-25 11:30:00+00:00,second_buy,trailing_stop_loss,0.007646999999999999,0.007940000000000001,0.007063382086346474,0.007047821718967069,0.0074,0,0.007477999999999999,8979427372.0,0,False,0.007087799999999958,0.007017000000000086,0.00701499999999995,-16.29297829,-0.26586831359384205,0.009181,0,0.009238999999999999,0,1449693341.0,False,0.009264999999999999,0.00914179999999996,0.009044428571428658,0.008702376572827096,0.00893249810078926,0.009082,0.008647119999999958
1177,1000SHIB/USDT:USDT,2021-06-16 01:15:00+00:00,second_buy,trailing_stop_loss,0.008645,0.008653,0.008834274844089598,0.008784979987171107,0.008391,1,0.008498,1826378631.0,0,False,0.008718199999999962,0.008813428571428644,0.008931959999999956,6.24788294,0.10194893394752189,0.006725,0,0.006797,0,368577755.0,False,0.006797,0.006798799999999959,0.0068387142857143715,0.006962720053003189,0.006868178285888878,0.0067209999999999995,0.006985239999999951
1176,1000SHIB/USDT:USDT,2021-05-31 23:30:00+00:00,second_buy,trailing_stop_loss,0.009581,0.00965,0.009300079580677835,0.008993683214075295,0.009427999999999999,1,0.0095,739869315.0,0,False,0.00957339999999997,0.009504857142857181,0.008960559999999961,13.55055575,0.22112468508057137,0.007180000000000001,0,0.007208999999999999,0,182040458.0,False,0.007212,0.007170999999999969,0.007161714285714361,0.0071257930265830795,0.007151752584317657,0.007156,0.007116479999999954
1175,1000SHIB/USDT:USDT,2021-05-24 18:30:00+00:00,second_buy,trailing_stop_loss,0.009703999999999999,0.010950999999999999,0.00957399106540882,0.009198706032690542,0.009687999999999999,0,0.010621,3149585068.0,0,False,0.009802199999999987,0.009712285714285751,0.009118239999999946,4.0349396,0.06583935406766016,0.009167,0,0.009498,0,1658736638.0,False,0.009641,0.00912439999999997,0.009006285714285755,0.008725002380925695,0.008963014981270624,0.009091,0.00875939999999996
1174,1000SHIB/USDT:USDT,2021-05-23 04:15:00+00:00,second_buy,trailing_stop_loss,0.008723999999999999,0.009096,0.008480412852114053,0.008346899450761383,0.008534,0,0.009023999999999999,1441798201.0,0,False,0.00854199999999999,0.008437857142857176,0.008420279999999952,-3.16320451,-0.05161379403199066,0.008886,0,0.008884999999999999,0,563239201.0,False,0.008902,0.008839599999999986,0.008796285714285748,0.008634415150008611,0.00877147992360457,0.008759,0.008616999999999948
1173,1000SHIB/USDT:USDT,2021-05-22 00:00:00+00:00,second_buy,trailing_stop_loss,0.00795,0.008081,0.007759523149612642,0.007721481859621546,0.007777999999999999,1,0.008078,467749250.0,0,False,0.0079948,0.008012285714285746,0.00753163999999995,-9.87546862,-0.1611440832281257,0.0077729999999999995,0,0.008065,0,950388823.0,False,0.008135,0.007727399999999995,0.0076921428571428896,0.007463859097729144,0.0075969033598306986,0.007680000000000001,0.007374519999999949
1172,1000SHIB/USDT:USDT,2021-05-20 12:30:00+00:00,second_buy,trailing_stop_loss,0.010215,0.010843,0.010315602850351735,0.010207118155998477,0.010202,0,0.01084,937875046.0,0,False,0.010352400000000003,0.010352857142857172,0.010336079999999956,14.25338445,0.2325645270578278,0.007349,0,0.007273,0,830301558.0,False,0.00736,0.0069994,0.006991714285714319,0.007514812494809438,0.0072017596939731475,0.0071,0.007485879999999948
1171,1000SHIB/USDT:USDT,2021-05-19 15:00:00+00:00,second_buy,trailing_stop_loss,0.009098,0.010584999999999999,0.009486811512412766,0.010463755474660297,0.008943,0,0.010426,895213782.0,0,False,0.009239999999999996,0.009134571428571452,0.010788799999999965,-4.49363638,-0.0733313893191887,0.010350000000000002,0,0.010723,0,741519531.0,False,0.010787999999999999,0.0103626,0.010295571428571458,0.009832847931515315,0.010080829214705803,0.010341,0.00956823999999996
1170,1000SHIB/USDT:USDT,2021-05-19 13:45:00+00:00,second_buy,trailing_stop_loss,0.008374999999999999,0.012071,0.009638465621935122,0.011010252988891285,0.006876999999999999,0,0.009367,165785210.0,0,False,0.007990399999999998,0.008841142857142882,0.011575359999999963,-1.74501071,-0.02847594968279986,0.009296,0,0.009073999999999999,0,290747687.0,False,0.009458,0.009028199999999997,0.00843728571428574,0.010466775912633121,0.009316049969215087,0.0086,0.010897599999999966
1148,DYDX/USDT:USDT,2023-08-15 00:45:00+00:00,second_buy,trailing_stop_loss,2.181,2.184,2.188420570862967,2.192512117669134,2.177,1,2.182,285840.5,0,False,2.187000000000001,2.1888571428572825,2.1890799999999415,5.19165523,0.08475772467196967,1.998,0,2.006,0,417259.2,False,2.01,1.9983999999999953,1.9930000000001287,1.9760862819992782,1.9875022073896478,1.998,1.9713999999999428
75,STMX/USDT:USDT,2024-08-01 04:30:00+00:00,second_buy,trailing_stop_loss,0.008490000000000001,0.008520000000000002,0.008546347305931292,0.00854804488489955,0.00842,1,0.008450000000000001,155370943.0,0,False,0.008516000000001151,0.008529999999999417,0.008557200000000018,13.91878756,0.2271264170667954,0.0062900000000000005,0,0.00632,0,481633497.0,False,0.006450000000000001,0.006248000000001136,0.006231428571428005,0.006149762462012341,0.006215673849611092,0.0062900000000000005,0.006147200000000007
