,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,volume (exit),sma-07 (exit),low (exit),mean-grad-hist (exit),imit-exit-short (exit),nlp-enter-short (exit),nlp-enter-long (exit),high (exit),ema-12 (exit),sma-25 (exit),long-small-rl (exit),open (exit),nlp-exit-short (exit),imit-enter-short (exit),short-large-rl (exit),long-bid-rl (exit),ema-26 (exit),long-large-rl (exit),short-bid-rl (exit),long_jcrosk (exit),sma-05 (exit),close (exit),short_kdj (exit),sma-compare (exit),short-small-rl (exit)
2320,BCH/USDT:USDT,2021-02-28 02:15:00+00:00,second_buy,roi,482.62,482.93,482.37549677735257,484.9701643684962,477.54,1,478.04,2585.214,0,False,481.92599999999976,481.7814285714285,485.9652000000001,0.1488041,0.0024345098890731737,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-03-05 02:00:00+00:00,2939.227,486.1842857142851,481.36,0,go_short,go_short,go_short,486.07,496.8922926747544,498.1128000000003,go_long,483.64,go_short,go_short,do_nothing,go_long,490.9688272604843,do_nothing,go_long,0,484.63000000000056,483.02,False,1,go_long
2321,BCH/USDT:USDT,2021-03-05 02:15:00+00:00,second_buy,roi,482.99,483.01,489.53669998964057,495.76397469884665,477.01,0,481.66,9897.445,0,False,483.06000000000057,484.84142857142797,497.41160000000025,2.09564933,0.03429397595825173,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-03-24 22:15:00+00:00,6645.286,506.2057142857147,500.78,1,go_short,go_short,go_short,504.54,512.1048420808096,513.2100000000011,go_long,504.49,go_short,go_short,do_nothing,go_long,507.69444930748097,do_nothing,go_long,0,505.3960000000008,501.19,False,1,go_long
2312,ALGO/USDT:USDT,2023-10-11 16:30:00+00:00,second_buy,roi,0.0941,0.0942,0.0943184089087794,0.09445321622966432,0.09380000000000001,0,0.094,3967559.3,0,False,0.09399999999999291,0.09420000000000125,0.09466800000000995,0.0408484,0.0006665595537753583,1,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2023-10-16 20:45:00+00:00,751200.7,0.09464285714285843,0.09430000000000001,1,go_short,go_short,go_short,0.0947,0.09466650767341525,0.09453200000000987,go_short,0.0946,go_short,go_short,do_nothing,go_long,0.0945577059218043,do_nothing,go_long,0,0.0945599999999929,0.0944,False,0,do_nothing
2365,BCH/USDT:USDT,2021-07-19 01:30:00+00:00,second_buy,roi,432.55,433.61,435.98437325796345,437.1628081362677,431.58,1,433.13,4145.626,0,False,434.8740000000042,435.9942857142817,437.60479999999916,5.00420303,0.08202421490387153,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-07-21 01:45:00+00:00,2481.019,394.9942857142814,394.5,0,go_short,go_short,go_short,395.95,397.4383591835947,398.8655999999992,go_long,394.5,go_short,go_short,do_nothing,go_long,396.0493071364633,do_nothing,go_long,0,393.93200000000417,395.5,False,1,go_long
2367,BCH/USDT:USDT,2021-07-30 01:15:00+00:00,second_buy,roi,541.35,545.3,539.6369185934655,536.4631836288304,538.8,0,543.94,6311.52,0,False,541.4580000000043,540.6014285714235,537.0411999999993,0.04258861,0.0006996472364368107,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-08-01 10:45:00+00:00,4861.806,552.7242857142808,548.71,1,go_short,go_short,go_short,551.17,553.7661491560182,554.3435999999989,go_long,550.8,go_short,go_short,do_nothing,go_long,552.9887857354191,do_nothing,go_long,0,552.4760000000039,549.22,False,1,go_long
2368,BCH/USDT:USDT,2021-08-01 23:15:00+00:00,second_buy,roi,540.08,542.25,543.6055041400539,545.0714908906425,538.99,1,539.64,3493.595,0,False,541.5820000000041,542.8714285714235,545.2151999999992,0.03657328,0.0006003656631443231,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-08-03 23:45:00+00:00,1831.752,541.1614285714237,539.44,1,go_short,go_short,go_short,541.54,538.562815369614,538.2439999999991,go_long,539.87,go_short,go_short,do_nothing,go_long,540.1579025955194,do_nothing,go_long,0,540.9480000000035,539.98,False,0,go_long
2393,BCH/USDT:USDT,2021-12-04 05:45:00+00:00,second_buy,roi,359.41,435.01,471.5349531013278,497.99767932001566,359.03,1,413.17,67967.787,0,False,445.66800000000455,465.7171428571331,507.23280000000136,0.64019781,0.010477136249631303,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-05 19:45:00+00:00,3085.313,423.0485714285618,419.81,1,go_short,go_short,go_short,423.64,425.7660980434292,426.6956000000014,go_long,422.94,go_short,go_short,do_nothing,go_long,424.00149669896706,do_nothing,go_long,0,422.7700000000039,419.81,False,1,go_long
2394,BCH/USDT:USDT,2022-01-05 20:00:00+00:00,second_buy,roi,419.81,419.93,422.09049720681827,424.71527596613817,410.0,1,411.58,27783.056,0,False,420.1420000000039,421.33285714284744,426.0432000000014,3.44129823,0.056170170207058744,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-07 20:15:00+00:00,1459.071,387.614285714276,387.28,0,go_short,go_short,go_short,389.74,389.13754620552754,388.71600000000143,go_long,388.47,go_short,go_short,do_nothing,go_long,388.34952824517956,do_nothing,go_long,1,387.62200000000377,387.56,False,0,go_long
2395,BCH/USDT:USDT,2022-01-07 22:45:00+00:00,second_buy,roi,386.78,386.92,387.450613719705,388.2340034914192,385.24,1,385.26,833.038,0,False,387.1100000000038,387.47428571427605,388.63960000000145,0.80816842,0.01320677004472955,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-09 23:00:00+00:00,1205.386,379.64285714284733,378.02,1,go_short,go_short,go_short,380.18,378.06883202737384,378.4716000000013,go_long,380.16,go_short,go_short,do_nothing,go_long,379.30299200234293,do_nothing,go_long,1,379.74400000000344,378.91,False,0,go_long
2396,BCH/USDT:USDT,2022-01-10 18:00:00+00:00,second_buy,roi,353.77,359.76,359.7093153422034,362.17209706364537,353.45,1,355.86,16109.069,0,False,359.6720000000034,361.7071428571332,361.43320000000136,0.05009089,0.0008191458420631568,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-20 23:45:00+00:00,2969.063,362.0142857142755,357.73,0,go_short,go_short,go_short,359.5,370.2415908799555,372.79280000000125,go_long,359.5,go_short,go_short,do_nothing,go_long,365.45785873592183,do_nothing,go_long,0,361.0040000000038,358.6,False,1,go_long
2398,BCH/USDT:USDT,2022-01-23 23:00:00+00:00,second_buy,roi,288.94,291.18,289.189086220196,289.2618056989443,288.41,0,290.92,7292.039,0,False,289.2720000000036,289.5028571428474,288.5008000000013,0.0425173,0.0006966382487717104,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-26 00:00:00+00:00,2554.411,290.83714285713324,290.82,1,go_short,go_short,go_short,293.5,290.14335258174196,290.5176000000013,go_long,292.93,go_short,go_short,do_nothing,go_long,290.5686361454031,do_nothing,go_long,0,291.98200000000344,291.5,False,0,go_long
2399,BCH/USDT:USDT,2022-01-26 06:00:00+00:00,second_buy,roi,296.77,297.71,293.91214507880295,292.22070792523056,296.2,1,296.44,3109.464,0,False,295.8940000000035,295.09714285713324,291.2640000000014,0.30675562,0.005028321235337046,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-28 06:15:00+00:00,3557.913,292.3128571428475,292.12,0,go_short,go_short,go_short,294.5,290.67684039221945,290.5576000000014,go_long,292.41,go_short,go_short,do_nothing,go_long,292.0093517954755,do_nothing,go_long,0,292.6600000000035,294.26,False,0,go_long
2400,BCH/USDT:USDT,2022-01-28 08:15:00+00:00,second_buy,roi,284.28,286.06,289.5136832034716,290.0591915603353,283.7,1,284.92,9110.04,0,False,287.83600000000354,289.31142857141884,290.73640000000137,0.04008526,0.0006549789410644654,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-31 00:30:00+00:00,4334.795,290.0585714285613,286.37,1,go_short,go_short,go_short,288.15,290.54178061177953,289.9364000000012,go_long,287.75,go_short,go_short,do_nothing,go_long,289.45643942576964,do_nothing,go_long,0,289.44800000000345,287.45,False,0,go_long
2390,BCH/USDT:USDT,2021-11-28 20:45:00+00:00,second_buy,roi,552.01,554.71,549.5782664484486,549.777502347462,552.01,0,553.01,2095.746,0,False,550.9380000000037,550.0557142857044,549.6136000000016,0.08144792,0.0013402350966996003,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-12-03 03:15:00+00:00,1187.288,557.6914285714189,555.03,1,go_short,go_short,go_short,556.41,561.0601482974328,562.2420000000016,go_long,556.41,go_short,go_short,do_nothing,go_long,558.8239212243776,do_nothing,go_long,0,557.1420000000041,555.58,False,1,go_long
2401,BCH/USDT:USDT,2022-01-31 02:00:00+00:00,second_buy,roi,283.08,283.44,285.2117826094954,287.6775507227568,281.6,0,281.94,2516.329,1,False,282.6460000000034,283.49571428570414,287.8024000000012,-0.01722286,-0.0002818885392388547,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-02-02 16:15:00+00:00,11096.941,286.01428571427533,281.61,1,go_short,go_short,go_short,285.11,290.08480579571517,292.00680000000125,go_long,285.05,go_short,go_short,do_nothing,go_long,288.09360018122135,do_nothing,go_long,0,285.44200000000365,281.99,False,1,go_long
2404,BCH/USDT:USDT,2022-02-13 20:30:00+00:00,second_buy,roi,329.65,332.82,330.20942141110015,330.597689425076,329.63,0,332.06,6529.336,0,False,329.07400000000473,328.9699999999894,332.0728000000014,0.03155849,0.000517015140863439,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-02-16 13:45:00+00:00,8369.892,337.87857142856086,334.12,1,go_short,go_short,go_short,338.29,337.7318983240739,337.8192000000019,go_long,337.56,go_short,go_short,do_nothing,go_long,337.7878642274404,do_nothing,go_long,0,337.4580000000044,335.3,False,0,go_long
2405,BCH/USDT:USDT,2022-02-17 10:45:00+00:00,second_buy,roi,327.04,327.68,327.7673098497117,329.1082470221563,326.62,0,326.98,1208.05,0,False,326.6680000000046,326.68857142856046,329.1460000000016,2.31263249,0.03786095990813459,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-02-19 11:00:00+00:00,3070.54,312.94285714284615,311.42,0,go_short,go_short,go_short,313.3,313.2378259533471,313.80520000000166,go_long,311.51,go_short,go_short,do_nothing,go_long,313.12587278804176,do_nothing,go_long,0,312.8900000000042,312.97,False,1,go_long
2406,BCH/USDT:USDT,2022-02-19 18:00:00+00:00,second_buy,roi,311.82,311.98,311.1543091183569,310.97503954856876,310.8,1,311.37,1197.07,0,False,311.09800000000416,311.40428571427475,310.0064000000017,2.8983767,0.047299908082601726,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-02-21 18:15:00+00:00,5799.978,301.2414285714173,295.55,1,go_short,go_short,go_short,301.0,300.9456990305074,299.3756000000017,go_long,300.46,go_short,go_short,do_nothing,go_long,300.78680280377307,do_nothing,go_long,0,300.56800000000374,295.55,False,0,go_long
2407,BCH/USDT:USDT,2022-02-21 18:30:00+00:00,second_buy,roi,295.56,296.17,299.75498698780797,300.4371287319513,293.56,1,294.08,4288.119,0,False,298.83000000000374,299.87428571427444,299.31280000000174,-0.01064914,-0.0001742927407802935,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-02-23 19:30:00+00:00,2063.333,295.2028571428461,294.65,0,go_short,go_short,go_short,296.12,298.07729354478903,298.8712000000017,go_long,295.42,go_short,go_short,do_nothing,go_long,296.6219187495123,do_nothing,go_long,0,294.94600000000395,294.93,False,1,go_long
2408,BCH/USDT:USDT,2022-02-24 00:00:00+00:00,second_buy,roi,289.28,289.78,290.52563701132453,292.6697943647472,287.74,1,288.11,1607.302,0,False,289.36000000000405,289.989999999989,292.5232000000017,0.10144607,0.0016625531786800772,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-03-04 22:15:00+00:00,1425.793,290.03142857141756,288.72,0,go_short,go_short,go_short,290.42,294.9682040659166,295.7256000000019,go_long,289.61,go_short,go_short,do_nothing,go_long,291.5812434287978,do_nothing,go_long,1,289.6180000000036,288.87,False,1,go_long
2409,BCH/USDT:USDT,2022-03-04 22:30:00+00:00,second_buy,roi,288.91,289.11,290.8595136705212,294.36981857955243,286.85,0,286.89,4324.872,0,False,289.0900000000036,289.38285714284615,295.15600000000194,-0.00456812,-7.483021649678907e-05,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-03-06 23:00:00+00:00,1607.982,290.70714285713194,289.12,1,go_short,go_short,go_short,290.28,289.5938595384773,289.55960000000175,go_long,290.04,go_short,go_short,do_nothing,go_long,290.0109926857045,do_nothing,go_long,0,290.7300000000035,289.44,False,0,go_long
2411,BCH/USDT:USDT,2022-03-24 15:00:00+00:00,second_buy,roi,355.99,360.65,356.04046082614985,356.3875321047306,355.89,0,360.49,12876.923,0,False,356.5640000000029,355.8314285714167,356.50840000000176,0.03306814,0.0005401197885492575,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-03-26 16:00:00+00:00,3450.321,361.16571428570245,360.54,1,go_short,go_short,go_short,362.01,360.532595274681,360.128400000002,go_long,361.92,go_short,go_short,do_nothing,go_long,360.55237466955253,do_nothing,go_long,0,361.51800000000287,360.95,False,0,go_long
2403,BCH/USDT:USDT,2022-02-11 10:00:00+00:00,second_buy,roi,336.7,337.01,336.7928502784807,337.7169571750612,335.34,0,335.99,3376.495,0,False,335.34000000000447,335.8571428571323,337.7584000000013,1.71471465,0.0280682738272024,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2022-02-13 10:15:00+00:00,3226.332,326.77857142856084,324.24,1,go_short,go_short,go_short,325.6,327.44100500022904,327.95080000000127,go_long,325.05,go_short,go_short,do_nothing,go_long,326.90503810317983,do_nothing,go_long,0,326.06400000000474,325.03,False,1,go_long
2389,BCH/USDT:USDT,2021-11-26 19:45:00+00:00,second_buy,roi,562.31,563.16,561.0665647961457,561.5954345881441,560.99,1,561.47,1908.648,1,False,561.3520000000028,560.578571428562,561.2292000000017,0.95070243,0.015550675786576392,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-11-28 20:00:00+00:00,2291.177,545.7871428571331,548.69,0,go_short,go_short,go_short,551.4,549.1420799171261,549.5888000000015,go_long,548.69,go_short,go_short,do_nothing,go_long,547.8304067522477,do_nothing,go_long,0,547.5960000000038,549.45,False,0,go_long
2388,BCH/USDT:USDT,2021-11-20 04:00:00+00:00,second_buy,roi,577.5,577.88,578.6497226789118,577.2245502149242,576.27,1,576.79,1328.12,0,False,578.5880000000036,579.0842857142767,576.8540000000019,1.28421354,0.021025588905661672,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-11-22 04:15:00+00:00,2018.478,562.6257142857049,560.1,0,go_short,go_short,go_short,564.1,568.5646235766086,569.7940000000016,go_long,561.94,go_short,go_short,do_nothing,go_long,564.4712922699596,do_nothing,go_long,0,562.1120000000035,563.96,False,1,go_long
2387,BCH/USDT:USDT,2021-11-16 10:15:00+00:00,second_buy,roi,609.76,610.7,611.9746165250974,620.1341907443609,569.53,1,572.57,57196.748,0,False,607.5440000000042,612.1699999999915,619.2008000000019,0.03812021,0.0006228413383951971,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-11-18 13:15:00+00:00,2830.118,578.4899999999917,574.28,1,go_short,go_short,go_short,578.71,580.8591512756725,580.3520000000019,go_long,576.81,go_short,go_short,do_nothing,go_long,579.0410024488199,do_nothing,go_long,0,578.2200000000036,574.61,False,1,go_long
2369,BCH/USDT:USDT,2021-08-04 18:15:00+00:00,second_buy,roi,543.58,550.26,544.019423079265,541.2393121663443,543.57,0,547.99,9665.869,0,False,544.7540000000038,544.9357142857092,541.4639999999993,0.080529,0.0013252056554483068,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-08-09 00:45:00+00:00,7015.689,555.5914285714234,549.0,1,go_short,go_short,go_short,553.25,559.781581478296,560.0239999999995,go_long,551.77,go_short,go_short,do_nothing,go_long,556.8327472936497,do_nothing,go_long,0,553.172000000004,549.75,False,1,go_long
2371,BCH/USDT:USDT,2021-08-15 13:00:00+00:00,second_buy,roi,679.03,682.36,683.1433621671331,685.1861199370068,677.36,1,680.09,5674.704,0,False,682.9480000000037,682.7385714285663,684.4151999999996,0.08531572,0.001395935838811102,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-08-17 13:15:00+00:00,10606.223,686.3557142857095,677.04,1,go_short,go_short,go_short,685.89,684.7127882531486,684.5683999999998,go_long,682.01,go_short,go_short,do_nothing,go_long,685.2867666277637,do_nothing,go_long,0,685.1540000000037,677.97,False,0,go_long
2372,BCH/USDT:USDT,2021-08-18 01:15:00+00:00,second_buy,roi,635.96,636.15,638.9510726494829,647.7570423250362,620.2,1,622.85,13106.815,1,False,633.660000000004,635.6657142857101,648.8067999999998,0.08799768,0.001443099212569046,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-08-26 05:15:00+00:00,3985.458,631.3699999999943,629.36,0,go_short,go_short,go_short,634.0,639.5310324426134,642.665199999999,go_long,632.89,go_short,go_short,do_nothing,go_long,635.145037890676,do_nothing,go_long,0,631.1780000000037,629.57,False,1,go_long
2373,BCH/USDT:USDT,2021-09-07 15:00:00+00:00,second_buy,roi,717.28,717.65,721.3383662627607,734.1721206712331,654.4,1,664.72,85131.345,0,False,713.0700000000052,720.2399999999925,733.882399999999,0.05152962,0.0008428647911842318,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-09-09 18:15:00+00:00,3501.7,669.2457142857062,665.0,1,go_short,go_short,go_short,668.12,668.5450794817691,668.2447999999997,go_long,667.07,go_short,go_short,do_nothing,go_long,668.6567082295333,do_nothing,go_long,0,668.3300000000042,665.55,False,0,go_long
2374,BCH/USDT:USDT,2021-09-13 14:15:00+00:00,second_buy,roi,651.71,653.13,618.7524913503249,616.3534892086036,606.92,1,608.93,101811.953,1,False,625.3380000000047,619.7885714285612,611.2131999999995,0.11408126,0.0018756234060747564,0,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-09-19 11:45:00+00:00,10465.306,629.0457142857038,618.07,1,go_short,go_short,go_short,623.78,632.5434433074784,634.3431999999993,go_long,623.47,go_short,go_short,do_nothing,go_long,630.1092689883117,do_nothing,go_long,0,627.3260000000045,619.89,False,1,go_long
2375,BCH/USDT:USDT,2021-09-20 11:30:00+00:00,second_buy,roi,556.76,559.7,565.486633043881,572.1981133083273,549.49,1,552.61,13778.415,0,False,561.8480000000046,563.8457142857045,572.4443999999992,3.27850236,0.05349694734595866,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-09-22 11:45:00+00:00,5958.278,522.5228571428472,518.12,1,go_short,go_short,go_short,522.67,521.1054637335895,521.4703999999994,go_long,522.16,go_short,go_short,do_nothing,go_long,522.1525878065032,do_nothing,go_long,1,522.2140000000045,518.7,False,0,go_long
2376,BCH/USDT:USDT,2021-09-24 12:15:00+00:00,second_buy,roi,498.19,498.95,502.83618393710674,515.3783311003147,493.51,0,494.57,9864.937,0,False,493.9680000000045,494.4085714285617,520.7895999999994,0.0246559,0.0004024200165102556,1,go_short,go_short,go_short,go_short,go_long,go_long,do_nothing,do_nothing,go_long,go_long,go_short,2021-09-27 15:00:00+00:00,7639.236,500.351428571419,496.27,1,go_short,go_short,go_short,502.63,503.21366927316876,503.57959999999963,go_long,501.57,go_short,go_short,do_nothing,go_long,501.41477297011045,do_nothing,go_long,0,500.11800000000403,497.51,False,1,go_long
