,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),close_date,high (exit),sma-07 (exit),short-small-rl (exit),long_jcrosk (exit),sma-25 (exit),ema-26 (exit),short_kdj (exit),open (exit),volume (exit),close (exit),mean-grad-hist (exit),sma-compare (exit),low (exit),sma-05 (exit),long-large-rl (exit),ema-12 (exit),long-small-rl (exit),short-large-rl (exit)
535,LEVER/USDT:USDT,2023-12-28 00:30:00+00:00,second_buy,stop_loss,0.0019089999999999999,0.001927,0.0019258943417628485,0.0019310817130527862,0.0019089999999999999,0,0.001918,685934412.0,0,False,0.0019205999999999993,0.001922000000000025,0.0019319600000000095,-21.42094474,-0.34951401651294534,1,do_nothing,go_long,do_nothing,do_nothing,2024-03-04 13:00:00+00:00,0.0026576,0.002525442857142888,go_long,0,0.0024927560000000113,0.0025174199410844646,False,0.0025521,849798793.0,0.0026333,0,0,0.002546,0.002532240000000004,do_nothing,0.0024926588245463154,do_nothing,do_nothing
619,NEO/USDT:USDT,2021-05-19 11:30:00+00:00,first_buy,stop_loss,75.189,75.281,75.92584623339803,77.51794409266844,68.5,1,69.816,176497.76,0,False,74.80760000000016,75.68685714285678,77.32548000000037,-23.96779965,-0.3942029524274282,1,go_short,do_nothing,go_short,go_short,2021-05-19 12:45:00+00:00,67.295,67.67042857142823,do_nothing,1,74.83856000000036,69.62714221850393,False,67.295,174396.88,55.726,1,1,55.166,65.74020000000016,go_short,73.6225010143257,go_short,go_short
536,LEVER/USDT:USDT,2024-03-04 15:00:00+00:00,second_buy,stop_loss,0.0027282,0.0027808,0.002703735147593334,0.002621489806459793,0.0026623,1,0.0026693999999999997,1364635539.0,0,False,0.0028164000000000045,0.0027872000000000305,0.0025859000000000116,-22.13839675,-0.3612222551863032,0,do_nothing,go_long,do_nothing,do_nothing,2024-04-07 04:45:00+00:00,0.003678,0.003580642857142885,go_long,0,0.003511812000000007,0.003560993163476749,False,0.0035922999999999997,939384733.0,0.003655,0,0,0.0035921,0.0035915199999999926,do_nothing,0.0035126659487582485,do_nothing,do_nothing
478,RUNE/USDT:USDT,2021-05-25 00:30:00+00:00,first_buy,stop_loss,10.674,11.058,10.161614633566469,9.986808565568001,10.49,0,11.05,194046.0,0,False,10.33240000000004,10.164142857142915,9.996040000000033,-21.19919247,-0.38303516830429474,0,go_long,do_nothing,do_nothing,do_nothing,2021-06-12 01:45:00+00:00,6.867,7.050571428571489,do_nothing,0,7.2242000000000095,7.084847900294699,False,6.83,286785.0,6.796,1,1,6.744,7.013400000000059,do_nothing,7.250786099222642,go_long,do_nothing
524,ZRX/USDT:USDT,2022-08-10 16:45:00+00:00,first_buy,stop_loss,0.3653,0.36560000000000004,0.36159299602651257,0.35743341581604093,0.362,1,0.3623,575713.7,0,False,0.36303999999997555,0.36299999999999655,0.3571960000000036,-23.82636619,-0.3880596097482079,0,go_short,go_short,go_short,go_short,2022-11-08 19:15:00+00:00,0.22540000000000002,0.23081428571428167,go_short,0,0.23915600000000467,0.23370766976791632,False,0.224,3462245.1,0.2214,1,1,0.2207,0.22683999999997506,go_short,0.23777444564551314,go_short,go_short
522,ZRX/USDT:USDT,2022-05-02 12:00:00+00:00,first_buy,stop_loss,0.6980000000000001,0.6985,0.718831777630012,0.7300661862014258,0.6915,1,0.6950000000000001,2339174.2,0,False,0.7029999999999778,0.7117428571428511,0.7379000000000027,-24.20653558,-0.39455510208606376,1,go_short,go_short,go_short,go_short,2022-05-11 12:30:00+00:00,0.46,0.4605857142857089,go_short,0,0.4658920000000036,0.4631514785931285,False,0.45570000000000005,4512240.7,0.451,1,1,0.4455,0.45557999999997756,go_short,0.4694849955488339,go_short,go_short
520,ZRX/USDT:USDT,2022-04-21 03:30:00+00:00,first_buy,stop_loss,1.1596,1.1761,1.08657936246114,1.0153004856653527,1.1259000000000001,0,1.131,36676344.8,0,False,1.1151599999999784,1.0988142857142793,1.0242400000000014,-24.30605449,-0.3960774349445078,0,go_short,go_short,go_short,go_short,2022-05-01 01:30:00+00:00,0.7025,0.7201428571428508,go_short,1,0.7839000000000027,0.7387414992921207,False,0.7025,4666513.8,0.6926,0,1,0.6886,0.7093199999999781,go_short,0.7673839074788518,go_short,go_short
480,RUNE/USDT:USDT,2021-06-15 03:15:00+00:00,first_buy,stop_loss,9.297,9.467,9.103817152144266,8.998031553025163,9.291,0,9.421,302945.0,0,False,9.191400000000055,9.114571428571482,8.981640000000013,-22.23773874,-0.3930142450692286,0,go_long,do_nothing,do_nothing,do_nothing,2021-06-22 00:15:00+00:00,6.04,6.038571428571463,do_nothing,0,6.382560000000015,6.133463059430544,False,5.966,765575.0,5.827,1,1,5.8100000000000005,6.031400000000036,do_nothing,6.32650700383588,go_long,do_nothing
618,NEO/USDT:USDT,2021-04-18 23:30:00+00:00,first_buy,stop_loss,108.748,117.454,104.81162308188524,99.68408674277327,108.696,0,115.465,228367.39,0,False,109.66959999999986,107.73514285714289,98.36075999999994,-26.26065877,-0.4290040289105241,0,go_short,do_nothing,go_short,go_short,2021-05-19 11:15:00+00:00,76.441,76.84457142857107,do_nothing,0,77.67524000000037,77.03672736674314,False,76.18,33535.6,75.176,1,1,74.851,76.23300000000015,go_short,78.13409962008193,go_short,go_short
602,ATOM/USDT:USDT,2021-05-19 17:00:00+00:00,first_buy,stop_loss,15.946,16.33,14.954264366917274,15.403491180665522,15.642,0,16.235,301163.63,0,False,15.419999999999908,15.153999999999831,14.778200000000167,-24.2161066,-0.3948166212200758,0,go_short,go_short,go_short,go_short,2021-05-23 12:15:00+00:00,10.558,10.648857142856965,go_short,0,11.171680000000169,10.723140105403887,False,10.464,207936.49,10.229,1,1,10.114,10.565799999999914,go_short,11.15011877532911,go_short,go_short
472,RUNE/USDT:USDT,2021-04-14 07:45:00+00:00,first_buy,stop_loss,14.964,15.4756,14.747241117566551,14.44583325774768,14.9394,0,15.195,402624.0,1,False,14.87596000000001,14.836300000000055,14.46475200000001,-24.87846995,-0.4086717278735445,0,go_long,do_nothing,do_nothing,do_nothing,2021-05-19 12:45:00+00:00,15.083,14.987428571428632,do_nothing,1,16.595040000000044,15.429173884099777,False,15.083,617132.0,12.292,1,1,12.153,14.697600000000048,do_nothing,16.432594893777456,go_long,do_nothing
590,CTSI/USDT:USDT,2022-01-22 06:00:00+00:00,first_buy,stop_loss,0.4636,0.46540000000000004,0.4715371040420778,0.47952419898173193,0.44570000000000004,1,0.454,1366109.0,0,False,0.46705999999999764,0.46977142857142773,0.4778480000000037,-23.89224394,-0.3893476810367363,1,go_long,go_short,go_short,go_short,2022-04-30 22:45:00+00:00,0.279,0.2801857142857133,go_short,0,0.28264000000000417,0.28091318587491176,False,0.2785,771224.0,0.2773,1,1,0.2761,0.2793799999999975,go_short,0.2828355386646227,go_long,go_short
575,COTI/USDT:USDT,2022-01-30 12:00:00+00:00,first_buy,stop_loss,0.31897000000000003,0.3286,0.31605389384962557,0.31329725055188506,0.3178,0,0.32268,8780176.0,0,False,0.31846599999999603,0.31716428571428823,0.3122988000000019,-23.86580215,-0.3888565261822156,0,go_long,go_short,go_short,go_short,2022-02-22 03:15:00+00:00,0.20554000000000003,0.20420428571428711,go_short,1,0.20884760000000213,0.20460989755660475,False,0.20537000000000002,4958978.0,0.19688000000000003,1,1,0.19613000000000003,0.20344399999999588,go_short,0.20858310959096737,go_long,go_short
589,CTSI/USDT:USDT,2022-01-13 08:30:00+00:00,first_buy,stop_loss,0.7378,0.7566,0.7344983147991047,0.7271705365744745,0.7344,0,0.7538,5347994.0,0,False,0.7379799999999983,0.7348571428571421,0.7330040000000031,-24.12945724,-0.3947956180555455,0,go_long,go_short,go_short,go_short,2022-01-22 05:45:00+00:00,0.46950000000000003,0.473257142857142,go_short,0,0.4789120000000037,0.4747256684133647,False,0.46780000000000005,698290.0,0.4635,1,1,0.4612,0.4714799999999976,go_short,0.4815661349002705,go_long,go_short
551,MASK/USDT:USDT,2023-06-10 04:15:00+00:00,first_buy,stop_loss,3.867,3.906,3.9460984456785857,4.008869084884009,3.857,1,3.9050000000000002,599675.0,0,False,3.890400000000148,3.899142857142963,4.0321999999999925,-23.70455917,-0.4042830267470473,1,go_long,go_long,go_short,go_short,2023-08-17 21:30:00+00:00,2.961,2.9787142857143816,go_long,0,2.9837999999999996,2.979449387920384,False,2.942,504297.0,2.938,1,1,2.9290000000000003,2.9662000000001494,go_short,2.9900113553599743,go_long,go_short
587,CTSI/USDT:USDT,2021-11-16 10:15:00+00:00,first_buy,stop_loss,0.9626,0.963,0.9677755802782761,0.9836188172132155,0.8513000000000001,1,0.8869,6832387.0,0,False,0.9591799999999964,0.9688857142857127,0.9832960000000013,-25.18981896,-0.4107502363612286,1,go_long,go_short,go_short,go_short,2022-01-10 14:00:00+00:00,0.5553,0.5602714285714268,go_short,0,0.5779720000000028,0.5653735121979292,False,0.5553,627500.0,0.5488000000000001,1,1,0.5474,0.5555399999999977,go_short,0.5742110642240259,go_long,go_short
451,API3/USDT:USDT,2022-02-23 02:45:00+00:00,first_buy,stop_loss,7.376,7.78,6.810281128804548,6.374317554934332,7.26,1,7.487,1670702.0,0,False,7.2354,7.037857142857146,6.178919999999997,-22.85630098,-0.3765121686229384,0,go_short,go_long,go_short,go_short,2022-03-16 04:15:00+00:00,4.595,4.6527142857142865,go_long,0,4.681599999999997,4.655929697123384,False,4.595,56620.3,4.574,1,1,4.568,4.616400000000017,go_short,4.674663581756204,go_short,go_short
586,CTSI/USDT:USDT,2021-11-11 09:15:00+00:00,first_buy,stop_loss,1.4304000000000001,1.5755,1.3285060421777273,1.2247986429257678,1.4,0,1.5543,31178951.0,0,False,1.4429599999999976,1.3798714285714284,1.179728,-24.10053757,-0.3976970666998863,0,go_long,go_short,go_short,go_short,2021-11-16 10:00:00+00:00,0.9765,0.9825714285714271,go_short,0,0.9871920000000013,0.9824802312379627,False,0.9727,872972.0,0.9628000000000001,1,1,0.962,0.9809599999999964,go_short,0.9913563225902727,go_long,go_short
453,API3/USDT:USDT,2022-03-26 19:00:00+00:00,first_buy,stop_loss,6.203,6.342,6.021038607208029,5.904023419400553,6.197,0,6.238,802179.4,0,False,6.110200000000021,6.059857142857128,5.879760000000004,-24.57620782,-0.40142141277457766,0,go_short,go_long,go_short,go_short,2022-04-26 23:15:00+00:00,3.941,3.9407142857142987,go_long,0,3.931199999999995,3.931019443218003,False,3.936,72510.0,3.886,1,0,3.877,3.9394000000000036,go_short,3.944424008256406,go_short,go_short
455,API3/USDT:USDT,2022-05-02 11:00:00+00:00,first_buy,stop_loss,3.227,3.232,3.2528388970542634,3.2785416353070245,3.179,1,3.187,139614.1,0,False,3.225800000000002,3.2415714285714468,3.2955999999999896,-24.20938908,-0.3951210900924671,1,go_short,go_long,go_short,go_short,2022-05-11 12:30:00+00:00,2.156,2.145571428571445,go_long,0,2.1809199999999875,2.1652488043793747,False,2.137,216038.2,2.116,1,1,2.087,2.1280000000000023,go_short,2.1988246810989183,go_short,go_short
499,RUNE/USDT:USDT,2023-02-18 16:45:00+00:00,first_buy,stop_loss,1.783,1.79,1.7809842782133667,1.7754554666188342,1.7810000000000001,1,1.7810000000000001,148465.0,0,False,1.7844000000000009,1.7848571428571554,1.7718800000000676,-25.17215795,-0.4150493652053367,0,go_long,do_nothing,do_nothing,do_nothing,2023-05-24 15:00:00+00:00,1.091,1.0971428571428814,do_nothing,0,1.1092800000000644,1.1004818187636503,False,1.09,372688.0,1.088,1,1,1.086,1.092600000000003,do_nothing,1.106698174787008,go_long,do_nothing
577,COTI/USDT:USDT,2022-03-28 07:00:00+00:00,first_buy,stop_loss,0.27407000000000004,0.28437,0.26888902800350195,0.26408833426268435,0.27205,0,0.28158,9350647.0,0,False,0.2736019999999953,0.27060714285714504,0.2624488000000025,-24.46459144,-0.4000263729128056,0,go_long,go_short,go_short,go_short,2022-04-30 23:00:00+00:00,0.18769000000000002,0.18788428571428778,go_short,1,0.1912704000000022,0.1887448473023999,False,0.18758000000000002,2164528.0,0.18437,1,1,0.18339000000000003,0.1871479999999945,go_short,0.19134836390133633,go_long,go_short
459,API3/USDT:USDT,2022-08-14 05:15:00+00:00,first_buy,stop_loss,2.445,2.45,2.4401197070917924,2.4341578787632483,2.439,1,2.441,163371.1,0,False,2.4437999999999915,2.4430000000000054,2.4288399999999903,-23.90531181,-0.3897793566352432,0,go_short,go_long,go_short,go_short,2022-09-18 21:00:00+00:00,1.518,1.5194285714285745,go_long,0,1.5260399999999914,1.5200540008042718,False,1.517,55024.5,1.509,1,1,1.505,1.5163999999999933,go_short,1.5286224659793894,go_short,go_short
579,COTI/USDT:USDT,2022-05-02 11:00:00+00:00,first_buy,stop_loss,0.1912,0.19142,0.19295579822285924,0.19421673375234158,0.18948,1,0.19049000000000002,1056681.0,0,False,0.19152199999999459,0.19226285714285923,0.19545520000000202,-24.10262782,-0.3925153709791936,1,go_long,go_short,go_short,go_short,2022-05-11 12:45:00+00:00,0.13347,0.13375714285714507,go_short,0,0.13835280000000222,0.13551212296359713,False,0.13347,23009766.0,0.12278000000000001,1,1,0.11889000000000001,0.13155799999999496,go_short,0.1392079523536043,go_long,go_short
554,MASK/USDT:USDT,2024-03-10 03:00:00+00:00,first_buy,stop_loss,5.199,5.213,5.195391447660866,5.1591605261744835,5.176,1,5.21,202843.0,1,False,5.209600000000148,5.189285714285811,5.146839999999995,-24.47559306,-0.4267289467195225,0,go_long,go_long,go_short,go_short,2024-04-13 19:45:00+00:00,3.52,3.5091428571429324,go_long,0,3.632160000000001,3.53497849640244,False,3.487,623591.0,3.449,1,0,3.447,3.5134000000001775,go_short,3.6056455698956063,go_long,go_short
498,RUNE/USDT:USDT,2022-07-28 15:30:00+00:00,first_buy,stop_loss,2.797,2.886,2.782593720092093,2.7650393953318444,2.792,0,2.874,2239654.0,0,False,2.792999999999986,2.776285714285708,2.7573600000000713,-24.1577897,-0.3998683773064924,0,go_long,do_nothing,do_nothing,do_nothing,2022-09-06 20:00:00+00:00,1.779,1.7784285714285708,do_nothing,0,1.8660000000000696,1.8052724182291786,False,1.775,206683.0,1.772,0,1,1.772,1.777399999999994,do_nothing,1.8493544878939465,go_long,do_nothing
461,API3/USDT:USDT,2023-04-05 00:30:00+00:00,first_buy,stop_loss,1.589,1.599,1.595249348005272,1.5938472617372483,1.5819999999999999,0,1.595,73798.1,0,False,1.5944000000000091,1.5952857142857424,1.594999999999994,-25.18637293,-0.41055130858202993,0,go_short,go_long,go_short,go_short,2023-06-10 04:15:00+00:00,1.045,1.0425714285714671,go_long,0,1.0697999999999985,1.050960448331141,False,1.035,150779.5,1.041,1,0,1.034,1.0430000000000141,go_short,1.0659120642015218,go_short,go_short
497,RUNE/USDT:USDT,2022-05-29 01:30:00+00:00,first_buy,stop_loss,2.543,2.568,2.5536148626415707,2.5535107563079777,2.533,1,2.533,237875.0,0,False,2.5467999999999757,2.555999999999996,2.558160000000066,-23.74733131,-0.39024226382250465,1,go_long,do_nothing,do_nothing,do_nothing,2022-06-18 08:15:00+00:00,1.565,1.5891428571428463,do_nothing,0,1.663400000000065,1.61433107498553,False,1.564,740207.0,1.552,0,1,1.548,1.5661999999999794,do_nothing,1.6515426933354787,go_long,do_nothing
583,COTI/USDT:USDT,2024-04-12 18:30:00+00:00,first_buy,stop_loss,0.13567,0.13577,0.13851348005029954,0.14268219585185093,0.13246000000000002,1,0.13355,4834101.0,0,False,0.1337619999999935,0.136362857142861,0.14362920000000165,-25.37181033,-0.41342407856991525,1,go_long,go_short,go_short,go_short,2024-07-04 13:00:00+00:00,0.08277000000000001,0.08320428571429098,go_short,0,0.08388240000000194,0.0833427119529982,False,0.08277000000000001,2211112.0,0.082,1,1,0.08178,0.0830719999999932,go_short,0.08400592545998817,go_long,go_short
493,RUNE/USDT:USDT,2022-03-29 06:30:00+00:00,first_buy,stop_loss,11.446,11.694,11.017167459829363,10.745961919393894,11.402,0,11.686,950339.0,0,False,11.325200000000034,11.187285714285691,10.61380000000009,-23.482642,-0.40152644958806705,0,go_long,do_nothing,do_nothing,do_nothing,2022-04-29 10:30:00+00:00,7.23,7.205571428571417,do_nothing,0,7.272920000000065,7.234031077318332,False,7.19,168324.0,7.158,1,1,7.149,7.1944,do_nothing,7.2784607244802,go_long,do_nothing
496,RUNE/USDT:USDT,2022-05-11 08:00:00+00:00,first_buy,stop_loss,3.88,3.902,4.06731312186523,4.20274526190282,3.767,0,3.902,1870267.0,0,False,3.926799999999983,3.9807142857142805,4.240400000000069,-23.02701013,-0.3930293204147638,1,go_long,do_nothing,do_nothing,do_nothing,2022-05-27 17:15:00+00:00,2.457,2.446999999999998,do_nothing,0,2.494560000000067,2.4584721075261244,False,2.425,768991.0,2.435,0,1,2.411,2.4361999999999764,do_nothing,2.4846138155626947,go_long,do_nothing
582,COTI/USDT:USDT,2024-02-28 21:45:00+00:00,first_buy,stop_loss,0.21975000000000003,0.22137,0.22316084527023064,0.22357884978875073,0.21845,1,0.21991000000000002,8342750.0,0,False,0.22148399999999352,0.22257000000000307,0.22580080000000208,-26.57802806,-0.4343288247996405,1,go_long,go_short,go_short,go_short,2024-04-12 17:15:00+00:00,0.14338,0.14376857142857527,go_short,0,0.14748720000000165,0.14461812474505503,False,0.1432,2816001.0,0.14251,1,1,0.14177,0.14314599999999353,go_short,0.14685207334236106,go_long,go_short
501,RUNE/USDT:USDT,2023-12-08 15:45:00+00:00,first_buy,stop_loss,6.411,6.431,6.462888351211963,6.510201865870454,6.4,0,6.409,139468.0,0,False,6.435799999999991,6.412714285714342,6.537480000000086,-23.98101864,-0.415401955514315,0,go_long,do_nothing,do_nothing,do_nothing,2024-01-22 19:30:00+00:00,3.988,3.992142857142911,do_nothing,0,4.005120000000088,3.9924073453559816,False,3.984,674323.0,3.958,1,1,3.94,3.9869999999999806,do_nothing,4.006938401065435,go_long,do_nothing
512,ZRX/USDT:USDT,2021-05-24 12:00:00+00:00,first_buy,stop_loss,0.9173,0.9301,0.8927429902611734,0.8745578925199883,0.914,0,0.9285,304721.5,0,False,0.9042799999999926,0.8953285714285701,0.8767480000000043,-23.89502703,-0.38941018508936054,0,go_short,go_short,go_short,go_short,2021-06-22 10:15:00+00:00,0.5854,0.5818285714285703,go_short,0,0.6078200000000034,0.5897140543478342,False,0.5821000000000001,666823.2,0.5662,1,1,0.5654,0.5800399999999947,go_short,0.6024111775061189,go_short,go_short
447,QTUM/USDT:USDT,2024-05-29 14:00:00+00:00,first_buy,stop_loss,3.718,3.726,3.737048663357306,3.746875983405203,3.7039999999999997,0,3.722,95850.4,0,False,3.7279999999996627,3.7275714285715544,3.7511599999999223,-24.60535605,-0.40258602220090794,0,go_long,go_long,go_short,go_short,2024-07-04 12:45:00+00:00,2.29,2.2877142857144084,go_long,1,2.315119999999913,2.2939868948256312,False,2.2800000000000002,44294.7,2.274,1,1,2.271,2.2851999999996577,go_short,2.3144425257783006,go_long,go_short
592,CTSI/USDT:USDT,2022-05-02 10:00:00+00:00,first_buy,stop_loss,0.279,0.2791,0.27983303722810393,0.28148410652220246,0.2747,1,0.2752,691812.0,0,False,0.2779199999999971,0.2784857142857134,0.28247600000000395,-24.24958801,-0.3948888157645511,1,go_long,go_short,go_short,go_short,2022-05-11 12:30:00+00:00,0.1789,0.17822857142857004,go_short,0,0.18226000000000353,0.18001456442971617,False,0.1769,1216763.0,0.1753,1,1,0.1723,0.17641999999999605,go_short,0.1840821235336152,go_long,go_short
464,API3/USDT:USDT,2024-02-16 06:00:00+00:00,first_buy,stop_loss,4.4208,4.4394,4.444918983678181,4.477753375852026,4.4208,0,4.4327,139318.7,0,False,4.423980000000021,4.4299142857143226,4.480488000000007,-25.95727784,-0.423904322152951,1,go_short,go_long,go_short,go_short,2024-04-12 18:30:00+00:00,2.8415,2.8711428571428894,go_long,1,2.995699999999997,2.9074015927169605,False,2.8402000000000003,159293.1,2.8056,1,1,2.783,2.829020000000022,go_short,2.982206667117514,go_short,go_short
573,COTI/USDT:USDT,2021-12-04 20:00:00+00:00,first_buy,stop_loss,0.37587000000000004,0.37715000000000004,0.3653940739320667,0.3600177583213314,0.37324,0,0.37562,1796178.0,0,False,0.3684479999999969,0.3654785714285732,0.3606096000000019,-23.70523383,-0.38677847029215506,0,go_long,go_short,go_short,go_short,2022-01-22 10:00:00+00:00,0.24735000000000001,0.2514728571428599,go_short,0,0.2666172000000019,0.2546007271826646,False,0.2457,9504310.0,0.23946,1,1,0.23617000000000002,0.24956599999999574,go_short,0.26497785416518777,go_long,go_short
436,QTUM/USDT:USDT,2021-08-13 23:15:00+00:00,first_buy,stop_loss,13.157,13.656,12.860832192600474,12.592032287884015,13.147,0,13.621,975186.5,0,False,13.089399999999822,12.921857142857183,12.536719999999985,-28.80396423,-0.4693545547230221,0,go_long,go_long,go_short,go_short,2021-12-04 05:15:00+00:00,11.685,12.129285714285777,go_long,1,12.892679999999954,12.271165416467824,False,11.55,953508.4,10.789,1,1,10.383,11.960799999999715,go_short,12.777830911022646,go_long,go_short
545,MASK/USDT:USDT,2021-11-27 01:15:00+00:00,first_buy,stop_loss,19.4434,21.2998,18.402357263930234,17.44553085369209,19.4067,0,19.8789,1394790.0,0,False,19.01346000000007,19.041914285714366,16.96119999999997,-23.65188853,-0.39614157311018794,0,go_long,go_long,go_short,go_short,2021-12-04 04:00:00+00:00,12.5177,12.518442857142938,go_long,0,12.78451599999999,12.552383258362559,False,12.5037,131918.0,12.1599,1,1,12.1045,12.504500000000078,go_short,12.803207520766708,go_long,go_short
