,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,long_jcrosk (exit),long-small-rl (exit),high (exit),volume (exit),short-bid-rl (exit),sma-05 (exit),short-large-rl (exit),short-small-rl (exit),ema-26 (exit),short_kdj (exit),sma-25 (exit),mean-grad-hist (exit),sma-07 (exit),long-large-rl (exit),close (exit),ema-12 (exit),sma-compare (exit),long-bid-rl (exit),open (exit),low (exit)
271,SOL/USDT:USDT,2022-06-13 03:15:00+00:00,first_buy,long-exit-profit,28.41,28.67,29.30833401668934,30.24739047357374,27.58,1,28.31,2083020.0,0,False,28.789999999997303,28.940000000000367,30.486400000000234,23.25993864,0.4105424370682322,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-06-24 11:15:00+00:00,0,do_nothing,39.97,1322782.0,go_long,39.08999999999731,go_long,do_nothing,38.82807079207603,False,38.45320000000021,0,38.882857142857446,go_long,39.91,38.601270770626414,0,go_long,39.15,39.08
538,GAS/USDT:USDT,2024-07-14 18:30:00+00:00,first_buy,long-exit-profit,3.952,3.995,3.841454954336995,3.793515152865254,3.878,1,3.885,1827950.7,1,False,3.8786000000000085,3.858428571428552,3.7918000000000642,24.22105772,0.39670561868924015,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-11-24 03:15:00+00:00,0,go_long,5.47,146050.5,go_long,5.388999999999987,go_long,go_long,5.346521801369831,False,5.261200000000067,0,5.377,go_long,5.468,5.290742130984569,0,go_long,5.385,5.369
174,LTC/USDT:USDT,2021-05-23 12:45:00+00:00,first_buy,long-exit-profit,143.05,145.4,145.95191884616278,151.4988566154699,130.65,1,131.12,266637.383,0,False,143.75599999999915,145.58428571428715,151.37880000000095,24.09432064,0.3931524946974846,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-05-24 23:45:00+00:00,0,do_nothing,183.88,45039.152,go_long,179.40999999999906,go_long,do_nothing,178.8900982574904,False,176.02360000000095,0,179.55571428571574,go_long,183.0,175.80985353939596,0,go_long,181.11,181.11
268,SOL/USDT:USDT,2021-08-16 17:15:00+00:00,first_buy,long-exit-profit,68.885,68.892,67.0748089274752,65.54373718363598,67.396,1,67.707,619967.0,0,False,67.71580000000016,67.58957142857183,65.16060000000023,27.55849684,0.40664922563773415,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-08-28 16:15:00+00:00,0,do_nothing,96.607,928831.0,go_long,93.9582000000003,go_long,do_nothing,93.57663123853872,False,92.73204000000024,0,93.50900000000054,go_long,96.136,92.39752999094667,0,go_long,94.691,94.233
176,LTC/USDT:USDT,2021-06-22 12:15:00+00:00,first_buy,long-exit-profit,114.12,114.64,117.32308791591694,120.76773698678493,111.06,1,112.47,224215.942,0,False,114.99599999999964,116.32428571428704,122.04280000000139,24.4786586,0.3990226750417824,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-08-09 13:45:00+00:00,0,do_nothing,159.48,103851.579,go_long,156.2859999999999,go_long,do_nothing,155.42704957308393,False,153.33200000000141,0,155.8871428571442,go_long,158.56,153.58107927650184,0,go_long,156.99,156.54
267,SOL/USDT:USDT,2021-08-15 17:15:00+00:00,first_buy,long-exit-profit,49.603,49.716,48.28195840252858,47.43045586519068,48.883,0,49.094,357608.0,0,False,48.7988000000002,48.72871428571465,47.38436000000028,19.58518875,0.39867194667304695,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-08-16 17:00:00+00:00,0,do_nothing,68.95,643150.0,go_long,67.59420000000016,go_long,do_nothing,66.95986509610705,False,64.90376000000023,0,67.54557142857183,go_long,68.906,65.37067615832686,0,go_long,68.214,67.722
266,SOL/USDT:USDT,2021-06-29 12:45:00+00:00,first_buy,long-exit-profit,34.715,34.95,34.37523114681006,34.08713711256165,34.682,0,34.876,186642.0,0,False,34.55039999999994,34.4614285714288,34.072280000000184,14.07610604,0.4033052455331401,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-08-15 17:00:00+00:00,0,do_nothing,49.733,455802.0,go_long,48.7214000000002,go_long,do_nothing,48.1343144757156,False,47.228680000000274,0,48.52328571428608,go_long,49.601,47.297372334405935,0,go_long,48.689,48.497
265,SOL/USDT:USDT,2021-06-22 08:45:00+00:00,first_buy,long-exit-profit,25.076,25.431,26.07172625989059,26.586642024808857,24.5,1,24.776,469949.0,0,False,25.68279999999992,25.92657142857164,26.872560000000178,19.82839119,0.39975344299710625,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-06-29 12:30:00+00:00,0,do_nothing,34.891,208451.0,go_long,34.41659999999994,go_long,do_nothing,34.28418226441189,False,34.015960000000184,0,34.391285714285935,go_long,34.717,34.024028081566584,0,go_long,34.526,34.47
426,APT/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,6.973,6.974,6.858930848182351,7.07130345639794,5.28,1,5.803,7733294.1,0,False,6.72259999999987,6.805857142857123,7.154000000000026,24.14737557,0.3954988124778844,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-07-04 03:45:00+00:00,0,do_nothing,8.152,1866857.7,go_long,7.931999999999881,go_long,go_long,7.832583998955722,False,7.646080000000023,0,7.890999999999991,go_long,8.146,7.706807948202141,0,go_long,8.047,8.005
428,APT/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,long-exit-profit,6.129,6.134,5.998226953525405,6.119486685406539,4.883,1,4.936,4580115.9,0,False,5.911999999999891,5.997428571428551,6.164600000000038,24.11891792,0.39358535444835735,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-10-25 18:45:00+00:00,0,do_nothing,6.789,1097775.0,go_long,6.680199999999902,go_long,go_long,6.632469350239745,False,6.555959999999976,0,6.663428571428567,go_long,6.74,6.5703875147153985,0,go_long,6.691,6.662
434,APT/USDT:USDT,2024-09-21 14:15:00+00:00,first_buy,long-exit-profit,8.0758,8.3463,7.889375359917092,7.740367496756699,8.0758,0,8.2242,2378670.7,1,False,7.989080000000067,7.9402857142857215,7.730803999999958,25.31726192,0.41563811421894137,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-11-11 13:30:00+00:00,0,do_nothing,11.9,1934159.7,go_long,11.446000000000101,go_long,go_long,11.31442398471948,False,11.02849599999997,0,11.423971428571466,go_long,11.7937,11.150631301191705,0,go_long,11.3403,11.3021
182,LTC/USDT:USDT,2022-11-23 02:45:00+00:00,first_buy,long-exit-profit,76.2,78.0,71.95751694816974,70.68333988361304,75.83,0,77.68,852681.201,0,False,72.76400000000031,71.94571428571625,70.25400000000157,24.23561008,0.3950332566043703,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-07-02 22:30:00+00:00,0,do_nothing,113.55,143908.453,go_long,112.46799999999985,go_long,do_nothing,112.12762285973872,False,111.6400000000019,0,112.34000000000266,go_long,112.84,111.75605779486499,0,go_long,112.65,112.5
436,LQTY/USDT:USDT,2023-03-10 18:45:00+00:00,first_buy,long-exit-profit,1.7479,1.7895,1.7387876968906997,1.7173977207977211,1.7304,0,1.7666,1409560.3,0,False,1.7418600000000009,1.7442857142857142,1.7195880000000003,24.46925161,0.39858622335544264,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-03-13 06:45:00+00:00,0,go_long,2.4,2298577.9,go_long,2.301519999999999,go_long,go_short,2.26653441412589,False,2.207048000000002,0,2.2706142857142853,go_long,2.3893,2.2150029858971725,0,go_long,2.358,2.3402
204,ETH/USDT:USDT,2021-05-23 16:30:00+00:00,first_buy,long-exit-profit,1839.78,1854.4,1918.4236661392715,1981.0449756786543,1776.53,1,1795.55,202367.869,0,False,1885.9260000000031,1906.179999999993,1994.941599999995,24.10829762,0.3947368461813991,1,go_long,go_long,go_long,go_long,go_long,go_long,2021-05-24 16:00:00+00:00,0,go_long,2515.0,65897.244,go_long,2469.9780000000037,go_long,go_long,2439.3633452021913,False,2374.362399999995,0,2457.194285714277,go_long,2508.87,2382.3951325448393,0,go_long,2493.19,2465.0
454,MASK/USDT:USDT,2021-09-07 15:00:00+00:00,first_buy,long-exit-profit,10.2311,10.233,10.601958921850594,11.065042656662,8.4632,1,8.5081,537942.0,0,False,10.194700000000008,10.541414285714291,11.172711999999995,26.69193501,0.4477291344258454,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-09-12 16:15:00+00:00,0,do_nothing,12.4268,1402615.0,go_long,11.63150000000002,go_long,go_long,11.353818334930459,False,10.937675999999996,0,11.475500000000014,go_long,12.317,10.890283340648748,0,go_long,11.5137,11.4792
202,ETH/USDT:USDT,2021-05-19 13:15:00+00:00,first_buy,long-exit-profit,2332.92,2381.0,2582.2032734423965,2754.388166558042,1400.73,1,2106.1,336730.287,0,False,2448.716000000001,2522.492857142858,2808.0243999999952,23.9624384,0.3931537025131207,1,go_long,go_long,go_long,go_long,go_long,go_long,2021-05-20 13:15:00+00:00,0,go_long,2936.77,69194.538,go_long,2850.3760000000007,go_long,go_long,2791.6285293251576,False,2723.7139999999954,0,2821.5085714285706,go_long,2921.59,2725.675289813755,0,go_long,2874.0,2872.41
456,MASK/USDT:USDT,2021-09-26 07:45:00+00:00,first_buy,long-exit-profit,8.1217,8.1454,8.197429241364095,8.337378199430628,7.625,1,7.7311,364613.0,0,False,8.109100000000016,8.169114285714326,8.312647999999992,21.92029681,0.40454973298851865,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-10-02 16:00:00+00:00,0,do_nothing,10.954,180374.0,go_long,10.742620000000011,go_long,go_long,10.535865739231658,False,10.188851999999999,1,10.689100000000035,go_long,10.8982,10.282106497525081,0,go_long,10.7265,10.6867
199,ETH/USDT:USDT,2021-05-01 02:30:00+00:00,first_buy,long-exit-profit,2836.46,2842.05,2790.5582471321345,2777.3424171166466,2830.35,0,2831.86,25402.424,0,False,2803.7960000000126,2792.9214285714384,2769.628799999991,23.82103227,0.40014183203801845,0,go_long,go_long,go_long,go_long,go_long,go_long,2021-05-10 03:15:00+00:00,0,go_long,4019.69,65437.287,go_long,3973.6500000000146,go_long,go_long,3951.0996115015496,False,3923.5215999999928,0,3960.338571428576,go_long,4018.34,3929.5434358815387,0,go_long,3980.56,3980.56
198,ETH/USDT:USDT,2021-02-09 08:30:00+00:00,first_buy,long-exit-profit,1805.73,1820.04,1769.4143839535673,1755.4060661124477,1786.07,0,1820.0,114487.562,0,False,1777.6140000000014,1775.0042857142887,1749.6131999999916,23.6929688,0.3940942307775474,0,go_long,go_long,go_long,go_long,go_long,go_long,2021-05-01 02:15:00+00:00,0,go_long,2843.4,102728.011,go_long,2789.6920000000127,go_long,go_long,2783.048837519795,False,2767.5347999999904,0,2783.8742857142956,go_long,2836.47,2772.9810104859785,0,go_long,2806.88,2800.36
187,LTC/USDT:USDT,2024-10-16 00:30:00+00:00,first_buy,long-exit-profit,72.48,73.06,70.77310858852744,69.97581143966963,72.32,0,72.44,168828.166,1,False,71.29399999999804,70.95000000000292,69.89080000000163,25.63367427,0.4174215711232032,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-11-23 05:00:00+00:00,0,do_nothing,104.15,165190.091,go_long,101.88599999999806,go_long,do_nothing,100.68420980368036,False,97.44320000000177,0,101.5785714285746,go_long,103.9,98.11139704500778,0,go_long,101.99,101.66
197,ETH/USDT:USDT,2021-01-07 00:15:00+00:00,first_buy,long-exit-profit,1212.98,1226.52,1193.2154207884644,1185.7097235086603,1196.33,0,1198.5,143364.59,1,False,1197.5839999999992,1194.4542857142867,1188.1903999999972,24.31762857,0.39758274133330906,0,go_long,go_long,go_long,go_long,go_long,go_long,2021-02-09 08:15:00+00:00,0,go_long,1806.63,147087.159,go_long,1766.0780000000013,go_long,go_long,1760.2169992178522,False,1745.9659999999917,0,1765.2485714285745,go_long,1805.8,1750.2385514014434,0,go_long,1753.81,1753.81
195,ETH/USDT:USDT,2020-11-22 22:45:00+00:00,first_buy,long-exit-profit,579.4,582.93,572.7733273046628,565.2438894266505,576.06,0,578.99,73079.848,0,False,576.1440000000015,574.5128571428567,566.3651999999993,23.93298876,0.3932737837045757,0,go_long,go_long,go_long,go_long,go_long,go_long,2021-01-03 13:15:00+00:00,0,go_long,838.99,43399.893,go_long,834.6339999999985,go_long,go_long,829.7757827332822,False,820.2543999999975,0,833.5185714285728,go_long,837.79,819.8598547875285,0,go_long,832.45,832.37
194,ETH/USDT:USDT,2020-08-01 19:30:00+00:00,first_buy,long-exit-profit,381.0,390.63,372.824824489841,366.76727737252054,378.74,0,388.5,211861.159,0,False,376.5779999999989,375.4128571428591,363.90199999999976,24.36420821,0.3990810321146924,0,go_long,go_long,go_long,go_long,go_long,go_long,2020-11-22 22:30:00+00:00,0,go_long,582.54,96050.762,go_long,574.8680000000015,go_long,go_long,571.6430231782379,False,565.1431999999993,0,573.0214285714281,go_long,579.47,564.1442005807826,0,go_long,575.13,574.06
193,ETH/USDT:USDT,2020-07-23 01:00:00+00:00,first_buy,long-exit-profit,265.66,265.68,261.64804970189886,256.29717013438494,264.35,1,264.78,19903.403,0,False,264.8039999999994,264.535714285716,253.95839999999993,25.23321105,0.4121522616452546,0,go_long,go_long,go_long,go_long,go_long,go_long,2020-08-01 19:15:00+00:00,0,go_long,385.5,231020.271,go_long,373.1079999999989,go_long,go_long,369.97479257890296,False,362.54199999999975,0,373.17000000000195,go_long,380.98,365.02865956232216,0,go_long,371.96,371.96
192,ETH/USDT:USDT,2020-04-18 22:30:00+00:00,first_buy,long-exit-profit,184.67,184.97,183.661208943643,182.72459920659446,184.31,0,184.72,11258.188,1,False,184.17999999999972,183.92571428571588,182.93519999999998,24.22774823,0.3946635070812921,0,go_long,go_long,go_long,go_long,go_long,go_long,2020-07-23 00:45:00+00:00,0,go_long,266.5,44485.114,go_long,264.6099999999994,go_long,go_long,261.0786041931532,False,253.15839999999992,1,264.55857142857315,go_long,265.64,255.61854374513575,0,go_long,264.67,264.27
191,ETH/USDT:USDT,2020-03-12 11:00:00+00:00,first_buy,long-exit-profit,141.49,151.69,159.78548219172913,168.20956437593208,122.73,1,131.74,547923.128,0,False,154.3360000000003,158.55714285714404,170.27479999999989,24.15344617,0.3933727106241493,1,go_long,go_long,go_long,go_long,go_long,go_long,2020-04-18 22:15:00+00:00,0,go_long,184.89,16403.548,go_long,183.9439999999997,go_long,go_long,183.46870147885082,False,182.86559999999994,0,183.66000000000162,go_long,184.65,182.564967143122,0,go_long,184.07,183.8
380,RUNE/USDT:USDT,2021-06-12 01:30:00+00:00,first_buy,long-exit-profit,7.117,7.117,7.137365700348281,7.287168987160453,6.801,1,6.83,305658.0,1,False,7.0756000000000485,7.116857142857212,7.251480000000006,21.72913617,0.3972809066848232,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-06-15 05:45:00+00:00,0,do_nothing,9.576,134585.0,go_long,9.454800000000045,go_long,go_long,9.352134803085375,False,9.166440000000009,0,9.404000000000059,go_long,9.557,9.206191575819604,0,go_long,9.517,9.47
196,ETH/USDT:USDT,2021-01-03 13:30:00+00:00,first_buy,long-exit-profit,837.78,855.0,833.2795084666234,822.2813470254894,836.5,0,852.55,112253.991,0,False,838.1359999999986,836.6700000000016,822.3807999999975,23.9850933,0.39589504927937064,0,go_long,go_long,go_long,go_long,go_long,go_long,2021-01-07 00:00:00+00:00,0,go_long,1218.0,102144.803,go_long,1193.7659999999992,go_long,go_long,1192.2545882045488,False,1188.0803999999973,0,1193.984285714287,go_long,1212.64,1184.6865013893532,0,go_long,1199.48,1195.45
181,LTC/USDT:USDT,2022-06-12 01:30:00+00:00,first_buy,long-exit-profit,51.9,51.92,52.21037036928142,52.53731640828195,51.26,1,51.46,43404.55,0,False,52.04000000000061,52.115714285716315,52.528400000001476,27.92149287,0.45482352826307665,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-11-23 02:30:00+00:00,0,do_nothing,79.91,1905587.598,go_long,71.1920000000003,go_long,do_nothing,70.9170654842006,False,69.91640000000157,0,70.83857142857339,go_long,76.21,70.12360707430209,0,go_long,69.94,69.85
205,ETH/USDT:USDT,2021-05-24 16:15:00+00:00,first_buy,long-exit-profit,2508.57,2560.0,2443.804369017239,2388.7532708748513,2459.0,1,2468.23,156874.112,1,False,2478.8100000000036,2461.8985714285627,2383.838799999995,23.36567668,0.3940464480223741,0,go_long,go_long,go_long,go_long,go_long,go_long,2021-09-01 06:00:00+00:00,0,go_long,3534.24,54240.301,go_long,3497.348000000007,go_long,go_long,3473.5298981981614,False,3440.6231999999977,0,3484.474285714278,go_long,3526.27,3449.5517734145906,0,go_long,3510.42,3508.23
208,ETH/USDT:USDT,2022-06-13 03:15:00+00:00,first_buy,long-exit-profit,1338.37,1349.5,1371.4442879467563,1407.2517737120206,1303.33,0,1333.74,311276.78,0,False,1348.7780000000284,1353.8099999999552,1419.3951999999915,23.9342574,0.3983872640047429,1,go_long,go_long,go_long,go_long,go_long,go_long,2022-08-11 01:00:00+00:00,0,go_long,1882.0,127621.462,go_long,1861.2080000000165,go_long,go_long,1856.413987850807,False,1843.6375999999937,0,1857.138571428523,go_long,1875.22,1845.377751419356,0,go_long,1867.39,1863.4
437,LQTY/USDT:USDT,2023-03-13 07:00:00+00:00,first_buy,long-exit-profit,2.3893,2.4354,2.2858214273372917,2.228106468423308,2.3737,0,2.3919,2290695.6,0,False,2.339919999999999,2.2987285714285712,2.219472000000002,26.6727093,0.4351974934925216,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-03-14 12:45:00+00:00,0,go_long,3.4402,8281901.7,go_long,3.133980000000002,go_long,go_short,3.126159853174547,False,3.0859880000000017,0,3.1225571428571426,go_long,3.415,3.092874897255564,0,go_long,3.0501,3.025
441,LQTY/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,0.9385,0.9385,0.9302270386822942,0.9602916331539539,0.7027,1,0.7916000000000001,4008983.4,0,False,0.9090399999999944,0.9222285714285653,0.9725960000000013,24.48863696,0.3987947041274046,1,go_long,go_short,go_long,go_long,go_long,go_long,2023-07-12 19:00:00+00:00,1,go_long,1.18,32630974.6,go_long,1.0876799999999875,go_long,go_short,1.0803951664750528,False,1.0722000000000012,0,1.0845285714285624,go_long,1.1179000000000001,1.066960975695132,0,go_long,1.0805,1.0797
442,LQTY/USDT:USDT,2023-07-12 19:15:00+00:00,first_buy,long-exit-profit,1.1175,1.1298,1.0849497562481216,1.0701490515695666,1.1074,0,1.11,10427008.4,0,False,1.0943399999999877,1.0889142857142768,1.0742920000000011,24.56514233,0.400627303114168,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-07-14 04:30:00+00:00,0,go_long,1.5674000000000001,2304230.2,go_long,1.5368799999999876,go_long,go_short,1.5191764989742602,False,1.4879520000000017,0,1.532157142857134,go_long,1.5571000000000002,1.482855200630963,0,go_long,1.5339,1.5312000000000001
444,LQTY/USDT:USDT,2023-08-15 19:15:00+00:00,first_buy,long-exit-profit,0.9586,0.9596,0.954333449654395,0.9620806995086203,0.8477,1,0.8981,4568169.1,0,False,0.9477599999999882,0.9528142857142742,0.9653440000000019,25.33413126,0.4125974493014199,1,go_long,go_short,go_long,go_long,go_long,go_long,2023-10-09 03:30:00+00:00,0,go_long,1.3414000000000001,15044609.8,go_long,1.2056999999999884,go_long,go_short,1.2043572786032684,False,1.2023320000000037,0,1.2019714285714207,go_long,1.2812000000000001,1.2029524983356903,0,go_long,1.1817,1.1815
445,LQTY/USDT:USDT,2023-10-09 03:45:00+00:00,first_buy,long-exit-profit,1.2812000000000001,1.3058,1.2157946203566117,1.2085634243848984,1.2521,0,1.2787,6668344.3,0,False,1.2227599999999883,1.2145142857142779,1.2045720000000038,27.84073756,0.4541971278582283,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-10-25 15:30:00+00:00,1,go_long,2.0037,18818480.6,go_long,1.6565199999999831,go_long,go_short,1.6432635881813624,False,1.6115160000000026,0,1.6404571428571366,go_long,1.8694000000000002,1.6216675682015091,0,go_long,1.5997,1.5939999999999999
279,SOL/USDT:USDT,2023-01-09 01:15:00+00:00,first_buy,long-exit-profit,14.957,14.98,14.403423268295938,14.096700740027488,14.739,1,14.789,1312138.0,0,False,14.799999999997263,14.623714285713985,13.953440000000324,24.40570024,0.41215293327944624,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-01-14 02:00:00+00:00,0,do_nothing,21.15,2611351.0,go_long,20.31099999999726,go_long,do_nothing,19.542736446631665,False,18.469960000000352,0,20.007285714285416,go_long,20.915,18.7068850542968,0,go_long,20.475,20.42
186,LTC/USDT:USDT,2024-08-05 06:30:00+00:00,first_buy,long-exit-profit,54.08,54.36,54.73404378187138,56.37678143871405,49.23,1,51.08,515541.993,0,False,54.18599999999783,54.46285714286029,56.018400000001776,24.71884083,0.40261055678776736,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-10-16 00:15:00+00:00,0,do_nothing,72.49,185274.46,go_long,70.81199999999804,go_long,do_nothing,70.47003742280515,False,69.74440000000163,0,70.60714285714577,go_long,72.49,69.7786763548432,0,go_long,70.85,70.83
447,LQTY/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,long-exit-profit,1.5705,1.5711,1.5407792248901915,1.540808576232908,0.9872000000000001,1,1.2945,5798109.1,0,False,1.5330799999999765,1.5592714285714229,1.5405320000000016,24.26118362,0.39552992711519175,0,go_long,go_short,go_long,go_long,go_long,go_long,2024-03-09 18:30:00+00:00,0,go_long,1.88,241143.7,go_long,1.8520999999999774,go_long,go_short,1.8460213576798186,False,1.8335400000000117,0,1.8463142857142891,go_long,1.88,1.8357217225583855,0,go_long,1.8734000000000002,1.8666
184,LTC/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,long-exit-profit,73.33,73.37,71.41842685158083,72.95899653410632,55.0,1,57.31,2059521.502,0,False,70.36799999999985,71.49142857143138,73.37960000000204,24.14824343,0.393402650459614,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-03-01 05:15:00+00:00,0,do_nothing,85.08,83925.24,go_long,83.88599999999889,go_long,do_nothing,83.73369678153126,False,82.82240000000176,0,83.80571428571741,go_long,85.07,83.11828792564317,0,go_long,83.76,83.73
458,MASK/USDT:USDT,2021-10-27 07:00:00+00:00,first_buy,long-exit-profit,15.2912,15.5275,12.215627192552214,10.996010307157983,15.1,0,15.1865,1359399.0,0,False,13.866720000000047,12.652228571428603,10.402851999999994,25.11314376,0.4129095791961662,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-11-27 08:30:00+00:00,0,do_nothing,21.975,1114889.0,go_long,20.261940000000074,go_long,go_long,19.975562169175404,False,19.51292399999997,0,20.198671428571497,go_long,21.7945,19.46260200932845,0,go_long,20.4673,20.2503
212,ETH/USDT:USDT,2023-12-28 01:30:00+00:00,first_buy,long-exit-profit,2444.92,2447.7,2405.7281784728,2382.8358113715444,2428.05,1,2431.22,53068.676,0,False,2428.15399999998,2416.1757142856777,2376.1423999999897,24.65609063,0.4052526578562067,0,go_long,go_long,go_long,go_long,go_long,go_long,2024-02-28 17:15:00+00:00,0,go_long,3498.45,292984.881,go_long,3410.307999999972,go_long,go_long,3389.8566951398766,False,3353.0439999999858,0,3393.478571428532,go_long,3492.02,3361.6678632123026,0,go_long,3429.61,3415.28
211,ETH/USDT:USDT,2023-01-20 22:45:00+00:00,first_buy,long-exit-profit,1652.59,1656.46,1633.956120343738,1614.5477449609007,1645.36,1,1652.27,79189.223,0,False,1644.2680000000023,1642.5799999999515,1611.6847999999895,24.10801422,0.39395557288624966,0,go_long,go_long,go_long,go_long,go_long,go_long,2023-12-28 01:15:00+00:00,0,go_long,2449.0,54209.529,go_long,2420.33999999998,go_long,go_long,2401.0933018314913,False,2372.5631999999896,0,2409.3757142856775,go_long,2444.91,2378.965076281268,0,go_long,2435.2,2430.65
210,ETH/USDT:USDT,2022-11-09 10:30:00+00:00,first_buy,long-exit-profit,1167.26,1179.0,1228.4340241714497,1259.5862490221411,1132.73,1,1168.79,837811.382,0,False,1201.9100000000085,1215.0814285713827,1270.2239999999952,24.40116941,0.40116766369535256,1,go_long,go_long,go_long,go_long,go_long,go_long,2023-01-20 22:30:00+00:00,1,go_long,1680.0,274157.545,go_long,1641.9340000000022,go_long,go_long,1630.6263240425994,False,1608.3239999999898,1,1641.0771428570945,go_long,1652.59,1611.5299645577727,0,go_long,1640.1,1638.73
451,LQTY/USDT:USDT,2024-08-24 11:30:00+00:00,first_buy,long-exit-profit,0.9736,0.9895,0.964734634529752,0.9570638384423885,0.9726,0,0.9765,2586821.0,0,False,0.9700599999999721,0.9678571428571472,0.9543600000000145,24.45807017,0.3984746471091409,0,go_long,go_short,go_long,go_long,go_long,go_long,2024-11-24 22:15:00+00:00,0,go_long,1.3799000000000001,118701.3,go_long,1.362299999999967,go_long,go_short,1.353217672550342,False,1.337776000000014,0,1.3602000000000094,go_long,1.3751,1.3378492501576407,0,go_long,1.3648,1.3636
