,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,ema-12 (exit),sma-25 (exit),short-bid-rl (exit),sma-05 (exit),close (exit),long-bid-rl (exit),long_jcrosk (exit),short_kdj (exit),ema-26 (exit),short-large-rl (exit),low (exit),sma-07 (exit),mean-grad-hist (exit),long-large-rl (exit),long-small-rl (exit),short-small-rl (exit),sma-compare (exit),high (exit),volume (exit),open (exit)
1958,CORE/USDT:USDT,2024-11-30 17:00:00+00:00,first_buy,long-exit-profit,1.8413,1.9024,1.6628006757906948,1.5952556448246513,1.815,0,1.8584,2807280.1,0,False,1.7596400000000076,1.6892714285714525,1.579431999999993,6.59650134,0.02904187934321382,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-30 17:30:00+00:00,1.6358156077028903,1.6034439999999932,go_long,1.8467800000000074,1.9162,go_long,0,False,1.7248525548560596,go_long,1.8329,1.7934857142857383,0,go_long,go_short,go_short,0,1.9295,2429744.4,1.8399999999999999
1957,CORE/USDT:USDT,2024-11-30 16:30:00+00:00,first_buy,long-exit-profit,1.6865999999999999,1.8512,1.5883166463522929,1.5528364241234733,1.651,0,1.778,5399565.3,0,False,1.6250400000000078,1.5796857142857383,1.560451999999993,7.61525732,0.03353266530994315,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-30 16:45:00+00:00,1.5742040964106234,1.570587999999993,go_long,1.6937600000000077,1.8413,go_long,0,False,1.627237162298094,go_long,1.7744,1.6345428571428813,0,go_long,go_short,go_short,0,1.8686,3435426.0,1.778
1956,CORE/USDT:USDT,2024-11-30 11:00:00+00:00,first_buy,long-exit-profit,1.6373,1.6461999999999999,1.546766081960596,1.4962881548467988,1.6008,1,1.6109,1068045.2,1,False,1.5951400000000082,1.5676428571428818,1.487435999999994,10.12855963,0.044611042831837325,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-30 16:15:00+00:00,1.5348233380533511,1.5531719999999931,go_long,1.5645000000000078,1.6865999999999999,go_long,0,False,1.5538287638708916,go_long,1.5708,1.5370428571428811,0,go_long,go_short,go_short,0,1.72,3137513.6,1.6339000000000001
1955,CORE/USDT:USDT,2024-11-30 10:30:00+00:00,first_buy,long-exit-profit,1.596,1.5997,1.5165245276970307,1.475104743813306,1.5603,0,1.5878999999999999,773074.6,0,False,1.5450600000000083,1.5264142857143101,1.4693839999999938,6.59376144,0.0290501110451989,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-30 10:45:00+00:00,1.4871192072345427,1.4792679999999938,go_long,1.5768600000000084,1.6373,go_long,0,False,1.5351053695897952,go_long,1.5865,1.5472285714285958,0,go_long,go_short,go_short,0,1.6522999999999999,1460651.5,1.5878999999999999
1954,CORE/USDT:USDT,2024-11-30 10:00:00+00:00,first_buy,long-exit-profit,1.5195,1.5707,1.486737563477671,1.4556876131838403,1.5195,0,1.5436,1257015.0,0,False,1.5002000000000084,1.4967857142857388,1.453671999999994,7.23635276,0.03188079088571444,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-30 10:15:00+00:00,1.4660811233183706,1.4616479999999938,go_long,1.5210800000000084,1.596,go_long,0,False,1.5035471690964908,go_long,1.5350000000000001,1.5124428571428816,0,go_long,go_short,go_short,0,1.6063,1086401.9,1.5436
1953,CORE/USDT:USDT,2024-11-30 07:45:00+00:00,first_buy,long-exit-profit,1.4868000000000001,1.4901,1.444237722143306,1.4168935606700546,1.4549,0,1.4671,669907.4,0,False,1.4561200000000087,1.452285714285739,1.4140399999999942,7.51060802,0.033123331120808085,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-30 09:45:00+00:00,1.4486546222385475,1.4482599999999939,go_long,1.4895000000000085,1.5195,go_long,0,False,1.4763989386554293,go_long,1.4779,1.4847857142857388,0,go_long,go_short,go_short,0,1.5262,753970.0,1.4783
1952,CORE/USDT:USDT,2024-11-30 06:00:00+00:00,first_buy,long-exit-profit,1.4599,1.46,1.4168714702585874,1.3902242064115762,1.4318,0,1.439,358745.4,0,False,1.4336800000000085,1.4236142857143104,1.4090839999999942,7.05422424,0.031153141507554296,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-30 07:30:00+00:00,1.412877045523659,1.4124999999999943,go_long,1.4524200000000085,1.4868000000000001,go_long,0,False,1.44008094435118,go_long,1.4376,1.4482714285714533,0,go_long,go_short,go_short,0,1.4919,800999.2,1.4425
1951,CORE/USDT:USDT,2024-11-30 01:15:00+00:00,first_buy,long-exit-profit,1.4469,1.4604,1.3868458875250909,1.3294244327848803,1.4193,1,1.4257,582077.4,0,False,1.430480000000008,1.424571428571453,1.3129119999999943,4.9633324,0.02194228581266527,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-30 05:45:00+00:00,1.3863221429245023,1.4058639999999942,go_long,1.4272200000000086,1.4599,go_long,0,False,1.412848101214694,go_long,1.4325,1.4172571428571676,0,go_long,go_short,go_short,0,1.4696,467584.4,1.4381
1950,CORE/USDT:USDT,2024-11-30 00:15:00+00:00,first_buy,long-exit-profit,1.4611,1.4976,1.3425810391096318,1.2920237792860918,1.4011,0,1.4208,1313758.0,0,False,1.3732000000000082,1.3677571428571673,1.2775519999999942,3.6939357,0.016335227272727272,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-30 01:00:00+00:00,1.3217223874076707,1.3044959999999943,go_long,1.437560000000008,1.4469,go_long,0,False,1.3797815034387437,go_long,1.4426,1.4085857142857388,1,go_long,go_short,go_short,0,1.5008,848282.5,1.4426
1949,CORE/USDT:USDT,2024-11-29 23:00:00+00:00,first_buy,long-exit-profit,1.373,1.3772,1.2870070558651143,1.251302309392861,1.3151,0,1.3353000000000002,414887.6,0,False,1.315180000000008,1.2988857142857384,1.2456199999999942,20.71922176,0.09172206160157806,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-30 00:00:00+00:00,1.2817216816289791,1.2695639999999944,go_long,1.356100000000008,1.4611,go_long,0,False,1.3283594098568376,go_long,1.3404,1.349271428571453,0,go_long,go_short,go_short,0,1.4884,961256.1,1.3585
1948,CORE/USDT:USDT,2024-11-29 22:15:00+00:00,first_buy,long-exit-profit,1.2961,1.3007,1.255466793189824,1.2297418211698996,1.2730000000000001,0,1.2801,252741.9,0,False,1.2742200000000081,1.2683428571428814,1.2301359999999941,15.89247909,0.07042945336828627,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-29 22:45:00+00:00,1.2445824941442898,1.240139999999994,go_long,1.298880000000008,1.373,go_long,0,False,1.2782265205678622,go_long,1.2884,1.2907857142857384,0,go_long,go_short,go_short,0,1.3739,260894.9,1.2913999999999999
1947,CORE/USDT:USDT,2024-11-29 21:30:00+00:00,first_buy,long-exit-profit,1.2786,1.2786,1.2407832792171625,1.2173847978295766,1.2487,1,1.2625,199693.7,0,False,1.257660000000008,1.2501857142857384,1.216883999999994,5.54399404,0.02456268483991256,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-29 22:00:00+00:00,1.2257131668634915,1.2253719999999941,go_long,1.270180000000008,1.2961,go_long,0,False,1.2509880283152466,go_long,1.2537,1.2626000000000244,0,go_long,go_short,go_short,0,1.3049,324992.2,1.2538
1946,CORE/USDT:USDT,2024-11-29 20:45:00+00:00,first_buy,long-exit-profit,1.2399,1.2477,1.2236667651691255,1.2044847984434919,1.2387000000000001,0,1.2474,66029.3,0,False,1.232880000000008,1.2277857142857387,1.2067879999999942,5.1813918,0.022964048938074914,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-29 21:15:00+00:00,1.2137755816559428,1.2133959999999941,go_long,1.252240000000008,1.2786,go_long,1,False,1.236834784529374,go_long,1.2599,1.2432714285714528,0,go_long,go_short,go_short,0,1.29,303590.2,1.2599
1945,CORE/USDT:USDT,2024-11-29 17:30:00+00:00,first_buy,long-exit-profit,1.2241,1.2245,1.1919723205842858,1.1707071790978945,1.2037,1,1.2146,179961.6,0,False,1.2068000000000079,1.2011571428571675,1.1637999999999946,4.23784025,0.018790282663162624,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-29 20:30:00+00:00,1.2010515823189711,1.2042639999999942,go_long,1.2264600000000079,1.2399,go_long,0,False,1.219351631563512,go_long,1.2329,1.2232000000000245,0,go_long,go_short,go_short,0,1.2413,72752.9,1.2354
1944,CORE/USDT:USDT,2024-11-24 01:15:00+00:00,first_buy,long-exit-profit,1.2009,1.2009,1.155327778404171,1.139080042478695,1.1769,0,1.1905000000000001,346033.6,0,False,1.164380000000005,1.1525571428571648,1.1433079999999953,5.17479191,0.02303658288467292,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-29 17:15:00+00:00,1.167195753425726,1.1599639999999947,go_long,1.206500000000008,1.2241,go_long,0,False,1.187858197054156,go_long,1.1953,1.19411428571431,0,go_long,go_short,go_short,0,1.2281,365534.5,1.1958
1943,CORE/USDT:USDT,2024-11-23 22:45:00+00:00,first_buy,long-exit-profit,1.1738,1.1827,1.147570605649749,1.125084254693414,1.1483,1,1.1506,150823.1,0,False,1.1596200000000052,1.1568142857143078,1.131143999999995,9.29563581,0.04126214517285487,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-24 01:00:00+00:00,1.1349664458769908,1.1398919999999952,go_long,1.150220000000005,1.2009,go_long,0,False,1.1489328290231111,go_long,1.1498,1.1420714285714504,0,go_long,go_short,go_short,0,1.2035,325161.5,1.1571
1942,CORE/USDT:USDT,2024-11-23 22:00:00+00:00,first_buy,long-exit-profit,1.1666,1.1667,1.1393235316397434,1.11588502944835,1.1424,1,1.1494,122520.3,0,False,1.1535600000000052,1.1481714285714506,1.120587999999995,4.32042976,0.019188050508739563,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-23 22:30:00+00:00,1.1230429950688872,1.1275959999999952,go_long,1.159060000000005,1.1738,go_long,1,False,1.1470198066769761,go_long,1.1571,1.1570428571428792,1,go_long,go_short,go_short,0,1.1955,398935.2,1.1577
1941,CORE/USDT:USDT,2024-11-23 17:45:00+00:00,first_buy,long-exit-profit,1.1337,1.1533,1.0843423624822706,1.057306812763343,1.1112,0,1.1440000000000001,644033.1,0,False,1.1059600000000054,1.1004857142857365,1.0472039999999947,3.98889604,0.01771777173875076,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-23 21:45:00+00:00,1.1132038318042181,1.116155999999995,go_long,1.1541600000000052,1.1666,go_long,0,False,1.1374914464833332,go_long,1.1441,1.1449714285714507,0,go_long,go_short,go_short,0,1.1722000000000001,248698.8,1.1478
1940,CORE/USDT:USDT,2024-11-18 03:00:00+00:00,first_buy,long-exit-profit,1.1302,1.1469,1.0431009866995613,1.0206874026412802,1.0817,0,1.098,1480792.1,1,False,1.062720000000004,1.0512857142857377,1.0105919999999953,6.32369227,0.02809340355647028,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-23 17:30:00+00:00,1.0503713577844103,1.0418839999999947,go_long,1.0895400000000053,1.1337,go_long,0,False,1.0734955192972289,go_long,1.0787,1.0862857142857363,0,go_long,go_short,go_short,0,1.1360999999999999,681656.7,1.0879
1939,CORE/USDT:USDT,2024-11-11 02:45:00+00:00,first_buy,long-exit-profit,1.0991,1.1541000000000001,1.0097652886371367,0.9905561779244734,1.0553,0,1.0915,1661287.0,1,False,1.0288400000000015,1.0137857142857365,0.9732599999999964,7.06529711,0.03136057024333998,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-18 02:45:00+00:00,1.0145023948525826,1.0065199999999954,go_long,1.0462600000000042,1.1302,go_long,0,False,1.0331193479176635,go_long,1.0377,1.0395142857143091,0,go_long,go_short,go_short,0,1.1318,1526322.9,1.038
1938,CORE/USDT:USDT,2024-11-10 18:00:00+00:00,first_buy,long-exit-profit,1.0116,1.0164,1.0005519186179603,0.9942756994998565,1.0003,0,1.0009,98921.5,0,False,1.0025000000000013,1.0020000000000222,0.9947119999999967,21.55278799,0.09582136314851926,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-11-11 02:30:00+00:00,0.9824806721584313,0.9683039999999964,go_long,1.0061000000000015,1.0991,go_long,0,False,0.9949044320257069,go_long,0.9928,0.9968714285714507,0,go_long,go_short,go_short,0,1.0994,630039.0,0.9935
1905,CORE/USDT:USDT,2024-07-16 00:00:00+00:00,first_buy,long-exit-profit,1.244,1.2441,1.2231057552024436,1.2117724158197392,1.2337,0,1.2388,55662.2,0,False,1.2316000000000007,1.2277000000000164,1.2085639999999933,5.26330159,0.02311800242791335,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-07-16 02:45:00+00:00,1.2354717836294105,1.2332559999999932,go_long,1.2573400000000006,1.2701,go_long,0,False,1.2497462882214538,go_long,1.2505,1.254014285714302,0,go_long,go_short,go_short,0,1.2708,40781.1,1.2532
1966,CORE/USDT:USDT,2024-12-11 15:45:00+00:00,first_buy,long-exit-profit,1.2852000000000001,1.2883,1.2590546051539762,1.2412121635403435,1.2719,0,1.2768,99341.8,0,False,1.2687000000000084,1.2645571428571676,1.2367759999999932,4.72126818,0.02088208627654685,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-12-11 23:00:00+00:00,1.279599731670599,1.2788639999999938,go_long,1.2970000000000081,1.3062,go_long,0,False,1.2896278780800403,go_long,1.2962,1.291900000000025,0,go_long,go_short,go_short,0,1.3075,16194.7,1.2967
1904,CORE/USDT:USDT,2024-07-14 22:15:00+00:00,first_buy,long-exit-profit,1.2116,1.2503,1.1736884796043277,1.1569754174212357,1.1994,0,1.2158,479739.9,1,False,1.1897600000000002,1.1766571428571588,1.1582439999999936,4.79212284,0.020933552215060207,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-07-15 23:45:00+00:00,1.2096102090853182,1.2065159999999933,go_long,1.2280800000000007,1.244,go_long,0,False,1.2202522561483424,go_long,1.2342,1.2241571428571594,0,go_long,go_short,go_short,0,1.2476,38612.5,1.2357
1902,CORE/USDT:USDT,2024-07-14 16:45:00+00:00,first_buy,long-exit-profit,1.1666,1.1666,1.1283768838976589,1.1186754050934666,1.1448,0,1.1519,207970.6,1,False,1.13918,1.1313285714285874,1.1135799999999936,3.76462016,0.01645624104170853,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-07-14 21:30:00+00:00,1.1441648474305395,1.1472879999999936,go_long,1.1525000000000003,1.1732,go_long,0,False,1.1519733957105243,go_long,1.157,1.1506142857143016,0,go_long,go_short,go_short,0,1.1765,89577.2,1.1587
1866,CORE/USDT:USDT,2024-04-05 12:45:00+00:00,first_buy,long-exit-profit,2.5951,2.6096,2.483671100934925,2.454332782311525,2.5241,0,2.561,1483818.6,0,False,2.504979999999996,2.4971000000000103,2.4493599999999933,6.2683094,0.02722892102040872,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-04-05 13:00:00+00:00,2.467789613251412,2.4583519999999934,go_long,2.542879999999996,2.636,go_long,0,False,2.507106316175706,go_long,2.5503,2.5189428571428674,0,go_long,go_short,go_short,0,2.7018,1946383.7,2.561
1865,CORE/USDT:USDT,2024-04-04 16:30:00+00:00,first_buy,long-exit-profit,2.5814,2.6172,2.7514771361652985,2.8298373949109057,2.478,1,2.5251,1960434.8,0,False,2.6906799999999964,2.7421571428571525,2.8408039999999937,5.76503781,0.025063868785823437,1,go_short,go_short,go_long,go_long,go_long,go_long,2024-04-05 12:30:00+00:00,2.4457994048964466,2.4451799999999935,go_long,2.4871199999999964,2.5951,go_long,0,False,2.4696113011049112,go_long,2.483,2.4813142857142956,0,go_long,go_short,go_short,0,2.6481,2289358.1,2.4854
1863,CORE/USDT:USDT,2024-04-01 22:30:00+00:00,first_buy,long-exit-profit,3.8022,4.0321,3.6066189480587583,3.44515673148577,3.8022,0,3.9075,4096099.9,0,False,3.6680199999999963,3.6275142857142924,3.5188559999999955,12.1581831,0.05268458988228662,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-04-01 22:45:00+00:00,3.495263640264602,3.5485759999999953,go_long,3.7846999999999964,4.1216,go_long,0,False,3.6858468022035646,go_long,3.9032,3.7086285714285787,0,go_long,go_short,go_short,0,4.2,3962399.9,3.9075
1862,CORE/USDT:USDT,2024-04-01 19:30:00+00:00,first_buy,long-exit-profit,3.5171,3.55,3.4021871091266136,3.2034926689865433,3.4604,1,3.5124,952997.4,0,False,3.487279999999996,3.4947428571428643,3.1188719999999943,18.53104224,0.08034483453000707,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-04-01 22:15:00+00:00,3.4081692700046315,3.4897759999999955,go_long,3.5862599999999967,3.8022,go_long,0,False,3.55191330225126,go_long,3.5367,3.578700000000007,0,go_long,go_short,go_short,0,3.8888,4597630.1,3.556
1861,CORE/USDT:USDT,2024-04-01 18:15:00+00:00,first_buy,long-exit-profit,3.5907999999999998,3.68,3.284598654519051,3.069211909700577,3.2123,1,3.436,7253884.0,0,False,3.4715599999999966,3.461342857142864,2.9644279999999945,4.9678423,0.02155786588266216,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-04-01 19:15:00+00:00,3.1787800825054666,3.0869799999999947,go_long,3.4719999999999964,3.5171,go_long,0,False,3.3821484016950887,go_long,3.4293,3.4891285714285787,1,go_long,go_short,go_short,0,3.5286,1052246.4,3.4694000000000003
1860,CORE/USDT:USDT,2024-04-01 17:15:00+00:00,first_buy,long-exit-profit,3.4808,3.4813,3.094679705738584,2.9199147148881517,3.3731,0,3.4291,3008422.8,0,False,3.371959999999997,3.1957714285714354,2.8386279999999955,10.37903471,0.045063011993110275,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-04-01 18:00:00+00:00,3.039868862476623,2.933427999999995,go_long,3.480519999999997,3.5907999999999998,go_long,0,False,3.2570711371588783,go_long,3.4688,3.453142857142864,1,go_long,go_short,go_short,0,3.6586,4927052.1,3.4731
1859,CORE/USDT:USDT,2024-04-01 16:30:00+00:00,first_buy,long-exit-profit,3.1805,3.558,2.8729474932439287,2.7862703061211835,3.1,0,3.3786,7945235.7,0,False,2.9581399999999975,2.8608285714285793,2.750659999999996,6.49269486,0.028190775660141672,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-04-01 17:00:00+00:00,2.879179892079204,2.8101519999999955,go_long,3.2513799999999975,3.4808,go_long,1,False,3.033876015872872,go_long,3.3693,3.0946142857142926,0,go_long,go_short,go_short,0,3.6064,4708540.6,3.3908
1858,CORE/USDT:USDT,2024-04-01 01:30:00+00:00,first_buy,long-exit-profit,2.8068,2.8661000000000003,2.6753935797243056,2.50401234367201,2.7865,0,2.8248,1723795.2,0,False,2.7500599999999964,2.719185714285721,2.4840599999999955,28.38446575,0.1234719755072174,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-04-01 16:15:00+00:00,2.738883930610878,2.720147999999996,go_long,2.797279999999998,3.1805,go_long,0,False,2.781010673833734,go_long,2.8,2.761985714285722,0,go_long,go_short,go_short,0,3.2895,9657680.6,2.8262
1857,CORE/USDT:USDT,2024-03-31 23:15:00+00:00,first_buy,long-exit-profit,2.6504,2.7800000000000002,2.484975851441746,2.293544722098055,2.6309,1,2.724,3503054.5,0,False,2.6106799999999963,2.5843285714285784,2.2546479999999955,6.64760081,0.028919859367677887,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-04-01 01:15:00+00:00,2.4783493311657705,2.454011999999995,go_long,2.7246399999999964,2.8068,go_long,0,False,2.648228776037816,go_long,2.7108,2.6892142857142924,0,go_long,go_short,go_short,0,2.9,3060214.3,2.7157
1856,CORE/USDT:USDT,2024-03-31 22:45:00+00:00,first_buy,long-exit-profit,2.5973,2.6,2.403538172674835,2.227804963855171,2.5314,1,2.5598,1228053.5,0,False,2.543179999999997,2.5667571428571496,2.208751999999996,7.65946506,0.03332467204644718,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-03-31 23:00:00+00:00,2.259108299865899,2.231143999999996,go_long,2.5712999999999964,2.6504,go_long,0,False,2.441516915340245,go_long,2.5515,2.5526857142857216,1,go_long,go_short,go_short,0,2.6588000000000003,2575272.9,2.5598
1855,CORE/USDT:USDT,2024-03-31 21:30:00+00:00,first_buy,long-exit-profit,2.7489,2.7545,2.2140356318616936,2.078573040834172,2.4549,0,2.5025,5180446.4,0,False,2.2887199999999965,2.223500000000007,2.083287999999996,8.22550834,0.03580842733689886,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-03-31 22:30:00+00:00,2.201245360963585,2.1887879999999957,go_long,2.5317199999999964,2.5973,go_long,0,False,2.375126931342987,go_long,2.5169,2.499642857142864,1,go_long,go_short,go_short,0,2.6158,2181945.2,2.5219
1854,CORE/USDT:USDT,2024-03-31 17:15:00+00:00,first_buy,long-exit-profit,2.1364,2.1462,1.9442715661182128,1.8264043759425719,2.0853,1,2.109,2813629.3,0,False,2.0853399999999964,2.0297571428571497,1.7760399999999965,68.90206785,0.30080971659919026,0,go_short,go_short,go_long,go_long,go_long,go_long,2024-03-31 21:15:00+00:00,2.044658884100906,2.051651999999996,go_long,2.1996399999999965,2.7489,go_long,0,False,2.161587564927456,go_long,2.0783,2.1618714285714353,0,go_long,go_short,go_short,0,2.9434,10914081.9,2.09
