,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),open (exit),close (exit),low (exit),short-small-rl (exit),long-large-rl (exit),short-bid-rl (exit),high (exit),long-bid-rl (exit),long_jcrosk (exit),sma-compare (exit),mean-grad-hist (exit),sma-25 (exit),short_kdj (exit),ema-26 (exit),short-large-rl (exit),long-small-rl (exit),volume (exit),sma-07 (exit),sma-05 (exit),ema-12 (exit)
28,1INCH/USDT:USDT,2021-01-25 03:30:00+00:00,first_buy,long-exit-profit,2.6702,2.6734,2.5545749243395846,2.4799378336569364,2.6384,0,2.6384,5494.0,0,False,2.6090000000000004,2.572585714285712,2.471755999999994,4.478114,0.3392076702915691,0,go_long,go_long,go_long,go_long,go_long,go_long,3.3911,3.5347,3.3817,go_long,go_long,go_long,3.5452,go_long,0,0,1,3.1820799999999956,False,3.3474096673825557,go_long,go_long,23666.0,3.4211714285714323,3.4311199999999937,3.2302560193602177
123,1INCH/USDT:USDT,2021-10-27 06:15:00+00:00,first_buy,long-exit-profit,4.1885,5.9409,4.311471126387466,4.153846963100301,4.1843,0,5.6068999999999996,363494.0,1,False,4.4364000000000345,4.335757142857101,4.077132000000028,7.8043172,0.346315015427698,0,go_long,go_long,go_long,go_long,go_long,go_long,5.6652000000000005,7.4658,5.2602,go_long,go_long,go_long,10.5334,go_long,1,0,0,4.679744000000029,False,5.5843644168698985,go_long,go_long,341618.0,5.9078857142856736,6.023080000000034,4.979109372392962
133,1INCH/USDT:USDT,2021-12-04 05:30:00+00:00,first_buy,long-exit-profit,2.4816000000000003,2.5513,2.7498786242421103,2.911693759508525,1.9083,1,2.0842,425455.0,0,False,2.6266200000000177,2.7148714285713864,2.9586960000000193,7.5222719,0.3277803187120911,1,go_long,go_long,go_long,go_long,go_long,go_long,2.6584,2.7797,2.6584,go_long,go_long,go_long,2.8333,go_long,0,0,0,2.6497440000000205,False,2.6813892187481865,go_long,go_long,85603.0,2.68872857142853,2.6866800000000173,2.664642677109966
30,1INCH/USDT:USDT,2021-01-31 00:00:00+00:00,first_buy,long-exit-profit,4.6698,4.6698,4.470317285865194,4.3639386564310785,4.5596,0,4.592,35344.0,0,False,4.5103599999999915,4.506457142857146,4.363663999999995,3.1002394,0.33593750761896196,0,go_long,go_long,go_long,go_long,go_long,go_long,6.0174,6.1567,6.0174,go_long,go_long,go_long,6.1642,go_long,0,0,0,5.791496000000002,False,5.869488740680136,go_long,go_long,19033.0,5.884985714285719,5.95087999999999,5.799561600482991
76,1INCH/USDT:USDT,2021-05-29 19:15:00+00:00,first_buy,long-exit-profit,2.4862,2.5149,2.5195669330285697,2.5769185027579278,2.4662,1,2.4662,1312.0,1,False,2.487019999999967,2.4897428571428297,2.5748640000000247,4.0328745,0.32802846884429687,1,go_long,go_long,go_long,go_long,go_long,go_long,3.205,3.2742,3.1828,go_long,go_long,go_long,3.2784,go_long,0,0,0,3.1430040000000252,False,3.1657161153547033,go_long,go_long,8304.0,3.1770428571428275,3.1940399999999665,3.1295663562175773
234,1INCH/USDT:USDT,2023-07-14 18:45:00+00:00,first_buy,long-exit-profit,0.3342,0.33430000000000004,0.3403081798747054,0.34243956555425087,0.3235,1,0.327,42239.0,0,False,0.33714000000000466,0.33885714285708846,0.3433880000000283,6.78549727,0.3394213000314726,1,go_long,go_long,go_long,go_long,go_long,go_long,0.4253,0.43870000000000003,0.42360000000000003,go_long,go_long,go_long,0.4469,go_long,0,0,0,0.42074400000002826,False,0.4228100309752766,go_long,go_long,1063950.0,0.4222142857142308,0.4248400000000047,0.41947148064060147
69,1INCH/USDT:USDT,2021-05-20 01:00:00+00:00,first_buy,long-exit-profit,2.9887,3.0909,3.27765041898021,3.422956266569995,2.7316000000000003,1,2.87,27218.0,1,False,3.1408999999999687,3.212042857142826,3.49452000000002,3.8032052,0.3308895173662121,1,go_long,go_long,go_long,go_long,go_long,go_long,3.673,3.8295,3.6401,go_long,go_long,go_long,3.8295,go_long,0,0,0,3.5172120000000224,False,3.575209490886912,go_long,go_long,8871.0,3.594914285714254,3.6391999999999696,3.5083280083573096
29,1INCH/USDT:USDT,2021-01-30 00:30:00+00:00,first_buy,long-exit-profit,3.5395,3.5881,3.373038949323701,3.2512740920002017,3.489,1,3.5140000000000002,28862.0,0,False,3.454739999999993,3.4329857142857176,3.2010399999999954,3.4848906,0.3315627800770658,0,go_long,go_long,go_long,go_long,go_long,go_long,4.4558,4.6644,4.4513,go_long,go_long,go_long,4.6644,go_long,0,0,0,4.345183999999994,False,4.448193156022502,go_long,go_long,10300.0,4.480271428571432,4.493359999999992,4.345693748945565
172,1INCH/USDT:USDT,2022-06-18 20:15:00+00:00,first_buy,long-exit-profit,0.5235000000000001,0.5284,0.5331804298564466,0.5388154013881413,0.5133,1,0.5253,20351.0,0,False,0.5288000000000076,0.5313571428570908,0.5402760000000254,6.651453,0.34207506778935354,1,go_long,go_long,go_long,go_long,go_long,go_long,0.6837000000000001,0.7067,0.6806,go_long,go_long,go_long,0.7073,go_long,0,0,0,0.6046920000000253,False,0.6421589365912964,go_long,go_long,92302.0,0.6551999999999476,0.6661600000000072,0.6153342917819975
121,1INCH/USDT:USDT,2021-10-18 19:00:00+00:00,first_buy,long-exit-profit,3.3890000000000002,3.3890000000000002,3.403136555478367,3.408803476780482,3.376,1,3.3849,462.0,0,False,3.3988800000000183,3.4044428571428065,3.4014560000000262,7.9904272,0.33733153401841465,0,go_long,go_long,go_long,go_long,go_long,go_long,4.4193,4.5307,4.347,go_long,go_long,go_long,4.5475,go_long,0,0,1,4.259500000000025,False,4.388448753421029,go_long,go_long,15351.0,4.456085714285664,4.4647800000000135,4.282592405376999
23,1INCH/USDT:USDT,2021-01-16 04:00:00+00:00,first_buy,long-exit-profit,1.3961999999999999,1.4018000000000002,1.371402669589589,1.35735302117433,1.3958,0,1.401,6156.0,0,False,1.3721600000000023,1.370571428571429,1.357419999999995,4.0998132,0.324315650142332,0,go_long,go_long,go_long,go_long,go_long,go_long,1.751,1.8458999999999999,1.751,go_long,go_long,go_long,1.8458999999999999,go_long,0,0,0,1.6752639999999945,False,1.7073340595532989,go_long,go_long,7319.0,1.7181857142857144,1.7455400000000012,1.6778420549368984
27,1INCH/USDT:USDT,2021-01-23 19:15:00+00:00,first_buy,long-exit-profit,1.9741,1.978,1.9560148503678718,1.939216128004269,1.9741,0,1.978,767.0,0,False,1.9606000000000026,1.9579857142857118,1.9405799999999949,4.1253108,0.3472522421966305,0,go_long,go_long,go_long,go_long,go_long,go_long,2.6231999999999998,2.6751,2.6231999999999998,go_long,go_long,go_long,2.6928,go_long,0,0,0,2.460187999999994,False,2.5393340014922363,go_long,go_long,19474.0,2.549742857142855,2.57768,2.467260860349491
53,1INCH/USDT:USDT,2021-04-05 19:15:00+00:00,first_buy,long-exit-profit,4.9582,4.9661,4.992984255940524,4.974172118695154,4.9572,0,4.9572,638.0,0,False,4.977480000000001,4.994585714285705,5.019284000000008,3.3145978,0.3333890289650343,1,go_long,go_long,go_long,go_long,go_long,go_long,6.5407,6.6617,6.5143,go_long,go_long,go_long,6.6942,go_long,0,0,0,6.315764000000012,False,6.42100500884213,go_long,go_long,34795.0,6.454357142857124,6.492139999999997,6.327549321600996
6,1INCH/USDT:USDT,2020-12-29 07:00:00+00:00,first_buy,long-exit-profit,0.9127000000000001,0.9185000000000001,0.9263267207115163,0.962981582781132,0.8794000000000001,1,0.8972,6250.0,0,False,0.9160800000000011,0.9200142857142869,0.957411999999999,4.149607,0.32882220500210496,1,go_long,go_long,go_long,go_long,go_long,go_long,1.1196,1.1922,1.1196,go_long,go_long,go_long,1.2197,go_long,0,0,0,1.0101759999999993,False,1.0753624652526264,go_long,go_long,125510.0,1.0956857142857155,1.112320000000002,1.024862807416081
330,1INCH/USDT:USDT,2024-11-30 18:45:00+00:00,first_buy,long-exit-profit,0.4461,0.4474,0.4428268997347349,0.43912359407682644,0.44580000000000003,1,0.4464,930.0,0,False,0.44546000000000696,0.4445714285713732,0.4390000000000312,7.67211224,0.32973876235621197,0,go_long,go_long,go_long,go_long,go_long,go_long,0.5925,0.5951000000000001,0.5901000000000001,go_long,go_long,go_long,0.5993,go_long,1,0,0,0.5667840000000313,False,0.5773291051757017,go_long,go_long,9385.0,0.5798714285713734,0.5847800000000055,0.5680075267987775
40,1INCH/USDT:USDT,2021-02-23 08:30:00+00:00,first_buy,long-exit-profit,3.6109,3.6435,3.740320856727207,3.897234560147762,3.2931,1,3.2931,68856.0,0,False,3.6805799999999955,3.7006857142857075,3.8906520000000016,4.3417672,0.3253885799122108,1,go_long,go_long,go_long,go_long,go_long,go_long,4.1953,4.4134,4.1162,go_long,go_long,go_long,4.4265,go_long,0,0,0,4.030400000000002,False,4.105722132952697,go_long,go_long,47783.0,4.102828571428565,4.143359999999997,4.019708965162065
3200,ATOM/USDT:USDT,2022-06-13 09:15:00+00:00,first_buy,roi,5.913,6.107,6.209252364355459,6.408134266395542,5.859,0,6.106,27494.0,0,False,6.098800000000194,6.118714285714242,6.420040000000061,0.940332,0.051207010487468375,1,go_long,go_long,go_long,go_long,go_long,go_long,6.452,6.452,6.452,go_long,go_long,go_long,6.452,go_long,0,0,0,6.431680000000062,False,6.436361593007282,go_long,go_long,0.0,6.449857142857093,6.450400000000196,6.435584484605211
6011,BICO/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,roi,0.507,0.509,0.5334665145670909,0.5529390945862784,0.42,1,0.468,2075433.0,0,False,0.5198000000000704,0.5300000000000425,0.5611200000000092,1.66187835,0.07242112725983695,1,go_long,go_long,go_long,go_long,go_long,go_long,0.5,0.5,0.5,go_long,go_long,go_long,0.5,go_long,0,0,0,0.503120000000009,False,0.4983234516474932,go_long,go_long,0.0,0.49557142857147135,0.4956000000000708,0.5058116763184484
6012,BICO/USDT:USDT,2024-04-15 22:45:00+00:00,first_buy,roi,0.502,0.507,0.499876554138146,0.5055010942373528,0.502,0,0.507,1428.0,0,False,0.5000000000000708,0.49785714285718574,0.5015600000000089,1.1690944,0.049548876320529865,0,go_long,go_long,go_long,go_long,go_long,go_long,0.537,0.537,0.537,go_long,go_long,go_long,0.537,go_long,0,0,1,0.5164400000000091,False,0.5269320762266575,go_long,go_long,0.0,0.5304285714286149,0.535400000000071,0.5204138142253225
6013,BICO/USDT:USDT,2024-04-20 17:15:00+00:00,first_buy,roi,0.535,0.535,0.5281732952687102,0.5214942724308542,0.535,1,0.535,20371.0,0,False,0.5366000000000711,0.5332857142857577,0.5175600000000091,1.01574694,0.04275184777978074,0,go_long,go_long,go_long,go_long,go_long,go_long,0.557,0.557,0.557,go_long,go_long,go_long,0.557,go_long,0,0,0,0.5543600000000095,False,0.5554323652729308,go_long,go_long,0.0,0.5555714285714717,0.5564000000000706,0.5532442942047314
6015,BICO/USDT:USDT,2024-04-27 01:30:00+00:00,first_buy,roi,0.47500000000000003,0.47600000000000003,0.48072745396570865,0.48396944961867916,0.459,1,0.46900000000000003,559795.0,0,False,0.47740000000007,0.4800000000000439,0.4861200000000093,1.06770384,0.044411758454311646,1,go_long,go_long,go_long,go_long,go_long,go_long,0.491,0.491,0.491,go_long,go_long,go_long,0.491,go_long,0,0,0,0.48664000000000945,False,0.4883337541084753,go_long,go_long,0.0,0.4897142857143296,0.48960000000006937,0.48621095468557785
3209,ATOM/USDT:USDT,2022-08-01 11:00:00+00:00,first_buy,roi,10.249,10.267,10.349970042547477,10.408089705152786,10.196,1,10.199,3422.0,0,False,10.3128000000002,10.348857142857115,10.41952000000009,0.930236,0.045563183629471135,1,go_long,go_long,go_long,go_long,go_long,go_long,10.676,10.676,10.676,go_long,go_long,go_long,10.676,go_long,0,0,0,10.642960000000084,False,10.642213334470402,go_long,go_long,0.0,10.63571428571426,10.653000000000201,10.618894870156339
6017,BICO/USDT:USDT,2024-05-08 00:30:00+00:00,first_buy,roi,0.445,0.445,0.44938088571118084,0.45282050454859457,0.445,0,0.445,4.0,1,False,0.4468000000000691,0.44742857142861514,0.4536000000000094,1.11875528,0.04717522296707817,1,go_long,go_long,go_long,go_long,go_long,go_long,0.464,0.464,0.464,go_long,go_long,go_long,0.464,go_long,0,0,0,0.4566000000000092,False,0.4588828128990819,go_long,go_long,0.0,0.4591428571429009,0.46040000000006903,0.45646639016053697
6028,BICO/USDT:USDT,2024-06-24 13:45:00+00:00,first_buy,roi,0.366,0.37,0.36314271624156125,0.3610164036305277,0.366,0,0.368,3876.0,0,False,0.36560000000007015,0.3647142857143325,0.3590400000000091,0.96548113,0.04275642835425445,0,go_long,go_long,go_long,go_long,go_long,go_long,0.383,0.383,0.383,go_long,go_long,go_long,0.383,go_long,0,0,0,0.3761600000000091,False,0.3794605841247344,go_long,go_long,0.0,0.38057142857147574,0.38160000000007044,0.37628191803562405
3207,ATOM/USDT:USDT,2022-07-20 23:15:00+00:00,first_buy,roi,9.76,9.761,9.807910885269434,9.875537679778658,9.696,1,9.697,1168.0,0,False,9.806000000000186,9.827571428571407,9.849200000000067,2.17303,0.11202699663841165,1,go_long,go_long,go_long,go_long,go_long,go_long,10.761,10.761,10.761,go_long,go_long,go_long,10.761,go_long,1,1,0,10.96576000000008,False,10.848367725732535,go_long,go_long,0.0,10.802285714285683,10.778000000000182,10.885681080546448
3206,ATOM/USDT:USDT,2022-07-15 06:30:00+00:00,first_buy,roi,8.993,9.009,8.9865544761162,8.969198236075018,8.992,0,9.003,2249.0,0,False,8.966400000000178,8.973999999999963,8.987760000000069,1.31657,0.07291577476742128,1,go_long,go_long,go_long,go_long,go_long,go_long,9.804,9.804,9.804,go_long,go_long,go_long,9.804,go_long,0,0,1,9.862600000000068,False,9.828076500772967,go_long,go_long,0.0,9.841142857142836,9.842600000000186,9.889820694160951
6018,BICO/USDT:USDT,2024-05-10 00:15:00+00:00,first_buy,roi,0.462,0.462,0.46106912445836834,0.45831442372052544,0.462,1,0.462,6498.0,0,False,0.4636000000000691,0.46342857142861515,0.45796000000000925,0.97710597,0.04118587040664963,0,go_long,go_long,go_long,go_long,go_long,go_long,0.47800000000000004,0.47800000000000004,0.47800000000000004,go_long,go_long,go_long,0.47800000000000004,go_long,1,0,0,0.4710000000000094,False,0.4730446220534976,go_long,go_long,0.0,0.4738571428571871,0.4762000000000686,0.4710043179963229
6019,BICO/USDT:USDT,2024-05-16 11:30:00+00:00,first_buy,roi,0.47900000000000004,0.484,0.474730064814498,0.4719669611077064,0.47900000000000004,0,0.484,513.0,0,False,0.4780000000000686,0.4761428571429014,0.4713600000000094,1.8431976,0.07828196648072425,0,go_long,go_long,go_long,go_long,go_long,go_long,0.522,0.522,0.522,go_long,go_long,go_long,0.522,go_long,0,0,0,0.5134400000000098,False,0.5174812193107018,go_long,go_long,0.0,0.5170000000000442,0.5186000000000689,0.5125948749253754
6020,BICO/USDT:USDT,2024-05-17 11:30:00+00:00,first_buy,roi,0.522,0.522,0.5181764163398246,0.5132915508568291,0.522,0,0.522,8288.0,0,False,0.519400000000069,0.5185714285714729,0.5141600000000097,1.209204,0.05132763985536453,0,go_long,go_long,go_long,go_long,go_long,go_long,0.546,0.546,0.546,go_long,go_long,go_long,0.546,go_long,0,0,1,0.5470000000000095,False,0.5474105188108391,go_long,go_long,0.0,0.5482857142857586,0.5468000000000686,0.54455025608441
269,1INCH/USDT:USDT,2024-01-07 22:15:00+00:00,first_buy,roi,0.4319,0.4319,0.43359546818462436,0.43776850633957526,0.4267,1,0.4279,42493.0,0,False,0.4322200000000057,0.43278571428565726,0.4360880000000287,1.95288464,0.08610542673700566,1,go_long,go_long,go_long,go_long,go_long,go_long,0.4636,0.4636,0.4636,go_long,go_long,go_long,0.4636,go_long,0,1,0,0.46803200000002887,False,0.46550767346223915,go_long,go_long,0.0,0.46494285714280054,0.46446000000000626,0.4676158618054205
6021,BICO/USDT:USDT,2024-05-17 22:15:00+00:00,first_buy,roi,0.551,0.551,0.5479627466860947,0.5450280148929723,0.551,0,0.551,6.0,0,False,0.5472000000000686,0.5481428571429015,0.5470800000000096,1.4084607,0.05960323829176288,0,go_long,go_long,go_long,go_long,go_long,go_long,0.577,0.577,0.577,go_long,go_long,go_long,0.577,go_long,0,0,0,0.5672000000000099,False,0.5723574474325352,go_long,go_long,0.0,0.5745714285714728,0.5760000000000687,0.567212196349286
3205,ATOM/USDT:USDT,2022-07-13 12:45:00+00:00,first_buy,roi,8.028,8.028,7.878907258159081,7.886034085877876,7.414,1,7.539,61607.0,1,False,7.872000000000175,7.8884285714285385,7.902000000000067,2.852918,0.18877122347780712,1,go_long,go_long,go_long,go_long,go_long,go_long,8.96,8.96,8.96,go_long,go_long,go_long,8.96,go_long,0,1,0,8.984160000000069,False,8.983564380864602,go_long,go_long,0.0,8.97114285714282,8.966200000000178,8.96649409496102
3194,ATOM/USDT:USDT,2022-05-18 23:45:00+00:00,first_buy,roi,10.098,10.143,10.256911657998105,10.313573345110195,9.984,1,10.088,1977.0,0,False,10.21540000000019,10.244142857142823,10.294520000000055,2.357264,0.1167646316396812,1,go_long,go_long,go_long,go_long,go_long,go_long,11.282,11.282,11.282,go_long,go_long,go_long,11.282,go_long,0,0,0,11.27124000000007,False,11.285035104954112,go_long,go_long,0.0,11.28385714285712,11.279800000000174,11.284291906503316
6022,BICO/USDT:USDT,2024-05-18 08:15:00+00:00,first_buy,roi,0.583,0.587,0.5746101478275298,0.5686779595826722,0.583,0,0.587,20346.0,0,False,0.5790000000000687,0.5770000000000441,0.5684400000000099,0.96504924,0.04078608466363569,0,go_long,go_long,go_long,go_long,go_long,go_long,0.601,0.601,0.601,go_long,go_long,go_long,0.601,go_long,0,0,0,0.5990400000000099,False,0.6013473239331457,go_long,go_long,0.0,0.6010000000000453,0.6010000000000681,0.6005819922222104
3196,ATOM/USDT:USDT,2022-05-27 02:00:00+00:00,first_buy,roi,9.318,9.318,9.435436172873997,9.54755263230528,9.11,1,9.127,3058.0,0,False,9.321400000000171,9.385714285714242,9.572320000000069,1.93943,0.10589705441039068,1,go_long,go_long,go_long,go_long,go_long,go_long,10.165,10.165,10.165,go_long,go_long,go_long,10.165,go_long,0,1,0,10.191840000000065,False,10.17092956022486,go_long,go_long,0.0,10.159999999999952,10.155200000000177,10.135955233768872
160,1INCH/USDT:USDT,2022-04-11 21:45:00+00:00,first_buy,roi,1.4521,1.4521,1.4667869448787494,1.4760823743027913,1.4273,1,1.4356,6298.0,0,False,1.457980000000012,1.462628571428519,1.4764280000000267,1.4150115,0.06570442734425165,1,go_long,go_long,go_long,go_long,go_long,go_long,1.5309,1.5309,1.5309,go_long,go_long,go_long,1.5309,go_long,0,0,0,1.512244000000027,False,1.520288385853837,go_long,go_long,0.0,1.52335714285709,1.5283000000000122,1.5127619817046294
3203,ATOM/USDT:USDT,2022-07-05 12:15:00+00:00,first_buy,roi,8.692,8.7,8.837013870077758,8.890723733836435,8.632,1,8.649000000000001,4387.0,0,False,8.797600000000177,8.821571428571408,8.969520000000053,1.398018,0.08085106973609925,1,go_long,go_long,go_long,go_long,go_long,go_long,9.373,9.373,9.373,go_long,go_long,go_long,9.373,go_long,0,0,1,9.342880000000061,False,9.401643161592814,go_long,go_long,0.0,9.412142857142834,9.390800000000175,9.322675743251141
6027,BICO/USDT:USDT,2024-06-24 09:45:00+00:00,first_buy,roi,0.352,0.352,0.3541588872680122,0.35671058761028795,0.339,1,0.34700000000000003,276273.0,0,False,0.35500000000007026,0.3538571428571897,0.3562400000000091,0.9702176,0.04295704295704296,0,go_long,go_long,go_long,go_long,go_long,go_long,0.365,0.365,0.365,go_long,go_long,go_long,0.365,go_long,1,0,1,0.35852000000000905,False,0.36225957374002693,go_long,go_long,0.0,0.3635714285714754,0.36500000000007016,0.3604577159209699
6007,BICO/USDT:USDT,2024-03-31 07:15:00+00:00,first_buy,roi,0.687,0.6980000000000001,0.6752127048733639,0.6691064483712968,0.672,1,0.672,247688.0,1,False,0.6822000000000695,0.6785714285714698,0.6689600000000082,2.64042625,0.10210728168999406,0,go_long,go_long,go_long,go_long,go_long,go_long,0.745,0.745,0.745,go_long,go_long,go_long,0.745,go_long,0,1,0,0.7614800000000085,False,0.7500563160803698,go_long,go_long,0.0,0.7441428571428996,0.7424000000000692,0.7581705869322023
3173,ATOM/USDT:USDT,2021-12-20 14:45:00+00:00,first_buy,roi,20.774,20.893,21.061037865984908,21.26964912690264,20.713,0,20.893,265.0,0,False,20.934399999999975,20.99128571428579,21.245640000000023,1.59644,0.0760899405937574,1,go_long,go_long,go_long,go_long,go_long,go_long,22.667,22.667,22.667,go_long,go_long,go_long,22.667,go_long,0,0,0,22.765480000000036,False,22.690270327681997,go_long,go_long,0.0,22.662285714285805,22.662599999999973,22.669976559899013
271,1INCH/USDT:USDT,2024-01-22 19:45:00+00:00,first_buy,roi,0.38680000000000003,0.38680000000000003,0.3888040469485969,0.39111015634704044,0.3798,1,0.3804,17827.0,0,False,0.38742000000000665,0.3884999999999444,0.3910880000000286,1.1006328,0.04784740064113432,1,go_long,go_long,go_long,go_long,go_long,go_long,0.4027,0.4027,0.4027,go_long,go_long,go_long,0.4027,go_long,0,0,0,0.3982680000000286,False,0.4005674533651283,go_long,go_long,0.0,0.4011857142856587,0.4016800000000066,0.3983611220496332
