,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-small-rl (exit),short_kdj (exit),low (exit),close (exit),long_jcrosk (exit),long-large-rl (exit),ema-12 (exit),ema-26 (exit),long-bid-rl (exit),short-large-rl (exit),mean-grad-hist (exit),short-bid-rl (exit),sma-07 (exit),open (exit),sma-25 (exit),volume (exit),sma-compare (exit),sma-05 (exit),long-small-rl (exit),high (exit)
1358,BEER/USDT:USDT,2024-06-18 14:45:00+00:00,first_buy,long-exit-profit,9.839999999999999e-05,0.0001003,8.168572181532885e-05,8.15745981128602e-05,9.03e-05,1,9.219999999999999e-05,1202574.0,0,False,8.767999999999898e-05,8.432857142857176e-05,7.382000000000018e-05,3.8918,0.38334767185092566,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-06-19 11:30:00+00:00,go_long,False,0.0001203,0.0001277,0,go_long,0.00011091506793496358,0.00011736298951317297,go_long,go_long,0,go_long,0.00012055714285714319,0.0001203,0.00010916000000000015,482912.0,0,0.00012093999999999903,go_short,0.0001282
1360,BEER/USDT:USDT,2024-06-20 15:30:00+00:00,first_buy,long-exit-profit,6.67e-05,6.67e-05,6.837105077701599e-05,7.221597575010597e-05,5.8099999999999996e-05,1,5.8299999999999994e-05,2594294.0,0,False,6.587999999999898e-05,6.737142857142889e-05,7.27280000000002e-05,3.801387,0.38382751269349213,1,go_short,go_long,go_long,go_long,go_long,go_long,2024-06-22 20:00:00+00:00,go_long,False,7.62e-05,8.08e-05,0,go_long,6.870910066514851e-05,7.187717824608448e-05,go_long,go_long,0,go_long,7.251428571428608e-05,7.64e-05,6.855600000000019e-05,1087952.0,0,7.427999999999901e-05,go_short,8.18e-05
1363,BEER/USDT:USDT,2024-07-25 20:15:00+00:00,first_buy,long-exit-profit,1.726e-05,1.735e-05,1.782839090889225e-05,1.8326190535315275e-05,1.6270000000000002e-05,1,1.662e-05,1917929.0,0,False,1.7217999999999116e-05,1.75985714285718e-05,1.850760000000016e-05,3.3282608,0.33948701900509126,1,go_short,go_long,go_long,go_long,go_long,go_long,2024-07-26 19:45:00+00:00,go_long,False,2.182e-05,2.234e-05,0,go_long,2.078641863260612e-05,2.120820540107342e-05,go_long,go_long,0,go_long,2.1348571428571795e-05,2.198e-05,2.072320000000016e-05,735579.0,0,2.1481999999999128e-05,go_short,2.256e-05
1346,BBL/USDT:USDT,2024-11-09 13:30:00+00:00,first_buy,long-exit-profit,0.005092,0.005161,0.005115465575409909,0.005013784135935379,0.005023,0,0.005131999999999999,26182.0,0,False,0.00509920000000035,0.005107571428572246,0.0050679600000000016,4.2850468,0.4367183868353004,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-11-09 23:15:00+00:00,go_long,False,0.005761,0.0073739999999999995,0,go_long,0.005745809001473511,0.00602914331130549,go_long,go_long,0,go_long,0.006039857142857962,0.005933,0.005676400000000001,508901.0,0,0.006164200000000349,go_short,0.0073739999999999995
1365,BEER/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,long-exit-profit,1.1750000000000001e-05,1.183e-05,1.2280652471050471e-05,1.2741674319479765e-05,9.49e-06,1,1.031e-05,8362355.0,0,False,1.187199999999915e-05,1.2155714285714685e-05,1.2913200000000168e-05,3.25897194,0.33856577689484657,1,go_short,go_long,go_long,go_long,go_long,go_long,2024-08-08 22:00:00+00:00,go_long,False,1.345e-05,1.3860000000000001e-05,0,go_long,1.27044785616094e-05,1.3140721584996598e-05,go_long,go_long,0,go_long,1.3300000000000405e-05,1.345e-05,1.2621200000000158e-05,631647.0,0,1.3387999999999153e-05,go_short,1.401e-05
1367,BEER/USDT:USDT,2024-08-24 13:15:00+00:00,first_buy,long-exit-profit,1.889e-05,1.941e-05,1.810335125451474e-05,1.706091765653931e-05,1.8750000000000002e-05,0,1.932e-05,1389303.0,1,False,1.8837999999999175e-05,1.8445714285714656e-05,1.685880000000017e-05,4.0103799,0.40702768733856826,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-08-25 12:45:00+00:00,go_long,False,2.416e-05,2.7230000000000002e-05,0,go_long,2.3480021747887073e-05,2.4126263002774465e-05,go_long,go_long,0,go_long,2.4348571428571793e-05,2.4240000000000002e-05,2.3254400000000168e-05,4591533.0,0,2.4629999999999166e-05,go_short,2.804e-05
1369,BEER/USDT:USDT,2024-09-04 01:15:00+00:00,first_buy,long-exit-profit,1.257e-05,1.257e-05,1.2879006169374246e-05,1.3108080414838581e-05,1.183e-05,1,1.201e-05,1431886.0,0,False,1.2739999999999231e-05,1.2818571428571763e-05,1.3189200000000145e-05,3.64281395,0.3701432876202501,1,go_short,go_long,go_long,go_long,go_long,go_long,2024-09-07 13:45:00+00:00,go_long,False,1.484e-05,1.645e-05,0,go_long,1.446852967296523e-05,1.4772529951088408e-05,go_long,go_long,0,go_long,1.4758571428571763e-05,1.4930000000000001e-05,1.4452400000000152e-05,1213807.0,0,1.4937999999999253e-05,go_short,1.668e-05
1370,BEER/USDT:USDT,2024-09-07 14:00:00+00:00,first_buy,long-exit-profit,1.646e-05,1.646e-05,1.4856756112459422e-05,1.453160154904188e-05,1.532e-05,0,1.532e-05,705708.0,1,False,1.5151999999999253e-05,1.4894285714286048e-05,1.4498800000000152e-05,3.30873819,0.33734413345472297,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-09-10 12:45:00+00:00,go_long,False,1.978e-05,2.053e-05,0,go_long,1.9304403011282915e-05,1.9565362050897376e-05,go_long,go_long,0,go_long,1.9565714285714604e-05,1.9980000000000002e-05,1.939600000000014e-05,664788.0,0,1.971199999999925e-05,go_short,2.078e-05
1374,BEER/USDT:USDT,2024-11-09 20:00:00+00:00,first_buy,long-exit-profit,1.0719e-05,1.0775000000000001e-05,1.0747790730900392e-05,1.0690201664490016e-05,1.0616000000000001e-05,1,1.0663000000000001e-05,30724.0,1,False,1.0714799999999213e-05,1.0716142857143297e-05,1.067832000000019e-05,4.01353216,0.41002698087703415,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-11-13 21:15:00+00:00,go_long,False,1.3544000000000001e-05,1.5031e-05,0,go_long,1.1107463797710383e-05,1.1870677673101676e-05,go_long,go_long,0,go_long,1.1860428571429006e-05,1.3988e-05,1.0872360000000176e-05,4121983.0,0,1.2675999999999216e-05,go_short,1.5134000000000001e-05
1375,BEER/USDT:USDT,2024-11-13 21:30:00+00:00,first_buy,long-exit-profit,1.5031e-05,1.6438e-05,1.250134264647065e-05,1.146765166454665e-05,1.4916e-05,0,1.597e-05,2759307.0,0,False,1.3911999999999216e-05,1.2731000000000434e-05,1.1104880000000178e-05,3.67646695,0.3770177849701957,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-11-13 23:00:00+00:00,go_long,False,2e-05,2.2035e-05,0,go_long,1.4490036732168571e-05,1.7200164770581183e-05,go_long,go_long,1,go_long,1.8895142857143295e-05,2.0202e-05,1.327944000000018e-05,638684.0,0,2.0118399999999218e-05,go_short,2.2365e-05
1376,BEER/USDT:USDT,2024-11-13 23:15:00+00:00,first_buy,long-exit-profit,2.2035e-05,2.228e-05,1.769860095972254e-05,1.4930774752007936e-05,1.995e-05,1,2.044e-05,474750.0,1,False,2.0674599999999218e-05,1.9533714285714724e-05,1.367196000000018e-05,6.81692784,0.6953072901124849,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-11-14 01:30:00+00:00,go_long,False,2.4368e-05,3.4662e-05,0,go_long,1.992753204125155e-05,2.380500565399997e-05,go_long,go_long,0,go_long,2.4620000000000442e-05,2.5646e-05,1.8643840000000185e-05,2175044.0,0,2.528499999999922e-05,go_short,3.8155e-05
1366,BEER/USDT:USDT,2024-08-08 22:15:00+00:00,first_buy,long-exit-profit,1.3870000000000001e-05,1.421e-05,1.3305225956535584e-05,1.2815998668156851e-05,1.3690000000000001e-05,0,1.421e-05,972205.0,0,False,1.3581999999999153e-05,1.3484285714286118e-05,1.271240000000016e-05,3.16199106,0.32713672615702444,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-08-24 13:00:00+00:00,go_long,False,1.853e-05,1.889e-05,0,go_long,1.6880191069062455e-05,1.788214239169924e-05,go_long,go_long,0,go_long,1.823285714285751e-05,1.882e-05,1.665160000000017e-05,1178160.0,0,1.8473999999999173e-05,go_short,1.898e-05
1336,BBL/USDT:USDT,2024-09-21 07:15:00+00:00,first_buy,long-exit-profit,0.008010000000000001,0.008060000000000001,0.008035374912907702,0.00803840573029287,0.008,0,0.008,5894.0,0,False,0.008022000000000314,0.008015714285715089,0.008060399999999985,4.31083635,0.4354780791347955,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-09-26 05:00:00+00:00,go_long,False,0.01047,0.011600000000000001,0,go_long,0.009636011022678656,0.010195984654280659,go_long,go_long,0,go_long,0.010454285714286528,0.0105,0.009386399999999984,274939.0,0,0.010622000000000313,go_short,0.012
1308,AVAX/USDT:USDT,2023-08-15 01:30:00+00:00,first_buy,long-exit-profit,12.3546,12.3546,12.344105430744035,12.341208943654104,12.3342,1,12.3342,115.0,1,False,12.344359999998435,12.346885714285383,12.33480400000009,3.99900794,0.3242547381680216,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-11-11 19:45:00+00:00,do_nothing,False,15.944,16.464,0,go_long,15.452805138802782,15.796004226214208,go_long,go_long,0,go_long,15.871999999999673,15.949,15.450080000000112,40656.0,0,15.96879999999841,do_nothing,16.5
1293,AVAX/USDT:USDT,2023-01-08 14:30:00+00:00,first_buy,long-exit-profit,11.8471,11.8871,11.826501391259185,11.802172224410498,11.8471,0,11.8623,1672.0,0,False,11.83779999999845,11.838271428570923,11.813008000000174,3.924296,0.3301090960235453,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-01-11 23:30:00+00:00,do_nothing,False,15.7,15.8198,0,go_long,14.34270134243703,14.98014442517382,go_long,go_long,0,go_long,15.156785714285206,15.7417,14.230188000000163,36867.0,0,15.394219999998455,do_nothing,15.9454
101,ACH/USDT:USDT,2024-03-07 18:45:00+00:00,first_buy,long-exit-profit,0.036140000000000005,0.036140000000000005,0.03317706806008648,0.03170684694713069,0.03501,1,0.035530000000000006,335877.0,1,False,0.03484000000000006,0.033941428571428026,0.031126000000001177,3.3950737,0.3339630536441048,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-03-14 22:30:00+00:00,do_nothing,False,0.04648,0.04764,0,go_long,0.04266775613606256,0.044062829939891364,go_long,go_long,0,go_long,0.04473428571428515,0.04673,0.04195200000000117,130868.0,0,0.04563000000000006,do_nothing,0.047900000000000005
1025,ATOM/USDT:USDT,2024-11-16 22:30:00+00:00,first_buy,long-exit-profit,6.044,6.076,5.937092331869211,5.837262331444533,5.987,0,6.051,14844.0,0,False,6.00460000000034,5.976857142857334,5.828280000000105,2.04676583,0.3385860422075027,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-11-23 02:00:00+00:00,do_nothing,False,7.872,8.117,0,go_long,7.543515523590637,7.716432381873616,go_long,go_long,0,go_long,7.798285714285902,7.902,7.489000000000113,34591.0,0,7.857800000000333,do_nothing,8.118
1026,ATOM/USDT:USDT,2024-11-23 02:15:00+00:00,first_buy,long-exit-profit,8.11,8.223,7.7557504769699825,7.575255114435775,7.936,1,7.9719999999999995,73261.0,1,False,7.922600000000332,7.856142857143046,7.517520000000112,2.59593778,0.32534743891160905,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-12-04 14:00:00+00:00,do_nothing,False,10.431,10.615,0,go_long,10.312124437672502,10.472412456235462,go_long,go_long,1,go_long,10.51071428571446,10.528,10.320880000000104,8874.0,0,10.55880000000033,do_nothing,10.696
1048,AUCTION/USDT:USDT,2022-05-12 04:00:00+00:00,first_buy,long-exit-profit,4.704,4.733,4.784365427685162,4.906812840800249,4.386,1,4.432,4043.0,0,False,4.609400000000106,4.69714285714283,4.888400000000061,3.0170847,0.3245018603372662,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-05-13 13:15:00+00:00,do_nothing,False,5.686,5.866,0,go_long,5.533732587236786,5.647787197066902,go_long,go_long,0,go_long,5.6725714285713975,5.779,5.536680000000063,2600.0,0,5.710000000000106,do_nothing,5.911
1061,AUCTION/USDT:USDT,2022-06-26 05:45:00+00:00,first_buy,long-exit-profit,5.745,5.749,5.746551864188653,5.705508823665648,5.73,1,5.73,27.0,1,False,5.746400000000112,5.742999999999971,5.725600000000054,3.5365056,0.3853591434743267,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-06-29 10:15:00+00:00,do_nothing,False,5.58,8.294,0,go_long,5.625965099154197,5.926193913359949,go_long,go_long,0,go_long,5.950999999999971,5.878,5.496240000000057,4924.0,0,6.13720000000011,do_nothing,9.017
1067,AUCTION/USDT:USDT,2022-07-28 13:00:00+00:00,first_buy,long-exit-profit,6.956,7.268,6.811885190578476,6.674275177564858,6.956,0,7.193,393.0,0,False,6.880200000000103,6.9037142857142415,6.662880000000042,3.1668663,0.33576398766796123,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2022-07-28 14:45:00+00:00,do_nothing,False,9.304,9.7,0,go_long,7.4030163236082425,8.021301990629839,go_long,go_long,0,go_long,8.305428571428527,9.6,7.153000000000038,38950.0,0,8.553200000000103,do_nothing,9.99
1160,AUCTION/USDT:USDT,2023-07-10 08:15:00+00:00,first_buy,long-exit-profit,4.48,4.48,3.735384858612533,3.6656691202304033,4.48,0,4.48,8443.0,0,False,3.7760000000000558,3.7257142857142687,3.6352000000000952,7.33758938,0.7437357062580277,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-09-21 07:15:00+00:00,do_nothing,False,4.48,4.48,0,go_long,4.479999999999995,4.479999999999998,go_long,go_long,0,go_long,4.479999999999982,4.48,4.480000000000104,0.0,0,4.4800000000000555,do_nothing,4.48
1173,AUCTION/USDT:USDT,2023-11-29 01:15:00+00:00,first_buy,long-exit-profit,11.226,11.273,11.134329713776353,11.14721243203862,11.226,0,11.258,257.0,0,False,11.123000000000072,11.10014285714285,11.184280000000115,2.94311244,0.325010199386747,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-12-03 08:30:00+00:00,do_nothing,False,14.322,14.821,0,go_long,14.055890170708189,14.305967069725927,go_long,go_long,0,go_long,14.31442857142857,14.394,14.230200000000114,19324.0,0,14.387400000000053,do_nothing,14.821
1174,AUCTION/USDT:USDT,2023-12-03 08:45:00+00:00,first_buy,long-exit-profit,14.799,14.888,14.373202905152707,14.106787195100175,14.197,0,14.743,30264.0,0,False,14.489200000000054,14.420571428571426,14.262040000000113,3.06608709,0.3455421761127731,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-12-05 01:00:00+00:00,do_nothing,False,19.1,19.912,0,go_long,18.543709063996477,18.880156965266846,go_long,go_long,0,go_long,18.937428571428587,19.368,18.492160000000112,40565.0,0,18.963000000000058,do_nothing,20.025
1175,AUCTION/USDT:USDT,2023-12-05 01:15:00+00:00,first_buy,long-exit-profit,19.936,19.984,18.94520973984118,18.599952837033776,19.266,1,19.303,34470.0,0,False,19.029000000000057,18.966571428571445,18.530040000000113,3.24640814,0.33587044066124433,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-12-14 16:15:00+00:00,do_nothing,False,24.878,25.835,0,go_long,24.378271658601207,24.628199641324088,go_long,go_long,0,go_long,24.67442857142864,25.001,24.426120000000136,27588.0,0,24.879800000000092,do_nothing,25.87
1176,AUCTION/USDT:USDT,2023-12-14 16:30:00+00:00,first_buy,long-exit-profit,25.83,26.521,24.782784311889614,24.47121449870482,25.497,0,25.633,46407.0,0,False,25.064200000000092,24.914857142857212,24.479600000000136,2.51437406,0.32692491478950425,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-12-18 21:15:00+00:00,do_nothing,False,30.885,31.285,0,go_long,29.378701310629534,30.470956775254702,go_long,go_long,0,go_long,30.79600000000007,30.904,29.706200000000145,17596.0,0,30.81360000000014,do_nothing,31.559
1177,AUCTION/USDT:USDT,2023-12-18 21:30:00+00:00,first_buy,long-exit-profit,31.301,31.475,30.622655732907827,29.532649361694013,31.154,0,31.457,9078.0,0,False,31.006000000000135,30.8825714285715,29.825480000000145,3.27922827,0.3470251710980093,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2023-12-19 15:45:00+00:00,do_nothing,False,40.848,42.479,0,go_long,39.44105785767907,40.11551109762749,go_long,go_long,0,go_long,40.1382857142858,41.038,39.345320000000136,164032.0,0,40.59620000000016,do_nothing,42.93
1180,AUCTION/USDT:USDT,2024-01-15 07:30:00+00:00,first_buy,long-exit-profit,22.233,22.233,22.21221605957704,22.281273046632375,22.15,0,22.209,961.0,0,False,22.102800000000194,22.103571428571513,22.384720000000094,2.94127536,0.3324061069479414,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-01-16 15:00:00+00:00,do_nothing,False,27.914,29.61,0,go_long,27.77004387244387,28.439056079346837,go_long,go_long,0,go_long,28.501428571428644,27.971,28.18448000000008,65429.0,0,28.5228000000002,do_nothing,29.997
1210,AUCTION/USDT:USDT,2024-05-09 22:15:00+00:00,first_buy,long-exit-profit,18.201,18.427,18.226649260060288,18.11313160059684,18.201,0,18.426,1097.0,0,False,18.288000000000043,18.201428571428732,18.2541600000001,4.41651425,0.4788996144417831,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-05-29 09:30:00+00:00,do_nothing,False,17.984,27.388,0,go_long,18.705730963839777,19.437251789490197,go_long,go_long,0,go_long,19.262428571428735,17.984,18.408120000000096,678691.0,0,19.840600000000045,do_nothing,53.02
1246,AUCTION/USDT:USDT,2024-07-27 22:30:00+00:00,first_buy,long-exit-profit,17.808,17.952,17.689631020753147,17.64259272184488,17.808,0,17.952,1621.0,0,False,17.77280000000011,17.722714285714307,17.59704000000009,2.91482502,0.32441099675725343,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-08-22 08:00:00+00:00,do_nothing,False,23.603,23.671,0,go_long,22.934196961229215,23.2430595269537,go_long,go_long,1,go_long,23.375714285714302,23.671,22.87868000000009,49012.0,0,23.50780000000005,do_nothing,23.75
877,ATOM/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,long-exit-profit,14.037,14.74,16.55592040870801,18.008630444162698,9.804,1,11.829,58616.0,0,False,15.399399999999787,15.914000000000048,18.464560000000052,4.764186,0.413467689464562,1,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-05-20 22:30:00+00:00,do_nothing,False,16.707,16.707,1,go_long,16.340687012979153,16.461082326851663,go_long,go_long,1,go_long,16.452285714285757,16.707,16.220080000000056,0.0,0,16.632799999999794,do_nothing,16.707
100,ACH/USDT:USDT,2024-02-25 23:00:00+00:00,first_buy,long-exit-profit,0.026420000000000003,0.02646,0.026380850714023258,0.026472801071666704,0.026340000000000002,0,0.026340000000000002,2841.0,0,False,0.026381999999999912,0.026348571428570923,0.026471200000001197,3.61474989,0.3552871656088894,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2024-03-07 18:30:00+00:00,do_nothing,False,0.03504,0.03613,0,go_long,0.03140099470290115,0.032749262252829474,go_long,go_long,0,go_long,0.03325714285714231,0.03518,0.03088800000000118,373295.0,0,0.03416200000000006,do_nothing,0.036480000000000005
0,ACH/USDT:USDT,2021-08-06 10:15:00+00:00,first_buy,long-exit-profit,0.068,0.06825,0.06662417442129945,0.06432763532763533,0.063,0,0.068,22361.0,0,False,0.06716,0.06705857142857143,0.0636928,3.89340523,0.3999913321972145,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-08-06 13:45:00+00:00,do_nothing,False,0.076,0.09539,0,go_long,0.07461368650438553,0.08071954640996866,go_long,go_long,0,go_long,0.08358571428571428,0.08647,0.07319640000000001,160734.0,0,0.084416,do_nothing,0.096
1,ACH/USDT:USDT,2021-08-06 14:00:00+00:00,first_buy,long-exit-profit,0.09539,0.09973000000000001,0.08306884696228117,0.0761971171336903,0.09,0,0.09599,203243.0,0,False,0.08790400000000001,0.08555857142857141,0.07443000000000001,4.37128461,0.4613563405530772,0,do_nothing,do_nothing,go_long,go_long,go_long,go_long,2021-08-06 16:15:00+00:00,do_nothing,False,0.11420000000000001,0.13901000000000002,0,go_long,0.09247591036632405,0.10518861301151244,go_long,go_long,0,go_long,0.10874714285714286,0.11570000000000001,0.08850279999999999,721527.0,0,0.11350400000000001,do_nothing,0.18
