,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,open (exit),volume (exit),ema-12 (exit),sma-25 (exit),long_jcrosk (exit),sma-05 (exit),mean-grad-hist (exit),long-large-rl (exit),close (exit),short-small-rl (exit),high (exit),long-bid-rl (exit),short-bid-rl (exit),short-large-rl (exit),short_kdj (exit),low (exit),ema-26 (exit),long-small-rl (exit),sma-compare (exit),sma-07 (exit)
1860,COTI/USDT:USDT,2024-01-03 12:30:00+00:00,second_buy,short-exit-profit,0.06298000000000001,0.06538000000000001,0.07154877887674137,0.07304399767432242,0.06294000000000001,1,0.06486,16395229.0,0,False,0.06992999999999361,0.07120857142857459,0.07413360000000215,6.12358033,0.10000717932217117,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2024-01-07 22:45:00+00:00,0.05881000000000001,6624433.0,0.06003560922956766,0.060027200000002195,0,0.05917999999999344,1,do_nothing,0.05834,go_short,0.05884,go_short,go_short,do_nothing,False,0.057690000000000005,0.059554476310047774,go_short,1,0.05944571428571745
1712,COTI/USDT:USDT,2021-04-14 14:30:00+00:00,second_buy,short-exit-profit,0.30892000000000003,0.318,0.3277275593458308,0.3319877596822997,0.29894000000000004,1,0.314,10311656.0,0,False,0.3240139999999972,0.3267385714285715,0.3332868,6.20306706,0.10140905334535907,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2021-04-18 03:30:00+00:00,0.32142000000000004,18003714.0,0.3408753586857527,0.34546879999999996,0,0.32300399999999707,1,do_nothing,0.28801000000000004,go_short,0.32385,go_short,go_short,do_nothing,False,0.25765000000000005,0.32974195391487865,go_short,1,0.3274942857142857
2150,GAS/USDT:USDT,2024-04-13 20:30:00+00:00,second_buy,short-exit-profit,4.695,4.7379999999999995,5.224541193253441,5.454582279002975,4.449,1,4.561,694437.3,0,False,5.052000000000024,5.18514285714281,5.5244800000000645,7.06656471,0.11568780601182692,1,go_short,go_short,go_long,go_long,go_short,go_short,2024-06-11 15:45:00+00:00,4.138,217139.1,4.171673022543945,4.181160000000063,0,4.126200000000012,1,go_long,4.044,go_short,4.138,go_short,go_short,go_long,False,4.035,4.141842852713224,go_short,1,4.134285714285702
1856,COTI/USDT:USDT,2023-12-08 16:30:00+00:00,second_buy,short-exit-profit,0.06383000000000001,0.06434000000000001,0.06330828595487455,0.06282584258341113,0.06363,0,0.06432,4243043.0,0,False,0.06357399999999357,0.06343857142857447,0.06284080000000215,6.06745054,0.09908360975917996,0,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2023-12-11 19:30:00+00:00,0.05827,3116130.0,0.06001806462668005,0.06020080000000214,1,0.05826799999999355,0,do_nothing,0.05793,go_short,0.05847000000000001,go_short,go_short,do_nothing,False,0.057830000000000006,0.05912107946556765,go_short,1,0.05852571428571735
2156,GAS/USDT:USDT,2024-07-25 01:30:00+00:00,second_buy,short-exit-profit,3.6,3.625,3.674283180290985,3.7081297154066437,3.532,1,3.566,115679.0,0,False,3.6622000000000106,3.6735714285714076,3.713600000000066,6.1589355,0.10101770772360108,1,go_short,go_short,go_long,go_long,go_short,go_short,2024-08-03 18:00:00+00:00,3.24,27002.1,3.3066817280565113,3.32796000000007,0,3.232200000000011,0,go_long,3.204,go_short,3.2439999999999998,go_short,go_short,go_long,False,3.197,3.2665821659969425,go_short,1,3.2424285714285572
1711,COTI/USDT:USDT,2021-04-07 11:45:00+00:00,second_buy,short-exit-profit,0.35878000000000004,0.35906000000000005,0.37957341174608544,0.39192414596884845,0.32530000000000003,1,0.35102000000000005,19433919.0,0,False,0.36930799999999736,0.3767471428571437,0.3940791999999997,9.46213608,0.15518138702529743,1,go_short,go_short,do_nothing,do_nothing,go_short,go_short,2021-04-14 14:15:00+00:00,0.33052000000000004,8133857.0,0.3334267804568837,0.334384,0,0.3281519999999972,1,do_nothing,0.30889,go_short,0.33059000000000005,go_short,go_short,do_nothing,False,0.3083,0.33022347922689094,go_short,1,0.3300585714285715
2149,GAS/USDT:USDT,2024-04-13 17:45:00+00:00,second_buy,short-exit-profit,5.486,5.53,5.650866749681082,5.753904879237283,5.337,1,5.45,507609.1,0,False,5.5600000000000245,5.6014285714285235,5.788000000000065,8.342376,0.1368074496514863,1,go_short,go_short,go_long,go_long,go_short,go_short,2024-04-13 20:15:00+00:00,5.124,1452690.6,5.526068861323213,5.573040000000065,0,5.235800000000024,1,go_long,4.694,go_short,5.176,go_short,go_short,go_long,False,4.11,5.345185046572248,go_short,1,5.323714285714239
196,STMX/USDT:USDT,2022-06-06 09:45:00+00:00,first_buy,stop_loss,0.010750000000000001,0.010780000000000001,0.010620791790447188,0.010527974028413933,0.010700000000000001,1,0.01071,20500158.0,1,False,0.010692000000000607,0.010669999999999293,0.01050279999999995,-21.32625336,-0.34732644251417044,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-06-13 00:45:00+00:00,0.00717,30891687.0,0.00742158737282757,0.0074731999999999455,1,0.0071700000000006064,1,go_long,0.00706,do_nothing,0.00723,go_long,go_long,go_long,False,0.00706,0.0072929555880428135,go_long,1,0.007234285714285005
183,STMX/USDT:USDT,2022-05-08 00:15:00+00:00,first_buy,stop_loss,0.013560000000000001,0.013580000000000002,0.013447108728808409,0.013537030674129105,0.01344,0,0.01349,24545135.0,0,False,0.013492000000000578,0.013394285714284988,0.013541199999999929,-21.31164106,-0.34709304515070927,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-05-11 12:45:00+00:00,0.010320000000000001,165521336.0,0.010623622549185745,0.010599599999999938,0,0.01023800000000059,1,go_long,0.00974,do_nothing,0.010320000000000001,go_long,go_long,go_long,False,0.009600000000000001,0.010463183448797432,go_long,1,0.01037571428571357
18,STMX/USDT:USDT,2021-04-08 08:00:00+00:00,first_buy,stop_loss,0.07563,0.07865000000000001,0.07349899617929334,0.07137316245914539,0.07538,0,0.0776,39148938.0,0,False,0.074572,0.07417999999999979,0.0711839999999999,-23.69712525,-0.38616487991324866,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2021-04-18 03:30:00+00:00,0.05936,54685862.0,0.06286347460992418,0.06391479999999991,0,0.059644000000000086,1,go_long,0.05471,do_nothing,0.05947,go_long,go_long,go_long,False,0.051000000000000004,0.06099268198041564,go_long,1,0.06027571428571397
181,STMX/USDT:USDT,2022-04-21 12:15:00+00:00,first_buy,stop_loss,0.0204,0.0206,0.019913648551670892,0.019787409106426186,0.020110000000000003,0,0.020120000000000002,91327392.0,0,False,0.02007800000000063,0.02000857142857066,0.01974319999999989,-21.54096724,-0.350788802641804,0,go_long,do_nothing,go_long,go_long,go_long,go_long,2022-05-07 22:45:00+00:00,0.013250000000000001,7667004.0,0.013592310022222224,0.013642399999999928,0,0.013286000000000579,1,go_long,0.0132,do_nothing,0.01332,go_long,go_long,go_long,False,0.01318,0.013425599500209698,go_long,1,0.013337142857142131
