,pair,open_date,enter_reason,exit_reason,sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-07 (exit),sma-05 (exit),sma-25 (exit)
1559,BNB/USDT:USDT,2021-04-23 17:30:00+00:00,first_buy,long-ml-take-profit,503.88460000000015,503.56728571428533,503.7905999999992,7.70938529,0.12662311136704665,561.7585714285716,565.1838000000009,546.827919999999
1557,BNB/USDT:USDT,2021-04-10 07:15:00+00:00,first_buy,long-ml-take-profit,478.3921999999987,476.8695714285708,473.93335999999925,8.21566827,0.14230889872570393,535.3158571428565,540.567399999999,524.9905199999994
1556,BNB/USDT:USDT,2021-04-06 16:30:00+00:00,first_buy,long-ml-take-profit,388.1679999999988,387.92814285714263,391.3105199999994,7.36373816,0.12504154710013815,440.5327142857138,440.92159999999876,430.16111999999913
1555,BNB/USDT:USDT,2021-04-02 04:30:00+00:00,first_buy,long-ml-take-profit,344.351799999999,344.29100000000017,342.43059999999974,7.83515624,0.13368031902754277,386.95199999999977,388.34059999999874,382.70027999999945
1554,BNB/USDT:USDT,2021-03-30 22:00:00+00:00,first_buy,long-ml-take-profit,306.80019999999905,306.06942857142866,302.9691599999999,7.45658507,0.12699691172581604,340.54400000000004,341.768399999999,333.28351999999984
1619,ETH/USDT:USDT,2020-09-23 16:30:00+00:00,first_buy,long-ml-take-profit,338.86600000000146,338.9142857142854,339.4507999999998,7.72662313,0.12648301455374367,372.27428571428464,374.14200000000017,371.4343999999995
1553,BNB/USDT:USDT,2021-03-22 14:45:00+00:00,first_buy,long-ml-take-profit,266.64319999999867,266.6067142857144,266.5295599999999,7.68397144,0.13062974773661767,298.0568571428574,298.6373999999991,295.36355999999984
1550,BNB/USDT:USDT,2021-03-07 05:00:00+00:00,first_buy,long-ml-take-profit,227.4759999999996,227.84114285714278,227.8407200000003,9.04773602,0.14753860384333586,249.22299999999996,251.31699999999987,245.89332000000027
1548,BNB/USDT:USDT,2021-02-23 14:30:00+00:00,first_buy,long-ml-take-profit,224.8508,224.55057142857126,212.5445600000004,7.68941731,0.12603771933156646,244.15457142857127,245.93720000000002,230.61976000000038
1547,BNB/USDT:USDT,2021-02-23 08:30:00+00:00,first_buy,long-ml-take-profit,225.37779999999998,227.3272857142856,238.01804000000044,8.2567974,0.13498400937279245,222.28171428571414,225.24979999999996,212.31892000000036
1621,ETH/USDT:USDT,2020-11-06 04:00:00+00:00,first_buy,long-ml-take-profit,431.3059999999999,432.6928571428563,425.60879999999975,7.8651469,0.12845672883418838,483.0928571428569,483.77400000000125,481.6615999999995
1545,BNB/USDT:USDT,2021-02-19 13:45:00+00:00,first_buy,long-ml-take-profit,274.33180000000004,271.2858571428572,264.16912000000036,7.4469612,0.12425657021000508,299.1190000000001,305.02940000000007,272.2413600000003
1544,BNB/USDT:USDT,2021-02-19 05:30:00+00:00,first_buy,long-ml-take-profit,240.1426,237.66385714285732,218.3404000000003,8.1971962,0.13737750602264862,268.4650000000001,270.1634,263.02920000000034
1551,BNB/USDT:USDT,2021-03-09 09:45:00+00:00,first_buy,long-ml-take-profit,254.4137999999999,251.9635714285714,246.48876000000027,9.22472025,0.15278210246591142,287.9718571428571,290.6683999999995,281.67676000000023
1423,LTC/USDT:USDT,2020-03-31 10:15:00+00:00,first_buy,long-ml-take-profit,39.042000000000044,39.07999999999985,38.8384000000001,7.65470374,0.12472249464207232,43.025714285714194,43.16599999999999,42.65880000000013
1421,LTC/USDT:USDT,2020-03-13 12:45:00+00:00,first_buy,long-ml-take-profit,35.01999999999997,34.6199999999999,33.88720000000008,7.9869971,0.1300731610056917,39.79857142857133,40.01600000000002,39.17200000000012
1420,LTC/USDT:USDT,2020-03-13 03:45:00+00:00,first_buy,long-ml-take-profit,31.965999999999944,30.071428571428452,30.463200000000093,7.58097984,0.12350940375160165,34.411428571428466,34.453999999999965,33.68560000000008
1702,BCH/USDT:USDT,2021-01-01 01:30:00+00:00,first_buy,long-ml-take-profit,342.85400000000243,341.9814285714306,342.8340000000003,7.5783367,0.1238254282923099,388.9057142857159,389.7040000000026,372.60839999999996
1700,BCH/USDT:USDT,2020-12-17 10:30:00+00:00,first_buy,long-ml-take-profit,318.1900000000023,316.87285714285775,312.97119999999956,8.4885686,0.1389149107790377,356.280000000001,359.41000000000224,354.65919999999977
1699,BCH/USDT:USDT,2020-12-05 02:15:00+00:00,first_buy,long-ml-take-profit,279.67600000000186,279.88428571428585,282.3371999999996,9.53808449,0.15535737994281612,314.48428571428633,315.4360000000023,312.23439999999954
1697,BCH/USDT:USDT,2020-11-21 16:30:00+00:00,first_buy,long-ml-take-profit,294.5880000000019,292.9714285714278,279.01079999999973,7.57239329,0.12386770173517717,332.74857142857064,335.6260000000019,322.1231999999998
1696,BCH/USDT:USDT,2020-11-07 01:45:00+00:00,first_buy,long-ml-take-profit,265.08800000000247,264.15714285714284,258.40919999999966,8.36803057,0.13642181358238528,290.74428571428496,291.45600000000184,277.68039999999974
1695,BCH/USDT:USDT,2020-11-04 10:45:00+00:00,first_buy,long-ml-take-profit,236.02400000000267,236.29857142857125,239.02519999999953,7.81833429,0.12756582455295776,262.7628571428572,264.2600000000025,257.95519999999965
1693,BCH/USDT:USDT,2020-10-09 12:00:00+00:00,first_buy,long-ml-take-profit,238.97000000000244,238.51428571428528,235.8379999999993,7.74458465,0.12646272377326623,267.0228571428566,267.3920000000027,267.13559999999933
