,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-large-rl (exit),ema-12 (exit),ema-26 (exit),high (exit),sma-05 (exit),sma-compare (exit),sma-07 (exit),long-large-rl (exit),long-small-rl (exit),low (exit),long_jcrosk (exit),sma-25 (exit),mean-grad-hist (exit),short-bid-rl (exit),close (exit),short_kdj (exit),long-bid-rl (exit),volume (exit),short-small-rl (exit),open (exit)
121,EGLD/USDT:USDT,2024-08-05 01:30:00+00:00,second_buy,stop_loss,24.004,24.778,25.905003064739034,26.409716584987827,23.544,1,24.38,78984.0,0,False,25.333200000003234,25.721857142858934,26.74732000000154,-22.57621042,-0.37062417760113536,1,go_short,go_short,go_short,go_short,go_short,go_short,2024-11-12 08:00:00+00:00,go_short,33.153073135377774,33.29487408063353,33.811,33.51260000000342,0,33.372571428573124,go_short,go_short,33.552,0,33.14644000000155,0,go_short,33.78,False,go_short,8046.9,go_short,33.573
333,NEO/USDT:USDT,2021-05-23 13:00:00+00:00,second_buy,stop_loss,40.37,42.184,43.46692027628219,45.37179897792872,40.185,1,40.915,125024.71,0,False,42.32860000000007,43.10442857142814,45.32528000000035,-24.19251956,-0.3972052190203996,1,go_short,go_short,go_short,go_short,go_short,go_short,2021-05-25 00:15:00+00:00,go_short,52.27800566858392,53.17146587194293,56.188,53.829600000000106,0,53.14857142857103,go_short,go_short,53.126,0,52.315360000000354,0,go_short,55.86,False,go_short,96618.34,go_short,53.97
335,NEO/USDT:USDT,2021-06-21 21:45:00+00:00,second_buy,stop_loss,35.471,35.655,36.06526959397828,36.53860956061473,34.652,1,34.683,32281.86,0,False,35.877399999999994,36.08242857142816,36.39304000000035,-23.69595583,-0.3885790835683434,1,go_short,go_short,go_short,go_short,go_short,go_short,2021-07-31 09:00:00+00:00,go_short,44.28742423500057,45.38661883712465,48.107,46.373600000000124,0,45.6658571428567,go_short,go_short,46.569,0,44.20688000000042,0,go_short,48.094,False,go_short,303115.43,go_short,46.804
336,NEO/USDT:USDT,2021-07-31 09:15:00+00:00,second_buy,stop_loss,48.094,48.41,45.74575440064393,44.54176318055608,47.55,0,47.721,408510.97,0,False,47.10260000000012,46.204142857142415,44.34776000000042,-21.53685339,-0.35284832757542284,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-09-06 09:15:00+00:00,go_short,65.02312184357281,65.31291965575117,66.081,65.25460000000012,0,65.3608571428567,go_short,go_short,65.202,0,65.0093600000004,0,go_short,65.896,False,go_short,61123.68,go_short,65.349
118,EGLD/USDT:USDT,2023-11-05 00:15:00+00:00,second_buy,stop_loss,34.78,43.33,35.65496910101131,34.92440015082908,34.76,0,41.81,1453223.0,1,False,36.12200000000318,35.69142857142989,34.62880000000119,-22.47648305,-0.384282674592335,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-12-09 22:30:00+00:00,go_short,56.700424460804655,57.11586397040766,58.04,57.26000000000327,0,57.08142857143001,go_short,go_short,57.26,0,56.7844000000012,0,go_short,58.0,False,go_short,16404.5,go_short,57.26
117,EGLD/USDT:USDT,2023-06-10 04:45:00+00:00,second_buy,stop_loss,28.66,29.99,32.18035302733118,33.19721355774377,28.36,1,28.97,251273.4,0,False,31.396000000003426,31.95000000000126,33.626000000001284,-22.21869618,-0.36558241065662533,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-11-05 00:00:00+00:00,go_short,34.37355216289541,34.535872573922454,34.88,34.698000000003184,0,34.63428571428703,go_short,go_short,34.55,0,34.32720000000119,0,go_short,34.78,False,go_short,20187.1,go_short,34.69
341,NEO/USDT:USDT,2022-05-12 04:30:00+00:00,second_buy,stop_loss,9.349,9.544,9.940254019314546,10.262102391438829,9.048,1,9.495,178023.03,0,False,9.627600000000342,9.742571428570638,10.362200000000291,-24.33817885,-0.3973126039883576,1,go_short,go_short,go_short,go_short,go_short,go_short,2022-06-06 07:45:00+00:00,go_short,12.366634758288711,12.574010722554904,12.817,12.725200000000402,0,12.658285714284947,go_short,go_short,12.711,0,12.386520000000292,0,go_short,12.751,False,go_short,74528.77,go_short,12.757
115,EGLD/USDT:USDT,2022-12-16 23:00:00+00:00,second_buy,stop_loss,38.03,38.46,39.44675948153528,39.88856772079152,37.91,1,38.0,27474.5,0,False,39.098000000003324,39.362857142859056,39.97720000000144,-23.02137941,-0.37902012884595127,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-02-16 15:15:00+00:00,go_short,46.61480525176948,46.44773140738863,46.56,46.20400000000339,1,46.26000000000172,go_short,go_short,46.14,0,46.74520000000153,0,go_short,46.46,False,go_short,11920.4,go_short,46.28
343,NEO/USDT:USDT,2022-06-18 20:45:00+00:00,second_buy,stop_loss,8.009,8.072,8.23102648996343,8.365535875096482,7.966,0,8.013,59287.05,0,False,8.097200000000397,8.163142857142082,8.425080000000298,-24.14731488,-0.3943181605441218,1,go_short,go_short,go_short,go_short,go_short,go_short,2022-07-22 12:45:00+00:00,go_short,10.681367854525805,10.807693324635718,11.125,10.890400000000358,0,10.842142857142088,go_short,go_short,10.944,0,10.702480000000278,0,go_short,11.051,False,go_short,122512.42,go_short,10.975
345,NEO/USDT:USDT,2022-11-09 10:30:00+00:00,second_buy,stop_loss,6.818,6.914,7.026604073498578,7.131982504843736,6.772,0,6.8629999999999995,75676.48,0,False,6.931400000000382,6.968999999999219,7.16836000000025,-22.86636218,-0.37311555698946103,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-02-09 13:45:00+00:00,go_short,9.245299342235693,9.30385534510371,9.434,9.356800000000291,0,9.342714285713486,go_short,go_short,9.352,0,9.234440000000227,0,go_short,9.414,False,go_short,131728.26,go_short,9.369
346,NEO/USDT:USDT,2023-02-09 14:00:00+00:00,second_buy,stop_loss,9.416,9.674,9.359262215087755,9.27631420577379,9.383,0,9.664,540968.06,0,False,9.42860000000029,9.390857142856344,9.251960000000226,-24.19536684,-0.3952942924278865,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-02-20 13:45:00+00:00,go_short,12.03711356660775,12.352634109088516,13.08,12.489600000000301,0,12.443857142856318,go_short,go_short,12.63,0,11.935040000000253,0,go_short,12.939,False,go_short,1288412.24,go_short,12.632
113,EGLD/USDT:USDT,2022-06-12 14:30:00+00:00,second_buy,stop_loss,43.0,47.01,44.812093837853354,45.923866404070544,42.46,0,45.54,214808.8,0,False,43.93600000000332,44.102857142859314,46.17840000000134,-23.54771656,-0.39832512923901325,1,go_short,go_short,go_short,go_short,go_short,go_short,2022-06-21 08:00:00+00:00,go_short,58.80598415941713,59.702484636920104,61.86,60.30000000000325,0,60.23571428571639,go_short,go_short,60.08,0,58.43520000000133,0,go_short,61.34,False,go_short,29500.2,go_short,60.2
348,NEO/USDT:USDT,2023-06-10 04:45:00+00:00,second_buy,stop_loss,7.125,7.535,8.24397873766883,8.535763388231592,7.124,1,7.495,483509.61,0,False,8.021600000000205,8.176571428570677,8.65112000000031,-23.9401056,-0.39092512265182433,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-07-01 07:00:00+00:00,go_short,9.877849668793756,9.964405837735326,10.376,10.020800000000225,0,9.983571428570672,go_short,go_short,9.891,0,9.916240000000311,0,go_short,10.317,False,go_short,537425.78,go_short,9.894
350,NEO/USDT:USDT,2023-08-17 22:00:00+00:00,second_buy,stop_loss,6.327,6.8629999999999995,7.260745251900773,7.424638771501532,6.297,1,6.821,397966.84,0,False,7.102200000000217,7.229285714284949,7.474560000000331,-23.46407007,-0.38285925399114207,1,go_short,go_short,go_short,go_short,go_short,go_short,2023-10-28 11:45:00+00:00,go_short,9.30028016058684,9.365429890221586,9.497,9.375200000000259,0,9.374285714284962,go_short,go_short,9.355,0,9.302760000000333,0,go_short,9.481,False,go_short,343695.62,go_short,9.386
351,NEO/USDT:USDT,2023-10-28 12:00:00+00:00,second_buy,stop_loss,9.482,9.563,9.383209907110572,9.313666815358186,9.435,0,9.481,470195.48,0,False,9.411000000000259,9.386999999999247,9.313440000000332,-23.96455321,-0.3910618235046804,0,go_short,go_short,go_short,go_short,go_short,go_short,2023-11-05 11:30:00+00:00,go_short,11.809632660079178,12.040047339243626,13.129,12.208000000000267,0,12.131999999999234,go_short,go_short,12.115,0,11.738160000000326,0,go_short,12.607,False,go_short,1413655.13,go_short,12.184
352,NEO/USDT:USDT,2023-11-05 11:45:00+00:00,second_buy,stop_loss,12.608,13.22,12.213732363975376,11.91032653711035,12.45,0,13.169,1478206.87,0,False,12.467000000000265,12.306428571427803,11.810920000000324,-20.92211367,-0.3420064672365408,0,go_short,go_short,go_short,go_short,go_short,go_short,2024-03-04 08:00:00+00:00,go_short,16.598567720430562,16.95154825930165,18.3,17.485400000000254,0,17.08657142857054,go_short,go_short,17.81,1,16.394400000000264,0,go_short,18.078,False,go_short,532549.08,go_short,17.934
329,NEO/USDT:USDT,2021-04-15 23:15:00+00:00,second_buy,stop_loss,73.514,74.526,72.50905397219329,71.64463686288872,73.479,0,74.343,47663.13,1,False,73.30219999999976,72.76471428571429,71.49099999999994,-23.56058324,-0.3870327775477848,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-04-17 07:30:00+00:00,go_short,95.22597384080956,97.72737113829425,103.5,99.01019999999976,0,98.52799999999998,go_short,go_short,98.975,0,95.38891999999996,0,go_short,103.264,False,go_short,113810.57,go_short,99.175
328,NEO/USDT:USDT,2021-02-21 04:30:00+00:00,second_buy,stop_loss,50.943,54.378,49.67136394279133,48.21110690531233,50.803,0,53.229,173295.39,0,False,50.59619999999984,50.19028571428563,46.93771999999999,-16.01198742,-0.26172055520751125,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-04-15 23:00:00+00:00,go_short,71.42876781191981,72.17560923986478,74.056,72.61699999999975,0,72.42228571428572,go_short,go_short,73.402,0,71.35815999999994,0,go_short,73.498,False,go_short,38442.79,go_short,73.932
327,NEO/USDT:USDT,2021-02-11 16:15:00+00:00,second_buy,stop_loss,37.525,39.077,37.62344041456557,37.32317040631256,37.372,0,39.032,71460.13,0,False,37.645799999999895,37.62471428571418,37.48052,-20.20369376,-0.33009112924918455,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-02-21 04:15:00+00:00,go_short,47.80967545773731,49.024521023298846,51.0,49.828799999999845,0,49.73142857142849,go_short,go_short,49.913,0,46.61079999999999,0,go_short,50.907,False,go_short,68343.85,go_short,50.154
326,NEO/USDT:USDT,2021-01-18 13:45:00+00:00,second_buy,stop_loss,27.119,28.061,26.68818041586035,25.92890517586546,27.093,0,27.693,121915.76,0,False,26.973599999999912,26.89971428571417,25.72488000000002,-19.18977662,-0.3138644672054049,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-02-11 16:00:00+00:00,go_short,37.18646403881757,37.36733867175931,37.643,37.3329999999999,1,37.36385714285704,go_short,go_short,37.143,0,37.43716,0,go_short,37.528,False,go_short,18131.68,go_short,37.152
11,DYDX/USDT:USDT,2022-05-11 13:00:00+00:00,first_buy,stop_loss,2.039,2.042,2.138133039341614,2.2692372729537262,1.504,1,1.693,9905413.4,1,False,2.0618000000000074,2.102571428571559,2.265879999999936,-22.39845936,-0.36525403762421343,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-06-13 14:45:00+00:00,go_long,1.0956671996016223,1.0833508356934567,1.079,1.0811999999999995,0,1.0775714285715512,go_long,do_nothing,1.045,0,1.0919999999999377,1,go_long,1.055,False,go_long,2096744.1,go_short,1.078
308,MASK/USDT:USDT,2022-05-13 05:30:00+00:00,first_buy,stop_loss,1.843,1.869,1.7824104991075689,1.7235918026006982,1.833,1,1.835,209370.0,0,False,1.8154000000001211,1.8101428571429277,1.704639999999972,-23.97071279,-0.39523942074298585,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-09-18 21:00:00+00:00,go_long,1.2470855845713864,1.2388536316080927,1.235,1.2364000000001183,1,1.2387142857143585,go_long,do_nothing,1.225,0,1.2452799999999742,1,go_long,1.229,False,go_long,144839.0,go_long,1.234
22,DYDX/USDT:USDT,2023-03-14 13:00:00+00:00,first_buy,stop_loss,2.51,2.589,2.4408998012842034,2.4154551146114716,2.487,0,2.572,9450355.5,0,False,2.458799999999988,2.4451428571430034,2.4037599999999464,-25.44166531,-0.41520591928818207,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2023-06-10 04:15:00+00:00,go_long,1.8975850197084063,1.8625478284166166,1.831,1.8310000000000037,1,1.837142857142996,go_long,do_nothing,1.799,0,1.9117599999999444,1,go_long,1.83,False,go_long,1751691.4,go_short,1.8170000000000002
9,DYDX/USDT:USDT,2022-04-18 04:30:00+00:00,first_buy,stop_loss,4.509,4.513,4.509955923821833,4.55376836077019,4.06,1,4.26,4089790.4,0,False,4.491399999999994,4.513000000000141,4.54915999999993,-24.36829375,-0.3969363863485136,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-05-10 21:45:00+00:00,go_long,2.844904237156497,2.7697229499570595,2.6790000000000003,2.7114000000000074,1,2.7455714285715596,go_long,do_nothing,2.6,0,2.858199999999936,1,go_long,2.626,False,go_long,1006688.8,go_short,2.673
8,DYDX/USDT:USDT,2022-03-31 02:30:00+00:00,first_buy,stop_loss,6.68,6.8100000000000005,6.475332683599672,6.381577349249273,6.665,0,6.707,1412784.7,0,False,6.5875999999999975,6.51385714285727,6.340679999999944,-24.30491742,-0.3977641389847252,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-04-18 04:15:00+00:00,go_long,4.577269829631805,4.555402455425803,4.567,4.553599999999994,1,4.55557142857157,go_long,do_nothing,4.501,0,4.56603999999993,1,go_long,4.51,False,go_long,185203.4,go_short,4.561
106,EGLD/USDT:USDT,2021-11-10 09:00:00+00:00,second_buy,stop_loss,328.81,333.44,323.92880417745204,321.2605558488025,328.53,0,330.39,25224.1,1,False,326.5320000000008,325.0342857142868,319.6016000000016,-13.15994996,-0.3987867612110037,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-11-22 06:00:00+00:00,go_short,441.4862559827132,445.2600382255765,459.0,444.15400000000074,0,443.9671428571443,go_short,go_short,444.11,0,442.43880000000104,0,go_short,458.8,False,go_short,21659.2,go_short,444.21
313,MASK/USDT:USDT,2022-11-03 02:30:00+00:00,first_buy,stop_loss,4.799,5.04,4.258832632537702,4.110946457646373,4.63,0,4.861,23667734.0,0,False,4.358400000000122,4.245857142857219,4.06067999999998,-20.87000884,-0.35734882216371316,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-11-08 18:15:00+00:00,go_long,3.6252860138691347,3.593950152622052,3.634,3.5990000000001223,0,3.6600000000000747,go_long,do_nothing,3.0,0,3.6053199999999803,1,go_long,3.2,False,go_long,10885102.0,go_long,3.582
6,DYDX/USDT:USDT,2022-02-07 23:15:00+00:00,first_buy,stop_loss,7.9350000000000005,7.944,7.744116118469129,7.641619617021646,7.842,0,7.866,414824.3,0,False,7.806599999999989,7.768857142857243,7.611119999999946,-23.70188311,-0.3908352244682539,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2022-02-24 03:30:00+00:00,go_long,5.250850676287199,5.162681915757719,5.036,5.125400000000001,1,5.162857142857251,go_long,do_nothing,4.933,0,5.248599999999948,1,go_long,4.934,False,go_long,534789.8,go_short,5.013
305,MASK/USDT:USDT,2022-05-07 22:00:00+00:00,first_buy,stop_loss,3.61,3.615,3.619196644254292,3.6367031865056125,3.524,1,3.5300000000000002,163752.0,0,False,3.59920000000013,3.612428571428644,3.641999999999973,-23.64613322,-0.3936429046707333,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-05-11 12:30:00+00:00,go_long,2.5888385661732163,2.541291476551848,2.493,2.4864000000001214,1,2.520285714285784,go_long,do_nothing,2.412,0,2.5661999999999727,1,go_long,2.436,False,go_long,391009.0,go_long,2.48
315,MASK/USDT:USDT,2023-01-31 20:00:00+00:00,first_buy,stop_loss,4.359,4.375,4.1923145440887675,4.103028014866227,4.313,0,4.338,4226552.0,0,False,4.235400000000139,4.193857142857221,4.097839999999988,-24.44920447,-0.4020804611054175,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-03-10 10:15:00+00:00,go_long,2.802986969576954,2.7644237919730226,2.733,2.7360000000001214,1,2.7482857142857875,go_long,do_nothing,2.696,0,2.80571999999998,1,go_long,2.705,False,go_long,1735750.0,go_long,2.713
318,MASK/USDT:USDT,2023-03-18 00:15:00+00:00,first_buy,stop_loss,5.159,5.349,4.8747327654928485,4.742373344422714,5.158,0,5.228,8236718.0,0,False,4.965400000000125,4.903428571428641,4.705559999999981,-22.76474509,-0.3954580769095272,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-06-10 04:15:00+00:00,go_long,4.008869084884009,3.9460984456785857,3.906,3.890400000000148,1,3.899142857142963,go_long,do_nothing,3.857,0,4.0321999999999925,1,go_long,3.9050000000000002,False,go_long,599675.0,go_long,3.867
3,DYDX/USDT:USDT,2021-10-27 08:15:00+00:00,first_buy,stop_loss,17.974,17.981,17.89317697289194,18.091066578000394,13.704,1,15.335,6429463.7,0,False,17.698200000000003,18.0760000000001,18.176319999999993,-26.14677533,-0.4262508922213557,1,do_nothing,go_short,go_long,go_long,go_long,go_long,2021-12-04 05:00:00+00:00,go_long,11.931052937577032,11.640856065773292,11.699,11.414199999999992,1,11.567285714285818,go_long,do_nothing,9.509,0,12.000159999999962,1,go_long,10.243,False,go_long,3153609.0,go_short,11.531
320,MASK/USDT:USDT,2024-01-07 01:15:00+00:00,first_buy,stop_loss,4.961,4.968,4.807273659398788,4.671993973279652,4.88,0,4.934,2389604.0,0,False,4.881000000000158,4.853857142857253,4.695799999999983,-28.14878272,-0.4748507608568398,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-04-13 20:00:00+00:00,go_long,3.58033849064408,3.493289496955911,3.452,3.4600000000001776,1,3.478142857142932,go_long,do_nothing,3.1,0,3.611880000000001,1,go_long,3.2640000000000002,False,go_long,4347789.0,go_long,3.449
321,MASK/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,stop_loss,3.263,3.308,3.423552651270386,3.540313417263037,2.723,1,3.04,5780554.0,0,False,3.352400000000178,3.4101428571429317,3.582520000000001,-25.19994361,-0.4141949463830016,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-07-05 02:45:00+00:00,go_long,2.0471282605161703,1.986598001789711,1.97,1.9524000000001862,1,1.952714285714356,go_long,do_nothing,1.9300000000000002,0,2.0729199999999968,0,go_long,1.951,False,go_long,521659.0,go_long,1.931
2,DYDX/USDT:USDT,2021-09-28 22:15:00+00:00,first_buy,stop_loss,23.07,23.3,22.00348955180182,21.548796626954612,22.781,0,22.82,1372495.8,0,False,22.42679999999995,22.273428571428603,21.362359999999967,-25.18406803,-0.4240918397699273,0,do_nothing,go_short,go_long,go_long,go_long,go_long,2021-10-27 08:00:00+00:00,go_long,18.311551904240424,18.35830005887229,18.328,18.432000000000006,0,18.490142857142956,go_long,do_nothing,17.92,0,18.284279999999995,1,go_long,17.971,False,go_long,490058.0,go_short,18.22
123,EOS/USDT:USDT,2020-01-08 14:45:00+00:00,first_buy,stop_loss,2.841,2.8609999999999998,2.870960185932489,2.8875185185185184,2.835,0,2.844,63466.9,0,False,2.8628000000000005,2.8645714285714305,2.8887199999999997,-30.5282415,-0.49876923684695246,1,go_long,go_short,go_long,go_long,go_long,go_long,2020-03-12 23:45:00+00:00,go_long,2.1438593042355727,2.0920037860293355,2.118,2.064200000000011,1,2.0962857142856968,go_long,go_long,1.8359999999999999,0,2.159399999999992,1,go_long,1.891,False,go_long,1979230.1,go_short,2.038
324,NEO/USDT:USDT,2020-02-17 15:30:00+00:00,second_buy,stop_loss,14.153,14.357,13.929893255380787,13.910605413105413,14.141,0,14.26,6908.3,0,False,14.002999999999997,13.89571428571428,13.867600000000003,-17.10113963,-0.27915224784275683,0,go_short,go_short,go_short,go_short,go_short,go_short,2020-08-21 02:45:00+00:00,go_short,18.016368920948484,18.43045124995574,19.24,18.613999999999887,0,18.541142857142955,go_short,go_short,18.885,0,17.921839999999957,0,go_short,18.992,False,go_short,62626.86,go_short,19.097
325,NEO/USDT:USDT,2020-08-21 03:00:00+00:00,second_buy,stop_loss,19.002,19.89,18.641612596116396,18.148711963841187,18.98,0,19.803,90099.47,0,False,18.918799999999887,18.754571428571527,18.033959999999958,-20.9568918,-0.3422887257060409,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-01-18 13:30:00+00:00,go_short,25.787777589934695,26.50548594601678,27.2,26.76499999999991,0,26.842428571428453,go_short,go_short,26.857,0,25.590760000000024,0,go_short,27.114,False,go_short,43385.23,go_short,27.075
