,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,volume (exit),low (exit),sma-07 (exit),ema-12 (exit),open (exit),mean-grad-hist (exit),sma-05 (exit),close (exit),long_jcrosk (exit),ema-26 (exit),sma-25 (exit),high (exit),short_kdj (exit)
2260,ATOM/USDT:USDT,2020-06-10 07:30:00+00:00,first_buy,trailing_stop_loss,3.087,3.087,3.093444066948865,3.0997992962722143,2.991,1,3.069,256186.67,0,False,3.0912000000000015,3.096285714285719,3.09699999999999,8.62612374,0.14046622910292283,39188.43,3.618,3.6434285714285646,3.6774952108342163,3.64,0,3.637199999999995,3.626,0,3.6603169218237936,3.7063199999999834,3.643,False
2259,ATOM/USDT:USDT,2020-05-10 00:30:00+00:00,first_buy,trailing_stop_loss,2.672,2.674,2.705721683544351,2.7484040094661344,2.287,1,2.448,882785.9,0,False,2.6773999999999845,2.700142857142851,2.7640399999999863,12.48713769,0.20333917249516908,9160.63,3.086,3.1005714285714334,3.1022632399739916,3.095,1,3.098400000000001,3.087,0,3.0978884427577498,3.0989599999999897,3.097,False
2258,ATOM/USDT:USDT,2020-04-10 04:15:00+00:00,first_buy,trailing_stop_loss,2.442,2.442,2.5016975140438755,2.5336364776484674,2.392,1,2.421,122024.18,0,False,2.4699999999999873,2.4829999999999903,2.553279999999986,4.38926961,0.0715010832295259,147922.81,2.6710000000000003,2.744999999999994,2.772436330223425,2.748,1,2.7395999999999843,2.672,0,2.7525801714615055,2.778079999999987,2.749,False
2239,AVAX/USDT:USDT,2021-02-05 16:45:00+00:00,first_buy,trailing_stop_loss,17.7957,17.9205,17.223454984324064,16.89325802534332,17.6726,0,17.863,92834.0,0,False,17.480620000000034,17.348485714285665,16.845112000000032,12.34947423,0.23021771432396748,52288.0,23.9924,24.461414285714252,25.27282674635892,24.2172,0,24.252700000000015,24.1553,0,24.737778170438588,25.372452000000013,24.408,False
2240,AVAX/USDT:USDT,2021-02-28 05:00:00+00:00,first_buy,trailing_stop_loss,23.8243,23.8673,24.094524549904573,24.703376541340287,23.365,0,23.4296,53264.0,1,False,23.735260000000018,23.800328571428537,24.75909200000001,8.58864891,0.18326666669141903,263075.0,29.93,31.116542857142854,31.83068159793952,31.1648,1,31.03052000000012,29.9811,0,31.387427728310737,31.98508400000003,31.1978,False
2241,AVAX/USDT:USDT,2021-03-24 22:15:00+00:00,first_buy,trailing_stop_loss,27.5116,27.5116,27.75259303246266,28.218342133687635,27.0505,1,27.0801,84868.0,0,False,27.563220000000115,27.612500000000004,28.269428000000026,3.23037166,0.059544927292469574,104123.0,32.6461,33.6004285714286,34.35906721679071,33.1724,1,33.425040000000095,32.8046,0,33.90725873785665,34.60799600000005,33.4944,False
2242,AVAX/USDT:USDT,2021-04-18 03:15:00+00:00,first_buy,trailing_stop_loss,31.9501,32.3303,32.60019337580008,33.39083339095821,30.4,1,30.9484,270507.0,0,False,32.047260000000094,32.28637142857145,33.76610000000005,2.50809515,0.08096022929907719,113700.0,35.2789,36.25979999999999,37.23928064210046,35.8601,1,36.121200000000094,35.2789,0,36.53402788399558,37.26036400000005,36.1696,False
2245,AVAX/USDT:USDT,2024-01-03 12:00:00+00:00,first_buy,trailing_stop_loss,40.038,40.167,40.48281191648516,40.71312726419313,38.88,1,39.371,822955.0,0,False,40.117599999999264,40.422714285714974,40.853199999999774,-6.03605478,-0.15315904486156703,132554.0,34.402,34.851714285715026,34.9487894716003,34.436,1,34.713599999999296,34.46,0,34.87836410632287,35.077959999999784,34.585,False
2246,AVAX/USDT:USDT,2024-08-11 09:15:00+00:00,first_buy,trailing_stop_loss,22.102,22.225,22.06414915474181,21.979339782152632,22.101,0,22.16,50277.0,0,False,22.103599999999894,22.091000000000765,22.005120000000016,2.2635325,0.05101685833343626,202532.0,23.312,23.53428571428652,23.540373546788167,23.553,1,23.502599999999973,23.435,1,23.520434422339395,23.504399999999997,23.553,False
2279,NEO/USDT:USDT,2021-03-02 05:00:00+00:00,first_buy,trailing_stop_loss,38.041,38.499,38.073315428313904,38.00889707457605,38.017,0,38.485,9813.14,0,False,38.04259999999995,37.94099999999994,38.13256000000004,2.86702513,0.04681651636092933,85614.45,44.26,45.60485714285711,45.21971772582592,45.805,1,45.626999999999825,44.748,0,45.33492281566184,45.146999999999956,45.808,False
2247,MINA/USDT:USDT,2024-08-11 09:15:00+00:00,second_buy,trailing_stop_loss,0.44260000000000005,0.44520000000000004,0.44375011808500536,0.44342595661516254,0.44210000000000005,0,0.44430000000000003,130792.0,0,False,0.44359999999997146,0.44392857142858244,0.4429559999999866,-5.01759585,-0.08191714157865113,419923.0,0.47840000000000005,0.47655714285715367,0.46993488653255683,0.4786,0,0.4778799999999725,0.4806,0,0.4738775635547047,0.46677999999998643,0.4811,False
2249,NEAR/USDT:USDT,2021-02-28 15:45:00+00:00,first_buy,trailing_stop_loss,3.5912,3.5966,3.591531583736404,3.6018070122152857,3.4899,1,3.4914,214877.0,0,False,3.644380000000023,3.6014428571428616,3.6118400000000053,23.3287571,0.392889381965229,113252.0,5.1114,5.195600000000006,5.316917610125164,5.1541,1,5.1819600000000055,5.1296,0,5.229302546169964,5.3356280000000025,5.1592,False
2250,NEAR/USDT:USDT,2021-03-24 22:15:00+00:00,first_buy,trailing_stop_loss,5.0893,5.0978,5.1297400180153865,5.215629010470528,5.037,1,5.0397,64318.0,0,False,5.103400000000006,5.102657142857148,5.210368000000003,-0.56303863,-0.009299647406010124,225665.0,5.5412,5.7403285714285825,5.895624686783782,5.5689,1,5.678059999999986,5.5476,0,5.797454548381806,5.9572599999999944,5.6404,False
2251,NEAR/USDT:USDT,2021-04-18 03:15:00+00:00,first_buy,trailing_stop_loss,5.4634,5.5235,5.585670473924794,5.724260839492203,5.3475,1,5.4057,284551.0,0,False,5.498999999999986,5.527285714285725,5.794455999999994,-3.54630429,-0.059574050138923466,125899.0,5.25,5.418742857142834,5.435062822323767,5.2603,1,5.390580000000009,5.3073,0,5.408884637691964,5.420376000000005,5.3436,False
2253,NEAR/USDT:USDT,2021-05-19 13:15:00+00:00,first_buy,trailing_stop_loss,3.6833,3.7566,4.411678344517413,4.764544535900953,2.8242000000000003,1,3.092,398729.0,0,False,4.0893200000000025,4.332942857142834,4.9098000000000015,-1.93337315,-0.0328427328612675,38651.0,3.0301,3.038685714285692,3.0943173733520557,3.0301,0,3.037559999999995,3.0357,0,3.056161823897396,3.113528000000002,3.0445,False
2254,ATOM/USDT:USDT,2020-02-07 18:45:00+00:00,first_buy,trailing_stop_loss,4.855,4.888,4.845366540610965,4.781025641025641,4.8469999999999995,0,4.865,16767.52,0,False,4.868599999999999,4.871000000000001,4.787159999999999,-19.47296077,-0.317102729489023,18248.71,3.6029999999999998,3.6455714285714196,3.669776171592371,3.623,1,3.644399999999984,3.618,0,3.6497056948479845,3.65739999999999,3.627,False
2257,ATOM/USDT:USDT,2020-03-13 02:15:00+00:00,first_buy,trailing_stop_loss,1.308,1.319,1.5038071707543648,1.6768279882596295,1.1360000000000001,1,1.145,306423.07,0,False,1.403199999999989,1.4428571428571346,1.725439999999992,68.48276567,1.1151647101372526,38422.02,2.427,2.4985714285714193,2.542647395860345,2.463,1,2.4915999999999876,2.441,0,2.51636978932458,2.561079999999986,2.465,False
2248,NEAR/USDT:USDT,2021-02-06 01:30:00+00:00,first_buy,trailing_stop_loss,2.7866,2.8034,2.8219243836071195,2.8196535855541947,2.7466,1,2.7576,87522.0,0,False,2.8163000000000067,2.83270000000001,2.814027999999999,15.6261064,0.2574629882586077,152365.0,3.8356,3.9339714285714344,4.002190906134072,3.8944,1,3.9254000000000238,3.8391,0,3.94966551859588,4.018076000000004,3.908,False
2238,SUSHI/USDT:USDT,2024-08-08 16:00:00+00:00,second_buy,trailing_stop_loss,0.5672,0.5724,0.5624365120302388,0.5575296935899904,0.5669000000000001,0,0.5713,219553.0,0,False,0.5671799999997302,0.5654857142858261,0.5556080000001106,-9.52334361,-0.155919327287405,463259.0,0.657,0.6570000000001173,0.6514181184041954,0.6599,1,0.6580799999997287,0.6581,1,0.6553837406978664,0.6510680000001108,0.6622,False
2280,NEO/USDT:USDT,2021-04-18 03:30:00+00:00,first_buy,trailing_stop_loss,88.508,88.6,91.23376023008734,93.06137883973743,77.7,1,84.805,156459.1,0,False,89.50479999999978,90.59614285714277,94.41687999999994,9.33339179,0.15285577435015,146200.62,103.32,112.47771428571377,114.43118268032262,110.804,1,111.85399999999981,106.79,0,112.89453399555462,114.73888000000022,112.137,False
2283,FIL/USDT:USDT,2021-02-06 06:45:00+00:00,second_buy,trailing_stop_loss,24.181,24.21,24.173727065416937,24.288685713767393,24.089,0,24.106,11445.5,0,False,24.077199999999976,24.09900000000013,24.325520000000004,-21.00167699,-0.34882315824764076,153453.1,30.834,30.708714285714414,30.65326147130961,31.389,0,30.825199999999956,31.751,0,30.84208953614965,30.91384000000004,31.831,False
2316,IOTA/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,trailing_stop_loss,1.1584,1.2198,1.3927375005323777,1.516428117762805,0.8251000000000001,1,1.0313,9226587.0,0,False,1.2935199999999936,1.3317142857142696,1.5593120000000045,-3.11967,-0.05091122620223667,3318442.7,0.7398,1.239485714285698,1.4620556645951899,1.0223,1,1.1632399999999936,0.7824,0,1.2988394235273966,1.5240320000000045,1.1673,False
2315,IOTA/USDT:USDT,2021-05-16 17:00:00+00:00,second_buy,trailing_stop_loss,2.0788,2.0917,2.1104571000610273,2.108366912198705,2.0675,1,2.0756,755576.6,1,False,2.0937999999999937,2.0994999999999835,2.124084000000006,27.72413803,0.4528240823989054,4791065.7,1.1508,1.4085285714285554,1.5552383671838292,1.4013,1,1.3725399999999937,1.1588,1,1.4584534097200827,1.5850400000000044,1.4013,False
2314,IOTA/USDT:USDT,2021-05-12 23:45:00+00:00,second_buy,trailing_stop_loss,1.9074,1.9367,1.9491603018362005,1.971672714866876,1.8638,1,1.8812000000000002,2200954.6,0,False,1.931059999999997,1.9330714285714123,1.9720160000000047,-8.96702237,-0.14661034355057076,714573.3,2.1142,2.1250857142856976,2.0713136832491963,2.1208,1,2.1241399999999944,2.1272,0,2.1117651667451183,2.0707040000000068,2.1375,False
2313,IOTA/USDT:USDT,2021-04-18 03:30:00+00:00,second_buy,trailing_stop_loss,2.2385,2.2395,2.2376670575277617,2.300327940230965,1.75,1,1.9736,7610243.6,0,False,2.2027200000000047,2.228042857142843,2.3221560000000054,-6.63298956,-0.1082490582978057,1374604.6,2.0788,2.1038142857142716,2.0966907193239623,2.1383,1,2.134400000000005,2.1236,1,2.082858073398619,2.0429920000000057,2.158,False
2312,IOTA/USDT:USDT,2021-03-10 02:00:00+00:00,second_buy,trailing_stop_loss,1.3594,1.3664,1.3889569806307143,1.3877607524852185,1.3419,1,1.3639999999999999,561491.3,0,False,1.382980000000008,1.3905999999999932,1.3915800000000038,-10.76059458,-0.17587741324719555,1170490.8,1.6058,1.6118999999999901,1.5394791974200384,1.6213000000000002,0,1.6214600000000037,1.6515,0,1.5798101628662586,1.5074680000000042,1.6517,False
2311,IOTA/USDT:USDT,2021-02-24 04:00:00+00:00,second_buy,trailing_stop_loss,1.1682000000000001,1.1858,1.1442829326486883,1.11520596345118,1.1564,1,1.1787,347788.8,0,False,1.170100000000003,1.1606857142857063,1.1049160000000042,-11.42290027,-0.18642734216918191,2935328.5,1.31,1.2888999999999924,1.2601384231395023,1.3286,0,1.3025600000000048,1.3589,0,1.2811008967017177,1.244460000000003,1.3599999999999999,False
2310,IOTA/USDT:USDT,2021-02-10 12:30:00+00:00,second_buy,trailing_stop_loss,0.8091,0.8376,0.8007692432184662,0.7853453145889264,0.805,1,0.8269000000000001,1902150.0,0,False,0.8186199999999998,0.8078428571428534,0.7816360000000019,-12.28863981,-0.2007310743961924,1602671.0,0.9538000000000001,0.9485999999999967,0.9180952098910902,0.9540000000000001,0,0.9579799999999995,0.988,0,0.9405064402125579,0.9218080000000017,0.9884000000000001,False
2309,IOTA/USDT:USDT,2021-02-07 16:15:00+00:00,second_buy,trailing_stop_loss,0.5571,0.5595,0.5611425602947026,0.5682644109977094,0.5372,1,0.5388000000000001,1596685.0,1,False,0.5539999999999999,0.5583857142857104,0.5731760000000022,-23.42529919,-0.3824281117111438,4131759.6,0.6978000000000001,0.6897428571428538,0.6570675273236825,0.7103,0,0.7001199999999996,0.7365,0,0.6801973755307046,0.649288000000002,0.7376,False
2308,IOTA/USDT:USDT,2020-08-11 16:00:00+00:00,second_buy,trailing_stop_loss,0.3763,0.3771,0.3810844895203317,0.3874996083846003,0.37370000000000003,0,0.3745,270322.7,0,False,0.3757399999999997,0.3780142857142856,0.391552000000001,18.06401201,0.2948711426026752,176983.2,0.2695,0.2686285714285681,0.2680500375316629,0.2695,0,0.2689999999999978,0.2701,0,0.2688296892623667,0.26876400000000167,0.27140000000000003,False
2307,IOTA/USDT:USDT,2020-08-01 17:15:00+00:00,second_buy,trailing_stop_loss,0.3022,0.30410000000000004,0.30252026557083755,0.3023709592598179,0.3022,1,0.3038,372724.9,1,False,0.30359999999999954,0.3031714285714284,0.301888000000001,-13.99894835,-0.2284950447975989,596166.8,0.3657,0.36751428571428557,0.3628094672009175,0.3663,0,0.3672599999999998,0.37020000000000003,0,0.36605153748814134,0.3624720000000011,0.37070000000000003,False
2306,IOTA/USDT:USDT,2020-07-06 06:30:00+00:00,second_buy,trailing_stop_loss,0.2414,0.2436,0.24028535562227632,0.2389305859032977,0.24070000000000003,0,0.24180000000000001,696264.3,0,False,0.24047999999999958,0.24065714285714204,0.23894800000000124,-15.82512417,-0.2582239502325689,552022.6,0.30110000000000003,0.29648571428571413,0.2936732932586845,0.3018,0,0.2990799999999996,0.3029,0,0.29561976501838905,0.2928240000000011,0.303,False
2305,IOTA/USDT:USDT,2020-05-30 23:30:00+00:00,second_buy,trailing_stop_loss,0.21760000000000002,0.21830000000000002,0.21492045885394628,0.21342083173485574,0.2159,0,0.2177,443045.1,0,False,0.21664000000000252,0.21577142857142811,0.2134160000000011,-5.49517907,-0.08966375925337493,166701.7,0.2404,0.24049999999999921,0.2387010327755615,0.2404,0,0.2403799999999996,0.2414,0,0.24000996573541747,0.23870800000000122,0.24180000000000001,False
2304,IOTA/USDT:USDT,2020-04-30 01:30:00+00:00,second_buy,trailing_stop_loss,0.1895,0.1907,0.18714128271115238,0.18618001105147874,0.1892,0,0.1902,215718.3,0,False,0.18794000000000194,0.1873571428571422,0.1863720000000011,-8.91556455,-0.1454933450556173,393753.3,0.2152,0.21497142857142812,0.2130784982736442,0.21610000000000001,0,0.2159600000000025,0.2177,0,0.21441508773648196,0.21319200000000113,0.21780000000000002,False
2303,IOTA/USDT:USDT,2020-04-07 00:15:00+00:00,second_buy,trailing_stop_loss,0.16590000000000002,0.16790000000000002,0.1639256779220137,0.16287472025196292,0.1656,0,0.16770000000000002,74849.9,0,False,0.1645400000000016,0.1639714285714283,0.16292400000000046,-8.61043291,-0.14051618415777958,153209.3,0.1875,0.18668571428571365,0.18585841193559705,0.18760000000000002,0,0.1870800000000019,0.1895,0,0.18658515229499825,0.1861320000000011,0.1898,False
2302,IOTA/USDT:USDT,2020-03-19 23:00:00+00:00,second_buy,trailing_stop_loss,0.1537,0.1595,0.14977315137346459,0.14701995386910352,0.15360000000000001,0,0.1544,677148.6,1,False,0.15162000000000134,0.15054285714285717,0.1481680000000005,-5.53426766,-0.0903152661330838,89803.4,0.164,0.16322857142857114,0.16248869787211995,0.164,0,0.16352000000000158,0.1656,0,0.163239437544198,0.16269600000000048,0.1668,False
2301,IOTA/USDT:USDT,2020-03-17 20:45:00+00:00,second_buy,trailing_stop_loss,0.12190000000000001,0.12350000000000001,0.11818145204017493,0.1165616515683166,0.1211,0,0.122,128530.8,1,False,0.1197200000000012,0.11881428571428575,0.11598400000000046,-17.27538377,-0.28190781535607884,44417.4,0.15180000000000002,0.1495571428571429,0.1464295501786318,0.15180000000000002,0,0.15040000000000134,0.15360000000000001,0,0.14893190616863997,0.1478920000000005,0.15430000000000002,False
