,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,imit-enter-short (exit),ema-12 (exit),high (exit),short-bid-rl (exit),sma-25 (exit),open (exit),mean-grad-hist (exit),imit-exit-short (exit),ema-26 (exit),short_kdj (exit),long_jcrosk (exit),nlp-enter-short (exit),nlp-enter-long (exit),nlp-exit-short (exit),sma-05 (exit),sma-07 (exit),low (exit),volume (exit),long-bid-rl (exit),sma-compare (exit),close (exit)
397,BCH/USDT:USDT,2020-06-11 15:30:00+00:00,first_buy,trailing_stop_loss,246.95,246.95,249.50300270525713,251.4459792346798,244.5,1,246.25,69974.0,0,False,248.28999999999866,248.60000000000122,252.15799999999945,-0.8077112,-0.08191921783799956,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-07-13 19:30:00+00:00,go_short,235.41742523735593,233.05,go_long,235.8919999999994,233.0,1,go_short,234.4530785922398,False,0,go_short,go_short,go_short,233.33999999999787,233.9142857142869,232.0,19071.0,go_long,1,232.3
396,BCH/USDT:USDT,2020-05-10 00:15:00+00:00,first_buy,trailing_stop_loss,265.6,265.6,265.5598950099493,266.95765324376777,260.0,1,260.0,67537.0,0,False,265.14999999999975,265.21428571428663,267.2839999999995,-0.432183,-0.05535272419887804,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-06-11 15:15:00+00:00,go_short,251.8616575734542,249.05,go_long,252.51399999999944,249.05,1,go_short,250.09445774257662,False,1,go_short,go_short,go_short,248.92999999999864,248.8857142857155,246.85,32434.0,go_long,0,247.0
351,ALGO/USDT:USDT,2022-05-13 05:15:00+00:00,second_buy,trailing_stop_loss,0.46890000000000004,0.4822,0.4614098040113973,0.4469437957476013,0.46630000000000005,0,0.4783,8972.0,0,False,0.4686999999999939,0.4680571428571499,0.4432999999999938,1.420853,0.29704997395055877,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-06-21 05:45:00+00:00,go_short,0.3198912304162906,0.332,do_nothing,0.3196679999999943,0.3249,0,go_short,0.3220719278078506,False,0,go_short,go_short,go_short,0.32383999999999225,0.3223714285714351,0.3246,3089.0,do_nothing,0,0.332
345,ALGO/USDT:USDT,2021-08-19 14:00:00+00:00,second_buy,trailing_stop_loss,1.0491,1.0735999999999999,1.0159973117866354,0.9998054732804105,1.049,0,1.0649,1562.0,0,False,1.034439999999995,1.0223285714285804,1.0008799999999929,-2.354617,-0.22145766926373897,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-09-05 12:00:00+00:00,go_short,1.240761096779776,1.2806,do_nothing,1.2293519999999936,1.2806,1,go_short,1.2615618334851249,False,0,go_short,go_short,go_short,1.2822799999999979,1.2778428571428655,1.2776,811.0,do_nothing,0,1.2795
394,BCH/USDT:USDT,2020-03-12 11:15:00+00:00,first_buy,trailing_stop_loss,184.35,196.0,221.38095890240913,234.4336057169327,159.95,1,186.6,452281.0,0,False,210.23000000000064,218.8285714285721,238.51999999999967,3.2684545,0.3481940080713741,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-04-09 12:00:00+00:00,go_short,264.9594678875834,263.15,go_long,265.0839999999995,262.9,1,go_short,264.11567010678533,False,1,go_short,go_short,go_short,263.96000000000015,264.07142857142907,255.3,66989.0,go_long,1,258.6
346,ALGO/USDT:USDT,2021-09-07 15:00:00+00:00,second_buy,trailing_stop_loss,1.3091,1.3091,1.327698380808626,1.361650370578643,1.1536,1,1.1644,17013.0,0,False,1.2986999999999966,1.3321000000000072,1.356367999999995,-3.135397,-0.26954101129642183,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-09-08 04:15:00+00:00,go_short,1.310887408466838,1.4116,do_nothing,1.303931999999995,1.3622,0,go_short,1.3415513048573464,False,0,go_short,go_short,go_short,1.3520599999999967,1.3528857142857216,1.3538999999999999,2344.0,do_nothing,0,1.4093
347,ALGO/USDT:USDT,2022-01-21 00:00:00+00:00,second_buy,trailing_stop_loss,1.1895,1.1905000000000001,1.2129332301866864,1.2419881844037193,1.1508,1,1.1611,6469.0,0,False,1.1924799999999935,1.197971428571434,1.2541439999999964,3.118923,0.26895632710587913,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-02-26 00:30:00+00:00,go_short,0.8143033391347456,0.8315,do_nothing,0.8114479999999967,0.8315,0,go_short,0.8217674457579284,False,0,go_short,go_short,go_short,0.8289399999999943,0.827357142857147,0.8302,163.0,do_nothing,0,0.8308000000000001
348,ALGO/USDT:USDT,2022-02-26 00:45:00+00:00,second_buy,trailing_stop_loss,0.8343,0.854,0.825310915641324,0.8165623510506904,0.8343,0,0.8448,10312.0,0,False,0.8313999999999944,0.8298000000000042,0.8132959999999967,-0.336235,-0.03979328110328347,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-03-24 17:00:00+00:00,go_short,0.8629991449701131,0.8768,do_nothing,0.8627039999999956,0.8716,0,go_short,0.8682921385393715,False,0,go_short,go_short,go_short,0.8708399999999941,0.8702000000000042,0.8716,664.0,do_nothing,0,0.8768
349,ALGO/USDT:USDT,2022-03-24 17:15:00+00:00,second_buy,trailing_stop_loss,0.8769,0.8782000000000001,0.8698164249179298,0.8641251342315862,0.874,0,0.8782000000000001,920.0,0,False,0.8729399999999942,0.8717142857142898,0.8638239999999955,2.221659,0.2530302517786873,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-05-03 02:15:00+00:00,go_short,0.6174851934548856,0.6444000000000001,do_nothing,0.6175839999999942,0.6352,0,go_short,0.6252486544536682,False,0,go_short,go_short,go_short,0.630699999999994,0.6266000000000062,0.6329,7567.0,do_nothing,0,0.6444000000000001
392,BCH/USDT:USDT,2020-02-15 16:45:00+00:00,first_buy,trailing_stop_loss,472.0,472.0,475.0785505503237,481.3459068882104,415.25,1,434.15,318193.0,0,False,469.45000000000107,474.3000000000006,483.7939999999994,-3.2103918,-0.3688963210702341,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-03-08 16:15:00+00:00,go_short,310.08156192907904,296.35,go_long,312.9459999999997,294.25,1,go_short,303.29940443103936,False,0,go_short,go_short,go_short,296.45000000000016,300.37142857142936,287.0,40523.0,go_long,1,287.0
391,BCH/USDT:USDT,2020-01-19 13:30:00+00:00,first_buy,trailing_stop_loss,327.6,327.95,334.4430563124217,341.4666517335412,321.0,0,324.5,11441.0,0,False,328.2500000000006,330.1214285714288,345.38800000000003,3.6473625,0.37434825923036735,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-02-15 16:30:00+00:00,go_short,485.12157943926724,481.6,go_long,485.98199999999946,478.3,1,go_short,482.5201051958371,False,0,go_short,go_short,go_short,479.86000000000115,481.87142857142913,457.65,160094.0,go_long,1,472.05
390,BCH/USDT:USDT,2019-12-27 15:15:00+00:00,first_buy,trailing_stop_loss,190.95,192.85,191.2258492292983,191.07443019943022,190.95,0,192.75,2086.0,0,False,191.32999999999998,191.46428571428572,190.942,6.521178,0.6759702554255084,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-01-19 13:15:00+00:00,go_short,342.8239838722245,330.55,go_long,346.6,328.85,0,go_short,336.250884732862,False,0,go_short,go_short,go_short,330.08000000000067,331.8714285714288,325.6,2931.0,go_long,1,327.65
350,ALGO/USDT:USDT,2022-05-03 02:30:00+00:00,second_buy,trailing_stop_loss,0.6424000000000001,0.6614,0.6308103999223346,0.620738142087857,0.6417,0,0.6614,7926.0,0,False,0.6386799999999939,0.6334285714285777,0.6198319999999943,1.827603,0.27643282448359513,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2022-05-13 05:00:00+00:00,go_short,0.4444352994074094,0.47290000000000004,do_nothing,0.4404039999999938,0.46490000000000004,1,go_short,0.45833885928619683,False,0,go_short,go_short,go_short,0.46635999999999395,0.465600000000007,0.46490000000000004,5910.0,do_nothing,0,0.4707
388,ALGO/USDT:USDT,2024-12-24 00:15:00+00:00,second_buy,trailing_stop_loss,0.3759,0.38,0.3732702178933178,0.36907338142452056,0.374,1,0.37410000000000004,8298.0,0,False,0.37489999999999263,0.37505714285714353,0.3678759999999935,-0.93665209,-0.12527921962582572,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2025-01-03 11:15:00+00:00,go_short,0.409654844839721,0.4183,do_nothing,0.4079079999999935,0.41590000000000005,0,go_short,0.41304630976083295,False,1,go_short,go_short,go_short,0.4156599999999922,0.41485714285714276,0.41590000000000005,2332.0,do_nothing,0,0.4182
387,ALGO/USDT:USDT,2024-12-11 16:15:00+00:00,second_buy,trailing_stop_loss,0.46197000000000005,0.46523000000000003,0.45056651361211136,0.44006534017093163,0.45713000000000004,1,0.45767,21376.0,0,False,0.4578499999999931,0.45545857142857177,0.43690679999999416,1.59115949,0.17376363621154262,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2024-12-24 00:00:00+00:00,go_short,0.3686712519384822,0.3759,do_nothing,0.3670039999999935,0.3738,1,go_short,0.3731193484193756,False,0,go_short,go_short,go_short,0.37521999999999267,0.3751000000000007,0.37220000000000003,12947.0,do_nothing,0,0.3759
386,ALGO/USDT:USDT,2024-12-02 19:15:00+00:00,second_buy,trailing_stop_loss,0.5488900000000001,0.5555500000000001,0.5174988433497995,0.50459400092466,0.53119,1,0.5329,49954.0,1,False,0.5345519999999919,0.5231028571428581,0.5002911999999942,0.72735941,0.13676086582844912,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2024-12-11 16:00:00+00:00,go_short,0.43865696738460613,0.46167,do_nothing,0.4350679999999942,0.45449000000000006,1,go_short,0.4492749706324953,False,0,go_short,go_short,go_short,0.456863999999993,0.45379142857142896,0.45335000000000003,38530.0,do_nothing,0,0.46112000000000003
385,ALGO/USDT:USDT,2024-11-29 23:00:00+00:00,second_buy,trailing_stop_loss,0.44871000000000005,0.47238,0.4401828655206953,0.4242852305034775,0.44871000000000005,0,0.4661,49083.0,0,False,0.4483519999999917,0.44521428571428634,0.4219443999999941,-0.89681786,-0.1929284940309848,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2024-12-02 19:00:00+00:00,go_short,0.5023295209986328,0.55061,do_nothing,0.49794159999999416,0.5394100000000001,0,go_short,0.514698633049763,False,0,go_short,go_short,go_short,0.5262619999999919,0.5171157142857152,0.5294300000000001,38660.0,do_nothing,0,0.54881
395,BCH/USDT:USDT,2020-04-09 12:15:00+00:00,first_buy,trailing_stop_loss,258.0,258.0,263.0747977826645,264.3958035996143,251.75,1,257.35,43386.0,0,False,262.4300000000001,263.0214285714291,264.78199999999947,0.0876378,0.011326767546445404,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-05-10 00:00:00+00:00,go_short,267.5142655032692,266.4,go_long,267.7259999999995,266.0,1,go_short,266.57078501175823,False,1,go_short,go_short,go_short,266.2999999999997,265.9785714285723,265.15,3487.0,go_long,0,266.1
452,BCH/USDT:USDT,2024-07-31 21:00:00+00:00,first_buy,trailing_stop_loss,415.06,415.32,419.23521843205003,422.0598131910398,412.93,1,413.43,23277.0,0,False,415.5679999999987,416.91000000001935,423.40480000000053,-1.82394098,-0.22045138301096873,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-08-27 22:00:00+00:00,go_short,335.9700231989864,330.82,go_long,336.1600000000024,330.81,1,go_short,334.1510732498902,False,0,go_short,go_short,go_short,332.3399999999989,333.81571428573426,321.95,173149.0,go_long,1,327.05
460,ADA/USDT:USDT,2020-12-23 22:30:00+00:00,first_buy,trailing_stop_loss,0.13255,0.13551000000000002,0.14105628738627213,0.1434878075364031,0.12668000000000001,1,0.13236,1820.0,0,False,0.13846999999999948,0.14014428571428397,0.1441912000000004,15.1904963,1.633564160201188,1,go_short,go_short,go_short,go_short,go_short,go_short,go_short,2021-01-20 04:15:00+00:00,go_short,0.36715827562257813,0.35850000000000004,go_short,0.368907200000001,0.355,1,go_short,0.36341501480085264,False,0,go_short,go_short,go_short,0.3606319999999995,0.3627999999999977,0.35421,1336.0,go_short,1,0.35421
454,BCH/USDT:USDT,2024-09-30 03:15:00+00:00,first_buy,trailing_stop_loss,344.57,345.05,348.0200203245099,349.8756867700023,341.04,1,343.51,121122.0,0,False,345.90399999999784,346.88000000002154,351.44240000000286,0.40720081,0.0592027616695797,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-10-31 14:00:00+00:00,go_short,373.32802801426305,372.33,go_long,373.91480000000263,372.18,1,go_short,373.0806534314885,False,0,go_short,go_short,go_short,372.4959999999968,372.9985714285932,368.0,65065.0,go_long,1,369.23
555,AVAX/USDT:USDT,2023-08-16 20:30:00+00:00,second_buy,trailing_stop_loss,11.4968,11.4968,11.47487780965211,11.500764534724595,11.1397,1,11.2439,11247.0,1,False,11.46079999999848,11.48082857142826,11.491296000000162,0.80466352,0.07164373228752781,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2023-10-06 02:15:00+00:00,go_short,10.145041906563762,10.24,do_nothing,10.153576000000136,10.1837,0,go_short,10.17413500090266,False,0,go_short,go_short,go_short,10.18007999999846,10.17731428571396,10.1837,1913.0,do_nothing,0,10.2363
556,AVAX/USDT:USDT,2023-10-06 02:30:00+00:00,second_buy,trailing_stop_loss,10.2302,10.466,10.21234500076379,10.16559435792941,10.2221,0,10.4225,18966.0,0,False,10.235919999998462,10.21154285714253,10.164228000000136,-0.9769072,-0.09369677053906744,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2023-10-26 07:15:00+00:00,go_short,10.926166522436274,11.3,do_nothing,10.896200000000162,11.232,0,go_short,11.079822624125342,False,0,go_short,go_short,go_short,11.14299999999847,11.114142857142564,11.192,10399.0,do_nothing,0,11.288
557,AVAX/USDT:USDT,2023-10-26 11:45:00+00:00,second_buy,trailing_stop_loss,11.157,11.157,11.206579375154337,11.169568104407166,10.941,1,10.982,17252.0,1,False,11.15599999999847,11.190857142856851,11.235200000000168,-3.30056307,-0.3001059984500805,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2023-11-10 18:00:00+00:00,go_short,13.586618333703058,14.258,do_nothing,13.483120000000188,14.118,0,go_short,13.812913019289388,False,0,go_short,go_short,go_short,14.081799999998463,13.999285714285424,14.081,21331.0,do_nothing,0,14.247
558,ATOM/USDT:USDT,2019-12-09 13:15:00+00:00,first_buy,trailing_stop_loss,3.9,3.9050000000000002,3.872026534246956,3.856376068376068,3.876,0,3.888,17.0,0,False,3.8852,3.8775714285714287,3.85356,0.653826,0.08425862063632962,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-01-10 08:15:00+00:00,go_short,4.250502680327303,4.24,go_long,4.285440000000003,4.229,0,go_short,4.245426589739573,False,0,go_short,go_short,go_short,4.233399999999986,4.238857142857133,4.219,975.0,go_long,1,4.225
559,ATOM/USDT:USDT,2020-01-10 08:30:00+00:00,first_buy,trailing_stop_loss,4.219,4.225,4.241053268241177,4.2480210003030585,4.211,0,4.217,23.0,0,False,4.226799999999986,4.233571428571418,4.277560000000003,0.712426,0.08450656444007192,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-02-08 02:45:00+00:00,go_short,4.758634043348768,4.726,go_long,4.776000000000005,4.726,1,go_short,4.721792301916234,False,1,go_short,go_short,go_short,4.702999999999972,4.693999999999982,4.616,3100.0,go_long,0,4.638
560,ATOM/USDT:USDT,2020-02-08 03:00:00+00:00,first_buy,trailing_stop_loss,4.6370000000000005,4.65,4.701362717006044,4.746068558656266,4.5600000000000005,1,4.589,14542.0,0,False,4.681199999999971,4.684142857142839,4.765800000000006,-2.082274,-0.2268477433144827,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-03-08 00:15:00+00:00,go_short,3.6615190130224353,3.617,go_long,3.6541199999999985,3.609,1,go_short,3.6369485177208323,False,0,go_short,go_short,go_short,3.6237999999999806,3.633857142857084,3.564,1395.0,go_long,1,3.574
553,AVAX/USDT:USDT,2022-12-29 02:30:00+00:00,second_buy,trailing_stop_loss,11.0609,11.0609,11.126578806648517,11.17135885182961,10.9609,1,11.0294,2903.0,0,False,11.10689999999853,11.121585714285269,11.16796800000024,-3.5952104,-0.32655885532369144,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2023-01-11 19:30:00+00:00,go_short,12.905792872614125,14.5697,do_nothing,12.721920000000237,14.1289,0,go_short,13.277888703875828,False,0,go_short,go_short,go_short,13.738699999998497,13.433714285713807,14.093,42195.0,do_nothing,0,14.4045
563,ATOM/USDT:USDT,2020-03-13 02:15:00+00:00,first_buy,trailing_stop_loss,1.295,1.314,1.5121588189689394,1.6817262379095672,1.165,1,1.169,31907.0,0,False,1.4119999999999784,1.451285714285652,1.7287199999999963,9.89144,1.060253051669361,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-04-10 04:00:00+00:00,go_short,2.542510461932761,2.457,go_long,2.56264,2.457,1,go_short,2.515200667512833,False,0,go_short,go_short,go_short,2.4877999999999725,2.4955714285713695,2.431,4705.0,go_long,1,2.438
565,ATOM/USDT:USDT,2020-05-10 00:30:00+00:00,first_buy,trailing_stop_loss,2.658,2.66,2.7134180141235538,2.7545874275090463,2.3,1,2.461,76825.0,0,False,2.6849999999999663,2.705285714285651,2.7706399999999998,2.086108,0.210677716945408,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-06-11 13:15:00+00:00,go_short,3.0579247055682752,3.023,go_long,3.0592000000000157,3.019,1,go_short,3.0425377259549613,False,0,go_short,go_short,go_short,3.0289999999999546,3.0354285714284766,3.001,3651.0,go_long,1,3.01
566,ATOM/USDT:USDT,2020-06-11 13:30:00+00:00,first_buy,trailing_stop_loss,3.001,3.005,3.0367626911926595,3.054004357007662,2.974,1,3.005,6696.0,0,False,3.021199999999955,3.027571428571334,3.057000000000015,3.45849,0.3832540171974448,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-07-11 08:00:00+00:00,go_short,4.2655379502554895,4.276,go_long,4.300160000000016,4.24,1,go_short,4.290498135509823,False,0,go_short,go_short,go_short,4.261599999999952,4.273285714285626,4.239,5435.0,go_long,1,4.254
567,ATOM/USDT:USDT,2020-07-11 08:15:00+00:00,first_buy,trailing_stop_loss,4.243,4.243,4.274421499277543,4.259646250236564,4.165,1,4.186,22151.0,0,False,4.236599999999951,4.251714285714197,4.298160000000016,-1.501262,-0.17909747286389274,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-08-02 04:30:00+00:00,go_short,4.143617308956123,4.181,go_long,4.137880000000013,4.181,1,go_short,4.166984371789015,False,0,go_short,go_short,go_short,4.190199999999946,4.188714285714202,4.12,8163.0,go_long,0,4.12
568,ATOM/USDT:USDT,2020-08-02 04:45:00+00:00,first_buy,trailing_stop_loss,4.118,4.128,4.08606369920609,4.106386397181595,3.38,1,3.641,122440.0,0,False,4.0713999999999455,4.110999999999916,4.1202800000000135,7.717776,1.064632136711673,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-08-27 05:30:00+00:00,go_short,7.745729779247316,7.639,go_long,7.75388000000001,7.639,1,go_short,7.691598142112481,False,0,go_short,go_short,go_short,7.622999999999939,7.664714285714184,7.5,15448.0,go_long,1,7.503
570,ATOM/USDT:USDT,2020-09-03 23:45:00+00:00,first_buy,trailing_stop_loss,4.987,5.041,5.428483518251442,5.563814458351396,4.524,1,4.968,53642.0,0,False,5.332799999999944,5.418285714285612,5.587040000000007,0.24786,0.024920731442470572,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-10-01 16:15:00+00:00,go_short,5.4110799550811555,5.27,go_long,5.434959999999989,5.27,1,go_short,5.364750439944031,False,0,go_short,go_short,go_short,5.337199999999934,5.351428571428515,5.213,3493.0,go_long,1,5.213
571,ATOM/USDT:USDT,2020-10-01 16:30:00+00:00,first_buy,trailing_stop_loss,5.21,5.211,5.334942679952642,5.393296254704774,5.092,1,5.171,12847.0,0,False,5.291599999999934,5.322285714285657,5.422879999999988,-0.384967,-0.07437292933328517,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-10-28 16:00:00+00:00,go_short,4.9191009860609824,4.835,go_long,4.926679999999993,4.819,0,go_short,4.871789200542421,False,0,go_short,go_short,go_short,4.835199999999932,4.839571428571362,4.817,50.0,go_long,1,4.833
