,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),imit-enter-short (exit),mean-grad-hist (exit),short_kdj (exit),nlp-enter-long (exit),imit-exit-short (exit),high (exit),short-large-rl (exit),sma-05 (exit),sma-25 (exit),sma-compare (exit),long-large-rl (exit),long-bid-rl (exit),long-small-rl (exit),short-bid-rl (exit),sma-07 (exit),close (exit),ema-12 (exit),volume (exit),nlp-enter-short (exit),short-small-rl (exit),ema-26 (exit),nlp-exit-short (exit),open (exit),long_jcrosk (exit),low (exit)
238,UNI/USDT:USDT,2020-10-06 15:15:00+00:00,second_buy,short-exit-profit,2.9657,2.9691,2.9721124181460596,2.998354092913722,2.8989000000000003,1,2.9485,1343433.0,0,False,2.975080000000002,2.983914285714278,2.9808999999999797,8.38176067,0.14228311661953638,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,2.6059,go_short,2.597400000000003,2.7826359999999797,1,go_short,go_long,go_long,go_long,2.6213428571428485,2.5273,2.760897916457757,824552.0,go_short,go_long,2.668363772345342,go_short,2.5839,1,2.5273
248,UNI/USDT:USDT,2020-11-24 00:45:00+00:00,second_buy,short-exit-profit,4.1109,4.1533,4.124111801598367,4.0513414157456555,4.074,1,4.1512,1082346.0,0,False,4.159620000000005,4.142685714285707,4.0209599999999766,8.28231047,0.14262320049873337,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,3.6491,go_short,3.6652400000000034,3.7564279999999752,1,go_short,go_long,go_long,go_long,3.6794285714285606,3.5763,3.7569923498596527,499927.0,go_short,go_long,3.6926245373589346,go_short,3.6476,1,3.5606999999999998
842,ADA/USDT:USDT,2020-03-12 11:15:00+00:00,second_buy,short-exit-profit,0.029140000000000003,0.029900000000000003,0.03261460041656536,0.03409568465411261,0.026830000000000003,1,0.029500000000000002,18726274.0,0,False,0.031382000000000014,0.03226714285714301,0.034420400000000025,9.22291196,0.15055244815307223,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.027280000000000002,go_short,0.02722400000000002,0.028718400000000033,1,go_short,go_long,go_long,go_long,0.027560000000000157,0.0251,0.028387486035262116,46007967.0,go_short,go_long,0.027643861742704574,go_short,0.02697,0,0.022570000000000003
452,STORJ/USDT:USDT,2020-10-29 10:15:00+00:00,second_buy,short-exit-profit,0.3352,0.33530000000000004,0.3361204949152398,0.33731025429045053,0.33340000000000003,1,0.3336,40651.0,0,False,0.33505999999999886,0.3352714285714275,0.33871600000000035,9.02772287,0.14806956570288018,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.2879,go_short,0.29303999999999897,0.3017960000000011,1,go_short,go_long,go_long,go_long,0.2960428571428557,0.2841,0.3003307957124676,225997.0,go_short,go_long,0.2966682453871486,go_short,0.2869,0,0.28390000000000004
451,STORJ/USDT:USDT,2020-10-21 14:00:00+00:00,second_buy,short-exit-profit,0.3755,0.3779,0.37446596222187534,0.3770049884200867,0.37470000000000003,0,0.37620000000000003,326150.0,0,False,0.37327999999999983,0.37264285714285644,0.37778800000000046,8.57979715,0.1403929704585703,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.3274,go_short,0.3283999999999988,0.33293200000000034,1,go_short,go_long,go_long,go_long,0.3293999999999991,0.3226,0.3326526010551282,326902.0,go_short,go_long,0.33027002665630584,go_short,0.3274,0,0.322
857,ADA/USDT:USDT,2020-07-08 03:45:00+00:00,second_buy,short-exit-profit,0.13384000000000001,0.13568000000000002,0.12711956758599224,0.12280448599197416,0.1315,1,0.13223000000000001,76617672.0,1,False,0.13040400000000005,0.12885428571428595,0.12155679999999974,8.80009982,0.14387266179968497,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.11541000000000001,go_short,0.11489800000000003,0.11745519999999965,1,go_short,go_long,go_long,go_long,0.11538571428571467,0.11345000000000001,0.11728905648960972,20621911.0,go_short,go_long,0.11574773239443954,go_short,0.11505000000000001,0,0.11327000000000001
859,ADA/USDT:USDT,2020-07-27 18:00:00+00:00,second_buy,short-exit-profit,0.13603,0.13709000000000002,0.13570351990988885,0.1370751180525168,0.1359,0,0.13688,7438578.0,0,False,0.13510600000000034,0.13498571428571463,0.13727839999999972,8.85237053,0.1444816302593421,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.12760000000000002,go_short,0.12752999999999937,0.12864159999999952,0,go_short,go_long,go_long,go_long,0.12743571428571485,0.12532000000000001,0.12865783468555603,23987126.0,go_short,go_long,0.12779691301406484,go_short,0.12742,0,0.125
188,XLM/USDT:USDT,2020-09-11 20:15:00+00:00,second_buy,short-exit-profit,0.08318,0.08353000000000001,0.08276502433170985,0.0822781033608248,0.08317000000000001,1,0.08345000000000001,1638757.0,0,False,0.08326000000000115,0.08308714285714326,0.08216120000000023,9.29253403,0.15167256712821248,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.07193000000000001,go_long,0.07226000000000124,0.07443120000000011,1,go_long,go_long,go_long,go_long,0.07254857142857203,0.07089000000000001,0.07406218335569781,4050966.0,go_short,go_long,0.07293587320899964,go_short,0.07187,1,0.07081000000000001
468,DOT/USDT:USDT,2020-09-14 21:45:00+00:00,second_buy,short-exit-profit,5.402,5.438,5.402771388364405,5.399415128859421,5.389,0,5.396,112466.0,0,False,5.392799999999985,5.400714285714277,5.4189200000000115,8.68737483,0.14256461588364258,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,4.7940000000000005,go_short,4.785199999999979,4.862240000000023,1,go_short,go_long,go_long,go_long,4.8084285714285615,4.641,4.848361278127055,1422199.7,go_short,go_long,4.811475477478355,go_short,4.773,0,4.594
186,XLM/USDT:USDT,2020-09-03 15:30:00+00:00,second_buy,short-exit-profit,0.08521000000000001,0.08526,0.08611874453499826,0.08730481694756113,0.08386,1,0.08489000000000001,5323975.0,0,False,0.08556000000000123,0.08585142857142887,0.08762800000000008,8.75470456,0.14285184787128255,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.07346000000000001,go_long,0.07336200000000125,0.0742584000000001,1,go_long,go_long,go_long,go_long,0.0734700000000003,0.0727,0.07419134574079882,2948154.0,go_short,go_long,0.07367836330975208,go_short,0.07316,0,0.07258
785,BCH/USDT:USDT,2020-03-08 16:45:00+00:00,second_buy,short-exit-profit,274.72,282.0,295.796177750776,305.1965196076183,272.77,1,280.93,39437.918,0,False,285.66199999999924,290.66999999999985,309.29159999999985,8.79859671,0.14387797828801907,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,247.18,go_short,247.8399999999996,254.82399999999984,1,go_short,go_long,go_long,go_long,249.98999999999987,240.19,254.2986556165056,19486.928,go_short,go_long,250.4323452774833,go_short,246.9,0,238.0
861,QTUM/USDT:USDT,2020-02-25 03:45:00+00:00,second_buy,short-exit-profit,2.469,2.5300000000000002,2.428648330541779,2.3902958417930673,2.469,0,2.5220000000000002,45015.7,0,False,2.486400000000003,2.4545714285714277,2.3699600000000003,8.77327774,0.14324282118582782,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,2.269,go_long,2.2746000000000035,2.3821200000000013,1,go_long,go_long,go_long,go_long,2.306,2.158,2.363510898835309,140604.0,go_short,go_long,2.3215753982736946,go_short,2.267,0,2.15
183,XLM/USDT:USDT,2020-08-17 13:15:00+00:00,second_buy,short-exit-profit,0.11782000000000001,0.11884000000000002,0.11735379997855921,0.11598179456128117,0.11759000000000001,1,0.11874000000000001,4887709.0,0,False,0.1185760000000012,0.11783142857142881,0.11547240000000006,8.83421092,0.14432964039034496,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.10441,go_long,0.1044740000000012,0.1074808,1,go_long,go_long,go_long,go_long,0.10520857142857164,0.10200000000000001,0.1070498795862557,19450086.0,go_short,go_long,0.10569638391066691,go_short,0.10434,0,0.10082
469,DOT/USDT:USDT,2020-09-21 09:30:00+00:00,second_buy,short-exit-profit,4.409,4.412,4.4582973422040215,4.529322371096737,4.159,1,4.228,932006.1,0,False,4.372999999999982,4.419857142857134,4.560200000000022,8.61137087,0.14060599061855056,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,3.66,go_short,3.67939999999997,3.729240000000022,1,go_short,go_long,go_long,go_long,3.691999999999991,3.635,3.744196693431307,231399.9,go_short,go_long,3.696656699539516,go_short,3.649,0,3.606
864,QTUM/USDT:USDT,2020-03-07 12:30:00+00:00,second_buy,short-exit-profit,2.312,2.334,2.3045240734334187,2.300380899595465,2.311,0,2.333,13910.5,0,False,2.308800000000008,2.303428571428572,2.2968800000000003,8.58281107,0.14038216395843262,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,2.035,go_long,2.0378000000000096,2.104680000000001,1,go_long,go_long,go_long,go_long,2.050571428571431,2.001,2.0936648039790375,15061.3,go_short,go_long,2.062680446026805,go_short,2.021,0,1.9929999999999999
865,QTUM/USDT:USDT,2020-03-08 15:45:00+00:00,second_buy,short-exit-profit,1.9969999999999999,2.001,2.0485757620226814,2.0845785222028126,1.923,1,1.971,92741.6,0,False,2.0178000000000096,2.034714285714288,2.0976000000000012,9.06453898,0.14802436931312052,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.698,go_long,1.7134000000000071,1.8058400000000014,1,go_long,go_long,go_long,go_long,1.716857142857147,1.681,1.787821686724044,31378.2,go_short,go_long,1.737494555880966,go_short,1.698,0,1.6680000000000001
178,XLM/USDT:USDT,2020-07-26 06:15:00+00:00,second_buy,short-exit-profit,0.10276,0.10350000000000001,0.10279485377441085,0.1020016174497277,0.10247,0,0.10344,4137001.0,0,False,0.10309400000000116,0.10310000000000041,0.10163999999999998,8.67813385,0.14163142933747944,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.09278,go_long,0.09278000000000117,0.09647399999999999,1,go_long,go_long,go_long,go_long,0.09371142857142899,0.08895,0.0957639175938369,46995807.0,go_short,go_long,0.09430254368292249,go_short,0.09272000000000001,1,0.08806000000000001
866,QTUM/USDT:USDT,2020-03-12 07:00:00+00:00,second_buy,short-exit-profit,1.678,1.683,1.7286492395915867,1.7798348951148555,1.67,1,1.6800000000000002,17267.0,0,False,1.7054000000000074,1.7091428571428613,1.7958800000000013,10.95405672,0.1788164015287303,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.581,go_long,1.5600000000000074,1.6640800000000011,1,go_long,go_long,go_long,go_long,1.594857142857146,1.383,1.663883962349982,127580.8,go_short,go_long,1.5980330626162353,go_short,1.447,0,1.286
867,QTUM/USDT:USDT,2020-03-12 11:15:00+00:00,second_buy,short-exit-profit,1.377,1.425,1.5652587452906608,1.643225891064798,1.29,1,1.385,50856.2,0,False,1.5010000000000072,1.551714285714289,1.650160000000001,11.8737784,0.19401618094428552,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.226,go_long,1.2626000000000075,1.354920000000002,1,go_long,go_long,go_long,go_long,1.2911428571428603,1.114,1.3369935035899507,39711.3,go_short,go_long,1.2932637134122056,go_short,1.203,0,1.11
868,QTUM/USDT:USDT,2020-03-13 00:00:00+00:00,second_buy,short-exit-profit,1.115,1.116,1.2533769882718662,1.3145495403610654,0.977,1,1.034,52331.6,0,False,1.1996000000000075,1.2430000000000032,1.3400800000000017,12.2686585,0.20023967310992513,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,1.007,go_long,0.9760000000000076,1.2114000000000018,1,go_long,go_long,go_long,go_long,0.9934285714285744,0.8190000000000001,1.1655382213022096,80237.9,go_short,go_long,1.0511397913664053,go_short,1.005,0,0.775
465,DOT/USDT:USDT,2020-09-05 10:00:00+00:00,second_buy,short-exit-profit,4.7780000000000005,4.7780000000000005,4.820741724107626,4.924244003131914,4.624,1,4.624,489780.2,0,False,4.72399999999999,4.7548571428571424,4.95416000000001,9.38431371,0.1539023575517953,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,4.114,go_short,4.117599999999988,4.45816000000001,1,go_short,go_long,go_long,go_long,4.223571428571426,3.906,4.429606095983874,1777915.9,go_short,go_long,4.282907352977497,go_short,4.054,0,3.834
854,ADA/USDT:USDT,2020-06-04 01:30:00+00:00,second_buy,short-exit-profit,0.08555,0.08912,0.08536315775091523,0.08470461576703782,0.08551,0,0.08864000000000001,71071469.0,0,False,0.085614,0.08549000000000018,0.08440439999999988,10.15270307,0.16588626245038177,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.07703,go_short,0.07743000000000014,0.08049199999999977,1,go_short,go_long,go_long,go_long,0.07785714285714294,0.07406,0.07996439262234357,62438719.0,go_short,go_long,0.07846771957635766,go_short,0.07692,0,0.074
464,DOT/USDT:USDT,2020-09-02 10:45:00+00:00,second_buy,short-exit-profit,6.06,6.124,6.121875348341185,6.180299895684015,5.87,1,5.891,992153.3,0,False,6.091999999999993,6.111857142857145,6.193680000000006,9.36327465,0.1529818513458812,1,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,5.102,go_short,5.16299999999999,5.3243200000000055,1,go_short,go_long,go_long,go_long,5.206857142857143,4.989,5.331346491025558,1238699.4,go_short,go_long,5.217308720815825,go_short,5.082,0,4.88
462,DOT/USDT:USDT,2020-08-27 09:00:00+00:00,second_buy,short-exit-profit,6.452,6.515,6.502332512624494,6.41646828288487,6.283,1,6.325,1227264.5,0,False,6.531800000000002,6.593142857142851,6.377479999999999,8.87135508,0.14478699617849605,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,5.764,go_short,5.748000000000003,5.907240000000001,1,go_short,go_long,go_long,go_long,5.814714285714282,5.4,5.949526096236213,3455973.1,go_short,go_long,5.828994468339203,go_short,5.729,0,5.35
423,COMP/USDT:USDT,2020-09-23 07:30:00+00:00,second_buy,short-exit-profit,140.18,140.27,141.04255968647558,142.09591464677706,138.0,0,138.3,2678.677,1,False,139.61600000000016,140.147142857144,143.0431999999999,9.2226378,0.1506828266106114,1,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,121.17,go_long,119.36400000000029,123.22079999999964,1,go_long,go_long,go_long,go_long,119.47142857142977,117.23,122.7904033047866,6789.721,go_short,go_long,120.63980527790096,go_short,120.68,0,116.41
218,XLM/USDT:USDT,2021-01-23 06:00:00+00:00,second_buy,short-exit-profit,0.27464,0.27612000000000003,0.2739080266875786,0.27366743295828316,0.27423000000000003,0,0.27569000000000005,2159781.0,0,False,0.2739440000000008,0.27420571428571383,0.2735828000000005,8.80343998,0.14403058735457172,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.24134000000000003,go_long,0.24072400000000083,0.24470040000000037,1,go_long,go_long,go_long,go_long,0.24091428571428525,0.23700000000000002,0.2446211638544126,3421477.0,go_short,go_long,0.24181760558073237,go_short,0.24043000000000003,0,0.23692000000000002
217,XLM/USDT:USDT,2021-01-21 19:45:00+00:00,second_buy,short-exit-profit,0.27223,0.27478,0.26823538376913403,0.2689911778342955,0.27166,0,0.27359,4068704.0,0,False,0.26896600000000087,0.26773285714285666,0.2678108000000005,9.17479153,0.1498314963074775,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.24545000000000003,go_long,0.2478680000000008,0.2618156000000006,1,go_long,go_long,go_long,go_long,0.2495399999999995,0.23204000000000002,0.2586534595733181,34201076.0,go_short,go_long,0.25201323254786157,go_short,0.2451,0,0.22777000000000003
216,XLM/USDT:USDT,2021-01-18 08:00:00+00:00,second_buy,short-exit-profit,0.30248,0.30374,0.3001605786964383,0.30063067328037024,0.302,0,0.30247,1858080.0,0,False,0.30089800000000094,0.3001414285714286,0.3000040000000006,8.67171824,0.14202422741286347,0,go_short,go_short,go_long,go_long,go_long,go_long,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.26701,go_long,0.26711000000000085,0.2705528000000006,1,go_long,go_long,go_long,go_long,0.2674214285714281,0.2627,0.2710068996750798,6785027.0,go_short,go_long,0.26805238944873244,go_short,0.26607000000000003,1,0.26226000000000005
846,ADA/USDT:USDT,2020-03-19 16:30:00+00:00,second_buy,short-exit-profit,0.03002,0.032,0.029247883730243562,0.028608543675122472,0.029900000000000003,0,0.03153,15990448.0,0,False,0.029642000000000022,0.029321428571428717,0.028554000000000038,8.78813941,0.1434003313431729,0,go_short,go_short,go_long,go_long,go_short,go_short,go_long,go_long,go_short,go_short,go_short,go_short,1,False,go_short,go_short,0.027250000000000003,go_short,0.02730000000000003,0.027784000000000045,1,go_short,go_long,go_long,go_long,0.02740142857142874,0.02698,0.027821470890882764,3888307.0,go_short,go_long,0.02749094122557422,go_short,0.027250000000000003,0,0.026740000000000003
