,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),close_date,ema-12 (exit),high (exit),volume (exit),sma-05 (exit),mean-grad-hist (exit),close (exit),sma-25 (exit),short-small-rl (exit),ema-26 (exit),sma-compare (exit),low (exit),short_kdj (exit),long-small-rl (exit),open (exit),long_jcrosk (exit),sma-07 (exit)
936,BAIDOGE/USDT:USDT,2024-04-02 02:45:00+00:00,first_buy,long-exit-profit,0.5182300000000001,0.52019,0.523230737375554,0.5305590924015356,0.44358000000000003,1,0.47938000000000003,18092.0,0,False,0.5169439999999929,0.5218657142857123,0.5351255999999976,3.35997631,0.3480309904308826,1,go_long,go_long,2024-04-09 12:15:00+00:00,0.6108640572519243,0.6578900000000001,2175.0,0.6292879999999939,0,0.6520600000000001,0.6112843999999975,go_long,0.6195325587767768,0,0.61819,False,go_long,0.6223200000000001,0,0.6235657142857122
938,BAIDOGE/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,long-exit-profit,0.44786000000000004,0.44813000000000003,0.45340581724931206,0.47894739617325005,0.27896000000000004,1,0.36760000000000004,36325.0,0,False,0.4342199999999938,0.44139999999999785,0.4861595999999976,3.72957748,0.337844602374947,1,go_long,go_long,2024-04-21 05:15:00+00:00,0.473595269843111,0.5000800000000001,2076.0,0.48284599999999483,0,0.49749000000000004,0.47215439999999753,go_long,0.4803299900117171,0,0.4867,False,go_long,0.4867,0,0.480832857142855
940,BAIDOGE/USDT:USDT,2024-05-08 05:15:00+00:00,first_buy,long-exit-profit,0.38220000000000004,0.38220000000000004,0.3840164784744003,0.3864293825767847,0.37696,1,0.38007,1316.0,0,False,0.3836159999999956,0.3843942857142842,0.384226799999998,4.09621312,0.3591091862363977,0,go_long,go_long,2024-05-23 23:00:00+00:00,0.47070269595722825,0.52697,1733.0,0.4969999999999958,0,0.52163,0.46267479999999744,go_long,0.48218555667831525,0,0.49738000000000004,False,go_long,0.49782000000000004,1,0.48965714285714096
941,BAIDOGE/USDT:USDT,2024-05-23 23:15:00+00:00,first_buy,long-exit-profit,0.51931,0.5216200000000001,0.4880031633431898,0.47435434810854465,0.5119400000000001,0,0.52,3162.0,0,False,0.5042659999999958,0.49801142857142666,0.46523079999999745,3.40405506,0.32698600053792365,0,go_long,go_long,2024-05-25 00:30:00+00:00,0.6224993426194079,0.68913,8061.0,0.6511019999999959,0,0.68913,0.6195395999999974,go_long,0.6377208994594035,0,0.6558,False,go_long,0.6558,0,0.6411285714285696
945,BAIDOGE/USDT:USDT,2024-07-04 08:45:00+00:00,first_buy,long-exit-profit,0.28767000000000004,0.28816,0.289835884044989,0.29287858324657945,0.28268000000000004,0,0.28816,925.0,0,False,0.2882599999999963,0.28854714285714156,0.29281879999999766,3.78687848,0.3273480015761616,1,go_long,go_long,2024-07-19 23:15:00+00:00,0.37360164126984374,0.38528,436.0,0.3811059999999961,0,0.38479,0.3784575999999978,go_long,0.3792504250516614,0,0.38184,False,go_long,0.38184,0,0.3795928571428551
949,BAIDOGE/USDT:USDT,2024-09-16 03:00:00+00:00,first_buy,long-exit-profit,0.2222,0.2222,0.22628063725339057,0.22923508125226216,0.22,1,0.2207,1025.0,0,False,0.22401999999999536,0.22535714285714167,0.2294719999999978,3.8993395,0.3506250275377188,1,go_long,go_long,2024-09-19 16:45:00+00:00,0.28611382836156757,0.3038,4938.0,0.2912599999999952,0,0.3019,0.28512799999999766,go_long,0.2890748357472635,0,0.2933,False,go_long,0.2933,0,0.2894428571428556
950,BAIDOGE/USDT:USDT,2024-09-19 17:00:00+00:00,first_buy,long-exit-profit,0.301,0.3022,0.29067870717076144,0.2871053966310811,0.2982,0,0.2995,2555.0,0,False,0.2940199999999952,0.29155714285714135,0.28590799999999766,2.9304153,0.3245192120815666,0,go_long,go_long,2024-09-29 05:00:00+00:00,0.3762268905313762,0.39990000000000003,2423.0,0.3895199999999951,0,0.39990000000000003,0.3747999999999976,go_long,0.38601442110394696,0,0.3879,False,go_long,0.38880000000000003,0,0.38829999999999887
953,BAIDOGE/USDT:USDT,2024-11-04 21:45:00+00:00,first_buy,long-exit-profit,0.2796,0.2796,0.2815841103169325,0.28496078249312795,0.2705,1,0.27080000000000004,893.0,0,False,0.27941999999999434,0.2808142857142842,0.28507199999999827,3.5539412,0.3272852884578548,1,go_long,go_long,2024-11-07 02:00:00+00:00,0.34922833955493515,0.3609,937.0,0.35549999999999427,0,0.35860000000000003,0.34981999999999813,go_long,0.35311338534130554,0,0.35550000000000004,False,go_long,0.3558,0,0.3532428571428558
955,BAIDOGE/USDT:USDT,2024-11-24 12:45:00+00:00,first_buy,long-exit-profit,0.3694,0.3694,0.3715114944421013,0.3791847834219334,0.3511,1,0.3544,1694.0,1,False,0.3666999999999948,0.3673999999999968,0.38176399999999744,4.13182976,0.3880148578625736,1,go_long,go_long,2024-12-07 16:00:00+00:00,0.4514999064162955,0.5066,22303.0,0.4680399999999958,0,0.5023,0.45446399999999776,go_long,0.4631797937068835,0,0.4577,False,go_long,0.45790000000000003,0,0.46699999999999736
1818,CREAM/USDT:USDT,2024-05-17 13:30:00+00:00,first_buy,long-exit-profit,59.34,59.34,52.19648545684546,49.620554561050334,55.41,0,57.0,52359.0,0,False,54.66799999999936,53.91999999999986,48.46399999999992,5.34950878,0.40965265034836384,0,go_long,go_long,2024-05-19 14:30:00+00:00,64.0038443618097,84.31,481378.0,67.99599999999934,0,75.87,62.790399999999956,go_long,66.80633963630306,0,65.6,False,go_long,65.6,0,67.38142857142844
962,BAKE/USDT:USDT,2021-05-23 06:30:00+00:00,first_buy,long-exit-profit,2.926,2.926,2.989584538416125,3.0404338858216673,2.776,1,2.8449999999999998,15454.0,0,False,2.9449999999999994,2.9558571428571447,3.0431199999999996,3.4336268,0.3280099261203912,1,go_long,go_long,2021-05-25 00:30:00+00:00,3.29465601053382,3.69,14333.0,3.333399999999999,0,3.607,3.320599999999997,go_long,3.332425035649246,0,3.519,False,go_long,3.519,0,3.2902857142857163
963,BAKE/USDT:USDT,2021-05-25 00:45:00+00:00,first_buy,long-exit-profit,3.662,3.733,3.3940519532416698,3.327125935679463,3.593,0,3.733,2582.0,0,False,3.443399999999999,3.3690000000000024,3.3401999999999976,3.7498944,0.36140196918154777,0,go_long,go_long,2021-05-27 15:15:00+00:00,4.36621350523706,5.073,7770.0,4.801399999999998,0,5.061,4.315119999999997,go_long,4.555203888726903,0,4.777,False,go_long,4.792,0,4.664571428571433
966,BAKE/USDT:USDT,2021-06-08 15:15:00+00:00,first_buy,long-exit-profit,2.868,2.868,2.9369560660168883,3.0055624972299135,2.719,1,2.775,18584.0,1,False,2.8698000000000103,2.8990000000000093,3.0279199999999986,3.4658169,0.326751275959962,1,go_long,go_long,2021-06-11 11:30:00+00:00,3.2279149166259864,3.66,57499.0,3.527000000000011,1,3.606,3.147759999999997,go_long,3.3926032285584498,0,3.575,False,go_long,3.575,0,3.488571428571439
969,BAKE/USDT:USDT,2021-07-14 03:30:00+00:00,first_buy,long-exit-profit,1.849,1.849,1.8589616899622936,1.8761768310338476,1.799,1,1.802,89944.0,0,False,1.8510000000000155,1.8552857142857206,1.8828800000000003,3.4904516,0.33474432026770556,1,go_long,go_long,2021-08-07 03:15:00+00:00,2.3016191475635814,2.41,2504.0,2.3748000000000173,0,2.41,2.2829200000000016,go_long,2.3420929011681424,0,2.379,False,go_long,2.379,0,2.3697142857142857
970,BAKE/USDT:USDT,2021-08-07 03:30:00+00:00,first_buy,long-exit-profit,2.402,2.427,2.3536170702191974,2.3101658773736866,2.391,0,2.417,10267.0,0,False,2.3852000000000175,2.3784285714285716,2.2912000000000017,3.7370212,0.3519180943486211,0,go_long,go_long,2021-08-22 17:15:00+00:00,3.0975824924729327,3.3,101846.0,3.154600000000023,0,3.275,3.09464,go_long,3.132205573369017,0,3.171,False,go_long,3.188,0,3.1417142857142863
974,BAKE/USDT:USDT,2021-10-12 03:15:00+00:00,first_buy,long-exit-profit,1.76,1.76,1.7724500903933391,1.7816732211687116,1.736,1,1.7570000000000001,12074.0,0,False,1.76580000000003,1.7724285714285823,1.7807599999999981,4.1781184,0.37140023985126486,1,go_long,go_long,2021-10-14 05:30:00+00:00,2.0944350689682416,2.436,275473.0,2.2980000000000325,0,2.401,2.0495199999999985,go_long,2.200509753640371,0,2.278,False,go_long,2.278,0,2.272428571428583
984,BAKE/USDT:USDT,2022-03-26 09:15:00+00:00,first_buy,long-exit-profit,0.63,0.63,0.6236033397303278,0.621810178688294,0.5750000000000001,0,0.627,514925.0,0,False,0.6246000000000267,0.6238571428571594,0.6215999999999989,3.9014787,0.359320105731589,0,go_long,go_long,2022-03-30 13:00:00+00:00,0.7799254771738849,0.841,25029.0,0.7974000000000254,0,0.841,0.7798399999999988,go_long,0.7897388317214337,0,0.798,False,go_long,0.798,0,0.7911428571428732
923,BAIDOGE/USDT:USDT,2023-11-09 16:15:00+00:00,first_buy,long-exit-profit,0.14922000000000002,0.14931000000000003,0.1456846491968628,0.14786279386408566,0.11067,1,0.12141,20656.0,0,False,0.14316399999999693,0.14559428571428484,0.14904120000000004,3.26862624,0.3316838208110758,1,go_long,go_long,2023-11-25 13:00:00+00:00,0.15156092510291566,0.16858,24648.0,0.1598219999999966,0,0.16549000000000003,0.15450760000000016,go_long,0.15708292461856987,0,0.16031,False,go_long,0.16031,0,0.15889857142857047
921,BAIDOGE/USDT:USDT,2023-10-23 18:15:00+00:00,first_buy,long-exit-profit,0.12232000000000001,0.12444000000000001,0.1306786161867803,0.13785287327063814,0.11403,1,0.11688000000000001,76459.0,0,False,0.12497199999999731,0.12718285714285618,0.1398668,3.19187192,0.34198661912947625,1,go_long,go_long,2023-10-30 01:15:00+00:00,0.1424409601282269,0.15682000000000001,2140.0,0.14730199999999727,0,0.15607000000000001,0.14139560000000004,go_long,0.14504539305564618,0,0.15017000000000003,False,go_long,0.15225000000000002,0,0.1453771428571417
919,BAIDOGE/USDT:USDT,2023-10-15 02:00:00+00:00,first_buy,long-exit-profit,0.14719000000000002,0.1713,0.12960881756711576,0.1248208613766878,0.14401,0,0.14649,150198.0,1,False,0.1330759999999972,0.130052857142856,0.1241767999999998,2.88691,0.32765575710360983,0,go_long,go_long,2023-10-18 21:30:00+00:00,0.16787031493729038,0.21530000000000002,130328.0,0.18163199999999727,0,0.19417,0.16418799999999986,go_long,0.1759227199015797,0,0.19027000000000002,False,go_long,0.19401000000000002,0,0.1798814285714277
918,BAIDOGE/USDT:USDT,2023-10-14 15:00:00+00:00,first_buy,long-exit-profit,0.10399000000000001,0.10550000000000001,0.096983190287855,0.09469988941511734,0.10268000000000001,0,0.10421000000000001,52687.0,0,False,0.09918199999999713,0.09781571428571315,0.0936835999999998,3.8439471,0.40940179886639294,0,go_long,go_long,2023-10-15 01:45:00+00:00,0.12308733028682282,0.14896,62685.0,0.1282739999999972,0,0.14519,0.12315319999999978,go_long,0.12653951167022773,0,0.12278000000000001,False,go_long,0.12437000000000001,0,0.12633428571428457
847,AXS/USDT:USDT,2021-10-01 09:15:00+00:00,first_buy,long-exit-profit,78.928,79.018,77.64033267861609,76.73803231903783,78.314,1,78.499,5534.0,0,False,78.20520000000002,78.0270000000004,76.42624000000015,3.312568,0.4215508829404017,0,go_long,go_long,2021-10-01 20:45:00+00:00,95.79640672774104,118.585,231744.0,101.94920000000003,0,111.817,96.18236000000012,go_long,99.77641519515043,0,102.435,False,go_long,103.425,1,100.21971428571464
848,AXS/USDT:USDT,2021-10-01 21:00:00+00:00,first_buy,long-exit-profit,111.818,111.964,101.4441974728196,96.89422845161208,108.276,0,110.617,88303.0,0,False,104.81380000000004,102.34471428571464,96.98128000000011,3.6736195,0.3309092962850683,0,go_long,go_long,2021-10-04 07:45:00+00:00,139.13062567600477,148.458,184499.0,144.38880000000032,0,147.9,139.3646000000001,go_long,141.9401199484644,0,145.037,False,go_long,145.585,0,142.4545714285718
855,AXS/USDT:USDT,2022-02-20 05:15:00+00:00,first_buy,long-exit-profit,51.544,51.798,52.49340265247921,53.1403250069409,51.487,0,51.7,2552.0,0,False,51.9514000000009,52.13085714285812,53.43184000000036,3.496998,0.33785003438014927,1,go_long,go_long,2022-03-24 22:15:00+00:00,67.55708936442946,69.397,34277.0,68.55060000000083,0,69.323,67.89972000000026,go_long,68.28088720052646,0,68.23,False,go_long,68.401,0,68.37657142857228
859,AXS/USDT:USDT,2022-05-11 13:00:00+00:00,first_buy,long-exit-profit,19.528,19.544,20.574818715427202,21.504014617294207,16.194,1,16.569,1495697.0,1,False,19.833400000000566,20.271714285715316,21.428040000000202,3.9540696,0.3959543193319581,1,go_long,go_long,2022-05-11 13:45:00+00:00,21.333820271057355,23.356,968257.0,19.541600000000564,0,23.282,21.3254800000002,go_long,20.6770030542711,1,20.088,False,go_long,20.254,0,20.005714285715317
862,AXS/USDT:USDT,2022-07-11 22:30:00+00:00,first_buy,long-exit-profit,13.663,13.693,13.872702731721414,13.940197472405432,13.524000000000001,1,13.628,20324.0,0,False,13.797600000000372,13.847714285715314,13.974800000000196,3.1138072,0.32646577636292595,1,go_long,go_long,2022-07-23 23:15:00+00:00,17.27895669689989,18.277,30570.0,17.876800000000422,0,18.12,17.1098800000002,go_long,17.544455679424594,0,17.99,False,go_long,17.99,0,17.668714285715314
868,AXS/USDT:USDT,2022-12-28 05:45:00+00:00,first_buy,long-exit-profit,6.398,6.398,6.426750251723007,6.50212004220543,6.142,1,6.182,216698.0,0,False,6.385600000000347,6.409142857143796,6.535080000000203,3.023382,0.3252421944071112,1,go_long,go_long,2023-01-13 19:30:00+00:00,8.074523225013072,8.225,74686.0,8.165000000000358,0,8.216,8.041760000000211,go_long,8.13686043169775,0,8.139,False,go_long,8.161,0,8.168000000000939
869,AXS/USDT:USDT,2023-01-13 19:45:00+00:00,first_buy,long-exit-profit,8.221,8.315,8.159958826821173,8.090262245382474,8.191,0,8.287,183502.0,0,False,8.191000000000356,8.18300000000094,8.059400000000212,3.0531963,0.33464399467295924,0,go_long,go_long,2023-01-22 14:45:00+00:00,9.837025182482385,11.223,819490.0,10.497200000000374,0,11.076,9.656160000000204,go_long,10.219469269825945,0,10.725999999999999,False,go_long,10.747,0,10.35300000000093
876,AXS/USDT:USDT,2023-10-09 16:45:00+00:00,first_buy,long-exit-profit,4.213,4.23,4.246778377112476,4.279463731140667,4.148,1,4.191,63159.0,0,False,4.227200000000341,4.237142857143682,4.271640000000241,3.25821732,0.33719347749866446,1,go_long,go_long,2023-10-29 13:45:00+00:00,5.120812410577895,5.659,854858.0,5.349000000000352,0,5.58,5.075600000000244,go_long,5.221837131584312,0,5.335,False,go_long,5.358,0,5.254000000000815
877,AXS/USDT:USDT,2023-10-29 14:00:00+00:00,first_buy,long-exit-profit,5.57,5.697,5.289246803648264,5.16075223201657,5.495,0,5.66,1021253.0,0,False,5.467000000000352,5.3492857142865295,5.102680000000244,3.2327724,0.33546372813649566,0,go_long,go_long,2023-12-08 16:15:00+00:00,7.350640154414815,7.519,92401.0,7.4310000000003695,0,7.506,7.339960000000254,go_long,7.397294417047609,0,7.431,False,go_long,7.431,0,7.416714285715118
878,AXS/USDT:USDT,2023-12-08 16:30:00+00:00,first_buy,long-exit-profit,7.504,7.526,7.412326045194131,7.361333476310015,7.481,0,7.495,24825.0,0,False,7.446000000000369,7.432571428572261,7.351280000000254,4.30471355,0.38261605381584024,0,go_long,go_long,2023-12-25 07:00:00+00:00,9.337131406839033,10.425,522025.0,9.816600000000369,0,10.411,9.260120000000255,go_long,9.592221853483741,0,9.909,False,go_long,9.923,0,9.66885714285796
880,AXS/USDT:USDT,2024-01-23 09:00:00+00:00,first_buy,long-exit-profit,7.044,7.065,7.175912543240803,7.2470404997792315,6.9510000000000005,1,7.002,61321.0,0,False,7.092200000000363,7.132428571429375,7.295000000000281,3.89642903,0.32715064282347006,1,go_long,go_long,2024-02-28 17:00:00+00:00,9.054105035042493,9.375,55112.0,9.171600000000355,0,9.368,9.05844000000028,go_long,9.116754976734557,0,9.24,False,go_long,9.248,0,9.122857142857958
881,AXS/USDT:USDT,2024-02-28 17:15:00+00:00,first_buy,long-exit-profit,9.368,9.47,9.167715749544625,9.08328243985416,9.308,0,9.448,73242.0,0,False,9.255000000000354,9.18528571428653,9.07184000000028,4.09086896,0.3330873700280517,0,go_long,go_long,2024-03-09 12:30:00+00:00,11.521093100711973,12.811,308802.0,12.250800000000362,0,12.692,11.380400000000266,go_long,11.908175638119996,0,12.31,False,go_long,12.403,0,12.103428571429415
891,AXS/USDT:USDT,2024-10-01 17:30:00+00:00,first_buy,long-exit-profit,4.766,4.771,4.881119929371848,4.966926708351425,4.5969999999999995,1,4.731,352719.0,0,False,4.822200000000343,4.8500000000008985,5.002000000000293,3.9020846,0.3299353714419309,1,go_long,go_long,2024-11-22 23:45:00+00:00,6.047241718027786,6.269,243037.0,6.190400000000352,0,6.253,6.032360000000283,go_long,6.12726872228752,0,6.112,False,go_long,6.216,1,6.161428571429475
892,AXS/USDT:USDT,2024-11-23 00:00:00+00:00,first_buy,long-exit-profit,6.256,6.352,6.160765841935594,6.069297887062765,6.255,0,6.345,45535.0,0,False,6.233800000000352,6.200428571429475,6.049920000000283,4.3408788,0.34162141623934594,0,go_long,go_long,2024-11-24 05:30:00+00:00,7.600498617686055,8.638,108828.0,8.291800000000354,0,8.554,7.4528000000002805,go_long,7.977073787142273,0,8.303,False,go_long,8.309,0,8.250428571429477
1828,CREAM/USDT:USDT,2024-10-23 07:45:00+00:00,first_buy,long-exit-profit,14.57,14.57,14.698182941787453,14.81805680351163,14.09,1,14.4,12410.0,0,False,14.629999999999109,14.672857142856884,14.853199999999891,3.94503421,0.3244632706444751,1,go_long,go_long,2024-11-08 16:00:00+00:00,15.436424574991651,20.45,383553.0,16.969999999999082,0,19.22,15.1691999999999,go_long,16.215414847866196,0,18.16,False,go_long,18.65,0,16.381428571428284
897,BAIDOGE/USDT:USDT,2023-04-20 19:15:00+00:00,first_buy,long-exit-profit,0.15128000000000003,0.15128000000000003,0.15854023444849705,0.17024033593907906,0.13924,1,0.14444,7298.0,0,False,0.1507760000000002,0.1543414285714286,0.17142760000000012,3.5546,0.3512134500780305,1,go_long,go_long,2023-04-21 10:30:00+00:00,0.152703185948096,0.20450000000000002,28940.0,0.16324200000000022,0,0.19566000000000003,0.1469916000000002,go_long,0.15721857103153253,0,0.1734,False,go_long,0.18358000000000002,0,0.15711571428571422
898,BAIDOGE/USDT:USDT,2023-04-21 10:45:00+00:00,first_buy,long-exit-profit,0.19556,0.20203000000000002,0.1617203293343737,0.15520517217416296,0.18352000000000002,0,0.18648,31240.0,0,False,0.1722800000000002,0.16324285714285708,0.14871880000000018,3.451878,0.3698444412730127,0,go_long,go_long,2023-04-22 00:30:00+00:00,0.21104982350888804,0.26999,55999.0,0.2293240000000003,0,0.25762,0.20546680000000012,go_long,0.22014550079009398,0,0.23167000000000001,False,go_long,0.2373,1,0.22157999999999986
899,BAIDOGE/USDT:USDT,2023-04-22 00:45:00+00:00,first_buy,long-exit-profit,0.25596,0.26794,0.2249092698993103,0.21401724398971114,0.24467000000000003,0,0.25111,22398.0,0,False,0.2369200000000003,0.22873714285714272,0.20772920000000009,3.3321556,0.33141121154342457,0,go_long,go_long,2023-04-23 04:30:00+00:00,0.2928540512851585,0.335,22695.0,0.32120800000000016,1,0.33301000000000003,0.2854476,go_long,0.30874620684493426,0,0.32002,False,go_long,0.32499,0,0.31986285714285706
900,BAIDOGE/USDT:USDT,2023-04-23 04:45:00+00:00,first_buy,long-exit-profit,0.335,0.35000000000000003,0.31249140579186746,0.2958344919307023,0.32601,1,0.33309000000000005,34296.0,0,False,0.3244260000000002,0.32187571428571415,0.28806560000000003,3.5988453,0.3589471001637414,0,go_long,go_long,2023-04-29 23:00:00+00:00,0.4098728526271234,0.45555,21501.0,0.43533000000000044,0,0.45304000000000005,0.4054376,go_long,0.4258272280713909,0,0.42509,False,go_long,0.4368,0,0.432721428571428
901,BAIDOGE/USDT:USDT,2023-04-29 23:15:00+00:00,first_buy,long-exit-profit,0.45462,0.50858,0.43262303913733074,0.41432671539548466,0.45001,0,0.47000000000000003,126161.0,0,False,0.4433360000000005,0.439521428571428,0.408698,3.6996902,0.39345038278377287,0,go_long,go_long,2023-04-30 06:00:00+00:00,0.5288446872714654,0.668,142654.0,0.5878360000000007,0,0.65505,0.5241051999999997,go_long,0.5667895543889202,0,0.6035600000000001,False,go_long,0.6164400000000001,0,0.5723442857142851
902,BAIDOGE/USDT:USDT,2023-04-30 06:15:00+00:00,first_buy,long-exit-profit,0.6558,0.71199,0.5857926998675479,0.5408050808069124,0.6216,0,0.6903100000000001,213907.0,1,False,0.6185040000000007,0.5939371428571423,0.5330247999999997,2.3596759,0.34045126174067114,0,go_long,go_long,2023-04-30 17:00:00+00:00,0.7756288313885857,0.9480000000000001,159692.0,0.8710400000000005,0,0.93,0.7690251999999999,go_long,0.8298706248601649,0,0.9039400000000001,False,go_long,0.9039400000000001,0,0.8414157142857136
904,BAIDOGE/USDT:USDT,2023-05-03 03:15:00+00:00,first_buy,long-exit-profit,0.62563,0.6285400000000001,0.6497766006682751,0.6718585982758248,0.55217,1,0.5849300000000001,169754.0,0,False,0.6282179999999997,0.6422471428571426,0.6849288000000001,2.7729128,0.473536754020181,1,go_long,go_long,2023-05-05 15:15:00+00:00,0.636931504309474,0.92649,392220.0,0.6808859999999991,0,0.8638800000000001,0.6220692000000002,go_long,0.6601378870643487,0,0.72221,False,go_long,0.7244400000000001,0,0.6585899999999988
912,BAIDOGE/USDT:USDT,2023-07-12 16:30:00+00:00,first_buy,long-exit-profit,0.12932000000000002,0.12932000000000002,0.12468265541144345,0.12780838205955444,0.07869000000000001,1,0.09075000000000001,44686.0,0,False,0.12283599999999872,0.1254028571428562,0.1291311999999997,3.86630233,0.3869211009376298,1,go_long,go_long,2023-07-22 02:30:00+00:00,0.11238966561773212,0.12692,40381.0,0.11718399999999847,0,0.12613000000000002,0.11129919999999979,go_long,0.11479541677406328,0,0.11992000000000001,False,go_long,0.12,0,0.11548714285714194
916,BAIDOGE/USDT:USDT,2023-10-04 00:45:00+00:00,first_buy,long-exit-profit,0.06183,0.06201,0.06159894649819647,0.062100040558945996,0.05652000000000001,1,0.05652000000000001,21755.0,0,False,0.0612079999999973,0.06165999999999886,0.06233279999999967,3.27485671,0.340131113142778,1,go_long,go_long,2023-10-10 16:30:00+00:00,0.06712970988842773,0.07792,64002.0,0.07021399999999725,0,0.0761,0.06642759999999967,go_long,0.0688389401716049,0,0.07353000000000001,False,go_long,0.0736,0,0.06897999999999875
917,BAIDOGE/USDT:USDT,2023-10-10 16:45:00+00:00,first_buy,long-exit-profit,0.0761,0.07648,0.06965294937597337,0.06764824989669234,0.07352,0,0.07413,45232.0,1,False,0.07181999999999725,0.07017142857142733,0.06681719999999967,3.8474215,0.3988396602722787,0,go_long,go_long,2023-10-14 14:45:00+00:00,0.09393908056832673,0.11111000000000001,152483.0,0.09725599999999714,0,0.10399000000000001,0.09322639999999978,go_long,0.09566922488564682,0,0.09672000000000001,False,go_long,0.09723000000000001,0,0.09625999999999886
985,BAKE/USDT:USDT,2022-03-30 13:15:00+00:00,first_buy,long-exit-profit,0.854,0.918,0.807009780687367,0.7889680344202639,0.85,0,0.902,218494.0,0,False,0.8204000000000254,0.8095714285714448,0.7846399999999989,3.6045416,0.32993170908913705,0,go_long,go_long,2022-03-31 11:45:00+00:00,1.0236182405155019,1.235,870435.0,1.165400000000026,1,1.197,0.9957599999999992,go_long,1.1003420231588446,0,1.174,False,go_long,1.187,0,1.1368571428571594
846,AXS/USDT:USDT,2021-09-07 15:15:00+00:00,first_buy,long-exit-profit,60.911,64.952,69.86553749106434,72.77761415685428,55.209,1,58.966,189907.0,0,False,67.32500000000017,69.40442857142877,73.51288000000018,1.9710993,0.3333045870495726,1,go_long,go_long,2021-10-01 09:00:00+00:00,76.59715490456085,79.427,31443.0,77.98660000000002,0,78.806,76.26204000000016,go_long,77.48421134745539,0,78.3,False,go_long,78.3,0,77.95800000000041
