,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short_kdj (exit),long-large-rl (exit),open (exit),ema-26 (exit),short-large-rl (exit),long_jcrosk (exit),sma-07 (exit),sma-25 (exit),short-small-rl (exit),close (exit),mean-grad-hist (exit),sma-05 (exit),long-bid-rl (exit),long-small-rl (exit),short-bid-rl (exit),sma-compare (exit),low (exit),volume (exit),ema-12 (exit),high (exit)
300,ALGO/USDT:USDT,2022-11-14 00:45:00+00:00,second_buy,trailing_stop_loss,0.2487,0.2523,0.25753293219476403,0.259046461887428,0.2487,1,0.2523,428.0,1,False,0.25651999999999076,0.2571571428571463,0.2594039999999944,-0.96996,-0.12940569517938572,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2752,0.27244813163912895,go_long,0,0.2730571428571464,0.26979999999999427,do_nothing,0.2797,0,0.2738999999999911,go_short,go_long,go_short,0,0.2748,498.0,0.27013223920146195,0.27990000000000004
54,AAVE/USDT:USDT,2021-10-02 15:00:00+00:00,second_buy,trailing_stop_loss,313.892,316.395,311.147685008468,308.28904238417346,313.892,0,316.395,3495.0,0,False,313.3791999999961,312.4578571428565,307.8539999999965,-0.10768068,-0.01702045016934925,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,314.005,312.97219288312425,go_long,1,313.6004285714278,311.3270399999963,go_long,314.005,0,313.7605999999967,go_short,go_long,go_short,0,314.005,0.0,311.49801497479706,314.005
302,ALGO/USDT:USDT,2022-12-19 23:00:00+00:00,second_buy,trailing_stop_loss,0.1723,0.1731,0.17559172426184705,0.17714998377343433,0.1719,1,0.1731,5281.0,0,False,0.17459999999999004,0.1754571428571466,0.17654399999999434,-0.773075,-0.0893589894744629,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.18710000000000002,0.18539925282538441,go_long,0,0.18592857142857447,0.1837039999999942,do_nothing,0.1875,0,0.18615999999999003,go_short,go_long,go_short,0,0.1865,3571.0,0.18420433736914546,0.18760000000000002
303,ALGO/USDT:USDT,2023-01-04 03:15:00+00:00,second_buy,trailing_stop_loss,0.18760000000000002,0.189,0.18578398315994066,0.18447809015661618,0.187,0,0.1879,17245.0,0,False,0.18669999999999,0.18631428571428874,0.18396399999999422,-1.011988,-0.13513887419970666,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.21150000000000002,0.21058374140421457,go_long,0,0.21107142857143196,0.20886799999999425,do_nothing,0.2112,1,0.21125999999999023,go_short,go_long,go_short,0,0.2109,2627.0,0.20955062694335982,0.21180000000000002
304,ALGO/USDT:USDT,2023-01-12 21:00:00+00:00,second_buy,trailing_stop_loss,0.2109,0.2127,0.2108939350343354,0.20977650642903686,0.2107,1,0.2126,7812.0,0,False,0.21161999999999023,0.21147142857143195,0.20920799999999423,-2.647652,-0.3113607028080712,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2753,0.27369978637178644,go_long,0,0.27437142857143215,0.2713399999999942,do_nothing,0.27690000000000003,0,0.27443999999998975,go_short,go_long,go_short,0,0.27440000000000003,1363.0,0.2708217513388159,0.27690000000000003
305,ALGO/USDT:USDT,2023-02-07 14:30:00+00:00,second_buy,trailing_stop_loss,0.2766,0.2786,0.27409981923766547,0.27122754753594064,0.27590000000000003,0,0.2763,2886.0,0,False,0.27493999999998975,0.2748000000000036,0.2719519999999942,0.007446,0.0008991981485647791,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.27440000000000003,0.2730563259607623,go_long,0,0.27321428571428913,0.27211999999999403,do_nothing,0.2752,0,0.2739599999999891,go_short,go_long,go_short,0,0.2743,861.0,0.2712876263994612,0.2752
53,AAVE/USDT:USDT,2021-09-01 22:15:00+00:00,second_buy,trailing_stop_loss,412.514,413.35,410.38940246711684,408.0448161706642,412.028,0,412.028,1476.0,0,False,411.15499999999577,411.1205714285717,408.6939599999959,1.8925417,0.23011115868866056,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,311.858,310.19362773728034,go_long,0,311.3061428571422,307.2370399999965,go_long,313.5,0,312.7961999999961,go_short,go_long,go_short,0,311.858,1136.0,307.6405657749073,313.917
52,AAVE/USDT:USDT,2021-08-05 14:30:00+00:00,second_buy,trailing_stop_loss,379.0,384.877,362.4389962145578,358.2809872618751,375.122,0,377.145,88954.0,0,False,366.5677999999963,363.2654285714301,356.4929199999961,-0.72509512,-0.0960980575646162,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,411.832,410.09147564295625,go_long,0,411.23314285714315,408.2755599999959,go_long,411.917,1,410.7793999999957,go_short,go_long,go_short,0,411.832,514.0,407.72616146431733,411.917
297,ALGO/USDT:USDT,2022-09-22 10:45:00+00:00,second_buy,trailing_stop_loss,0.3672,0.37670000000000003,0.35952077746940597,0.35395220218938434,0.36660000000000004,0,0.3745,73534.0,0,False,0.36263999999999247,0.3610857142857188,0.35378799999999394,0.523534,0.06985577953319888,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.3367,0.3384401410832885,go_long,0,0.33788571428571845,0.34018399999999466,do_nothing,0.33990000000000004,0,0.3374199999999914,go_short,go_long,go_short,1,0.3367,2766.0,0.33942380564958846,0.34
258,ALGO/USDT:USDT,2021-02-27 14:15:00+00:00,second_buy,trailing_stop_loss,1.0672,1.08,1.043035295579672,1.0280736716781969,1.0672,0,1.08,2849.0,0,False,1.0524599999999986,1.047928571428571,1.0196280000000026,-0.458076,-0.04237842278507713,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.1163,1.0946995970999858,go_long,0,1.1006000000000005,1.0871600000000023,do_nothing,1.118,0,1.1052999999999984,go_short,go_long,go_short,0,1.1136,134.0,1.0885336891725002,1.118
284,ALGO/USDT:USDT,2022-02-07 04:00:00+00:00,second_buy,trailing_stop_loss,1.0418,1.049,1.0262415098328355,1.01738386482136,1.0418,0,1.049,181.0,0,False,1.0365199999999906,1.0309571428571473,1.0155199999999953,1.557587,0.14856085241983288,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.8821,0.870463934945821,go_long,0,0.8732714285714326,0.8626039999999966,do_nothing,0.8868,0,0.8770199999999942,go_short,go_long,go_short,0,0.8821,819.0,0.8648400363091736,0.89
282,ALGO/USDT:USDT,2021-09-07 15:15:00+00:00,second_buy,trailing_stop_loss,1.1644,1.2045,1.2881909376072989,1.340113306091336,0.9825,1,1.0709,14001.0,0,False,1.2401999999999966,1.2825142857142926,1.343059999999995,-3.302544,-0.3109047164346703,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.2987,1.2824304617195432,go_long,0,1.2899285714285786,1.252619999999995,do_nothing,1.3231,0,1.2983199999999966,go_short,go_long,go_short,0,1.2987,499.0,1.2657188877994503,1.3231
260,ALGO/USDT:USDT,2021-03-04 11:30:00+00:00,second_buy,trailing_stop_loss,1.1307,1.1307,1.1440921252664906,1.1584411014977944,1.1177,1,1.1177,409.0,0,False,1.1328599999999978,1.1344285714285713,1.1618840000000024,-0.586918,-0.05256379220770382,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.1585,1.1541677439344076,go_long,0,1.1538571428571427,1.152188000000003,do_nothing,1.1585,0,1.1549999999999971,go_short,go_long,go_short,0,1.1585,47.0,1.1489941338494296,1.1585
261,ALGO/USDT:USDT,2021-03-10 20:45:00+00:00,second_buy,trailing_stop_loss,1.117,1.117,1.1419748208613143,1.1478513056486903,1.1075,1,1.1075,422.0,0,False,1.1353599999999981,1.1404428571428578,1.1513080000000036,-0.837985,-0.07567197328135533,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.1729,1.1578706507453034,go_long,0,1.1574714285714296,1.1573240000000036,do_nothing,1.1791,0,1.1628999999999992,go_short,go_long,go_short,0,1.1726,847.0,1.1552285628633725,1.1791
262,ALGO/USDT:USDT,2021-03-22 21:00:00+00:00,second_buy,trailing_stop_loss,1.1215,1.1218,1.1585473549538816,1.1744267734295093,1.0664,1,1.1096,7974.0,0,False,1.145440000000002,1.1529428571428635,1.1792199999999995,-0.317225,-0.028959648202694255,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.1071,1.1064262669308476,go_long,0,1.106342857142864,1.107108,do_nothing,1.1071,0,1.106440000000004,go_short,go_long,go_short,0,1.1071,0.0,1.1049293653774148,1.1071
263,ALGO/USDT:USDT,2021-03-26 22:30:00+00:00,second_buy,trailing_stop_loss,1.1114,1.1114,1.1102438603936997,1.1073344578581572,1.1066,1,1.1066,190.0,0,False,1.113040000000004,1.1113428571428638,1.1102079999999999,-1.667796,-0.1507281929817141,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.2678,1.2557728220688567,go_long,0,1.261814285714293,1.2451439999999996,do_nothing,1.2678,0,1.2644600000000035,go_short,go_long,go_short,0,1.2678,0.0,1.2473616269240901,1.2678
264,ALGO/USDT:USDT,2021-04-23 01:45:00+00:00,second_buy,trailing_stop_loss,1.1585,1.1585,1.16801103329291,1.1929042147845674,1.1029,1,1.1291,1595.0,0,False,1.1512200000000088,1.1625428571428618,1.1915639999999994,-0.948079,-0.0856755464501244,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.184,1.1814961633715246,go_long,0,1.1917000000000038,1.1632959999999992,do_nothing,1.1866,1,1.1919000000000097,go_short,go_long,go_short,0,1.18,292.0,1.1654973312088446,1.1866
265,ALGO/USDT:USDT,2021-05-19 11:30:00+00:00,second_buy,trailing_stop_loss,1.1374,1.1381000000000001,1.1628553609393644,1.1894617791315658,1.0656,1,1.0803,6236.0,0,False,1.143440000000007,1.1590571428571512,1.1812759999999958,-0.446857,-0.0417417230593789,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.101,1.0849134418749318,go_long,0,1.0941571428571513,1.049927999999996,do_nothing,1.1114,1,1.0993400000000064,go_short,go_long,go_short,0,1.101,368.0,1.0597297168385027,1.1114
266,ALGO/USDT:USDT,2021-05-20 15:30:00+00:00,second_buy,trailing_stop_loss,1.1149,1.1192,1.0886344508172499,1.0633867748504655,1.1091,1,1.1091,504.0,0,False,1.1013400000000062,1.0993428571428656,1.054023999999996,0.998752,0.08979268472711979,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.9914000000000001,0.9859360822225461,go_long,0,0.9840428571428654,0.9827439999999956,do_nothing,1.0018,0,0.9836600000000073,go_short,go_long,go_short,0,0.9846,137.0,0.9832884955963941,1.0018
267,ALGO/USDT:USDT,2021-05-23 01:00:00+00:00,second_buy,trailing_stop_loss,0.9999,1.0143,0.990299761880616,0.9855856440707352,0.9981000000000001,0,1.0143,509.0,0,False,0.9895200000000074,0.9882285714285796,0.9850479999999955,1.378159,0.13633150889796802,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.845,0.8461130549138978,go_long,0,0.8504285714285799,0.8407439999999954,do_nothing,0.845,0,0.8462400000000072,go_short,go_long,go_short,0,0.845,0.0,0.8392134978968648,0.845
268,ALGO/USDT:USDT,2021-05-24 07:00:00+00:00,second_buy,trailing_stop_loss,0.8722000000000001,0.8876000000000001,0.851864892619452,0.8424939795341341,0.8722000000000001,0,0.8835000000000001,483.0,0,False,0.8551600000000071,0.8536571428571512,0.8427559999999954,-1.332085,-0.15005834103290774,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.0105,0.9971545875285501,go_long,0,1.00112857142858,0.9836879999999946,do_nothing,1.0114,0,1.0026600000000077,go_short,go_long,go_short,0,1.0085,793.0,0.9869915180223311,1.0157
269,ALGO/USDT:USDT,2021-05-26 06:30:00+00:00,second_buy,trailing_stop_loss,1.0199,1.0304,1.0022692663703117,0.9902069611317881,1.0199,0,1.0304,359.0,0,False,1.0095400000000077,1.0061714285714374,0.9862919999999946,1.049439,0.10184095874837512,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.9169,0.9130884170976384,go_long,0,0.9146000000000083,0.9087359999999944,do_nothing,0.9169,0,0.9169000000000033,go_short,go_long,go_short,0,0.9169,0.0,0.9089009189725527,0.9169
283,ALGO/USDT:USDT,2022-01-21 21:45:00+00:00,second_buy,trailing_stop_loss,1.1049,1.1065,1.112811961587114,1.1241332458179925,1.0582,1,1.0594,2326.0,0,False,1.104959999999993,1.1036571428571484,1.1349039999999961,0.083965,0.007951660269541064,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.0372,1.0221036025297145,go_long,0,1.0249000000000046,1.0138999999999954,do_nothing,1.0424,0,1.0310999999999906,go_short,go_long,go_short,0,1.0335,1406.0,1.014854574007069,1.0437
270,ALGO/USDT:USDT,2021-05-31 23:15:00+00:00,second_buy,trailing_stop_loss,0.9246000000000001,0.9246000000000001,0.9144594298518479,0.909871221270882,0.922,0,0.922,222.0,1,False,0.9179200000000032,0.9165571428571512,0.9091959999999945,-0.858411,-0.09253395113830178,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.9705,0.9607259791912024,go_long,0,0.9636857142857227,0.9505959999999942,do_nothing,0.9722000000000001,0,0.9668400000000036,go_short,go_long,go_short,0,0.9705,180.0,0.9499220928550904,0.9722000000000001
272,ALGO/USDT:USDT,2021-06-09 10:30:00+00:00,second_buy,trailing_stop_loss,1.1189,1.1287,1.0401748475668084,1.0078278603786486,1.0984,0,1.0984,8157.0,0,False,1.0593800000000015,1.0482142857142953,0.9994879999999945,0.281313,0.025611150031341023,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.0534,1.0444193485947355,go_long,0,1.0436285714285798,1.0426199999999943,do_nothing,1.0534,0,1.0432600000000019,go_short,go_long,go_short,0,1.0534,43.0,1.042586990798768,1.0534
273,ALGO/USDT:USDT,2021-06-14 04:15:00+00:00,second_buy,trailing_stop_loss,1.0661,1.0701,1.0479548334263147,1.0444249914803407,1.0661,0,1.0674,80.0,0,False,1.048160000000002,1.0466571428571514,1.0434319999999944,2.167839,0.20329857682302876,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.8422000000000001,0.8257456251179226,go_long,0,0.8269571428571515,0.818403999999994,do_nothing,0.8428,0,0.8276800000000015,go_short,go_long,go_short,0,0.8422000000000001,180.0,0.8170947851547621,0.8438
274,ALGO/USDT:USDT,2021-06-23 11:15:00+00:00,second_buy,trailing_stop_loss,0.8494,0.8494,0.8279386058690115,0.8187914677358908,0.84,0,0.84,254.0,0,False,0.8319200000000017,0.8283714285714373,0.819471999999994,-0.6153,-0.07375355237886669,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.8762000000000001,0.8673700012678089,go_long,0,0.8705000000000097,0.8602319999999941,do_nothing,0.8762000000000001,0,0.8739200000000009,go_short,go_long,go_short,0,0.8762000000000001,0.0,0.8611409346998173,0.8762000000000001
275,ALGO/USDT:USDT,2021-06-29 07:15:00+00:00,second_buy,trailing_stop_loss,0.8846,0.8954000000000001,0.8711746164573768,0.8634341987961272,0.8846,0,0.8921,1166.0,0,False,0.8794400000000009,0.8751714285714384,0.861351999999994,0.790872,0.08827650130058694,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.8123,0.8061581724800301,go_long,0,0.8101857142857251,0.7954959999999942,do_nothing,0.8139000000000001,1,0.8106199999999998,go_short,go_long,go_short,0,0.8092,295.0,0.798868460061743,0.8149000000000001
276,ALGO/USDT:USDT,2021-07-24 02:00:00+00:00,second_buy,trailing_stop_loss,0.8153,0.8191,0.8078722997907947,0.8002337593164287,0.8153,1,0.8173,403.0,0,False,0.8117999999999999,0.8116571428571536,0.7968959999999942,-1.153514,-0.14100240184011095,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.926,0.9175275145762141,go_long,0,0.917414285714295,0.9132039999999938,do_nothing,0.9272,0,0.9203799999999969,go_short,go_long,go_short,0,0.926,597.0,0.9136958892404363,0.9281
277,ALGO/USDT:USDT,2021-08-11 14:00:00+00:00,second_buy,trailing_stop_loss,0.9326000000000001,0.9326000000000001,0.919477127718335,0.914918415963367,0.9281,0,0.9302,173.0,0,False,0.923719999999997,0.9203000000000092,0.9138799999999938,-0.768313,-0.08285736717109267,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.9946,0.9881116122031265,go_long,0,0.9955142857142948,0.9718759999999932,do_nothing,0.9989,1,0.9972799999999948,go_short,go_long,go_short,0,0.9946,327.0,0.9762227584194407,0.9989
278,ALGO/USDT:USDT,2021-08-15 22:45:00+00:00,second_buy,trailing_stop_loss,0.998,1.02,0.9930175180180301,0.9794655170550377,0.998,0,1.02,5152.0,0,False,1.0015399999999948,1.000500000000009,0.9744839999999932,0.175782,0.01723894954031135,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.9985,0.9562729102815235,go_long,0,0.9592285714285804,0.9442479999999928,do_nothing,0.9972000000000001,0,0.9664399999999953,go_short,go_long,go_short,0,0.9852000000000001,1809.0,0.9452194882958402,1.0008
279,ALGO/USDT:USDT,2021-08-19 07:15:00+00:00,second_buy,trailing_stop_loss,0.993,1.0216,0.9663232317766738,0.9508773039776298,0.993,0,1.0216,660.0,0,False,0.9812199999999953,0.9707142857142947,0.9471119999999928,-1.289704,-0.12634517469123066,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.1424,1.122876313440797,go_long,0,1.121485714285723,1.1200559999999933,do_nothing,1.1424,0,1.1262999999999945,go_short,go_long,go_short,0,1.1424,23.0,1.1193066037983859,1.1424
280,ALGO/USDT:USDT,2021-08-24 13:30:00+00:00,second_buy,trailing_stop_loss,1.113,1.1142,1.125396848932887,1.1323434927251763,1.0938,1,1.0977000000000001,1142.0,0,False,1.1156399999999969,1.121900000000009,1.1396039999999945,-0.348062,-0.03205837416363732,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.1048,1.1000278759043232,go_long,0,1.1053428571428658,1.0887479999999932,do_nothing,1.1048,0,1.1056199999999963,go_short,go_long,go_short,0,1.1048,0.0,1.0866357187108862,1.1048
281,ALGO/USDT:USDT,2021-08-31 22:00:00+00:00,second_buy,trailing_stop_loss,1.0915,1.0915,1.0958500614795585,1.104183623547124,1.0826,1,1.0826,107.0,0,False,1.086739999999996,1.0921285714285804,1.1090199999999932,-1.765348,-0.16357633204805286,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.2169,1.2020394485227037,go_long,0,1.206685714285722,1.1790559999999934,do_nothing,1.2174,0,1.216759999999996,go_short,go_long,go_short,0,1.2169,81.0,1.1852440981556835,1.2174
271,ALGO/USDT:USDT,2021-06-02 19:30:00+00:00,second_buy,trailing_stop_loss,0.9745,1.0387,0.9723527516233251,0.956320456347306,0.9745,0,1.0363,2989.0,0,False,0.9824400000000036,0.9751857142857226,0.9556519999999942,0.05308,0.005061744606376406,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,1.0179,1.0124772664362862,go_long,0,1.0222285714285813,0.9848919999999945,do_nothing,1.0195,0,1.0230800000000018,go_short,go_long,go_short,0,1.0179,13.0,0.9907326563456559,1.0195
308,ALGO/USDT:USDT,2023-06-10 04:45:00+00:00,second_buy,trailing_stop_loss,0.096,0.1028,0.11314302093759089,0.11740813061031892,0.096,1,0.1024,51660.0,0,False,0.10941999999999277,0.11197142857143301,0.1193119999999948,-1.96518038,-0.24083588730748373,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.1255,0.12553833128212014,go_long,0,0.12578571428571866,0.1254159999999949,do_nothing,0.1254,1,0.12577999999999281,go_short,go_long,go_short,0,0.125,5869.0,0.12517750053871327,0.1259
205,ALGO/USDT:USDT,2020-04-26 12:45:00+00:00,second_buy,trailing_stop_loss,0.22740000000000002,0.229,0.21995797591620764,0.21774000617733072,0.2268,0,0.229,1335.0,0,False,0.22164,0.22081428571428754,0.21636799999999906,0.213912,0.023376214642590185,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2204,0.22006466950875386,go_long,0,0.22022857142857277,0.2191279999999988,do_nothing,0.2204,0,0.22040000000000015,go_short,go_long,go_short,0,0.2204,0.0,0.21915114670174218,0.2204
203,ALGO/USDT:USDT,2020-04-17 12:15:00+00:00,second_buy,trailing_stop_loss,0.19260000000000002,0.19260000000000002,0.1878668324708314,0.18638315774994693,0.19190000000000002,0,0.19190000000000002,2016.0,0,False,0.1900799999999998,0.1886000000000023,0.1853759999999991,-0.54979,-0.05714852963035724,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2016,0.200865856215409,go_long,0,0.20155714285714482,0.20010399999999887,do_nothing,0.2016,1,0.20175999999999958,go_short,go_long,go_short,0,0.2016,0.0,0.2000511722355659,0.2016
128,BNB/USDT:USDT,2020-03-20 08:30:00+00:00,second_buy,trailing_stop_loss,12.802,13.474,12.500004008435445,12.360084696303204,12.802,0,13.002,19499.0,0,False,12.640000000000068,12.577714285714285,12.28995999999996,0.11659159,0.011543796125368214,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,12.551,12.505200569851892,go_long,0,12.551000000000005,12.402959999999966,go_long,12.551,0,12.551000000000075,go_short,go_long,go_short,0,12.551,0.0,12.44148317282631,12.551
129,BNB/USDT:USDT,2020-03-26 22:30:00+00:00,second_buy,trailing_stop_loss,12.77,12.82,12.55363125141314,12.469521456320656,12.77,0,12.82,521.0,0,False,12.604800000000074,12.589428571428575,12.424159999999965,-0.31397875,-0.031080752315536943,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,13.084,13.017385073195223,go_long,0,13.058142857142863,12.933519999999977,go_long,13.084,1,13.08400000000006,go_short,go_long,go_short,0,13.084,0.0,12.940296173655398,13.084
