,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,long-bid-rl (exit),volume (exit),sma-compare (exit),long_jcrosk (exit),sma-07 (exit),close (exit),long-large-rl (exit),nlp-exit-short (exit),short-bid-rl (exit),sma-25 (exit),imit-exit-short (exit),open (exit),ema-12 (exit),nlp-enter-long (exit),low (exit),imit-enter-short (exit),short-large-rl (exit),high (exit),short_kdj (exit),nlp-enter-short (exit),sma-05 (exit),short-small-rl (exit),ema-26 (exit),long-small-rl (exit),mean-grad-hist (exit)
587,BCH/USDT:USDT,2024-07-04 23:30:00+00:00,second_buy,roi,338.95,339.05,341.1557815013461,342.4416469269445,335.3,1,335.3,42446.0,0,False,339.9799999999995,341.19285714287753,342.6920000000004,0.23654696,0.035309237062890506,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-07-05 02:00:00+00:00,go_short,66279.0,1,0,321.46428571430613,323.05,do_nothing,go_short,go_short,334.8560000000005,go_short,321.3,332.0652003040129,go_short,321.3,go_short,do_nothing,324.7,False,go_short,321.33999999999946,go_short,325.9678240268604,go_short,0
588,BCH/USDT:USDT,2024-07-05 02:15:00+00:00,second_buy,roi,322.8,322.8,324.94200494580497,331.119629911123,318.7,0,319.3,41844.0,0,False,320.3299999999994,320.5285714285919,333.91800000000046,0.22337,0.035035035035035036,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-07-05 04:45:00+00:00,go_short,70385.0,1,0,305.2928571428775,308.45,do_nothing,go_short,go_short,319.7960000000005,go_short,305.15,318.3373603216972,go_short,305.15,go_short,do_nothing,309.25,False,go_short,305.2099999999995,go_short,310.165841939001,go_short,0
589,BCH/USDT:USDT,2024-07-05 05:00:00+00:00,second_buy,roi,308.35,308.5,309.30955856377005,317.31977807564556,304.0,0,304.6,30496.0,0,False,305.0799999999996,305.3142857143061,318.2800000000005,0.214022,0.0351091832573314,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-07-05 07:30:00+00:00,go_short,67600.0,1,0,298.3785714285917,293.9,do_nothing,go_short,go_short,307.3200000000004,go_short,292.7,308.17305580321664,go_short,292.3,go_short,do_nothing,295.95,False,go_short,295.04999999999956,go_short,300.6420980466356,go_short,0
590,BCH/USDT:USDT,2024-07-05 07:45:00+00:00,second_buy,roi,293.8,293.85,299.58946757792245,307.10838500297837,290.25,0,293.8,214531.0,0,False,293.4099999999995,296.3000000000203,306.3600000000004,-0.05870733,-0.006675310512420753,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-08-05 01:00:00+00:00,go_short,465695.0,1,0,328.9800000000195,321.38,do_nothing,go_short,go_short,339.2336000000009,go_short,324.34,336.8285989620885,go_short,316.9,go_short,do_nothing,328.24,False,go_short,327.56399999999877,go_short,331.8241847622588,go_short,1
591,BCH/USDT:USDT,2024-08-05 01:15:00+00:00,second_buy,roi,321.49,323.27,327.87123326037283,334.55462866860046,287.83,1,306.13,2297439.0,0,False,322.4079999999987,325.1428571428766,337.8176000000009,0.214557,0.035035035035035036,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-08-05 05:00:00+00:00,go_short,66419.0,1,1,299.18142857144795,299.15,do_nothing,go_short,go_short,312.5076000000009,go_short,298.14,311.6162205794597,go_short,295.55,go_short,do_nothing,299.77,False,go_short,298.7859999999987,go_short,302.4183071623375,go_short,0
592,BCH/USDT:USDT,2024-08-05 05:15:00+00:00,second_buy,roi,299.22,300.92,301.395490675824,310.44242646246266,289.25,0,295.77,270559.0,0,False,298.7319999999987,298.5100000000193,310.7256000000009,0.03271169,0.003693925639009345,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-08-05 09:45:00+00:00,go_short,25340.0,0,1,296.1914285714479,295.03,do_nothing,go_short,go_short,295.8624000000008,go_short,297.41,299.1366632199589,go_short,294.89,go_short,do_nothing,298.43,False,go_short,296.09599999999864,go_short,296.1584706659688,go_short,1
593,BCH/USDT:USDT,2024-08-05 10:00:00+00:00,second_buy,roi,295.2,297.49,296.3633213327428,299.0146881666286,292.19,1,297.49,62898.0,0,False,296.7699999999987,296.18000000001933,295.7672000000008,0.3374253,0.037887901362124,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-08-05 12:30:00+00:00,go_short,67649.0,1,0,287.0785714285908,285.49,do_nothing,go_short,go_short,291.93640000000084,go_short,287.75,293.1607057175953,go_short,284.38,go_short,do_nothing,289.32,False,go_short,285.76199999999864,go_short,289.2758165252099,go_short,0
595,BCH/USDT:USDT,2024-11-23 02:15:00+00:00,second_buy,roi,544.88,568.58,515.4021851529512,503.07397522178553,544.18,0,553.56,677148.0,1,False,529.6599999999979,519.9085714285931,497.9444000000029,0.2130533,0.03852845673523866,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-11-23 04:45:00+00:00,go_short,22048.0,0,0,538.1142857143075,531.1,do_nothing,go_short,go_short,518.4752000000029,go_short,532.13,522.4704660074833,go_short,530.43,go_short,do_nothing,534.57,False,go_short,535.4519999999982,go_short,533.5256635334839,go_short,1
596,BCH/USDT:USDT,2024-11-23 05:00:00+00:00,second_buy,roi,531.14,536.27,533.8263306821787,523.4341351921141,528.88,1,535.48,63798.0,0,False,534.4719999999982,536.7800000000217,520.3964000000028,0.03036328,0.005677240300671263,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-11-23 09:00:00+00:00,go_short,13213.0,1,0,531.0471428571645,531.74,do_nothing,go_short,go_short,536.2316000000028,go_short,531.85,531.0264847539964,go_short,530.91,go_short,do_nothing,533.96,False,go_short,530.7599999999982,go_short,533.0593617743505,go_short,0
597,BCH/USDT:USDT,2024-11-23 09:15:00+00:00,second_buy,roi,531.31,539.99,533.7717676552196,531.5200784759227,529.16,0,537.69,68935.0,0,False,532.3379999999981,531.5828571428789,536.1952000000028,0.0301933,0.005624236764212201,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-11-23 13:15:00+00:00,go_short,33895.0,0,0,530.9685714285931,533.37,do_nothing,go_short,go_short,531.9788000000029,go_short,530.61,531.5186458551068,go_short,529.85,go_short,do_nothing,533.89,False,go_short,531.537999999998,go_short,531.6874383466925,go_short,0
598,BCH/USDT:USDT,2024-11-23 13:30:00+00:00,second_buy,roi,533.29,537.17,532.4078324472014,531.8780054213952,533.29,0,536.37,35272.0,0,False,532.937999999998,531.8185714285931,531.8864000000029,0.18904888,0.03528389575785769,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-11-23 16:15:00+00:00,go_short,38189.0,1,0,530.1185714285932,522.44,do_nothing,go_short,go_short,532.4948000000029,go_short,521.23,531.9611998699228,go_short,520.47,go_short,do_nothing,526.75,False,go_short,526.9419999999981,go_short,530.5698110070754,go_short,1
582,BCH/USDT:USDT,2024-06-24 10:00:00+00:00,second_buy,roi,353.3,356.85,363.454561137731,368.35343844262616,353.3,1,356.1,113636.0,0,False,358.2699999999994,361.97857142859175,369.0380000000003,0.02848,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-06-24 14:30:00+00:00,go_short,29765.0,0,0,353.42857142859174,354.1,do_nothing,go_short,go_short,355.6120000000005,go_short,354.5,357.0216560634358,go_short,354.1,go_short,do_nothing,356.25,False,go_short,353.85999999999933,go_short,353.9391999477252,go_short,0
581,BCH/USDT:USDT,2024-06-24 07:15:00+00:00,second_buy,roi,370.85,371.15,371.7049455052161,374.64421565929774,370.1,0,371.15,10052.0,0,False,370.37999999999954,369.42857142859185,375.25000000000017,0.3422534,0.046159525194825655,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-06-24 09:45:00+00:00,go_short,591478.0,1,0,363.8071428571632,353.35,do_nothing,go_short,go_short,369.91800000000035,go_short,357.25,369.33371351803623,go_short,342.6,go_short,do_nothing,357.35,False,go_short,361.39999999999947,go_short,364.79175407186386,go_short,1
580,BCH/USDT:USDT,2024-06-24 03:00:00+00:00,second_buy,roi,377.8,378.3,380.06038992433974,381.57076360772925,374.35,1,377.15,72196.0,0,False,378.97999999999956,379.42857142859185,382.06000000000023,0.106045,0.014082137324376643,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-06-24 07:00:00+00:00,go_short,10410.0,0,0,369.2500000000204,371.0,do_nothing,go_short,go_short,375.6680000000002,go_short,370.3,374.92375291204155,go_short,370.1,go_short,do_nothing,371.0,False,go_short,369.7099999999995,go_short,371.80584468798264,go_short,0
579,BCH/USDT:USDT,2024-06-18 19:00:00+00:00,second_buy,roi,379.95,380.1,379.23880398849644,380.75962331355794,376.85,1,377.4,16563.0,1,False,379.06000000000006,378.92857142859174,379.5340000000005,0.03798849,0.005042635793199379,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-06-24 02:45:00+00:00,go_short,13483.0,1,0,379.9857142857347,377.55,do_nothing,go_short,go_short,382.27800000000025,go_short,379.1,381.9244246963476,go_short,377.35,go_short,do_nothing,379.7,False,go_short,379.6499999999996,go_short,380.5895517287652,go_short,1
563,BCH/USDT:USDT,2024-04-13 22:15:00+00:00,second_buy,roi,470.6,470.6,470.3326408269527,485.93467181680325,461.15,0,463.3,86109.0,0,False,459.45000000000164,461.2428571428781,487.93600000000055,0.01898903,0.004107625724049279,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-04-14 03:00:00+00:00,go_short,139621.0,1,0,467.2857142857352,467.05,do_nothing,go_short,go_short,469.9080000000004,go_short,465.4,474.4344916160416,go_short,463.65,go_short,do_nothing,469.1,False,go_short,466.8400000000016,go_short,469.0405474837076,go_short,1
564,BCH/USDT:USDT,2024-04-14 03:15:00+00:00,second_buy,roi,466.95,467.65,466.73430940929103,472.9245292741126,453.25,1,454.05,180155.0,0,False,463.73000000000167,465.35000000002094,469.6400000000004,0.02066537,0.004554393671522689,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-04-17 14:15:00+00:00,go_short,139652.0,0,1,462.7428571428777,460.25,do_nothing,go_short,go_short,468.43600000000026,go_short,465.85,468.14283873925604,go_short,458.3,go_short,do_nothing,465.85,False,go_short,463.53000000000094,go_short,464.4869055500315,go_short,1
565,BCH/USDT:USDT,2024-04-17 14:30:00+00:00,second_buy,roi,460.3,460.9,462.8735354654113,467.0952210548667,450.85,1,454.0,334365.0,0,False,462.07000000000096,462.0000000000206,467.5840000000003,0.01826541,0.0040276888850520305,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-04-19 02:15:00+00:00,go_short,98954.0,1,0,466.0571428571634,455.4,do_nothing,go_short,go_short,478.5360000000004,go_short,458.8,474.95782887878335,go_short,454.3,go_short,do_nothing,460.75,False,go_short,461.790000000001,go_short,469.2466978031647,go_short,1
566,BCH/USDT:USDT,2024-04-19 02:30:00+00:00,second_buy,roi,455.0,456.7,465.6010519872932,472.77947118405865,445.15,1,445.55,202858.0,1,False,456.850000000001,461.42142857144916,477.0760000000004,0.04626451,0.005199373618594457,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-04-30 08:45:00+00:00,go_short,195389.0,1,0,458.21428571430624,450.5,do_nothing,go_short,go_short,461.1560000000005,go_short,456.7,460.4993440444652,go_short,450.2,go_short,do_nothing,456.7,False,go_short,456.82000000000096,go_short,458.73749081000085,go_short,1
567,BCH/USDT:USDT,2024-04-30 09:00:00+00:00,second_buy,roi,450.45,450.8,456.84710760846224,459.45865189302333,443.05,1,446.45,456062.0,0,False,454.03000000000094,456.0000000000205,460.49200000000053,0.312375,0.035035035035035036,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-04-30 12:00:00+00:00,go_short,64457.0,1,0,443.07857142859206,437.95,do_nothing,go_short,go_short,452.5260000000005,go_short,437.7,450.4370123824227,go_short,436.85,go_short,do_nothing,440.45,False,go_short,441.2000000000007,go_short,445.06437014262013,go_short,1
568,BCH/USDT:USDT,2024-04-30 12:15:00+00:00,second_buy,roi,437.9,439.45,443.492928582217,449.2824188726136,428.6,1,434.85,192740.0,0,False,438.9200000000007,441.08571428573487,451.4960000000005,0.07756976,0.00892909468806433,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-04-30 16:15:00+00:00,go_short,265724.0,1,0,435.778571428592,430.0,do_nothing,go_short,go_short,439.1760000000005,go_short,433.9,440.15367423638423,go_short,426.05,go_short,do_nothing,433.95,False,go_short,434.0300000000005,go_short,436.032871251123,go_short,1
569,BCH/USDT:USDT,2024-04-30 16:30:00+00:00,second_buy,roi,430.1,431.1,434.6585833663349,439.1867354040595,423.3,1,427.1,339265.0,0,False,431.68000000000046,434.028571428592,438.2980000000005,0.03400319,0.003984690614285557,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-05-01 02:00:00+00:00,go_short,14347.0,1,0,428.74285714287777,427.55,do_nothing,go_short,go_short,431.3380000000003,go_short,428.0,430.76837846311474,go_short,426.85,go_short,do_nothing,428.9,False,go_short,428.0200000000007,go_short,429.749204904479,go_short,1
599,BCH/USDT:USDT,2024-11-23 16:30:00+00:00,second_buy,roi,522.16,522.29,526.9513785444484,530.115925805484,498.37,1,507.05,358208.0,0,False,521.9759999999981,525.6914285714504,531.4984000000029,0.0986759,0.019496027687248275,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-11-23 20:30:00+00:00,go_short,89441.0,1,0,505.1900000000219,495.65,do_nothing,go_short,go_short,515.6060000000027,go_short,500.32,513.729194301567,go_short,494.28,go_short,do_nothing,503.78,False,go_short,503.2759999999983,go_short,506.8854936581478,go_short,1
570,BCH/USDT:USDT,2024-05-01 02:15:00+00:00,second_buy,roi,427.45,427.8,428.58778876532836,430.1336837621433,421.9,1,422.2,68500.0,1,False,426.5900000000007,427.428571428592,431.04600000000033,0.033772,0.004004004004004005,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-05-01 07:00:00+00:00,go_short,79169.0,1,0,426.3214285714492,422.4,do_nothing,go_short,go_short,427.46600000000035,go_short,425.3,427.9605847599009,go_short,422.05,go_short,do_nothing,426.9,False,go_short,425.36000000000075,go_short,426.74549640278985,go_short,1
572,BCH/USDT:USDT,2024-05-01 11:30:00+00:00,second_buy,roi,406.4,407.0,408.34498995037825,412.89140834671304,405.35,0,405.9,18020.0,0,False,407.3600000000006,407.178571428592,413.5080000000004,0.062845,0.007750142652200062,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-05-01 15:30:00+00:00,go_short,88003.0,1,0,403.7714285714492,401.8,do_nothing,go_short,go_short,407.2300000000004,go_short,399.65,408.14191533843234,go_short,399.45,go_short,do_nothing,402.75,False,go_short,403.14000000000055,go_short,405.1910383612899,go_short,1
573,BCH/USDT:USDT,2024-05-01 15:45:00+00:00,second_buy,roi,401.9,403.55,404.7308786133991,407.70177346151144,401.4,0,402.2,34148.0,0,False,402.7000000000006,403.30714285716346,407.0760000000005,0.06676608,0.00830119400234914,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-06-17 16:15:00+00:00,go_short,24151.0,0,0,416.221428571449,413.55,do_nothing,go_short,go_short,414.72800000000046,go_short,412.9,415.9110304088348,go_short,411.45,go_short,do_nothing,415.4,False,go_short,415.9799999999997,go_short,415.4829273658316,go_short,1
574,BCH/USDT:USDT,2024-06-17 16:30:00+00:00,second_buy,roi,413.65,413.75,415.1778616172421,415.7324355637359,403.35,1,413.5,331730.0,0,False,414.9699999999997,415.7357142857347,414.8020000000005,0.03344535,0.004048715543454932,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-06-18 00:45:00+00:00,go_short,41743.0,1,0,418.2571428571632,413.2,do_nothing,go_short,go_short,422.37400000000025,go_short,417.1,420.46849749372853,go_short,412.9,go_short,do_nothing,419.6,False,go_short,417.5699999999998,go_short,419.2175679897892,go_short,1
575,BCH/USDT:USDT,2024-06-18 01:00:00+00:00,second_buy,roi,413.0,415.2,418.5379421452062,420.04860879048937,410.7,1,414.8,51955.0,0,False,416.70999999999987,417.5428571428775,421.9140000000002,0.466897,0.05635648913111834,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-06-18 03:30:00+00:00,go_short,34597.0,0,0,390.09285714287756,390.4,do_nothing,go_short,go_short,408.9620000000002,go_short,391.55,404.8160172301651,go_short,389.9,go_short,do_nothing,392.7,False,go_short,390.9299999999997,go_short,396.3125768215054,go_short,0
576,BCH/USDT:USDT,2024-06-18 03:45:00+00:00,second_buy,roi,390.5,392.15,395.6414111566584,403.8629789168195,390.05,0,391.95,29200.0,0,False,390.88999999999976,390.5071428571632,407.78800000000024,0.03112778,0.003975875837557603,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-06-18 11:00:00+00:00,go_short,3676.0,1,0,391.61428571430605,390.8,do_nothing,go_short,go_short,393.79200000000026,go_short,391.5,394.25483300828387,go_short,390.45,go_short,do_nothing,391.7,False,go_short,391.20999999999975,go_short,392.4145410411678,go_short,1
577,BCH/USDT:USDT,2024-06-18 11:15:00+00:00,second_buy,roi,390.6,391.15,391.6276885732958,393.7396601928554,386.85,1,387.3,61267.0,1,False,390.26999999999975,390.87857142859184,393.5120000000003,0.271145,0.035035035035035036,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-06-18 14:00:00+00:00,go_short,63290.0,1,1,378.5928571428775,375.35,do_nothing,go_short,go_short,386.98800000000045,go_short,378.85,385.5983633673362,go_short,374.1,go_short,do_nothing,379.25,False,go_short,378.5899999999998,go_short,381.0071934466123,go_short,0
578,BCH/USDT:USDT,2024-06-18 14:15:00+00:00,second_buy,roi,375.25,380.35,380.8137790702104,385.1651512660521,371.95,0,379.75,199079.0,0,False,378.5399999999998,378.8000000000203,386.4480000000005,0.03051761,0.004022140639652161,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-06-18 18:45:00+00:00,go_short,13466.0,0,0,379.3714285714489,380.15,do_nothing,go_short,go_short,379.5940000000005,go_short,380.05,381.02839317864255,go_short,377.8,go_short,do_nothing,380.6,False,go_short,379.45,go_short,379.5731319864049,go_short,1
571,BCH/USDT:USDT,2024-05-01 07:15:00+00:00,second_buy,roi,422.3,423.25,425.0308046485145,427.0449858887971,410.65,1,415.6,622559.0,0,False,422.78000000000077,424.5142857143063,426.91600000000034,0.16705506,0.020120597074032277,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-05-01 11:15:00+00:00,go_short,29889.0,1,0,407.4428571428777,406.3,do_nothing,go_short,go_short,414.48600000000044,go_short,409.0,413.4507210144501,go_short,406.3,go_short,do_nothing,409.65,False,go_short,407.4100000000006,go_short,408.78953357771974,go_short,0
600,BCH/USDT:USDT,2024-11-23 20:45:00+00:00,second_buy,roi,495.77,502.81,506.24003309535584,512.9114762051546,494.67,0,502.69,60039.0,0,False,501.9419999999983,504.022857142879,514.0836000000028,0.02114393,0.004207521439098084,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2024-11-24 11:00:00+00:00,go_short,76302.0,0,0,507.91428571430777,507.07,do_nothing,go_short,go_short,510.89680000000277,go_short,505.48,510.7520403969825,go_short,502.04,go_short,do_nothing,509.23,False,go_short,508.4599999999984,go_short,508.9283003824353,go_short,1
