,pair,open_date,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,exit_reason,action,regbot_long_-1 (entry),regbot_short_1 (entry),long_signal,short_signal
322,LINK/USDT:USDT,2022-06-06 09:30:00+00:00,8.065,8.193,7.988050093661245,7.950492290199207,8.041,0,8.098,156330.1,7.972000000000033,0,0,8.011200000000018,7.985428571428513,25.38322342,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
323,SC/USDT:USDT,2024-02-17 01:00:00+00:00,0.013125,0.013781,0.0130799040956751,0.0129835014169059,0.013075,0,0.013689,125070170.0,0.01301132,0,0,0.0130954000000002,0.0130795714285715,-61.23577785,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
324,LINK/USDT:USDT,2022-06-15 19:30:00+00:00,6.961,7.181,6.634875909907483,6.490302840374207,6.905,0,7.148,422611.7,6.446560000000037,0,0,6.840200000000005,6.690999999999938,-8.90472943,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
325,LINK/USDT:USDT,2022-06-21 06:15:00+00:00,7.338,7.45,7.277830611012613,7.173883190241146,7.338,1,7.413,143187.2,7.137440000000037,0,0,7.358200000000016,7.320857142857084,5.00861656,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
326,LINK/USDT:USDT,2022-01-30 06:00:00+00:00,17.25,17.488,16.811544123915578,16.59458653073359,17.231,0,17.408,45912.7,16.476159999999997,0,0,17.05059999999999,16.909285714285605,39.75777539,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
327,LINK/USDT:USDT,2022-07-19 16:15:00+00:00,7.153,7.305,7.120544805990139,7.062626464863019,7.128,0,7.294,278928.7,7.0589200000000405,0,0,7.134400000000045,7.130285714285663,-27.7340636,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
328,LINK/USDT:USDT,2022-09-09 04:45:00+00:00,7.826,7.887,7.706295839778519,7.61508538720222,7.807,0,7.852,176729.1,7.587000000000022,1,0,7.786600000000052,7.734999999999971,-1.78130691,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
329,LINK/USDT:USDT,2022-10-31 04:00:00+00:00,7.946,7.986,7.829956354779516,7.793358823837961,7.92,0,7.952,110788.0,7.786400000000031,0,0,7.882600000000049,7.836428571428549,24.66156862,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
330,SC/USDT:USDT,2024-02-15 00:15:00+00:00,0.009941,0.0106769999999999,0.0100286969740059,0.0099434074831834,0.009941,0,0.0106559999999999,67133610.0,0.0099186,0,0,0.0100650000000002,0.0100304285714287,-67.27075892,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
331,LINK/USDT:USDT,2022-11-26 14:45:00+00:00,6.986,7.172,6.969197826861346,6.935766683838777,6.985,0,7.101,914759.5,6.923480000000029,0,0,6.993800000000054,6.97999999999997,10.44813364,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
332,LINK/USDT:USDT,2023-01-14 01:30:00+00:00,6.7780000000000005,6.858,6.66485313134309,6.579448153053305,6.741,0,6.752,169860.6,6.560600000000021,0,0,6.729400000000074,6.699857142857093,-44.00778097,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
333,LINK/USDT:USDT,2023-02-18 13:15:00+00:00,8.132,8.184,7.83600854908952,7.72903451570505,8.076,0,8.088,437769.6,7.671120000000005,1,0,8.005200000000047,7.890999999999969,14.95720624,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
334,LINK/USDT:USDT,2023-03-22 12:30:00+00:00,7.499,7.67,7.513682683573113,7.485989500114855,7.499,0,7.639,457685.7,7.4864399999999955,0,0,7.524200000000073,7.528714285714228,53.91765522,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
335,LINK/USDT:USDT,2022-07-30 16:00:00+00:00,8.149,8.216,7.982118014322448,7.923108630614503,8.129,0,8.193,101227.2,7.889560000000034,0,0,8.017600000000037,7.988714285714245,9.70378595,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
336,LINK/USDT:USDT,2023-06-23 15:00:00+00:00,5.876,5.937,5.851587004672269,5.833841441025861,5.874,0,5.89,335763.1,5.851759999999961,0,0,5.860600000000019,5.849428571428495,-66.56141089,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
337,LINK/USDT:USDT,2022-01-05 04:45:00+00:00,25.658,25.97,25.437399176422023,25.006234788117244,25.65,1,25.93,69713.7,24.801399999999997,0,0,25.691599999999983,25.61499999999984,77.01707683,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
338,LINK/USDT:USDT,2021-12-08 09:15:00+00:00,22.368,22.496,22.112775126921075,21.90341286247374,22.332,0,22.346,24060.3,21.917600000000025,0,0,22.238200000000045,22.21657142857129,-9.55781408,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
339,LINK/USDT:USDT,2021-05-19 15:30:00+00:00,29.356,29.751,28.748781783679487,30.812400007986536,28.695,0,29.346,77369.0,31.26195999999999,0,0,28.70139999999981,28.25114285714272,-17.42820266,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
340,LINK/USDT:USDT,2021-05-20 12:45:00+00:00,31.131,31.599,30.169015899943474,29.572913089239435,30.954,0,31.473,7944.3,29.7302,0,0,30.627999999999822,30.24571428571415,81.31304311,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
341,LINK/USDT:USDT,2021-05-23 21:30:00+00:00,20.1,20.629,18.670742952471244,18.250083221072416,20.012,0,20.088,16893.4,17.645640000000014,1,0,19.34939999999982,18.951571428571327,-82.0294995,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
342,LINK/USDT:USDT,2021-05-25 00:15:00+00:00,26.39,27.092,25.79554892787193,25.38605930320736,26.008,0,26.948,43514.5,25.425360000000047,0,0,26.12639999999982,25.768857142857023,-52.74382168,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
343,LINK/USDT:USDT,2021-05-26 12:15:00+00:00,32.294,33.046,31.632970290331016,31.23038421087049,32.049,0,32.597,57975.3,31.528480000000044,0,0,31.71999999999981,31.57257142857134,0.71905748,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
344,LINK/USDT:USDT,2021-06-01 00:15:00+00:00,32.11,32.644,31.406519619944277,30.883412054224607,31.76,0,32.273,38998.1,30.786400000000043,0,0,31.84639999999979,31.587142857142787,96.2828304,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
345,LINK/USDT:USDT,2021-06-24 15:30:00+00:00,19.031,19.206,18.865095194913973,18.71427016594048,18.939,0,19.193,20905.8,18.731760000000097,0,0,18.888799999999904,18.8581428571428,27.54276115,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
346,LINK/USDT:USDT,2021-12-26 18:30:00+00:00,23.001,23.525,22.79374424081796,22.537000466546747,22.984,0,23.51,88646.3,22.48380000000002,0,0,22.9944,22.878142857142706,-24.04006407,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
347,LINK/USDT:USDT,2021-07-24 06:30:00+00:00,16.987,17.071,16.87377102414535,16.70250657631971,16.987,0,17.053,5887.0,16.7835600000001,0,0,16.943799999999868,16.89914285714278,-73.45277973,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
348,LINK/USDT:USDT,2021-08-16 05:15:00+00:00,28.515,29.84,28.373227052950508,28.088478928495405,28.5,0,29.513,107985.0,28.171440000000075,0,0,28.50479999999995,28.321999999999957,-9.57100201,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
349,LINK/USDT:USDT,2021-09-05 16:30:00+00:00,31.587,32.216,31.22253288777027,30.90851178589368,31.587,0,32.179,82799.7,30.81420000000005,1,0,31.44979999999988,31.2814285714285,39.51328251,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
350,LINK/USDT:USDT,2021-10-02 15:15:00+00:00,27.0,27.211,26.713719407025167,26.506968349949567,27.0,0,27.051,14537.3,26.4300000000001,0,0,26.88099999999995,26.84871428571413,-29.68636762,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
351,LINK/USDT:USDT,2021-10-24 00:00:00+00:00,31.136,31.485,31.003453604754583,30.87102164904066,31.122,0,31.403,25009.0,30.810000000000077,0,0,31.11379999999995,31.06914285714271,-39.66889153,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
352,SC/USDT:USDT,2024-01-03 12:15:00+00:00,0.006587,0.006587,0.0065472957696292,0.0066815062500253,0.004925,1,0.00536,97060580.0,0.00673804,0,0,0.0064314000000002,0.0065517142857144,-84.5262569,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
353,LINK/USDT:USDT,2021-11-10 14:30:00+00:00,37.89,38.254,36.3162014965918,35.626549942502784,37.448,0,37.842,143967.6,35.435000000000066,0,0,37.04080000000003,36.55657142857125,116.95470363,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
354,LINK/USDT:USDT,2021-12-04 05:30:00+00:00,19.297,19.558,20.926966106552037,21.9357997867379,15.023,1,16.393,830053.8,22.24456000000005,0,0,20.178200000000025,20.74842857142844,-86.06886761,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
355,LINK/USDT:USDT,2021-07-30 21:00:00+00:00,22.011,22.669,21.69587244327865,21.15568686130188,21.976,0,22.239,152573.7,21.12844000000009,1,0,21.945599999999857,21.83671428571425,-74.52552447,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
356,LINK/USDT:USDT,2023-07-20 09:15:00+00:00,7.659,8.007,7.4265834080106945,7.2339933247804,7.604,0,7.939,2509119.4,7.14335999999996,0,0,7.633199999999998,7.5411428571428,27.35492785,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
357,LINK/USDT:USDT,2023-09-20 18:45:00+00:00,6.962,7.04,6.921977846403188,6.895440980558496,6.953,1,6.954,550982.5,6.886479999999969,0,0,6.93459999999997,6.932428571428508,-64.14362914,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
358,LINK/USDT:USDT,2023-10-21 16:15:00+00:00,8.949,9.155,8.649201897551647,8.382737415512969,8.816,1,8.962,3013044.9,8.303639999999978,0,0,8.844799999999935,8.785142857142775,-75.23303604,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
359,SC/USDT:USDT,2024-01-07 09:00:00+00:00,0.0088779999999999,0.009621,0.0086136938167311,0.0084427571016741,0.008652,1,0.008726,102870980.0,0.00840244,1,0,0.0087212000000002,0.0087110000000001,-47.99382731,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
360,MANA/USDT:USDT,2022-05-13 03:30:00+00:00,0.8605,1.003,0.8152684090994643,0.7812545733315869,0.8545,0,0.9665,1788584.5,0.7580200000000292,1,0,0.8503000000000022,0.8274999999999821,-83.85693523,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
361,MANA/USDT:USDT,2022-05-14 03:15:00+00:00,1.2705,1.324,1.2156450450327665,1.1528795934579772,1.2625,1,1.297,2731933.3,1.1216000000000297,1,0,1.272900000000002,1.264928571428554,61.39808089,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
362,MANA/USDT:USDT,2022-06-16 00:15:00+00:00,0.9215,0.939,0.9018581201670168,0.8781574572865831,0.919,1,0.928,251943.1,0.8771400000000307,0,0,0.9168999999999996,0.9111428571428434,-16.73462462,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
363,MANA/USDT:USDT,2022-06-25 19:00:00+00:00,0.982,1.0035,0.9636975924343784,0.957016699454972,0.9815,0,1.002,509855.8,0.9507400000000312,0,0,0.9752999999999996,0.9677857142856996,6.40626046,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
364,SC/USDT:USDT,2024-01-14 12:00:00+00:00,0.01049,0.0107289999999999,0.010231105668459,0.010065661351341,0.0104289999999999,0,0.01056,32848780.0,0.01002968,0,0,0.0103222000000002,0.0102551428571429,-54.20223661,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
365,MANA/USDT:USDT,2022-07-19 12:45:00+00:00,0.9575,0.976,0.950363995890426,0.9436805168377448,0.955,0,0.9685,335188.3,0.940260000000032,0,0,0.953300000000006,0.952928571428558,55.0687786,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
366,MANA/USDT:USDT,2022-05-11 14:00:00+00:00,0.9585,1.004,0.947789986952528,0.9865635625366068,0.934,0,0.9595,3287231.3,0.998280000000029,0,0,0.8896000000000024,0.909214285714268,19.86986229,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
367,MANA/USDT:USDT,2022-11-05 01:15:00+00:00,0.7315,0.744,0.7133672747903126,0.7017016166512852,0.7305,0,0.735,714593.4,0.698800000000032,1,0,0.7281000000000055,0.7186428571428556,112.90372499,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
368,MANA/USDT:USDT,2023-01-13 19:45:00+00:00,0.456,0.5,0.4580404554457902,0.4516526896918399,0.455,0,0.4935,14838183.6,0.4488600000000309,0,0,0.4620000000000064,0.4594285714285725,-84.08673539,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
369,MANA/USDT:USDT,2023-01-15 17:45:00+00:00,0.6725,0.6930000000000001,0.6327245545608581,0.6089517465522393,0.672,0,0.683,8311964.1,0.6005600000000306,0,0,0.6598000000000066,0.6472142857142866,-49.61686207,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
370,MANA/USDT:USDT,2023-02-02 19:00:00+00:00,0.8205,0.844,0.8101636256687152,0.804198765500317,0.8180000000000001,0,0.84,2996499.9,0.8021800000000292,0,0,0.8144000000000065,0.8103571428571451,59.40942802,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
371,MANA/USDT:USDT,2023-03-14 13:00:00+00:00,0.6084,0.6194000000000001,0.592902800600591,0.5898370898188695,0.6069,0,0.6163000000000001,4658554.7,0.5870280000000271,0,0,0.5963800000000072,0.5929000000000035,86.3062655,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
372,MANA/USDT:USDT,2023-06-22 01:45:00+00:00,0.3863,0.391,0.3802744920477533,0.3762332040155325,0.3841,0,0.3908,307137.2,0.374996000000027,0,0,0.3846400000000051,0.3820000000000029,34.68965479,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
373,MANA/USDT:USDT,2023-10-24 01:00:00+00:00,0.3295,0.3452,0.3257447271693077,0.3193437201893426,0.3291,0,0.3445,1786400.5,0.3170400000000261,0,0,0.3302600000000043,0.3284857142857219,-65.12641869,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
374,MANA/USDT:USDT,2023-11-11 14:45:00+00:00,0.4466,0.4704,0.4445056652128332,0.4383504459566453,0.4459,0,0.4662,7902516.5,0.4366160000000262,0,0,0.4490400000000059,0.4462571428571504,-13.52021667,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
375,MANA/USDT:USDT,2023-01-08 14:45:00+00:00,0.355,0.3625,0.3544022519834147,0.3534293938327781,0.3535,0,0.361,1439506.7,0.3532800000000313,0,0,0.3549000000000061,0.3543571428571435,-84.25936584,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
376,MANA/USDT:USDT,2022-04-06 09:00:00+00:00,2.485,2.485,2.4948023652062377,2.502682959802215,2.484,1,2.484,76.0,2.4983000000000244,0,0,2.4842000000000097,2.491214285714258,140.94425247,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
377,OG/USDT:USDT,2023-08-28 18:45:00+00:00,4.292,4.323,4.305984908631693,4.329717663817663,4.2806,0,4.3009,1348.7,4.330979999999999,0,0,4.296579999999999,4.296128571428572,-56.00954883,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
378,MANA/USDT:USDT,2022-02-06 16:30:00+00:00,3.3375,3.394,3.21365309164951,3.1650895152417267,3.3285,0,3.3415,1481085.7,3.1464000000000083,0,0,3.278699999999995,3.226214285714273,33.671462,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
379,LINK/USDT:USDT,2023-11-05 03:15:00+00:00,12.08,12.35,11.749058419388495,11.610124869422044,11.974,0,12.114,1017276.6,11.567679999999966,0,0,11.85579999999992,11.803571428571336,-71.24648471,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
380,LINK/USDT:USDT,2023-11-11 15:45:00+00:00,15.91,16.678,15.738645832452091,15.46387672081639,15.824,0,16.667,995372.9,15.338119999999977,0,0,15.96539999999992,15.918857142857082,-2.95169757,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
381,OG/USDT:USDT,2024-02-03 00:15:00+00:00,4.6858,4.6901,4.689411782518799,4.6891323145325154,4.6765,0,4.6901,228.5,4.689811999999992,0,0,4.687279999999992,4.690571428571416,-71.38930983,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
382,OG/USDT:USDT,2023-12-09 21:15:00+00:00,5.287,5.7328,5.2140406516012,5.119088400950216,5.2391,0,5.6897,125293.1,5.0729759999999935,0,0,5.302079999999977,5.246985714285704,37.16018772,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
383,SC/USDT:USDT,2024-01-03 16:00:00+00:00,0.007143,0.0073939999999999,0.0066596242916148,0.0066078341852105,0.006963,0,0.0070389999999999,45547700.0,0.00655476,1,0,0.0068136000000002,0.0066862857142858,-71.99458021,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
384,OG/USDT:USDT,2023-10-21 09:45:00+00:00,4.1121,4.1171,4.11151397706644,4.111097670847596,4.1121,0,4.115,241.5,4.110963999999993,0,0,4.111459999999991,4.11012857142854,-53.87714347,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
385,LINK/USDT:USDT,2023-12-28 01:00:00+00:00,16.973,17.45,16.765553635046544,16.559277284689333,16.968,0,17.237,836768.3,16.52287999999997,0,0,16.912999999999933,16.83057142857134,19.25176154,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
386,LINK/USDT:USDT,2024-01-15 03:30:00+00:00,15.685,15.89,15.407475934138704,15.251917740000716,15.685,0,15.828,153087.8,15.165719999999965,0,0,15.56959999999987,15.5244285714285,-30.52180944,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
387,MANA/USDT:USDT,2021-11-08 13:30:00+00:00,2.729,2.762,2.7223089701729237,2.713787037037037,2.714,0,2.733,72862.4,2.7146400000000006,1,0,2.7224000000000013,2.723714285714286,-17.9967043,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
388,SC/USDT:USDT,2024-01-21 12:00:00+00:00,0.013018,0.013117,0.0128830819953163,0.0128045474962049,0.012934,0,0.012979,38057940.0,0.0128192,0,0,0.0129106000000002,0.0129010000000001,44.29512789,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
389,MANA/USDT:USDT,2021-11-12 03:30:00+00:00,2.968,3.144,2.890457392232981,2.808500281695917,2.9675,0,3.139,1558998.0,2.7883,0,0,2.9617000000000004,2.917714285714287,-41.21831335,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
390,MANA/USDT:USDT,2021-11-18 11:45:00+00:00,3.625,3.753,3.604845445682208,3.5595013038267616,3.5925,0,3.734,782148.3,3.57798,0,0,3.6271999999999993,3.606142857142849,-52.90572251,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
391,MANA/USDT:USDT,2021-11-24 10:00:00+00:00,4.546,4.7665,4.507915843246677,4.416977358081818,4.5275,0,4.7665,1091194.5,4.41,0,0,4.556000000000002,4.527214285714273,69.68894519,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
392,MANA/USDT:USDT,2021-12-04 06:45:00+00:00,3.3445,3.435,3.348449276391488,3.510366760924736,3.332,0,3.37,705018.7,3.5494000000000057,0,0,3.2304000000000093,3.1710714285714228,-35.30868688,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
393,MANA/USDT:USDT,2021-12-26 23:00:00+00:00,3.8885,3.907,3.82716682589674,3.800372437884886,3.8745,0,3.897,217836.8,3.8020400000000047,0,0,3.846199999999996,3.834214285714274,105.15318228,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
394,MANA/USDT:USDT,2022-01-25 20:00:00+00:00,2.123,2.173,2.113376392001974,2.0985259580868045,2.1195,0,2.1495,372843.3,2.0925600000000077,1,0,2.1244999999999865,2.119785714285705,-72.30784844,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
395,MANA/USDT:USDT,2022-01-31 19:30:00+00:00,2.7785,2.8335,2.7222890194098035,2.667850746334394,2.7715,0,2.8155,592426.9,2.648860000000008,0,0,2.7694999999999865,2.7518571428571312,-45.84143863,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
396,LINK/USDT:USDT,2021-05-19 13:00:00+00:00,26.954,28.887,32.1954760731029,34.59042211535615,20.079,1,25.144,1202630.0,35.3676,0,0,30.298799999999822,31.109999999999868,-43.774766,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
397,SC/USDT:USDT,2021-12-01 19:30:00+00:00,0.02304,0.02327,0.0232757771488395,0.0232951994301994,0.02302,0,0.02324,301120.0,0.023326,0,0,0.0232179999999999,0.0232557142857142,127.55983383,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
398,LINK/USDT:USDT,2021-05-01 17:30:00+00:00,39.984,40.543,39.593487291024,39.1918733782057,39.855,0,40.543,14119.3,39.11532000000004,0,0,40.01819999999993,39.8459999999999,93.71157334,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
399,LINK/USDT:USDT,2021-04-14 21:00:00+00:00,38.929,39.9,38.25951951372641,37.777369032213954,38.638,0,39.786,45284.4,37.61464000000001,0,0,38.59659999999997,38.27214285714264,0.80644634,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
400,FLOW/USDT:USDT,2023-12-21 19:45:00+00:00,0.9328,0.9475,0.924459034804799,0.9141213402230428,0.9312,0,0.9435,441077.7,0.916139999999985,0,0,0.9316399999999077,0.928771428571399,27.83837156,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
401,FLOW/USDT:USDT,2024-01-03 12:15:00+00:00,0.8968,0.8981,0.9015909114560356,0.9182468871826251,0.625,1,0.7615000000000001,5513427.9,0.9275599999999852,0,0,0.8822399999999071,0.8998714285713988,-34.20095699,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
402,SNT/USDT:USDT,2023-11-02 18:15:00+00:00,0.05232,0.05276,0.0525822961998965,0.0537481766381766,0.05226,0,0.05261,886830.0,0.0536451999999999,0,0,0.0521019999999999,0.0521585714285714,21.85035643,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
403,PYTH/USDT:USDT,2023-11-21 14:00:00+00:00,0.3318,0.3321,0.3407567465224003,0.3504759259259259,0.32,0,0.3233,4051489.0,0.349804,0,0,0.3363,0.3388714285714286,-52.43398686,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
404,GAS/USDT:USDT,2023-10-23 17:00:00+00:00,2.774,2.798,2.8327029089863665,3.012813390313391,2.744,0,2.76,53994.2,2.9979600000000004,0,0,2.77,2.782571428571429,642.40452116,first_buy,trailing_stop_loss,,-1,-1,0.0,1.0
405,GAS/USDT:USDT,2023-11-12 03:00:00+00:00,9.41,9.551,9.940375643236418,10.604532519102069,9.0,1,9.109,961439.2,10.72232,0,0,9.628199999999968,9.806428571428574,-70.63184841,first_buy,trailing_stop_loss,do_nothing,-1,-1,0.0,1.0
406,GAS/USDT:USDT,2024-01-03 12:15:00+00:00,6.678,6.682,6.595882343045445,6.7354344995874085,4.513,1,5.391,1254914.6,6.79888000000002,0,0,6.478999999999941,6.589999999999982,19.35284055,first_buy,trailing_stop_loss,,-1,-1,0.0,0.0
407,FLOW/USDT:USDT,2023-12-05 01:45:00+00:00,0.782,0.8035,0.7582863343085098,0.7399078097831606,0.78,0,0.7945,1594093.4,0.7327399999999846,0,0,0.777799999999907,0.7705714285713966,-37.82962009,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
408,HIFI/USDT:USDT,2023-08-28 18:45:00+00:00,0.43376,0.43445,0.4345055515206982,0.4348643874643875,0.43211,0,0.4324,3003.0,0.4348,0,0,0.4341800000000002,0.4346571428571427,-37.20150767,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
409,HIFI/USDT:USDT,2023-09-10 10:00:00+00:00,0.57364,0.60836,0.5709666752841476,0.5569992751142091,0.5660700000000001,0,0.5864600000000001,5906608.0,0.5543996000000007,0,0,0.5801680000000002,0.5765842857142854,-64.0205276,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
410,HIFI/USDT:USDT,2023-09-13 15:45:00+00:00,0.7194100000000001,0.755,0.705639461865943,0.6939503055537761,0.7187100000000001,0,0.74055,8612271.0,0.689955600000001,0,0,0.7176580000000007,0.7089971428571429,-57.561849,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,0.0
