,sma-05 (entry),sma-07 (entry),sma-25 (entry),sma-compare (entry),is_short,action,imit-action,nlpreds,reward
3442,0.3718580000000018,0.3714471428571412,0.3780184000000002,0,1,do_nothing,go_short,do_nothing,1.01313217
3443,0.3806620000000003,0.3809142857142849,0.3882651999999995,1,1,do_nothing,go_short,do_nothing,0.30459651
3444,19.202599999999887,19.26342857142852,19.867640000000044,1,1,do_nothing,go_short,do_nothing,0.2446848
3445,0.3909820000000005,0.3883528571428565,0.3838315999999996,0,1,do_nothing,go_short,do_nothing,0.2977042
3446,20.846399999999885,20.98542857142852,21.29636000000005,1,1,do_nothing,go_short,do_nothing,2.13717
3447,21.630199999999896,21.632857142857084,21.777080000000065,1,1,do_nothing,go_short,do_nothing,1.087681
3448,0.358144000000001,0.3642857142857124,0.4031423999999998,1,1,do_nothing,go_short,do_nothing,2.1451416
3449,2.0944200000000053,2.1035142857142786,2.217367999999977,1,1,do_nothing,go_short,do_nothing,0.25485706
3450,2.077940000000005,2.07894285714285,2.1127839999999765,1,1,do_nothing,go_short,do_nothing,0.25211766
3451,2.067620000000007,2.0728142857142795,2.103239999999977,1,1,do_nothing,go_short,do_nothing,2.1462
3452,36.00159999999999,36.01114285714287,36.70460000000005,1,1,do_nothing,go_short,do_nothing,0.2422228
3453,35.81819999999999,35.52457142857143,35.37212000000004,0,1,do_nothing,go_short,do_nothing,3.7082916
3454,33.68799999999999,34.011142857142865,34.86336000000003,1,1,do_nothing,go_short,do_nothing,0.24691677
3455,253.28919999999965,252.7172857142856,246.5327600000007,0,1,do_nothing,go_short,do_nothing,0.21036097
3456,34.04659999999998,33.971857142857154,34.53232000000004,0,1,do_nothing,go_short,do_nothing,1.4781863
3457,32.32659999999999,32.682428571428574,33.39996000000003,1,1,do_nothing,go_short,do_nothing,0.18730112
3458,196.65859999999995,196.3075714285713,191.88244000000063,0,1,do_nothing,go_short,do_nothing,0.24353306
3459,32.74600000000002,32.9165714285714,33.473920000000035,1,1,do_nothing,go_short,do_nothing,0.39793392
3460,32.480200000000025,32.47042857142854,32.75276000000003,0,1,do_nothing,go_short,do_nothing,0.234684
3461,32.48800000000003,32.45142857142855,32.37480000000004,0,1,do_nothing,go_short,do_nothing,0.24992582
3462,32.53600000000004,32.622714285714245,32.82856000000002,1,1,do_nothing,go_short,do_nothing,2.13667996
3463,37.44799999999999,37.722142857142885,38.54468000000004,1,1,do_nothing,go_short,do_nothing,0.2337472
3464,30.117000000000047,30.39528571428567,31.62716000000002,1,1,do_nothing,go_short,do_nothing,0.24204071
3465,29.029200000000053,28.946999999999942,28.890120000000035,0,1,do_nothing,go_short,do_nothing,2.2613302
3466,28.27900000000006,28.527142857142803,28.854800000000026,1,1,do_nothing,go_short,do_nothing,0.30810928
3467,171.92700000000005,172.73985714285695,170.2306000000004,0,1,do_nothing,go_short,do_nothing,2.63690573
3468,27.98960000000007,28.13514285714276,29.19268000000004,1,1,do_nothing,go_short,do_nothing,0.24649668
3469,27.920000000000083,27.94571428571419,27.84104000000004,0,1,do_nothing,go_short,do_nothing,0.25154841
3470,27.823800000000084,27.87657142857133,27.915480000000034,1,1,do_nothing,go_short,do_nothing,0.2429592
