,pair,open_date,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
511,BCH/USDT:USDT,2022-02-07 03:45:00+00:00,326.95,331.75,324.29565037802803,322.2893373359605,326.25,0,331.15,379.36,321.67000000000183,0,0,326.28999999999115,325.128571428568,-4.07203152,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
512,BCH/USDT:USDT,2022-02-28 22:45:00+00:00,328.1,338.2,328.3032344118664,326.0647898344859,328.1,0,335.9,2195.21,326.82200000000205,0,0,329.0199999999903,328.2928571428542,-19.52466612,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
513,BCH/USDT:USDT,2022-04-06 09:00:00+00:00,356.85,356.85,357.5465101513319,358.4163583326149,356.75,1,356.75,0.92,357.5840000000019,0,0,356.7399999999913,357.3214285714269,102.58904425,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,go_short
514,BSW/USDT:USDT,2022-10-19 16:45:00+00:00,0.2398,0.2398,0.2398461889410069,0.2398213841460275,0.2394,1,0.2394,1142.0,0.2396800000000021,1,0,0.2398400000000007,0.2399428571428591,28.17317422,second_buy,do_nothing,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
515,AVAX/USDT:USDT,2022-06-11 11:30:00+00:00,21.81,21.81,22.122293169311472,22.307453730098693,21.325,1,21.47,113953.7,22.41320000000043,0,0,21.954999999999124,22.05571428571503,9.30562188,first_buy,go_long,go_long,go_long,do_nothing,go_short,go_short,trailing_stop_loss,go_long
516,CRO/USDT:USDT,2022-07-26 03:15:00+00:00,0.11845,0.11875,0.1190623894083136,0.12032384458293,0.1174,0,0.11845,341503.0,0.1207240000000003,0,0,0.1185699999999958,0.1185999999999978,-21.20726333,first_buy,go_long,do_nothing,go_short,go_long,go_short,go_short,trailing_stop_loss,do_nothing
517,CRO/USDT:USDT,2022-11-08 18:30:00+00:00,0.1103,0.11035,0.1136337849602426,0.1146355636168158,0.1042,1,0.10815,8902315.0,0.1146820000000001,0,0,0.112069999999997,0.1135428571428551,-47.89318139,first_buy,go_long,do_nothing,go_short,go_long,go_short,go_short,trailing_stop_loss,do_nothing
518,AVAX/USDT:USDT,2023-02-09 03:15:00+00:00,19.665,19.69,19.88904046052438,19.981584568034783,19.09,1,19.315,718353.4,20.01280000000048,0,0,19.7739999999994,19.88285714285784,-17.35010618,first_buy,go_long,go_long,go_long,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
519,AVAX/USDT:USDT,2023-04-20 16:15:00+00:00,18.875,18.88,19.01232689377562,19.06481856218892,18.11,1,18.53,502772.7,19.06280000000048,0,0,18.91899999999937,18.992142857143524,-71.2795822,first_buy,go_long,go_long,go_long,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
520,AVAX/USDT:USDT,2023-06-10 04:30:00+00:00,13.13,13.13,12.81081253431194,13.212919428504824,9.73,1,10.345,1626984.8,13.3588000000005,0,0,12.553999999999288,12.74857142857208,64.75998627,first_buy,go_long,go_long,go_long,do_nothing,go_short,go_short,trailing_stop_loss,go_long
521,AVAX/USDT:USDT,2023-07-22 23:30:00+00:00,13.63,13.635,13.630876652107297,13.673331854277205,13.28,1,13.385,423188.4,13.67700000000049,0,0,13.602999999999309,13.627142857143486,-67.28146237,first_buy,go_long,go_long,go_long,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
522,AVAX/USDT:USDT,2023-09-10 04:30:00+00:00,9.6,9.605,9.611126278379556,9.687244718158016,9.165,1,9.345,754447.5,9.712000000000494,0,0,9.571999999999326,9.597142857143549,55.6760523,first_buy,go_long,go_long,go_long,do_nothing,go_short,go_short,trailing_stop_loss,go_long
523,AVAX/USDT:USDT,2023-11-09 16:15:00+00:00,13.75,13.845,13.583087993903453,13.59069381085708,11.56,1,12.725,1557988.7,13.656400000000474,0,0,13.565999999999384,13.640000000000695,394.44010396,first_buy,go_long,go_long,go_long,do_nothing,go_short,go_short,trailing_stop_loss,go_long
524,AVAX/USDT:USDT,2023-12-13 01:30:00+00:00,36.49,36.5,36.58583760634522,37.00331970386145,34.85,1,35.155,600764.3,37.01240000000052,0,0,36.21199999999938,36.50357142857224,-26.33584764,first_buy,go_long,go_long,go_long,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
525,DASH/USDT:USDT,2023-06-10 04:30:00+00:00,35.95,35.95,35.22222390775577,36.53436386522865,24.7,1,27.25,83551.42,37.08000000000052,0,0,34.34999999999616,34.978571428572444,-85.68460237,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,do_nothing
526,DASH/USDT:USDT,2023-06-03 07:15:00+00:00,42.5,42.65,42.44965017050972,42.451478294338905,42.5,0,42.5,192.14,42.40200000000052,0,0,42.46999999999623,42.45000000000109,47.98714272,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,go_short
527,AXL/USDT:USDT,2023-12-07 19:15:00+00:00,0.8075,0.8181,0.8113293492994637,0.8150423076923078,0.805,0,0.8161,115912.0,0.8165400000000002,0,0,0.8102799999999999,0.8107571428571428,58.85809089,first_buy,go_short,do_nothing,do_nothing,go_short,go_short,do_nothing,trailing_stop_loss,go_long
528,BAL/USDT:USDT,2022-04-08 18:30:00+00:00,20.66,20.91,20.75430061602829,20.84603988603989,20.58,0,20.835,7.44,20.83,0,0,20.700000000000006,20.65214285714287,139.47378493,second_buy,go_short,go_long,do_nothing,go_long,do_nothing,go_long,trailing_stop_loss,go_short
529,DASH/USDT:USDT,2023-02-15 23:30:00+00:00,72.45,74.15,71.95461328672972,71.20358400337992,72.1,0,74.05,8307.38,70.89600000000037,0,0,72.3599999999967,72.12142857142942,56.66841245,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,go_short
530,DASH/USDT:USDT,2023-01-31 03:00:00+00:00,60.55,62.25,60.33806095298556,59.763581253391386,60.5,0,62.15,8630.71,59.50000000000036,0,0,60.71999999999687,60.62142857142941,-41.55449798,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,do_nothing
531,DASH/USDT:USDT,2023-01-13 21:45:00+00:00,51.65,52.55,50.91206123778329,50.34557654790061,51.4,0,52.2,4578.21,50.14200000000038,0,0,51.53999999999682,51.17857142857226,-42.29834452,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,do_nothing
532,DASH/USDT:USDT,2022-12-01 16:00:00+00:00,45.55,45.85,45.16869697460605,44.88911643420001,45.45,0,45.7,3227.02,44.83200000000025,0,0,45.269999999997005,45.23571428571511,-30.50080513,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,do_nothing
533,DASH/USDT:USDT,2022-11-16 23:00:00+00:00,33.5,33.75,33.598363381170635,33.58815876356805,33.5,0,33.75,326.65,33.59000000000019,0,0,33.57999999999703,33.61428571428657,-80.99827813,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,do_nothing
534,BAL/USDT:USDT,2022-06-08 16:15:00+00:00,7.9,8.215,7.783799214728168,7.683970960850432,7.9,0,8.05,50811.97,7.676399999999989,0,0,7.869999999999971,7.815714285714287,89.51996516,second_buy,go_short,go_long,do_nothing,go_long,do_nothing,go_long,trailing_stop_loss,go_short
535,BAL/USDT:USDT,2022-06-21 14:00:00+00:00,4.765,4.865,4.706907078197816,4.685788026018753,4.745,0,4.865,6432.26,4.696199999999993,0,0,4.726999999999959,4.697857142857144,-56.4074523,second_buy,go_short,go_long,do_nothing,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
536,DASH/USDT:USDT,2022-07-19 22:00:00+00:00,50.55,50.7,50.27153121264359,49.999774846031805,50.45,0,50.6,127.66,50.07600000000002,0,0,50.40999999999761,50.321428571429216,-29.72363072,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,do_nothing
537,DASH/USDT:USDT,2022-06-24 00:15:00+00:00,48.65,48.95,48.42376776852381,48.017541200275225,48.6,1,48.9,720.58,47.92799999999997,0,0,48.71999999999756,48.62142857142916,-7.30281789,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,do_nothing
538,DASH/USDT:USDT,2022-05-12 16:30:00+00:00,56.55,57.65,54.6916968876152,53.257189239602766,56.05,0,57.25,354.84,52.83800000000003,0,0,55.95999999999746,55.70714285714349,33.41173377,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,go_short
539,DASH/USDT:USDT,2022-03-20 16:45:00+00:00,110.85,116.15,110.0430790820424,108.93922523367172,110.75,0,115.6,3684.81,108.48600000000008,0,0,110.94999999999814,110.25714285714362,118.92238498,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,go_short
540,DASH/USDT:USDT,2022-02-28 22:45:00+00:00,97.75,100.5,97.68619551474475,96.47949021203593,97.75,0,100.1,902.58,96.73200000000004,0,0,98.08999999999833,97.94285714285792,-30.01660331,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,do_nothing
541,DASH/USDT:USDT,2022-02-05 04:30:00+00:00,104.85,105.5,104.01770111969807,103.18817294748906,104.75,0,105.45,117.35,103.07400000000004,0,0,104.46999999999844,104.27142857142933,14.01805212,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,go_short
542,DASH/USDT:USDT,2022-01-08 21:45:00+00:00,141.1,148.0,137.18047544902345,136.69947639082787,140.7,0,142.45,5744.61,136.02400000000003,0,0,138.2799999999982,137.71428571428632,61.3520123,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,go_short
543,AVAX/USDT:USDT,2022-12-16 22:45:00+00:00,12.395,12.41,12.39603747608187,12.468963967865264,11.7,1,11.92,284106.4,12.457600000000523,0,0,12.331999999999292,12.391428571429312,134.3114537,first_buy,go_long,go_long,go_long,do_nothing,go_short,go_short,trailing_stop_loss,go_long
544,DASH/USDT:USDT,2021-12-04 06:30:00+00:00,134.3,139.2,141.4587904461084,150.57861983909493,134.3,0,137.8,1720.1,154.08000000000004,0,0,129.82999999999822,132.26428571428582,-13.43604093,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,do_nothing
545,DASH/USDT:USDT,2023-09-12 02:45:00+00:00,24.75,24.85,24.74718782264676,24.73387508139644,24.75,0,24.85,21.64,24.68200000000052,0,0,24.749999999995776,24.75714285714408,-52.81811794,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,do_nothing
546,DASH/USDT:USDT,2023-12-10 05:45:00+00:00,35.75,36.41,35.64908453492047,35.45774494974467,35.75,0,36.38,3558.88,35.371200000000506,0,0,35.79399999999593,35.7271428571439,50.09213073,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,go_short
547,EGLD/USDT:USDT,2022-08-06 14:15:00+00:00,64.8,65.9,64.36239540055523,63.75802614835659,64.8,0,65.4,6308.98,63.6440000000005,1,0,64.81000000000127,64.55714285714014,28.85034081,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,go_short
548,EGLD/USDT:USDT,2022-07-15 14:15:00+00:00,60.05,60.95,59.79325003681308,59.44037284333207,60.05,0,60.55,4178.19,59.4220000000005,0,0,60.050000000001525,59.99285714285442,-17.18066301,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
549,EGLD/USDT:USDT,2022-06-20 15:15:00+00:00,57.9,59.35,56.74694299521063,55.91525708862829,57.75,0,57.9,5696.65,56.0320000000005,1,0,57.640000000001656,57.04999999999725,-10.4332485,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
550,EGLD/USDT:USDT,2022-06-15 19:30:00+00:00,48.45,50.15,46.44172978499796,45.39164517801036,48.15,0,49.55,5185.74,45.1220000000005,0,0,47.57000000000168,46.80714285714011,-44.2315219,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
551,EGLD/USDT:USDT,2022-05-30 20:45:00+00:00,84.65,87.9,83.25857025062555,82.87276082036806,84.1,0,86.6,12739.12,82.51600000000046,0,0,83.65000000000157,83.22142857142588,96.56078418,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,go_short
552,EGLD/USDT:USDT,2022-05-13 05:30:00+00:00,89.3,91.25,85.28471897408753,82.95842009895757,88.85,0,90.5,1088.51,81.82200000000039,0,0,86.81000000000135,86.03571428571152,9.9111956,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,go_short
553,EGLD/USDT:USDT,2022-04-06 09:00:00+00:00,182.2,182.35,182.6354618860999,182.87149130303615,182.2,1,182.25,38.34,182.62399999999997,0,0,182.10000000000127,182.43571428571244,114.4919664,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,go_short
554,AVAX/USDT:USDT,2022-08-28 22:00:00+00:00,19.65,19.655,19.71936337615501,19.82537098440324,19.23,1,19.29,153673.0,19.88680000000048,0,0,19.6219999999992,19.6842857142864,-49.55422575,first_buy,go_long,go_long,go_long,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
555,EGLD/USDT:USDT,2022-03-15 22:00:00+00:00,155.55,160.7,155.52286499374458,154.92658144826436,155.55,0,158.15,4089.29,154.588,0,0,155.64000000000163,155.40714285714134,-75.75881009,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
556,EGLD/USDT:USDT,2022-02-11 13:30:00+00:00,184.5,236.0,186.77267436449816,184.9427977431688,183.9,0,201.35,12298.73,185.0979999999998,0,0,187.6700000000017,186.44999999999916,47.2750855,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,go_short
557,EGLD/USDT:USDT,2022-02-05 06:15:00+00:00,159.15,160.25,157.9445407853586,156.00216095429906,159.15,0,160.2,98.76,155.8739999999997,0,0,159.00000000000136,158.53571428571337,-79.684721,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
558,BCH/USDT:USDT,2023-01-13 16:00:00+00:00,121.9,127.95,120.28982259897892,119.76693154268706,121.8,0,124.65,44985.2,119.38400000000247,1,0,121.0999999999932,120.39285714285548,-48.3626798,second_buy,do_nothing,do_nothing,go_short,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
559,EGLD/USDT:USDT,2021-12-16 01:00:00+00:00,300.55,304.35,296.9836568007966,291.7090814773252,300.25,0,302.9,800.89,293.10799999999983,0,0,299.38000000000045,298.39285714285603,124.32107125,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,go_short
560,EGLD/USDT:USDT,2021-12-04 08:30:00+00:00,279.5,285.45,279.5298324381342,292.2165878180085,278.85,0,285.45,503.61,294.5059999999998,0,0,276.98999999999967,275.285714285714,-15.7943522,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
561,EGLD/USDT:USDT,2021-11-23 15:00:00+00:00,497.5,508.35,505.4384111710215,517.6314102564103,495.5,0,504.25,395.2,517.14,0,0,499.9899999999999,500.6857142857143,100.5794324,second_buy,go_short,go_short,do_nothing,go_short,do_nothing,go_long,trailing_stop_loss,go_short
562,AVAX/USDT:USDT,2022-10-13 10:30:00+00:00,14.99,15.0,15.057521765328149,15.240057698016408,14.64,1,14.675,192892.1,15.2738000000005,0,0,14.963999999999231,15.017142857143572,-30.8225349,first_buy,go_long,go_long,go_long,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
563,EDU/USDT:USDT,2024-01-19 15:30:00+00:00,0.5907,0.5953,0.596471924889921,0.5998211939789334,0.5857,1,0.5874,14572.0,0.6012719999999987,0,0,0.5918399999999974,0.5951142857142747,79.81392147,first_buy,go_short,go_long,go_short,go_short,go_short,do_nothing,trailing_stop_loss,go_long
564,EDU/USDT:USDT,2023-12-11 02:15:00+00:00,0.71,0.7108,0.7024256633831052,0.7091219127449238,0.6047,1,0.6503,1529002.6,0.7121559999999989,0,0,0.6964199999999987,0.7014857142857052,-28.22058452,first_buy,go_short,go_long,go_short,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
565,EDU/USDT:USDT,2023-11-09 16:15:00+00:00,0.5467000000000001,0.5508000000000001,0.5449724850384645,0.5499057840533308,0.4731,1,0.4982,1411343.0,0.5519560000000018,0,0,0.541619999999994,0.5471857142857072,48.237761,first_buy,go_short,go_long,go_short,go_short,go_short,do_nothing,trailing_stop_loss,go_long
566,EDU/USDT:USDT,2023-10-04 00:45:00+00:00,0.4323,0.4327,0.436279120172067,0.4394146508726205,0.421,1,0.425,681214.8,0.4394720000000013,0,0,0.4342799999999938,0.435899999999994,25.00610014,first_buy,go_short,go_long,go_short,go_short,go_short,do_nothing,trailing_stop_loss,go_long
567,EDU/USDT:USDT,2023-08-17 21:45:00+00:00,0.4996,0.4996,0.4860299711508537,0.4969428480698464,0.3527,1,0.3764,2247629.0,0.5003120000000012,0,0,0.4778199999999961,0.4869571428571363,24.25101416,first_buy,go_short,go_long,go_short,go_short,go_short,do_nothing,trailing_stop_loss,go_long
568,EDU/USDT:USDT,2023-07-18 17:00:00+00:00,0.6417,0.6422,0.6458932246151952,0.6501756465001896,0.6308,1,0.6394000000000001,257408.5,0.6488960000000021,0,0,0.6450599999999977,0.6451428571428524,-72.37672575,first_buy,go_short,go_long,go_short,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
569,EDU/USDT:USDT,2023-06-05 16:00:00+00:00,1.0361,1.0381,1.0730942359837914,1.098535841163424,0.963,1,0.9644,1545221.3,1.108284000000003,0,0,1.0502600000000015,1.0680714285714246,-77.79900839,first_buy,go_short,go_long,go_short,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
570,EDU/USDT:USDT,2023-05-05 15:45:00+00:00,1.1951,1.1951,1.197836705335423,1.1939545584045586,1.1841,0,1.1918,27942.8,1.1942560000000002,0,0,1.19952,1.2026000000000006,-43.65160726,first_buy,go_short,go_long,go_short,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
571,AVAX/USDT:USDT,2022-11-09 21:30:00+00:00,12.805,12.815,12.92064013278915,13.300652096861104,11.935,1,12.16,183908.2,13.29840000000052,0,0,12.770999999999262,12.8328571428579,1.49782947,first_buy,go_long,go_long,go_long,do_nothing,go_short,go_short,trailing_stop_loss,go_long
572,DASH/USDT:USDT,2023-11-06 11:45:00+00:00,30.7,31.05,30.75887251761353,30.646707759322616,30.7,0,30.95,3538.0,30.576000000000526,0,0,30.809999999995817,30.821428571429788,-35.43392218,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,do_nothing
573,CRO/USDT:USDT,2022-09-15 03:30:00+00:00,0.109,0.109,0.109916265533142,0.110268508651407,0.10725,0,0.1088,1471046.0,0.1107280000000002,0,0,0.1093399999999966,0.1097071428571406,0.59537938,first_buy,go_long,do_nothing,go_short,go_long,go_short,go_short,trailing_stop_loss,go_long
574,DASH/USDT:USDT,2021-11-09 01:45:00+00:00,219.55,223.5,215.711021796584,212.5406129767796,219.0,0,221.15,1697.11,211.57800000000003,0,0,218.71000000000015,217.2785714285715,92.90203808,second_buy,do_nothing,go_long,do_nothing,go_long,go_long,go_long,trailing_stop_loss,go_short
575,BAL/USDT:USDT,2022-06-24 19:30:00+00:00,5.895,6.155,5.509945314794054,5.41270889797883,5.7,0,5.82,144350.78,5.374799999999999,0,0,5.579999999999957,5.514285714285715,23.58070204,second_buy,go_short,go_long,do_nothing,go_long,do_nothing,go_long,trailing_stop_loss,go_short
576,CTC/USDT:USDT,2022-11-28 16:30:00+00:00,0.323,0.324,0.3289432965320644,0.3300651579974157,0.323,1,0.32305,1856.0,0.3305140000000018,0,0,0.3250100000000024,0.3274142857142839,-74.01286886,second_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,trailing_stop_loss,do_nothing
577,BAL/USDT:USDT,2023-10-19 01:45:00+00:00,2.97,2.97,2.9585353744760554,2.96490082481202,2.885,1,2.91,17514.88,2.9641999999999937,1,0,2.955999999999759,2.9592857142857114,-68.99663444,second_buy,go_short,go_long,do_nothing,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
578,BAL/USDT:USDT,2023-11-29 23:15:00+00:00,3.658,3.658,3.655002607844583,3.657196970931199,3.647,0,3.656,154.27,3.655039999999992,0,0,3.6563999999997767,3.652000000000005,-60.12210591,second_buy,go_short,go_long,do_nothing,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
579,BAL/USDT:USDT,2023-12-27 15:30:00+00:00,4.655,4.907,4.641527231880236,4.599010079238253,4.654,0,4.814,362015.45,4.594999999999992,0,0,4.662399999999782,4.645142857142851,27.33957389,second_buy,go_short,go_long,do_nothing,go_long,do_nothing,go_long,trailing_stop_loss,go_short
580,CTC/USDT:USDT,2022-10-29 03:30:00+00:00,0.454,0.47715,0.4431434184414377,0.438413779164389,0.45,0,0.45795,246997.0,0.4366920000000011,0,0,0.4452900000000032,0.4450357142857129,-85.58407085,second_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,trailing_stop_loss,do_nothing
581,CTC/USDT:USDT,2022-10-10 12:45:00+00:00,0.333,0.4327,0.3215175751640814,0.3093709559251358,0.33145,0,0.385,2857569.0,0.3042740000000006,0,0,0.3307200000000005,0.3231214285714286,-89.21697675,second_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,trailing_stop_loss,do_nothing
582,CTC/USDT:USDT,2022-07-15 00:15:00+00:00,0.3435,0.5715,0.3736575633127107,0.3580876642300358,0.3435,0,0.5416500000000001,145154.0,0.3548820000000004,0,0,0.3818800000000005,0.3699500000000005,83.95170531,second_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,trailing_stop_loss,go_short
583,CTC/USDT:USDT,2022-06-26 02:30:00+00:00,0.40485,0.45315,0.3797373772476257,0.3660810559502894,0.4023,0,0.44065,527699.0,0.3612179999999999,0,0,0.3915700000000006,0.3817642857142872,23.04350042,second_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,trailing_stop_loss,go_short
584,CTC/USDT:USDT,2022-06-23 12:00:00+00:00,0.32285,0.33855,0.3157127346705177,0.3067866700352959,0.32285,0,0.3334,109275.0,0.3033000000000003,0,0,0.3198400000000003,0.3199642857142868,-69.28853442,second_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,trailing_stop_loss,do_nothing
585,CTC/USDT:USDT,2022-06-14 15:30:00+00:00,0.31345,0.4158,0.3151989241230082,0.3093318620027533,0.3129,0,0.36,118303.0,0.3067399999999998,1,0,0.3197500000000007,0.3160000000000008,13.35840337,second_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,trailing_stop_loss,go_short
586,CTC/USDT:USDT,2022-05-20 16:15:00+00:00,0.5141,0.9505,0.5337679668323431,0.5194476183261376,0.5051,0,0.67205,477418.0,0.5158560000000003,0,0,0.5400199999999997,0.5309714285714285,114.93978458,second_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,trailing_stop_loss,go_short
587,CTC/USDT:USDT,2022-05-17 17:15:00+00:00,0.50665,0.5083500000000001,0.4984695812219688,0.4935413105413105,0.4998,0,0.503,54796.0,0.494054,0,0,0.5032500000000001,0.5010357142857144,-54.95664012,second_buy,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,trailing_stop_loss,do_nothing
588,BAND/USDT:USDT,2022-02-23 17:45:00+00:00,3.902,3.902,3.865172865895289,3.8930156695156697,3.851,0,3.861,890.4,3.89152,0,0,3.87,3.851571428571429,53.04661667,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,go_long
589,BAND/USDT:USDT,2022-04-06 00:30:00+00:00,4.917,4.956,5.049058449286647,5.103020063639448,4.745,1,4.854,34193.0,5.101200000000003,0,0,5.006600000000022,5.048571428571421,-106.44824503,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
590,BAND/USDT:USDT,2022-05-09 06:15:00+00:00,2.633,2.652,2.661411081738108,2.6910368470991566,2.602,1,2.613,2215.9,2.703520000000001,0,0,2.6388000000000007,2.6482857142856835,-45.05226507,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
591,CRO/USDT:USDT,2023-12-11 02:15:00+00:00,0.10576,0.106,0.1052387198786881,0.1056437153439971,0.08672,1,0.09905,12343770.0,0.1060684000000001,0,0,0.1046179999999968,0.1053028571428546,-56.91645475,first_buy,go_long,do_nothing,go_short,go_long,go_short,go_short,trailing_stop_loss,do_nothing
592,CRO/USDT:USDT,2023-10-26 22:45:00+00:00,0.0592,0.0592,0.0589212221652219,0.058753178831529,0.05915,1,0.05915,2087.0,0.0585120000000001,1,0,0.0591499999999966,0.0590571428571403,126.11726742,first_buy,go_long,do_nothing,go_short,go_long,go_short,go_short,trailing_stop_loss,go_long
593,BAND/USDT:USDT,2022-06-09 20:45:00+00:00,2.12,2.12,2.1456417584351013,2.1058326404122267,2.043,1,2.066,215159.0,2.158639999999999,0,0,2.1140000000000008,2.1357142857142537,-94.63212233,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
594,BAND/USDT:USDT,2022-07-13 12:45:00+00:00,1.28,1.281,1.2546237157069935,1.2547533475346428,1.179,1,1.21,204205.4,1.256439999999997,1,0,1.254600000000004,1.2562857142856798,54.62693909,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,go_long
595,BAND/USDT:USDT,2022-08-18 23:30:00+00:00,1.537,1.537,1.5444533319592222,1.556044845838518,1.434,1,1.481,185496.0,1.557999999999998,0,0,1.5382000000000051,1.5441428571428175,-62.75849546,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
596,BAND/USDT:USDT,2022-10-27 18:15:00+00:00,1.129,1.129,1.1272168465787726,1.1289251814027628,1.126,0,1.127,5844.7,1.1290800000000014,1,0,1.1280000000000077,1.1268571428571104,347.03168582,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,go_long
597,BAND/USDT:USDT,2022-12-01 22:30:00+00:00,2.32,2.8040000000000003,2.332022659315429,2.293051124222316,2.318,0,2.468,1468304.0,2.307039999999999,1,0,2.348600000000011,2.333999999999964,-67.65264641,first_buy,go_long,go_long,go_long,go_short,go_short,do_nothing,trailing_stop_loss,do_nothing
598,CRO/USDT:USDT,2023-05-05 12:45:00+00:00,0.0695,0.0697,0.0697495631692249,0.0699318501280136,0.06875,1,0.06905,2185048.0,0.0699659999999999,1,0,0.0695499999999963,0.0696857142857116,-57.11422725,first_buy,go_long,do_nothing,go_short,go_long,go_short,go_short,trailing_stop_loss,do_nothing
599,CRO/USDT:USDT,2023-02-11 07:00:00+00:00,0.076,0.0761,0.0760821141290755,0.0760583137925842,0.076,1,0.0761,936.0,0.0760579999999999,0,0,0.0760499999999968,0.0760999999999981,-24.2239948,first_buy,go_long,do_nothing,go_short,go_long,go_short,go_short,trailing_stop_loss,do_nothing
